,메뉴이름,식사명,열량,날짜,부대
62,배추김치(10~11월),중식,13.75,20201028,7652
63,매운돼지갈비고구마조림(05)(06)(10),석식,350.19,20201028,7652
64,배추김치(10~11월),조식,13.75,20201028,7652
65,단감(상품),중식,64.1733,20201028,7652
66,배추김치(10~11월),석식,13.75,20201028,7652
67,"우유(백색우유(200ML,연간))(02)",조식,122,20201028,7652
68,밥1,조식,235.95,20201029,7652
69,흑미밥,중식,410.55,20201029,7652
70,새우버거(06)(09),석식,579.83,20201029,7652
71,떡만둣국(01)(05)(06)(10)(16),조식,592.98,20201029,7652
72,순두부찌개(01)(05)(10),중식,188.42,20201029,7652
73,토마토슬라이스(12),석식,7.13,20201029,7652
74,오징어젓무침(17),조식,50.05,20201029,7652
75,쌈무/깻잎/쌈장(05)(06),중식,74.45,20201029,7652
76,딸기쨈,석식,63.5,20201029,7652
77,배추김치(10~11월),조식,13.75,20201029,7652
78,오리고기버섯볶음(05)(06),중식,263,20201029,7652
79,혼합시리얼,석식,121.32,20201029,7652
80,"우유(백색우유(200ML,연간))(02)",조식,122,20201029,7652
81,백김치,중식,15.12,20201029,7652
82,양배추샐러드(01)(12),석식,160.55,20201029,7652
83,"아이스크림 콘,완제품(02)",중식,270,20201029,7652
84,밥,조식,399.3,20201030,7652
85,찹쌀밥,중식,391.92,20201030,7652
86,현미밥,석식,413.82,20201030,7652
87,짬뽕찌개(01)(05)(06)(10)(17)(18),조식,162.02,20201030,7652
88,주꾸미콩나물비빔밥(05)(06),중식,220.55,20201030,7652
89,감자국(05),석식,40.18,20201030,7652
90,고추참치야채볶음,조식,223.63,20201030,7652
91,세절형김,중식,2.15,20201030,7652
92,무초절이,석식,30.86,20201030,7652
93,애호박나물(05)(06),조식,82.99,20201030,7652
94,쇠고기팽이버섯떡볶음(05)(06)(16),중식,400.73,20201030,7652
95,닭고기튀김(01)(06)(15),석식,576.61,20201030,7652
96,배추김치(10~11월),조식,13.75,20201030,7652
97,가공우유(바나나)(02),중식,167,20201030,7652
98,배추김치(10~11월),석식,13.75,20201030,7652
99,"우유(백색우유(200ML,연간))(02)",조식,122,20201030,7652
100,파김치,중식,21.24,20201030,7652
101,자장밥,중식,566.15,20201031,7652
102,햄치즈버거(02)(06)(10),석식,571.53,20201031,7652
103,단무지(증),중식,6,20201031,7652
104,토마토슬라이스(12),석식,7.13,20201031,7652
105,김말이튀김(06),중식,612.51,20201031,7652
106,혼합시리얼,석식,121.32,20201031,7652
107,떡볶이(02)(05)(06)(16),중식,447.13,20201031,7652
108,양배추샐러드(01)(12),석식,160.55,20201031,7652
109,컵과일(브런치),중식,50,20201031,7652
110,딸기쨈,석식,63.5,20201031,7652
111,배추김치(10~11월),중식,13.75,20201031,7652
112,짜먹는요구르트(02),석식,38.4,20201031,7652
113,"우유(백색우유(200ML,연간))(02)",중식,122,20201031,7652
114,건빵(야채맛),중식,249,20201031,7652
115,현미밥,조식,377.52,20201101,7652
116,마파두부덮밥(05)(06)(10),중식,821.74,20201101,7652
117,흑미밥,석식,392.4,20201101,7652
118,느타리버섯국(01)(05),조식,34.75,20201101,7652
119,만두튀김(01)(05)(06)(10),중식,490.1,20201101,7652
120,콩나물국(05),석식,44.22,20201101,7652
121,오이무침(05)(06),조식,84.36,20201101,7652
122,세절형김,중식,2.15,20201101,7652
123,양배추쌈(05)(06),석식,73.58,20201101,7652
124,쇠고기꽈리고추조림(05)(06)(16),조식,133.01,20201101,7652
125,배추김치(10~11월),중식,13,20201101,7652
126,돼지고기고추장볶음(05)(06)(10),석식,465.89,20201101,7652
127,배추김치(10~11월),조식,13,20201101,7652
128,이온음료,중식,58.8,20201101,7652
129,배추김치(10~11월),석식,13,20201101,7652
130,"우유(백색우유(200ML,연간))(02)",조식,122,20201101,7652
131,밥,조식,399.3,20201102,7652
132,밀쌀밥,중식,363.55,20201102,7652
133,찹쌀밥,석식,373.77,20201102,7652
134,양배추국(05)(06),조식,34.39,20201102,7652
135,계란국(01)(05),중식,43.71,20201102,7652
136,돼지고기감자찌개(05)(06)(10),석식,143.49,20201102,7652
137,두부조림(05)(06)(10),조식,160.3,20201102,7652
138,조기튀김(06),중식,388.07,20201102,7652
139,무나물,석식,59.54,20201102,7652
140,조미김(8절형),조식,5.25,20201102,7652
141,순살닭고기고구마조림(05)(06)(15),중식,292.18,20201102,7652
142,잡채(05)(06)(10),석식,201.89,20201102,7652
143,배추김치(10~11월),조식,13,20201102,7652
144,배추김치(10~11월),중식,13,20201102,7652
145,배추김치(10~11월),석식,13,20201102,7652
146,"우유(백색우유(200ML,연간))(02)",조식,122,20201102,7652
147,"사과(후지, 상품)",중식,63.945,20201102,7652
148,배 주스(238㎖/캔),석식,40,20201102,7652
149,밥,조식,399.3,20201103,7652
150,찰보리밥,중식,392.21,20201103,7652
151,잡곡밥,석식,422.57,20201103,7652
152,쇠고기육개장(01)(05)(06)(16),조식,109.41,20201103,7652
153,순두부백탕(01)(05)(18),중식,85.79,20201103,7652
154,시금치된장국(05)(06),석식,65.11,20201103,7652
155,콩나물무침(05)(06),조식,55.34,20201103,7652
156,상추/깻잎/청경채/쌈무(05)(06),중식,55,20201103,7652
157,부추겉절이(05)(06),석식,32.71,20201103,7652
158,고등어순살조림(05)(06)(07),조식,186.47,20201103,7652
159,돼지삼겹야채볶음(05)(06)(10),중식,492.66,20201103,7652
160,오징어볶음(05)(06)(17),석식,222.65,20201103,7652
161,배추김치(10~11월),조식,13,20201103,7652
162,배추김치(10~11월),중식,13,20201103,7652
163,배추김치(10~11월),석식,13,20201103,7652
164,"우유(백색우유(200ML,연간))(02)",조식,122,20201103,7652
165,"아이스크림 콘,완제품(02)",중식,270,20201103,7652
166,밥,조식,399.3,20201104,7652
167,밀쌀밥,중식,363.55,20201104,7652
168,밥,석식,399.3,20201104,7652
169,팽이버섯계란국(01)(05),조식,50.54,20201104,7652
170,새우살배추된장국(05)(06)(09),중식,87.81,20201104,7652
171,콩나물국(05),석식,44.22,20201104,7652
172,미나리나물(05)(06),조식,26.66,20201104,7652
173,팝콘형치킨너겟(06),중식,547.85,20201104,7652
174,돼지고기감자조림(05)(06)(10),석식,324.94,20201104,7652
175,조미김(8절형),조식,5.25,20201104,7652
176,애호박나물(05)(06),중식,88.51,20201104,7652
177,느타리버섯볶음(05)(06)(10),석식,188.99,20201104,7652
178,배추김치(10~11월),조식,13,20201104,7652
179,배추김치(10~11월),중식,13,20201104,7652
180,배추김치(10~11월),석식,13,20201104,7652
181,"우유(백색우유(200ML,연간))(02)",조식,122,20201104,7652
182,짜먹는요구르트(02),중식,38.4,20201104,7652
183,망고 주스(180㎖/캔),석식,26,20201104,7652
184,밥,조식,399.3,20201105,7652
185,흑미밥,중식,392.4,20201105,7652
186,햄치즈버거(02)(06)(10),석식,571.53,20201105,7652
187,무국(05),조식,69.04,20201105,7652
188,조갯살미역국(05)(18),중식,35.94,20201105,7652
189,토마토슬라이스(12),석식,8.02,20201105,7652
190,소시지야채볶음(05)(06)(10)(12),조식,312.45,20201105,7652
191,양파피클(05)(06),중식,43.05,20201105,7652
192,감자튀김(12),석식,351.96,20201105,7652
193,마파두부(05)(06)(10),조식,285.7,20201105,7652
194,오리불고기(05)(06),중식,316.03,20201105,7652
195,혼합시리얼,석식,126.55,20201105,7652
196,배추김치(10~11월),조식,13,20201105,7652
197,배추김치(10~11월),중식,13,20201105,7652
198,양배추샐러드(01)(12),석식,145.37,20201105,7652
199,"메론(봄, 가을)",중식,72,20201105,7652
200,딸기쨈,석식,63.5,20201105,7652
201,"우유(백색우유(200ML,연간))(02)",석식,122,20201105,7652
202,떡만둣국(01)(05)(06)(10)(16),조식,601.93,20201106,7652
203,찹쌀밥,중식,373.77,20201106,7652
204,찰보리밥,석식,392.21,20201106,7652
205,밥1,조식,254.1,20201106,7652
206,감자계란국(01)(05),중식,59.26,20201106,7652
207,배추된장국(05)(06),석식,36.7,20201106,7652
208,오징어젓무침(17),조식,47.7,20201106,7652
209,미나리나물(05)(06),중식,26.66,20201106,7652
210,무초절이,석식,30.86,20201106,7652
211,배추김치(10~11월),조식,13,20201106,7652
212,한우불고기(05)(06)(16),중식,167.25,20201106,7652
213,닭고기마늘강정(06)(15),석식,655.99,20201106,7652
214,"우유(백색우유(200ML,연간))(02)",조식,122,20201106,7652
215,배추김치(10~11월),중식,13,20201106,7652
216,배추김치(10~11월),석식,13,20201106,7652
217,"단감(10익년2월, 상품)",중식,63.0819,20201106,7652
218,대패삼겹숙주덮밥(브런치),중식,675.52,20201107,7652
219,불고기버거(06)(10),석식,591.99,20201107,7652
220,현미밥,중식,377.52,20201107,7652
221,토마토슬라이스(12),석식,8.02,20201107,7652
222,오징어링튀김(브런치)(17),중식,349.76,20201107,7652
223,딸기쨈,석식,63.5,20201107,7652
224,초코우유(02),중식,126,20201107,7652
225,양배추샐러드(01)(12),석식,145.37,20201107,7652
226,바나나,중식,96,20201107,7652
227,혼합시리얼,석식,126.55,20201107,7652
228,배추김치(10~11월),중식,13,20201107,7652
229,"우유(백색우유(200ML,연간))(02)",석식,122,20201107,7652
230,라면(즉석 컵)(06),중식,365,20201107,7652
231,바나나맛우유(02),석식,200.4,20201107,7652
232,찐고구마,조식,109.65,20201108,7652
233,햄야채덮밥(05)(06)(10),중식,688.52,20201108,7652
234,잡곡밥,석식,422.57,20201108,7652
235,소떡소떡(05)(06)(10),조식,637.72,20201108,7652
236,갈치순살조림(05)(06),중식,102.57,20201108,7652
237,돼지고기무찌개(05)(06)(10),석식,98.84,20201108,7652
238,혼합시리얼,조식,126.55,20201108,7652
239,김자반,중식,43,20201108,7652
240,오징어숙회/초고추장(06)(17),석식,114.24,20201108,7652
241,구운계란(01),조식,70.08,20201108,7652
242,배추김치(10~11월),중식,13,20201108,7652
243,애호박나물(05)(06),석식,88.51,20201108,7652
244,배추김치(10~11월),조식,13,20201108,7652
245,탄산음료,중식,117.5,20201108,7652
246,배추김치(10~11월),석식,13,20201108,7652
247,"우유(백색우유(200ML,연간))(02)",조식,122,20201108,7652
248,밥,조식,399.3,20201109,7652
249,현미밥,중식,377.52,20201109,7652
250,밥,석식,399.3,20201109,7652
251,부대찌개(05)(06)(10),조식,178.39,20201109,7652
252,돈가스(06)(10),중식,534.51,20201109,7652
253,호박된장국(05)(06),석식,46.79,20201109,7652
254,조미김(8절형),조식,5.25,20201109,7652
255,쇠고기장조림(05)(06)(16),중식,91.88,20201109,7652
256,오이무침(05)(06),석식,84.36,20201109,7652
257,꽈리고추멸치볶음(05)(06),조식,105.01,20201109,7652
258,매쉬포테이토(01)(12),중식,179.31,20201109,7652
259,미트볼야채볶음(01)(05)(06)(10),석식,292.41,20201109,7652
260,배추김치(10~11월),조식,13,20201109,7652
261,배추김치(10~11월),중식,13,20201109,7652
262,배추김치(10~11월),석식,13,20201109,7652
263,"우유(백색우유(200ML,연간))(02)",조식,122,20201109,7652
264,"주스,카프리썬 오렌지(200ml,파우치)",중식,60,20201109,7652
265,"배(신고, 상품)",석식,40.836,20201109,7652
266,찹쌀밥,조식,373.77,20201110,7652
267,밀쌀밥,중식,363.55,20201110,7652
268,밥,석식,399.3,20201110,7652
269,순두부찌개(01)(05)(10),조식,166.57,20201110,7652
270,계란국(01)(05),중식,43.71,20201110,7652
271,버섯육개장(05)(16),석식,62.38,20201110,7652
272,감자조림(05)(06),조식,91.23,20201110,7652
273,우엉조림(05)(06),중식,33.7,20201110,7652
274,오징어브로콜리숙회(06)(17),석식,120.18,20201110,7652
275,오징어채볶음(01)(05)(06)(17),조식,253.92,20201110,7652
276,닭순살간장통마늘볶음(05)(06)(15),중식,273.16,20201110,7652
277,미나리나물(05)(06),석식,26.66,20201110,7652
278,배추김치(10~11월),조식,13,20201110,7652
279,배추김치(10~11월),중식,13,20201110,7652
280,김치볶음,석식,89.63,20201110,7652
281,"우유(백색우유(200ML,연간))(02)",조식,122,20201110,7652
282,젤리,중식,160,20201110,7652
283,"우유(백색우유(200ML,연간))(02)",석식,122,20201110,7652
284,밥,조식,399.3,20201111,7652
285,흑미밥,중식,392.4,20201111,7652
286,찰보리밥,석식,392.21,20201111,7652
287,아욱된장국(05)(06),조식,71.84,20201111,7652
288,쇠고기미역국(05)(16),중식,46.66,20201111,7652
289,새우순살짬뽕찌개(01)(06)(09)(10)(17)(18),석식,255.27,20201111,7652
290,무나물,조식,59.54,20201111,7652
291,찹쌀탕수육(05)(06)(10)(12),중식,509.79,20201111,7652
292,콩나물무침(05)(06),석식,55.34,20201111,7652
293,조미김(8절형),조식,5.25,20201111,7652
294,잡채(05)(06)(10),중식,201.89,20201111,7652
295,계란장조림(01)(05)(06)(10),석식,140.08,20201111,7652
296,배추김치(10~11월),조식,13,20201111,7652
297,배추김치(10~11월),중식,13,20201111,7652
298,배추김치(10~11월),석식,13,20201111,7652
299,"우유(백색우유(200ML,연간))(02)",조식,122,20201111,7652
300,"요구르트,떠먹는형(02)",중식,96,20201111,7652
301,"복숭아주스(240ml,캔)",석식,128,20201111,7652
302,핫도그빵(01)(06)(10),조식,589.23,20201112,7652
303,오곡밥,중식,413.5,20201112,7652
304,밀쌀밥,석식,363.55,20201112,7652
305,양배추샐러드(01)(12),조식,145.37,20201112,7652
306,근대된장국(05)(06),중식,49.92,20201112,7652
307,감자계란국(01)(05),석식,59.26,20201112,7652
308,혼합시리얼,조식,126.55,20201112,7652
309,상추/깻잎/청경채/쌈무(05)(06),중식,55,20201112,7652
310,파프리카오이초무침,석식,13.69,20201112,7652
311,"우유(백색우유(200ML,연간))(02)",조식,122,20201112,7652
312,돼지고기수육(05)(06)(09)(10),중식,866.02,20201112,7652
313,햄슬라이스야채볶음(05)(06)(10)(12),석식,291.1,20201112,7652
314,백김치,중식,15.12,20201112,7652
315,배추김치(10~11월),석식,13,20201112,7652
316,"컵과일(사과, 대추방울토마토)",중식,44.72,20201112,7652
317,밥,조식,399.3,20201113,7652
318,닭순살부추비빔밥(05)(06)(15),중식,689.8,20201113,7652
319,현미밥,석식,377.52,20201113,7652
320,"우유(백색우유(200ML,연간))(02)",조식,122,20201113,7652
321,사과 주스(200㎖/팩),중식,46,20201113,7652
322,밥,조식,399.3,20201005,7652
323,찰보리밥,중식,392.21,20201005,7652
324,밥,석식,399.3,20201005,7652
325,호박된장국(05)(06),조식,48.1,20201005,7652
326,돈가스(06)(10),중식,534.51,20201005,7652
327,꼬리곰탕1형(01),석식,373.62,20201005,7652
328,조미김(8절형),조식,5.25,20201005,7652
329,쇠고기장조림(05)(06)(16),중식,96.82,20201005,7652
330,고추양파된장무침(05)(06),석식,61.33,20201005,7652
331,오징어채볶음(01)(05)(06)(17),조식,278.28,20201005,7652
332,매쉬포테이토(01)(12),중식,170.88,20201005,7652
333,마파두부(05)(06)(10),석식,282.19,20201005,7652
334,깍두기(임가공),조식,15.2,20201005,7652
335,깍두기(임가공),중식,15.2,20201005,7652
336,깍두기(임가공),석식,15.2,20201005,7652
337,"우유(백색우유(200ML,연간))(02)",중식,122,20201005,7652
338,복숭아 주스(340㎖/캔),중식,81,20201005,7652
339,밥,조식,399.3,20201006,7652
340,밀쌀밥,중식,399.85,20201006,7652
341,흑미밥,석식,410.55,20201006,7652
342,감자국(05),조식,40.18,20201006,7652
343,무국(05),중식,65.6,20201006,7652
344,새우순살짬뽕찌개(01)(06)(09)(10)(17)(18),석식,253.33,20201006,7652
345,조미김(8절형),조식,5.25,20201006,7652
346,탕수육(05)(06)(10)(12),중식,460.69,20201006,7652
347,계란장조림(01)(05)(06)(10),석식,140.24,20201006,7652
348,햄슬라이스야채볶음(05)(06)(10)(12),조식,301.8,20201006,7652
349,고구마조림(05)(06),중식,90.84,20201006,7652
350,미트볼야채볶음(01)(05)(06)(10),석식,287.69,20201006,7652
351,깍두기(임가공),조식,15.2,20201006,7652
352,깍두기(임가공),중식,15.2,20201006,7652
353,깍두기(임가공),석식,15.2,20201006,7652
354,"우유(백색우유(200ML,연간))(02)",조식,122,20201006,7652
355,아이스크림 팩형(02),중식,234,20201006,7652
356,이온음료,석식,58.8,20201006,7652
357,밥,조식,399.3,20201007,7652
358,오곡밥,중식,431.75,20201007,7652
359,밥,석식,399.3,20201007,7652
360,돼지고기무찌개(05)(06)(10),조식,106.93,20201007,7652
361,쇠고기미역국(05)(16),중식,49.26,20201007,7652
362,팽이버섯계란국(01)(05),석식,57.55,20201007,7652
363,두부조림(05)(06)(10),조식,184.29,20201007,7652
364,깐쇼새우(05)(06)(12),중식,435.53,20201007,7652
365,꽁치무조림(05)(06),석식,212.07,20201007,7652
366,조미김(8절형),조식,5.25,20201007,7652
367,잡채(05)(06)(10),중식,214.84,20201007,7652
368,애호박나물(05)(06),석식,82.99,20201007,7652
369,깍두기(임가공),조식,15.2,20201007,7652
370,깍두기(임가공),중식,15.2,20201007,7652
371,깍두기(임가공),석식,15.2,20201007,7652
372,"우유(백색우유(200ML,연간))(02)",조식,122,20201007,7652
373,젤리,중식,160,20201007,7652
374,밥,조식,399.3,20201008,7652
375,찹쌀밥,중식,391.92,20201008,7652
376,현미밥,석식,413.82,20201008,7652
377,버섯육개장(05)(16),조식,61.67,20201008,7652
378,꽃게탕(05)(06),중식,99.21,20201008,7652
379,콩나물국(05),석식,44.22,20201008,7652
380,조미김(8절형),조식,5.25,20201008,7652
381,고추양파된장무침(05)(06),중식,61.33,20201008,7652
382,명태순살튀김(05)(06),석식,386.72,20201008,7652
383,파프리카멸치볶음(05)(06),조식,146.23,20201008,7652
384,훈제오리볶음,중식,266.1,20201008,7652
385,꽈리고추감자조림(05)(06),석식,36.65,20201008,7652
386,깍두기(임가공),조식,15.2,20201008,7652
387,깍두기(임가공),중식,15.2,20201008,7652
388,깍두기(임가공),석식,15.2,20201008,7652
389,"우유(백색우유(200ML,연간))(02)",조식,122,20201008,7652
390,"요구르트,떠먹는형(02)",중식,96,20201008,7652
391,"우유(백색우유(200ML,연간))(02)",석식,122,20201008,7652
392,밥,조식,399.3,20201009,7652
393,찰보리밥,중식,392.21,20201009,7652
394,잡곡밥,석식,440.72,20201009,7652
395,순두부버섯탕(05),조식,67.57,20201009,7652
396,호박된장국(05)(06),중식,48.1,20201009,7652
397,감자국(05),석식,40.18,20201009,7652
398,조미김(8절형),조식,5.25,20201009,7652
399,양배추쌈(05)(06),중식,75.58,20201009,7652
400,팝콘형치킨너겟(06),석식,552.61,20201009,7652
401,가지볶음(05)(06),조식,96.12,20201009,7652
402,돼지고기고구마조림(05)(06)(10),중식,632.25,20201009,7652
403,계란찜(01)(09),석식,114.55,20201009,7652
404,깍두기(임가공),조식,15.2,20201009,7652
405,깍두기(임가공),중식,15.2,20201009,7652
406,깍두기(임가공),석식,15.2,20201009,7652
407,바나나맛우유(02),중식,200.4,20201009,7652
408,"우유(백색우유(200ML,연간))(02)",조식,122,20201010,7652
409,리얼브런치(01)(02)(06)(10),중식,1176.03,20201010,7652
410,닭고기덮밥(05)(06)(15),석식,601.08,20201010,7652
411,시리얼(증),중식,200,20201010,7652
412,콩나물국(05),석식,44.22,20201010,7652
413,컵과일,중식,46,20201010,7652
414,파프리카오이초무침,석식,22.08,20201010,7652
415,라면(즉석 컵)(06),중식,365,20201010,7652
416,깍두기(임가공),석식,15.2,20201010,7652
417,"우유(백색우유(200ML,연간))(02)",중식,122,20201010,7652
418,포도 주스(180㎖/캔),석식,84.51,20201010,7652
419,찐고구마,조식,109.65,20201011,7652
420,마파두부덮밥(05)(06)(10),중식,771.87,20201011,7652
421,흑미밥,석식,410.55,20201011,7652
422,소떡소떡(05)(06)(10),조식,645.28,20201011,7652
423,무나물,중식,60.08,20201011,7652
424,생선묵국(05)(06),석식,139.09,20201011,7652
425,혼합시리얼,조식,121.32,20201011,7652
426,세절형김,중식,2.15,20201011,7652
427,양파피클(05)(06),석식,43.1,20201011,7652
428,구운계란(01),조식,70.08,20201011,7652
429,깍두기(임가공),중식,15.2,20201011,7652
430,돼지삼겹야채볶음(05)(06)(10),석식,502.55,20201011,7652
431,깍두기(임가공),조식,15.2,20201011,7652
432,오렌지 주스(200㎖/팩),중식,96,20201011,7652
433,깍두기(임가공),석식,15.2,20201011,7652
434,"우유(백색우유(200ML,연간))(02)",조식,122,20201011,7652
435,짜먹는요구르트(02),중식,38.4,20201011,7652
436,밥,조식,399.3,20201012,7652
437,찰보리밥,중식,392.21,20201012,7652
438,찹쌀밥,석식,391.92,20201012,7652
439,감자국(05),조식,40.18,20201012,7652
440,미역계란국(01)(05),중식,43.78,20201012,7652
441,쇠고기무국(05)(16),석식,97.76,20201012,7652
442,게맛살오이초무침,조식,78.59,20201012,7652
443,고등어마늘튀김(01)(06)(07),중식,455.73,20201012,7652
444,느타리버섯볶음(05)(06)(10),석식,160.16,20201012,7652
445,쇠고기꽈리고추조림(05)(06)(16),조식,144.64,20201012,7652
446,전복버섯조림(05)(06)(18),중식,61.17,20201012,7652
447,잡채(05)(06)(10),석식,214.84,20201012,7652
448,배추김치(10~11월),조식,13.75,20201012,7652
449,배추김치(10~11월),중식,13.75,20201012,7652
450,배추김치(10~11월),석식,13.75,20201012,7652
451,"우유(백색우유(200ML,연간))(02)",조식,122,20201012,7652
452,"메론(봄, 가을)",중식,72,20201012,7652
453,밥,조식,399.3,20201013,7652
454,밀쌀밥,중식,399.85,20201013,7652
455,밥,석식,399.3,20201013,7652
456,순두부찌개(01)(05)(10),조식,188.42,20201013,7652
457,꼬리곰탕1형(01),중식,373.62,20201013,7652
458,호박된장국(05)(06),석식,48.1,20201013,7652
459,감자조림(05)(06),조식,100.63,20201013,7652
460,오이무침(05)(06),중식,93.86,20201013,7652
461,양배추쌈(05)(06),석식,75.58,20201013,7652
462,조미김(8절형),조식,5.25,20201013,7652
463,오징어튀김(01)(05)(06),중식,470.53,20201013,7652
464,돼지고기콩나물볶음(05)(06)(10),석식,448.65,20201013,7652
465,배추김치(10~11월),조식,13.75,20201013,7652
466,배추김치(10~11월),중식,13.75,20201013,7652
467,배추김치(10~11월),석식,13.75,20201013,7652
468,"우유(백색우유(200ML,연간))(02)",조식,122,20201013,7652
469,아이스크림 샌드위치(02),중식,252,20201013,7652
470,밥,조식,399.3,20201014,7652
471,찹쌀밥,중식,391.92,20201014,7652
472,현미밥,석식,413.82,20201014,7652
473,돼지고기감자찌개(05)(06)(10),조식,120.35,20201014,7652
474,느타리버섯국(01)(05),중식,35.6,20201014,7652
475,쇠고기육개장(01)(05)(06)(16),석식,123.76,20201014,7652
476,단무지무침(05)(06),조식,36.77,20201014,7652
477,채소스틱(모듬 선택),중식,48.1,20201014,7652
478,오징어젓무침(17),석식,50.05,20201014,7652
479,삶은계란(01),조식,70.48,20201014,7652
480,닭고기단호박조림(05)(06)(15),중식,310.89,20201014,7652
481,만두튀김(01)(05)(06)(10),석식,490.33,20201014,7652
482,배추김치(10~11월),조식,13.75,20201014,7652
483,배추김치(10~11월),중식,13.75,20201014,7652
484,배추김치(10~11월),석식,13.75,20201014,7652
485,"우유(백색우유(200ML,연간))(02)",조식,122,20201014,7652
486,사인머스켓,중식,90,20201014,7652
487,핫도그빵(01)(06)(10),조식,604.98,20201015,7652
488,밀쌀밥,중식,399.85,20201015,7652
489,흑미밥,석식,410.55,20201015,7652
490,혼합시리얼,조식,121.32,20201015,7652
491,새우살배추된장국(05)(06)(09),중식,88.82,20201015,7652
492,부대찌개(05)(06)(10),석식,156.08,20201015,7652
493,양배추샐러드(01)(12),조식,160.55,20201015,7652
494,상추/깻잎쌈(05)(06),중식,36.85,20201015,7652
495,부추겉절이(05)(06),석식,33.94,20201015,7652
496,"우유(백색우유(200ML,연간))(02)",조식,122,20201015,7652
497,돼지고기수육(05)(06)(09)(10),중식,880.9,20201015,7652
498,두부김치(05)(06)(10),석식,290.29,20201015,7652
499,배추김치(10~11월),중식,13.75,20201015,7652
500,파김치,석식,21.24,20201015,7652
501,"컵과일(사과, 대추방울토마토)",중식,44.72,20201015,7652
502,밥,조식,399.3,20201016,7652
503,잡곡밥,중식,440.72,20201016,7652
504,찰보리밥,석식,392.21,20201016,7652
505,쇠고기무국(05)(16),조식,97.76,20201016,7652
506,한우불고기비빔밥(05)(06)(16),중식,283.1,20201016,7652
507,북어채국(01)(05),석식,63.64,20201016,7652
508,조미김(8절형),조식,5.25,20201016,7652
509,세절형김,중식,2.15,20201016,7652
510,무초절이,석식,30.86,20201016,7652
511,김치볶음,조식,75.07,20201016,7652
