,메뉴이름,식사명,열량,날짜,부대
1158,깍두기(임가공),중식,28.75kcal,2021-07-09,8902
1159,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-09,8902
1160,"음료수, 탄산, 과일",중식,86.4kcal,2021-07-09,8902
1161,햄치즈버거(01)(02)(06)(10)(12),조식,754.05kcal,2021-07-10,8902
1162,카레밥(10),중식,571.41kcal,2021-07-10,8902
1163,흑미밥,석식,374.25kcal,2021-07-10,8902
1164,계란후라이(01),조식,125.64kcal,2021-07-10,8902
1165,돈가스(06)(10),중식,589.76kcal,2021-07-10,8902
1166,콩나물국(05),석식,17.38kcal,2021-07-10,8902
1167,가공우유(초코)(02),조식,126kcal,2021-07-10,8902
1168,감자샐러드(01),중식,196.7kcal,2021-07-10,8902
1169,돼지고기고추장볶음(05)(06)(10),석식,581.46kcal,2021-07-10,8902
1170,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-10,8902
1171,오이소박이,중식,20.35kcal,2021-07-10,8902
1172,양파간장절임(05)(06),석식,46.26kcal,2021-07-10,8902
1173,가공우유(초코)(02),중식,126kcal,2021-07-10,8902
1174,배추김치(7~9월),석식,10kcal,2021-07-10,8902
1175,멜론(여름),중식,72kcal,2021-07-10,8902
1176,현미밥,조식,381.15kcal,2021-07-11,8902
1177,불닭덮밥(01)(05)(06)(15),중식,682.24kcal,2021-07-11,8902
1178,밥,석식,363kcal,2021-07-11,8902
1179,쇠고기감자국(05)(16),조식,49.13kcal,2021-07-11,8902
1180,미역된장국(05),중식,25.41kcal,2021-07-11,8902
1181,오징어배추해장국(05)(06)(17),석식,64.96kcal,2021-07-11,8902
1182,오징어채볶음(06)(17),조식,101.57kcal,2021-07-11,8902
1183,햄감자채볶음(10),중식,132.69kcal,2021-07-11,8902
1184,꽈리고추멸치볶음(05)(06),석식,98.56kcal,2021-07-11,8902
1185,두부김치(05)(10),조식,311.77kcal,2021-07-11,8902
1186,배추김치(7~9월),중식,10kcal,2021-07-11,8902
1187,궁중닭찜(05)(06)(15),석식,356.69kcal,2021-07-11,8902
1188,배추김치(7~9월),조식,10kcal,2021-07-11,8902
1189,수박,중식,99.36kcal,2021-07-11,8902
1190,배추김치(7~9월),석식,10kcal,2021-07-11,8902
1191,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-11,8902
1192,밥,조식,363kcal,2021-07-12,8902
1193,잡곡밥,중식,394.2kcal,2021-07-12,8902
1194,밥,석식,363kcal,2021-07-12,8902
1195,쇠고기미역국(05)(16),조식,30.54kcal,2021-07-12,8902
1196,순두부국(05)(09),중식,32.85kcal,2021-07-12,8902
1197,닭고기육개장(01)(05)(06)(15),석식,197.96kcal,2021-07-12,8902
1198,생선묵볶음(05)(06),조식,126.81kcal,2021-07-12,8902
1199,오징어볶음(05)(06)(17),중식,221.1kcal,2021-07-12,8902
1200,호박쇠고기볶음(05)(06)(16),석식,138.07kcal,2021-07-12,8902
1201,계란찜(01)(09),조식,87.2kcal,2021-07-12,8902
1202,콩나물냉채(01)(05),중식,55.68kcal,2021-07-12,8902
1203,맛김,석식,0kcal,2021-07-12,8902
1204,배추김치(7~9월),조식,10kcal,2021-07-12,8902
1205,총각김치,중식,16.4kcal,2021-07-12,8902
1206,오이부추무침,석식,11.81kcal,2021-07-12,8902
1207,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-12,8902
1208,복숭아 주스(180㎖/병),중식,188kcal,2021-07-12,8902
1209,배추김치(7~9월),석식,10kcal,2021-07-12,8902
1210,"볶음진짬뽕,110g(오뚜기,용기라면 다수공급자,영내자증식)",석식,409kcal,2021-07-12,8902
1211,밥,조식,363kcal,2021-07-13,8902
1212,물냉면(01)(03)(06),중식,947.2kcal,2021-07-13,8902
1213,돼지고기부추덮밥(05)(06)(10),석식,739.63kcal,2021-07-13,8902
1214,북어채국(01)(05),조식,41.51kcal,2021-07-13,8902
1215,오징어튀김(01)(06),중식,265.7kcal,2021-07-13,8902
1216,콩나물김치국(05),석식,28.52kcal,2021-07-13,8902
1217,비엔나소시지야채볶음(05)(06)(10),조식,186.36kcal,2021-07-13,8902
1218,무생채,중식,35.08kcal,2021-07-13,8902
1219,계란후라이(01),석식,125.64kcal,2021-07-13,8902
1220,맛김,조식,0kcal,2021-07-13,8902
1221,배추김치(7~9월),중식,10kcal,2021-07-13,8902
1222,깍두기(임가공),석식,28.75kcal,2021-07-13,8902
1223,풋고추된장무침(05),조식,47.8kcal,2021-07-13,8902
1224,사이다,석식,97.5kcal,2021-07-13,8902
1225,배추김치(7~9월),조식,10kcal,2021-07-13,8902
1226,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-13,8902
1227,밥,조식,363kcal,2021-07-14,8902
1228,찹쌀밥,중식,380.95kcal,2021-07-14,8902
1229,햄김치덮밥(05)(06)(10)(12),석식,526.62kcal,2021-07-14,8902
1230,어묵김칫국(05)(06),조식,62.18kcal,2021-07-14,8902
1231,들깨미역국(05)(16),중식,30.58kcal,2021-07-14,8902
1232,생선가스(01)(06),석식,538.73kcal,2021-07-14,8902
1233,쇠고기버섯볶음(05)(06)(16),조식,155.01kcal,2021-07-14,8902
1234,닭갈비(05)(06)(15),중식,243.9kcal,2021-07-14,8902
1235,야채샐러드(01)(05)(06)(12),석식,135.82kcal,2021-07-14,8902
1236,감자매운조림(05)(06),조식,55.52kcal,2021-07-14,8902
1237,배추된장무침(05),중식,33.5kcal,2021-07-14,8902
1238,배추김치(7~9월),석식,10kcal,2021-07-14,8902
1239,배추김치(7~9월),조식,10kcal,2021-07-14,8902
1240,총각김치,중식,16.4kcal,2021-07-14,8902
1241,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-14,8902
1242,썬업 파인애플200ml,중식,,2021-07-14,8902
1243,밥,조식,363kcal,2021-07-15,8902
1244,새우버거(01)(06)(09)(12),중식,1016.91kcal,2021-07-15,8902
1245,찰보리밥,석식,378.8kcal,2021-07-15,8902
1246,돼지고기김치찌개(05)(06)(10),조식,176.9kcal,2021-07-15,8902
1247,콜라,중식,117.5kcal,2021-07-15,8902
1248,호박고추장찌개(05)(06)(10),석식,103.93kcal,2021-07-15,8902
1249,가지굴소스쇠고기볶음(05)(06)(16),조식,135.15kcal,2021-07-15,8902
1250,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-07-15,8902
1251,오삼불고기(05)(06)(10)(17),석식,528.2kcal,2021-07-15,8902
1252,순두부양념장(05)(06),조식,62.85kcal,2021-07-15,8902
1253,모듬쌈(06),석식,44.17kcal,2021-07-15,8902
1254,배추김치(7~9월),조식,10kcal,2021-07-15,8902
1255,총각김치,석식,16.4kcal,2021-07-15,8902
1256,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-15,8902
1257,아이스크림 팩형(02),석식,234kcal,2021-07-15,8902
1258,밥,조식,363kcal,2021-07-16,8902
1259,잡곡밥,중식,394.2kcal,2021-07-16,8902
1260,짬뽕밥(05)(06)(17),석식,469.85kcal,2021-07-16,8902
1261,쇠고기미역국(05)(16),조식,30.54kcal,2021-07-16,8902
1262,김치수제비국(05)(06),중식,98.2kcal,2021-07-16,8902
1263,데리야끼갈릭치킨(05)(06)(15),석식,527.16kcal,2021-07-16,8902
1264,햄감자채볶음(10),조식,132.69kcal,2021-07-16,8902
1265,표고버섯돼지고기볶음(05)(06)(10),중식,367.75kcal,2021-07-16,8902
1266,콩나물무침(05),석식,29.72kcal,2021-07-16,8902
1267,깻잎찜(05)(06),조식,28.37kcal,2021-07-16,8902
1268,모듬야채(쌈장)(05)(06),중식,58.39kcal,2021-07-16,8902
1269,배추김치(7~9월),석식,10kcal,2021-07-16,8902
1270,배추김치(7~9월),조식,10kcal,2021-07-16,8902
1271,깍두기(임가공),중식,28.75kcal,2021-07-16,8902
1272,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,8902
1273,감귤 주스(340㎖/ 페트),중식,44kcal,2021-07-16,8902
1274,핫도그빵(01)(06)(10)(12),조식,776.53kcal,2021-07-17,8902
1275,흑미밥,중식,374.25kcal,2021-07-17,8902
1276,자장밥(05)(06)(10),석식,778.8kcal,2021-07-17,8902
1277,스크램블에그(01)(12),조식,180.13kcal,2021-07-17,8902
1278,배추들깨국(05),중식,27.01kcal,2021-07-17,8902
1279,두부고추장찌개(05)(06)(10),석식,168.68kcal,2021-07-17,8902
1280,가공우유(바나나)(02),조식,167kcal,2021-07-17,8902
1281,쇠고기불고기(05)(06)(16),중식,199.52kcal,2021-07-17,8902
1282,맛김,석식,0kcal,2021-07-17,8902
1283,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,8902
1284,양배추/풋고추쌈(05)(06),중식,80.98kcal,2021-07-17,8902
1285,단무지무침,석식,24.82kcal,2021-07-17,8902
1286,총각김치,중식,16.4kcal,2021-07-17,8902
1287,배추김치(7~9월),석식,10kcal,2021-07-17,8902
1288,블루베리,중식,51kcal,2021-07-17,8902
1289,가공우유(바나나)(02),중식,167kcal,2021-07-17,8902
1290,밥,조식,363kcal,2021-07-18,8902
1291,고추참치덮밥(06),중식,657.88kcal,2021-07-18,8902
1292,밥,석식,363kcal,2021-07-18,8902
1293,부대찌개(05)(06)(10),조식,152.55kcal,2021-07-18,8902
1294,맛김,중식,0kcal,2021-07-18,8902
1295,돼지고기육개장(05)(10),석식,175.78kcal,2021-07-18,8902
1296,멸치볶음(05)(06),조식,92.89kcal,2021-07-18,8902
1297,계란장조림(01)(05)(06),중식,92.83kcal,2021-07-18,8902
1298,호박쇠고기볶음(05)(06)(16),석식,138.07kcal,2021-07-18,8902
1299,쇠고기감자조림(05)(06)(16),조식,92.41kcal,2021-07-18,8902
1300,콩나물매운무침(05),중식,39.6kcal,2021-07-18,8902
1301,풋고추된장무침(05),석식,47.8kcal,2021-07-18,8902
1302,배추김치(7~9월),조식,10kcal,2021-07-18,8902
1303,백김치,중식,15.12kcal,2021-07-18,8902
1304,배추김치(7~9월),석식,10kcal,2021-07-18,8902
1305,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,8902
1306,튜브형 아이스크림,중식,180kcal,2021-07-18,8902
1307,밥,조식,363kcal,2021-07-19,8902
1308,잡곡밥,중식,394.2kcal,2021-07-19,8902
1309,쇠고기야채죽,석식,339.58kcal,2021-07-19,8902
1310,쇠고기무국(05)(16),조식,32.85kcal,2021-07-19,8902
1311,아귀탕(05),중식,57.11kcal,2021-07-19,8902
1312,매콤치킨너겟볶음(06)(12)(15),석식,400.75kcal,2021-07-19,8902
1313,비엔나소시지야채볶음(05)(06)(10),조식,186.36kcal,2021-07-19,8902
1314,돼지갈비찜(05)(06)(10),중식,373.46kcal,2021-07-19,8902
1315,오징어젓무침(17),석식,47.44kcal,2021-07-19,8902
1316,맛김,조식,0kcal,2021-07-19,8902
1317,오이부추무침,중식,11.81kcal,2021-07-19,8902
1318,깍두기(임가공),석식,28.75kcal,2021-07-19,8902
1319,감자매운조림(05)(06),조식,55.52kcal,2021-07-19,8902
1320,배추김치(7~9월),중식,10kcal,2021-07-19,8902
1321,배추김치(7~9월),조식,10kcal,2021-07-19,8902
1322,"배주스(240ml,캔)",중식,,2021-07-19,8902
1323,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-19,8902
1324,밥,조식,363kcal,2021-07-20,8902
1325,잡곡밥,중식,394.2kcal,2021-07-20,8902
1326,비빔냉면(01)(03)(06),석식,950.15kcal,2021-07-20,8902
1327,쇠고기미역국(05)(16),조식,30.54kcal,2021-07-20,8902
1328,강된장찌개(05),중식,100.8kcal,2021-07-20,8902
1329,버섯강정(01)(06)(12),석식,320.59kcal,2021-07-20,8902
1330,오징어채볶음(06)(17),조식,101.57kcal,2021-07-20,8902
1331,돼지불고기(05)(06)(10),중식,413.8kcal,2021-07-20,8902
1332,무생채,석식,35.08kcal,2021-07-20,8902
1333,닭고기감자조림(05)(06)(15),조식,177.14kcal,2021-07-20,8902
1334,상추쌈(05)(06),중식,50.68kcal,2021-07-20,8902
1335,오이소박이,석식,20.35kcal,2021-07-20,8902
1336,배추김치(7~9월),조식,10kcal,2021-07-20,8902
1337,깍두기(임가공),중식,28.75kcal,2021-07-20,8902
1338,사과 주스(200㎖/팩),석식,46kcal,2021-07-20,8902
1339,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-20,8902
1340,"연세두유고소한아몬드&잣두유, 200mL",중식,,2021-07-20,8902
1341,밥,조식,363kcal,2021-07-21,8902
1342,찹쌀밥,중식,380.95kcal,2021-07-21,8902
1343,밥,석식,363kcal,2021-07-21,8902
1344,배추쇠고기국(05)(16),조식,41.11kcal,2021-07-21,8902
1345,들깨삼계탕(15),중식,604.83kcal,2021-07-21,8902
1346,팽이버섯계란국(01)(05),석식,53.03kcal,2021-07-21,8902
1347,생선묵고추장볶음(05)(06),조식,152.99kcal,2021-07-21,8902
1348,양파간장절임(05)(06),중식,46.26kcal,2021-07-21,8902
1349,고추잡채(05)(06)(10),석식,246.92kcal,2021-07-21,8902
1350,계란찜(01)(09),조식,87.2kcal,2021-07-21,8902
1351,부추겉절이(05)(06),중식,26.02kcal,2021-07-21,8902
1352,고등어순살튀김(06)(07),석식,402.36kcal,2021-07-21,8902
1353,배추김치(7~9월),조식,10kcal,2021-07-21,8902
1354,배추김치(7~9월),중식,10kcal,2021-07-21,8902
1355,배추김치(7~9월),석식,10kcal,2021-07-21,8902
1356,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-21,8902
1357,수박,중식,99.36kcal,2021-07-21,8902
1358,참치마요덮밥(01)(05)(06),조식,202.78kcal,2021-07-22,8902
1359,흑미밥,중식,374.25kcal,2021-07-22,8902
1360,햄치즈버거(01)(02)(06)(10)(12),석식,754.05kcal,2021-07-22,8902
1361,콩나물국(05),조식,17.38kcal,2021-07-22,8902
1362,순두부해물찌개(01)(05)(09)(17),중식,120.25kcal,2021-07-22,8902
1363,감자튀김(파마산)(12),석식,456.41kcal,2021-07-22,8902
1364,감자매운조림(05)(06),조식,55.52kcal,2021-07-22,8902
1365,꽈리고추멸치볶음(05)(06),중식,98.56kcal,2021-07-22,8902
1366,콜라,석식,117.5kcal,2021-07-22,8902
1367,총각김치,조식,16.4kcal,2021-07-22,8902
1368,양념통닭(01)(05)(06)(15),중식,881.24kcal,2021-07-22,8902
1369,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-22,8902
1370,배추김치(7~9월),중식,10kcal,2021-07-22,8902
1371,밥,조식,363kcal,2021-07-23,8902
1372,현미밥,중식,381.15kcal,2021-07-23,8902
1373,중화식덮밥(05)(06)(10),석식,696.25kcal,2021-07-23,8902
1374,꼬리곰탕,조식,277.05kcal,2021-07-23,8902
1375,쇠고기탕국(05)(16),중식,37.21kcal,2021-07-23,8902
1376,계란국(01)(05),석식,84.99kcal,2021-07-23,8902
1377,햄감자채볶음(10),조식,132.95kcal,2021-06-25,8902
1378,닭갈비(05)(06)(15),중식,263.03kcal,2021-06-25,8902
1379,생선가스(01)(06),석식,543.62kcal,2021-06-25,8902
1380,오징어젓무침(17),조식,43.25kcal,2021-06-25,8902
1381,풋고추된장무침(05),중식,44.87kcal,2021-06-25,8902
1382,감자샐러드(01),석식,196.42kcal,2021-06-25,8902
1383,배추김치(5~6월),조식,23.19kcal,2021-06-25,8902
1384,총각김치,중식,16.4kcal,2021-06-25,8902
1385,배추김치(5~6월),석식,23.19kcal,2021-06-25,8902
1386,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-25,8902
1387,에너지바,석식,188kcal,2021-06-25,8902
1388,핫도그빵(01)(06)(10)(12),조식,830.66kcal,2021-06-26,8902
1389,밥,중식,363kcal,2021-06-26,8902
1390,불닭덮밥(01)(05)(06)(15),석식,719.98kcal,2021-06-26,8902
1391,가공우유(바나나)(02),조식,167kcal,2021-06-26,8902
1392,참치김치찌개(05)(06),중식,57.92kcal,2021-06-26,8902
1393,배추된장국(05),석식,25.24kcal,2021-06-26,8902
1394,가공우유(바나나)(02),조식,167kcal,2021-06-26,8902
1395,호박쇠고기볶음(05)(06)(16),중식,113.89kcal,2021-06-26,8902
1396,스크램블에그(01)(12),석식,167.15kcal,2021-06-26,8902
1397,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-26,8902
1398,계란찜(01)(09),중식,87.06kcal,2021-06-26,8902
1399,총각김치,석식,16.4kcal,2021-06-26,8902
1400,배추김치(5~6월),중식,23.19kcal,2021-06-26,8902
1401,튜브형 아이스크림,중식,180kcal,2021-06-26,8902
1402,밥,조식,363kcal,2021-06-27,8902
1403,현미밥,중식,381.15kcal,2021-06-27,8902
1404,흑미밥,석식,374.25kcal,2021-06-27,8902
1405,쇠고기미역국(05)(16),조식,37.04kcal,2021-06-27,8902
1406,오징어찌개(05)(06)(09)(17)(18),중식,81.62kcal,2021-06-27,8902
1407,맑은된장국(05),석식,19.1kcal,2021-06-27,8902
1408,애호박나물(05)(09),조식,123.58kcal,2021-06-27,8902
1409,닭고기감자조림(05)(06)(15),중식,164.39kcal,2021-06-27,8902
1410,돼지불고기(05)(06)(10),석식,428.7kcal,2021-06-27,8902
1411,콩나물매운무침(05),조식,42.25kcal,2021-06-27,8902
1412,배추된장무침(05),중식,35.24kcal,2021-06-27,8902
1413,양배추/풋고추쌈(05)(06),석식,77.41kcal,2021-06-27,8902
1414,배추김치(5~6월),조식,23.19kcal,2021-06-27,8902
1415,총각김치,중식,16.4kcal,2021-06-27,8902
1416,배추김치(5~6월),석식,23.19kcal,2021-06-27,8902
1417,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-27,8902
1418,"쌀국수,얼큰한맛(현농)",석식,,2021-06-27,8902
1419,"주스,망고코넛(340ml/캔)",석식,122.3kcal,2021-06-27,8902
1420,"견과, 혼합식",석식,136.3kcal,2021-06-27,8902
1421,밥,조식,363kcal,2021-06-28,8902
1422,짬뽕밥(05)(06)(17),중식,451.49kcal,2021-06-28,8902
1423,찹쌀밥,석식,380.95kcal,2021-06-28,8902
1424,팽이버섯계란국(01)(05),조식,52.78kcal,2021-06-28,8902
1425,미트볼양념조림(01)(05)(06)(10),중식,518.57kcal,2021-06-28,8902
1426,시금치된장국(05)(06),석식,34.95kcal,2021-06-28,8902
1427,돼지고기청경채볶음(05)(06)(10),조식,327.85kcal,2021-06-28,8902
1428,단무지무침,중식,25.89kcal,2021-06-28,8902
1429,닭간장소스찜(05)(06)(15),석식,167.27kcal,2021-06-28,8902
1430,순두부양념장(05)(06),조식,59.51kcal,2021-06-28,8902
1431,배추김치(5~6월),중식,23.19kcal,2021-06-28,8902
1432,미나리골뱅이무침(05)(06),석식,112.31kcal,2021-06-28,8902
1433,총각김치,조식,16.4kcal,2021-06-28,8902
1434,배추김치(5~6월),석식,23.19kcal,2021-06-28,8902
1435,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-28,8902
1436,아이스크림 팩형(02),석식,234kcal,2021-06-28,8902
1437,밥,조식,363kcal,2021-06-29,8902
1438,밥,중식,363kcal,2021-06-29,8902
1439,햄치즈버거(01)(02)(06)(10)(12),석식,834.21kcal,2021-06-29,8902
1440,생선묵국(05)(06),조식,77.79kcal,2021-06-29,8902
1441,들깨삼계탕(15)(18),중식,659.79kcal,2021-06-29,8902
1442,감자튀김(파마산)(12),석식,456.41kcal,2021-06-29,8902
1443,쇠고기버섯볶음(05)(06)(16),조식,125.35kcal,2021-06-29,8902
1444,부추겉절이(05)(06),중식,26.67kcal,2021-06-29,8902
1445,사이다,석식,97.5kcal,2021-06-29,8902
1446,맛김,조식,5.25kcal,2021-06-29,8902
1447,배추김치(5~6월),중식,23.19kcal,2021-06-29,8902
1448,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-06-29,8902
1449,감자매운조림(05)(06),조식,55.65kcal,2021-06-29,8902
1450,배추김치(5~6월),조식,23.19kcal,2021-06-29,8902
1451,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-29,8902
1452,밥,조식,363kcal,2021-06-30,8902
1453,찰보리밥,중식,378.8kcal,2021-06-30,8902
1454,밥,석식,363kcal,2021-06-30,8902
1455,북어채국(01)(05),조식,58.91kcal,2021-06-30,8902
1456,돼지고기김치찌개(05)(06)(10),중식,180.33kcal,2021-06-30,8902
1457,순두부국(05)(09),석식,30.85kcal,2021-06-30,8902
1458,오징어채볶음(06)(17),조식,104.52kcal,2021-06-30,8902
1459,오징어볶음(05)(06)(17),중식,220.87kcal,2021-06-30,8902
1460,매콤치킨너겟볶음(06)(12)(15),석식,403.49kcal,2021-06-30,8902
1461,돼지고기감자조림(05)(06)(10),조식,303.85kcal,2021-06-30,8902
1462,오이부추무침,중식,10.61kcal,2021-06-30,8902
1463,방어순살조림(05)(06),석식,73.6kcal,2021-06-30,8902
1464,배추김치(5~6월),조식,23.19kcal,2021-06-30,8902
1465,배추김치(5~6월),중식,23.19kcal,2021-06-30,8902
1466,배추김치(5~6월),석식,23.19kcal,2021-06-30,8902
1467,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-30,8902
1468,"주스,카프리썬 사과(200ml,파우치)",중식,60kcal,2021-06-30,8902
1469,"음료수, 탄산, 과일",석식,86.4kcal,2021-06-30,8902
1470,밥,조식,363kcal,2021-07-01,8902
1471,잡곡밥,중식,394.2kcal,2021-07-01,8902
1472,비빔밥(05)(06),석식,522.89kcal,2021-07-01,8902
1473,쇠고기미역국(05)(16),조식,30.54kcal,2021-07-01,8902
1474,꽃게된장찌개(증)(05),중식,51.85kcal,2021-07-01,8902
1475,배추쇠고기국(05)(16),석식,41.11kcal,2021-07-01,8902
1476,햄감자채볶음(10),조식,132.69kcal,2021-07-01,8902
1477,깐풍기(비율1.5)(05)(06)(15),중식,480.61kcal,2021-07-01,8902
1478,계란후라이(01),석식,125.64kcal,2021-07-01,8902
1479,순두부양념장(05)(06),조식,62.85kcal,2021-07-01,8902
1480,오이무침(06),중식,30.54kcal,2021-07-01,8902
1481,배추김치(7~9월),석식,10kcal,2021-07-01,8902
1482,배추김치(7~9월),조식,10kcal,2021-07-01,8902
1483,총각김치,중식,16.4kcal,2021-07-01,8902
1484,"김치왕뚜껑,110g,용기라면(다수공급자계약,영내자증식,팔도)",석식,431.81kcal,2021-07-01,8902
1485,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-01,8902
1486,대추방울토마토(생산기)(12),중식,20.4kcal,2021-07-01,8902
1487,매일두유 뼈로가는고칼슘 검은콩190ml,중식,,2021-07-01,8902
1488,밥,조식,363kcal,2021-07-02,8902
1489,잡곡밥,중식,394.2kcal,2021-07-02,8902
1490,밥,석식,363kcal,2021-07-02,8902
1491,생선묵국(05)(06),조식,78.35kcal,2021-07-02,8902
1492,홍합미역국(05),중식,36.55kcal,2021-07-02,8902
1493,부대찌개(05)(06)(10),석식,152.55kcal,2021-07-02,8902
1494,두부김치(05)(10),조식,311.77kcal,2021-07-02,8902
1495,제육볶음(05)(06)(10),중식,376.27kcal,2021-07-02,8902
1496,갈치튀김데리야끼소스(05)(06),석식,354.23kcal,2021-07-02,8902
1497,맛김,조식,0kcal,2021-07-02,8902
1498,모듬야채(쌈장)(05)(06),중식,58.39kcal,2021-07-02,8902
1499,청경채된장나물(05),석식,29.63kcal,2021-07-02,8902
1500,감자조림(05)(06),조식,84.28kcal,2021-07-02,8902
1501,총각김치,중식,16.4kcal,2021-07-02,8902
1502,배추김치(7~9월),석식,10kcal,2021-07-02,8902
1503,배추김치(7~9월),조식,10kcal,2021-07-02,8902
1504,멜론(여름),중식,72kcal,2021-07-02,8902
1505,"아이스크림, 떠먹는형",석식,180kcal,2021-07-02,8902
1506,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-02,8902
1507,밥,조식,363kcal,2021-07-03,8902
1508,현미밥,중식,381.15kcal,2021-07-03,8902
1509,밥,석식,363kcal,2021-07-03,8902
1510,순두부찌개(01)(05)(06)(10),조식,172.34kcal,2021-07-03,8902
1511,짬뽕찌개(05)(06)(17),중식,90.6kcal,2021-07-03,8902
1512,팽이버섯계란국(01)(05),석식,53.03kcal,2021-07-03,8902
1513,쇠고기버섯볶음(05)(06)(16),조식,155.01kcal,2021-07-03,8902
1514,돼지고기가지볶음(05)(06)(10),중식,219.08kcal,2021-07-03,8902
1515,닭고기김치찜(15),석식,127.05kcal,2021-07-03,8902
1516,생선묵조림(05)(06),조식,112.77kcal,2021-07-03,8902
1517,콩나물매운무침(05),중식,39.6kcal,2021-07-03,8902
1518,풋고추된장무침(05),석식,47.8kcal,2021-07-03,8902
1519,깍두기(임가공),조식,28.75kcal,2021-07-03,8902
1520,총각김치,중식,16.4kcal,2021-07-03,8902
1521,배추김치(7~9월),석식,10kcal,2021-07-03,8902
1522,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-03,8902
1523,썬업 파인애플200ml,중식,,2021-07-03,8902
1524,"까르보불닭볶음면,130g,봉지라면(다수공급자,영내자증식,삼양)",석식,423.07kcal,2021-07-03,8902
1525,간장계란밥(01)(05)(06),조식,514.36kcal,2021-07-04,8902
1526,밥,중식,363kcal,2021-07-04,8902
1527,잡곡밥,석식,394.2kcal,2021-07-04,8902
1528,비엔나소시지케찹볶음(10)(12),조식,285.46kcal,2021-07-04,8902
1529,쇠고기육개장(01)(05)(06)(16),중식,135.74kcal,2021-07-04,8902
1530,콩나물김치국(05),석식,28.52kcal,2021-07-04,8902
1531,김자반,조식,43kcal,2021-07-04,8902
1532,닭간장소스찜(05)(06)(15),중식,167.32kcal,2021-07-04,8902
1533,오삼불고기(05)(06)(10)(17),석식,528.2kcal,2021-07-04,8902
1534,감자매운조림(05)(06),조식,55.52kcal,2021-07-04,8902
1535,무생채,중식,35.08kcal,2021-07-04,8902
1536,양배추/풋고추쌈(05)(06),석식,80.98kcal,2021-07-04,8902
1537,배추김치(7~9월),조식,10kcal,2021-07-04,8902
1538,배추김치(7~9월),중식,10kcal,2021-07-04,8902
1539,총각김치,석식,16.4kcal,2021-07-04,8902
1540,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-04,8902
1541,튜브형 아이스크림,중식,180kcal,2021-07-04,8902
1542,사과 주스(200㎖/팩),석식,46kcal,2021-07-04,8902
1543,밥,조식,363kcal,2021-07-05,8902
1544,잡채밥(05)(06)(16),중식,558.73kcal,2021-07-05,8902
1545,잡곡밥,석식,394.2kcal,2021-07-05,8902
1546,쇠고기무국(05)(16),조식,32.85kcal,2021-07-05,8902
1547,돼지고기김치찌개(05)(06)(10),중식,176.9kcal,2021-07-05,8902
1548,두부고추장찌개(05)(06)(10),석식,168.68kcal,2021-07-05,8902
1549,멸치볶음(05)(06),조식,92.89kcal,2021-07-05,8902
1550,맛김,중식,0kcal,2021-07-05,8902
1551,파채돈까스(06)(10),석식,560.26kcal,2021-07-05,8902
1552,돼지고기감자조림(05)(06)(10),조식,267.66kcal,2021-07-05,8902
1553,부추겉절이(05)(06),중식,26.02kcal,2021-07-05,8902
1554,야채샐러드(01)(05)(06)(12),석식,135.82kcal,2021-07-05,8902
1555,배추김치(7~9월),조식,10kcal,2021-07-05,8902
1556,배추김치(7~9월),중식,10kcal,2021-07-05,8902
1557,배추김치(7~9월),석식,10kcal,2021-07-05,8902
1558,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-05,8902
1559,감귤 주스(340㎖/ 페트),석식,44kcal,2021-07-05,8902
1560,밥,조식,363kcal,2021-07-06,8902
1561,흑미밥,중식,374.25kcal,2021-07-06,8902
1562,낙지덮밥(05)(06),석식,490.48kcal,2021-07-06,8902
1563,북어채국(01)(05),조식,41.51kcal,2021-07-06,8902
1564,버섯된장찌개(05)(06)(09),중식,65.36kcal,2021-07-06,8902
