,메뉴이름,식사명,열량,날짜,부대
38,검은콩밥,석식,361.61kcal,2021-09-20,5322
39,쇠고기당면국(05)(16),조식,47.27kcal,2021-09-20,5322
40,감자탕(김치)(05)(06)(10),중식,380.69kcal,2021-09-20,5322
41,새송이버섯야채볶음(05)(06)(10),석식,234.81kcal,2021-09-20,5322
42,돼지고기김치볶음(06)(10),조식,225.19kcal,2021-09-20,5322
43,게맛살마요무침,중식,59kcal,2021-09-20,5322
44,궁중닭찜(05)(06)(15),석식,270.29kcal,2021-09-20,5322
45,맛김,조식,0kcal,2021-09-20,5322
46,콩나물매운무침(05),중식,38.12kcal,2021-09-20,5322
47,연두부양념장(05)(06),석식,83.72kcal,2021-09-20,5322
48,감자조림(05)(06),조식,129.96kcal,2021-09-20,5322
49,열무김치,중식,12.16kcal,2021-09-20,5322
50,배추김치(7~9월),석식,9.75kcal,2021-09-20,5322
51,감귤 주스(180㎖/병),조식,180kcal,2021-09-20,5322
52,감귤 주스(180㎖/병),중식,180kcal,2021-09-20,5322
53,떡만둣국(01)(05)(06)(10),조식,535.12kcal,2021-09-21,5322
54,잡곡밥,중식,366.81kcal,2021-09-21,5322
55,잡곡밥,석식,366.81kcal,2021-09-21,5322
56,오징어젓무침(17),조식,35.05kcal,2021-09-21,5322
57,잡채(05)(06)(16),중식,159.07kcal,2021-09-21,5322
58,김치찌개(05)(06)(10),석식,129.74kcal,2021-09-21,5322
59,배추김치(7~9월),조식,9.75kcal,2021-09-21,5322
60,조기튀김(06),중식,248.96kcal,2021-09-21,5322
61,청양마요치킨(01)(06)(15),석식,455.88kcal,2021-09-21,5322
62,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-21,5322
63,소양념갈비,중식,730kcal,2021-09-21,5322
64,무초절이,석식,34.67kcal,2021-09-21,5322
65,백김치,중식,15.12kcal,2021-09-21,5322
66,야채샐러드(01)(05)(06)(12),석식,46.59kcal,2021-09-21,5322
67,"포도,신선형(포도(811월))",중식,47.61kcal,2021-09-21,5322
68,사이다,석식,97.5kcal,2021-09-21,5322
69,간장계란밥(01)(05)(06),조식,486.65kcal,2021-09-22,5322
70,밥,중식,381.15kcal,2021-09-22,5322
71,잡곡밥,석식,366.81kcal,2021-09-22,5322
72,쇠고기감자국(05)(16),조식,43.34kcal,2021-09-22,5322
73,돼지불고기(05)(06)(10),중식,497.92kcal,2021-09-22,5322
74,생선묵국(05)(06),석식,67.04kcal,2021-09-22,5322
75,마요오징어실채무침(01)(05)(06)(17),조식,90.2kcal,2021-09-22,5322
76,계란찜(01),중식,101.59kcal,2021-09-22,5322
77,떡볶이(05)(06),석식,275.55kcal,2021-09-22,5322
78,열무김치,조식,12.16kcal,2021-09-22,5322
79,야채스틱앤저염쌈장(05)(06),중식,68.52kcal,2021-09-22,5322
80,고구마튀김(06),석식,410kcal,2021-09-22,5322
81,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-22,5322
82,배추김치(7~9월),중식,9.75kcal,2021-09-22,5322
83,열무김치,석식,12.16kcal,2021-09-22,5322
84,"아이스크림 콘,완제품(02)",중식,270kcal,2021-09-22,5322
85,밥1,조식,363kcal,2021-09-23,5322
86,닭고기부추밥(06)(15),중식,672.67kcal,2021-09-23,5322
87,열무비빔밥(05)(06),석식,463.02kcal,2021-09-23,5322
88,닭곰탕(15),조식,128.82kcal,2021-09-23,5322
89,배추된장국(05)(16),중식,44.64kcal,2021-09-23,5322
90,호박된장찌개(05)(06)(16),석식,79.31kcal,2021-09-23,5322
91,쇠고기팽이버섯떡볶음(05)(06)(16),조식,145.54kcal,2021-09-23,5322
92,만두튀김(01)(05)(06)(10),중식,428.77kcal,2021-09-23,5322
93,낙지볶음(05)(06),석식,151.54kcal,2021-09-23,5322
94,콩나물매운무침(05),조식,38.12kcal,2021-09-23,5322
95,맛김,중식,0kcal,2021-09-23,5322
96,배추김치(7~9월),석식,9.75kcal,2021-09-23,5322
97,배추김치(7~9월),조식,9.75kcal,2021-09-23,5322
98,깍두기(완제품)(09),중식,15.2kcal,2021-09-23,5322
99,감귤 주스(180㎖/병),석식,180kcal,2021-09-23,5322
100,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-23,5322
101,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-09-23,5322
102,밥1,조식,363kcal,2021-09-24,5322
103,잡곡밥,중식,366.81kcal,2021-09-24,5322
104,잡곡밥,석식,366.81kcal,2021-09-24,5322
105,쇠고기미역국(05)(16),조식,35.08kcal,2021-09-24,5322
106,사골곰탕(05)(09),중식,95.64kcal,2021-09-24,5322
107,김치찌개(기타)(05)(06)(10),석식,105.51kcal,2021-09-24,5322
108,돼지고기김치볶음(06)(10),조식,225.19kcal,2021-09-24,5322
109,오징어볶음(05)(06)(17),중식,229.99kcal,2021-09-24,5322
110,닭강정(05)(06)(12)(15),석식,461.3kcal,2021-09-24,5322
111,맛김,조식,0kcal,2021-09-24,5322
112,두부조림(05)(06),중식,189.23kcal,2021-09-24,5322
113,야채샐러드(01)(05)(06)(12),석식,46.59kcal,2021-09-24,5322
114,계란찜(01),조식,101.59kcal,2021-09-24,5322
115,깍두기(완제품)(09),중식,15.2kcal,2021-09-24,5322
116,거봉포도,석식,47.61kcal,2021-09-24,5322
117,과일2(02),조식,126kcal,2021-09-24,5322
118,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-09-24,5322
119,쇠고기덮밥(01)(05)(06)(16),조식,748.01kcal,2021-09-25,5322
120,짬뽕찌개(09)(17),중식,71.2kcal,2021-09-25,5322
121,잡곡밥,석식,366.81kcal,2021-09-25,5322
122,쇠고기미역국(05)(16),조식,35.08kcal,2021-09-25,5322
123,새우튀김(01)(09),중식,255.43kcal,2021-09-25,5322
124,제육볶음(05)(06)(10),석식,518.76kcal,2021-09-25,5322
125,계란말이(01),조식,60.53kcal,2021-09-25,5322
126,파채돈가스(05)(06)(10),중식,475.2kcal,2021-09-25,5322
127,콩나물매운무침(05),석식,38.12kcal,2021-09-25,5322
128,배추김치(7~9월),조식,9.75kcal,2021-09-25,5322
129,멕시칸샐러드(01)(10),중식,162.57kcal,2021-09-25,5322
130,야채스틱앤저염쌈장(05)(06),석식,68.52kcal,2021-09-25,5322
131,바나나,조식,76.8kcal,2021-09-25,5322
132,깍두기(완제품)(09),중식,15.2kcal,2021-09-25,5322
133,배추김치(7~9월),석식,9.75kcal,2021-09-25,5322
134,"음료수, 탄산, 과일",중식,86.4kcal,2021-09-25,5322
135,잡채볶음밥,조식,703.44kcal,2021-09-26,5322
136,밥,중식,381.15kcal,2021-09-26,5322
137,밥,석식,381.15kcal,2021-09-26,5322
138,콩나물김치국(05),조식,18.65kcal,2021-09-26,5322
139,떡볶이(05)(06),중식,275.55kcal,2021-09-26,5322
140,햄소시지찌개(01)(05)(06)(10),석식,245.45kcal,2021-09-26,5322
141,맛김,조식,0kcal,2021-09-26,5322
142,김자반,중식,21.5kcal,2021-09-26,5322
143,베이컨청경채볶음(10),석식,184.26kcal,2021-09-26,5322
144,계란후라이(01),조식,97.91kcal,2021-09-26,5322
145,뿌리채소닭순살조림(05)(06)(15),중식,236.72kcal,2021-09-26,5322
146,감자조림(05)(06),석식,129.96kcal,2021-09-26,5322
147,배추김치(7~9월),조식,9.75kcal,2021-09-26,5322
148,배추김치(7~9월),중식,9.75kcal,2021-09-26,5322
149,열무김치,석식,12.16kcal,2021-09-26,5322
150,아이스크림 팩형(02),중식,234kcal,2021-09-26,5322
151,감귤 주스(180㎖/병),석식,180kcal,2021-09-26,5322
152,후리카케밥,조식,367.57kcal,2021-09-27,5322
153,전투식량 1형1식단,중식,1300kcal,2021-09-27,5322
154,검은콩밥,석식,361.61kcal,2021-09-27,5322
155,쇠고기감자국(05)(16),조식,43.34kcal,2021-09-27,5322
156,가스오부시어묵탕(05)(06),중식,62.74kcal,2021-09-27,5322
157,쇠고기육개장(01)(05)(06)(16),석식,65.19kcal,2021-09-27,5322
158,돼지고기콩나물볶음(05)(06)(10),조식,327.3kcal,2021-09-27,5322
159,계란후라이(01),중식,97.91kcal,2021-09-27,5322
160,오징어튀김(01),석식,303.53kcal,2021-09-27,5322
161,배추김치(7~9월),조식,9.75kcal,2021-09-27,5322
162,갓김치,중식,11.52kcal,2021-09-27,5322
163,두부조림(05)(06),석식,189.23kcal,2021-09-27,5322
164,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-27,5322
165,유산균 발효 음료(02),중식,56kcal,2021-09-27,5322
166,열무김치,석식,12.16kcal,2021-09-27,5322
167,감귤 주스(180㎖/병),석식,180kcal,2021-09-27,5322
168,밥1,조식,363kcal,2021-09-28,5322
169,자장면(01)(05)(06)(10),중식,873.28kcal,2021-09-28,5322
170,달걀케첩볶음밥(01)(12),석식,524.35kcal,2021-09-28,5322
171,조갯살미역국(05)(18),조식,31.52kcal,2021-09-28,5322
172,탕수육(완제품용)(05)(06)(10)(12),중식,316.64kcal,2021-09-28,5322
173,데리야끼갈릭치킨(05)(06)(15),석식,462.77kcal,2021-09-28,5322
174,감자채볶음(16),조식,97.71kcal,2021-09-28,5322
175,단무지무침,중식,11.16kcal,2021-09-28,5322
176,야채샐러드(01)(05)(06)(12),석식,46.59kcal,2021-09-28,5322
177,비엔나소시지케찹볶음(10)(12),조식,318.32kcal,2021-09-28,5322
178,배추김치(7~9월),중식,9.75kcal,2021-09-28,5322
179,배추김치(7~9월),석식,9.75kcal,2021-09-28,5322
180,배추김치(7~9월),조식,9.75kcal,2021-09-28,5322
181,거봉포도,중식,47.61kcal,2021-09-28,5322
182,"음료수,탄산,콜라",석식,117.5kcal,2021-09-28,5322
183,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-28,5322
184,떡만둣국(01)(05)(06)(10),조식,535.12kcal,2021-09-29,5322
185,잡곡밥,중식,366.81kcal,2021-09-29,5322
186,밥,석식,381.15kcal,2021-09-29,5322
187,오징어채무침(06)(17),조식,83.28kcal,2021-09-29,5322
188,감자짜글이(05)(06)(10),중식,116.7kcal,2021-09-29,5322
189,짬뽕찌개(09)(17),석식,71.2kcal,2021-09-29,5322
190,임시(02),조식,116kcal,2021-09-29,5322
191,삼겹살구이(05)(06)(10),중식,584.68kcal,2021-09-29,5322
192,소시지야채볶음(10),석식,219.08kcal,2021-09-29,5322
193,배추김치(7~9월),조식,9.75kcal,2021-09-29,5322
194,미나리콩나물무침(05),중식,31.76kcal,2021-09-29,5322
195,베이컨청경채볶음(10),석식,184.26kcal,2021-09-29,5322
196,깍두기(완제품)(09),중식,15.2kcal,2021-09-29,5322
197,열무김치,석식,12.16kcal,2021-09-29,5322
198,"음료수, 탄산, 과일",중식,86.4kcal,2021-09-29,5322
199,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-09-29,5322
200,밥1,조식,363kcal,2021-09-30,5322
201,잡곡밥,중식,366.81kcal,2021-09-30,5322
202,핫도그빵(01)(06)(10)(12),석식,883.11kcal,2021-09-30,5322
203,사골곰탕(05)(09),조식,95.64kcal,2021-09-30,5322
204,김치찌개(05)(06)(10),중식,129.74kcal,2021-09-30,5322
205,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-09-30,5322
206,두부케첩조림(05)(06),조식,126.68kcal,2021-09-30,5322
207,잡채(05)(06)(16),중식,159.07kcal,2021-09-30,5322
208,오징어젓무침(17),조식,35.05kcal,2021-09-30,5322
209,햄버그스테이크,중식,0kcal,2021-09-30,5322
210,깍두기(완제품)(09),조식,15.2kcal,2021-09-30,5322
211,갓김치,중식,11.52kcal,2021-09-30,5322
212,감귤 주스(180㎖/병),조식,180kcal,2021-09-30,5322
213,"아이스크림, 떠먹는형",중식,270kcal,2021-09-30,5322
214,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-30,5322
215,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-02,5322
216,백김치,중식,15.12kcal,2021-09-02,5322
217,열무김치,석식,12.16kcal,2021-09-02,5322
218,코코아 음료 분말(간호사관학교),조식,412kcal,2021-09-02,5322
219,방울토마토(비생산기)(12),중식,17.82kcal,2021-09-02,5322
220,간장계란밥(01)(05)(06),조식,486.65kcal,2021-09-03,5322
221,흑미밥,중식,379.88kcal,2021-09-03,5322
222,밥,석식,381.15kcal,2021-09-03,5322
223,감자수제비국(01)(05)(06),조식,66.68kcal,2021-09-03,5322
224,베이컨청경채볶음(10),중식,184.26kcal,2021-09-03,5322
225,콩나물국(05)(09),석식,13.98kcal,2021-09-03,5322
226,쇠고기버섯볶음(05)(06)(16),조식,146.38kcal,2021-09-03,5322
227,야채튀김(06),중식,261.51kcal,2021-09-03,5322
228,돼지고기부추볶음(05)(06)(10),석식,269.93kcal,2021-09-03,5322
229,열무김치,조식,12.16kcal,2021-09-03,5322
230,닭고기김치찜(06)(15),중식,258.1kcal,2021-09-03,5322
231,오징어볶음(05)(06)(17),석식,229.99kcal,2021-09-03,5322
232,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-03,5322
233,이온음료,중식,58.8kcal,2021-09-03,5322
234,배추김치(7~9월),석식,9.75kcal,2021-09-03,5322
235,햄치즈버거(01)(02)(06)(10)(12),조식,1174.8kcal,2021-09-04,5322
236,볶음밥(05)(06)(16),중식,512.46kcal,2021-09-04,5322
237,밥,석식,381.15kcal,2021-09-04,5322
238,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-04,5322
239,짬뽕찌개(09)(17),중식,71.2kcal,2021-09-04,5322
240,팽이버섯두부국(01)(05),석식,54.32kcal,2021-09-04,5322
241,커피음료,조식,,2021-09-04,5322
242,스크램블에그(01)(05)(06)(12),중식,120.42kcal,2021-09-04,5322
243,닭갈비(05)(06)(15),석식,310.76kcal,2021-09-04,5322
244,배추김치(7~9월),중식,9.75kcal,2021-09-04,5322
245,까르보나라떡볶이(10),석식,284.27kcal,2021-09-04,5322
246,열무김치,석식,12.16kcal,2021-09-04,5322
247,"포도,신선형(포도(811월))",석식,47.61kcal,2021-09-04,5322
248,햄야채볶음밥(10)(12),조식,563.78kcal,2021-09-05,5322
249,밥,중식,381.15kcal,2021-09-05,5322
250,밥,석식,381.15kcal,2021-09-05,5322
251,계란후라이(01),조식,97.91kcal,2021-09-05,5322
252,닭볶음탕(06)(15),중식,289.39kcal,2021-09-05,5322
253,배추된장국(05)(16),석식,44.64kcal,2021-09-05,5322
254,매쉬포테이토,조식,57.66kcal,2021-09-05,5322
255,돈육굴소스양배추볶음(10),중식,164.07kcal,2021-09-05,5322
256,잡채(05)(06)(16),석식,159.07kcal,2021-09-05,5322
257,깍두기(완제품)(09),조식,15.2kcal,2021-09-05,5322
258,두부양념장(05)(06),중식,104.13kcal,2021-09-05,5322
259,돼지고기김치볶음(06)(10),석식,225.19kcal,2021-09-05,5322
260,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-05,5322
261,배추김치(7~9월),중식,9.75kcal,2021-09-05,5322
262,감귤 주스(180㎖/병),석식,180kcal,2021-09-05,5322
263,아이스크림 샌드위치(02),중식,252kcal,2021-09-05,5322
264,밥1,조식,363kcal,2021-09-06,5322
265,검은콩밥,중식,361.61kcal,2021-09-06,5322
266,흑미밥,석식,379.88kcal,2021-09-06,5322
267,생선묵국(05)(06),조식,67.04kcal,2021-09-06,5322
268,짬뽕찌개(09)(17),중식,71.2kcal,2021-09-06,5322
269,닭고기육개장(01)(05)(15),석식,169.67kcal,2021-09-06,5322
270,비엔나소시지케찹볶음(10)(12),조식,318.32kcal,2021-09-06,5322
271,북경식탕수육 (05)(06)(10),중식,562.72kcal,2021-09-06,5322
272,쇠고기버섯볶음(05)(06)(16),석식,146.38kcal,2021-09-06,5322
273,오징어채무침(06)(17),조식,83.28kcal,2021-09-06,5322
274,단무지무침,중식,11.16kcal,2021-09-06,5322
275,마파두부(05)(06),석식,259.84kcal,2021-09-06,5322
276,배추김치(7~9월),조식,9.75kcal,2021-09-06,5322
277,배추김치(7~9월),중식,9.75kcal,2021-09-06,5322
278,깍두기(완제품)(09),석식,15.2kcal,2021-09-06,5322
279,농후 발효유(02),조식,192kcal,2021-09-06,5322
280,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-09-06,5322
281,밥1,조식,363kcal,2021-09-07,5322
282,잡곡밥,중식,366.81kcal,2021-09-07,5322
283,새우버거(01)(06)(09)(12),석식,745.53kcal,2021-09-07,5322
284,쇠고기당면국(05)(16),조식,47.27kcal,2021-09-07,5322
285,호박된장찌개(05)(06)(16),중식,79.31kcal,2021-09-07,5322
286,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-09-07,5322
287,새송이버섯야채볶음(05)(06)(10),조식,234.81kcal,2021-09-07,5322
288,오리불고기(05)(06),중식,306.57kcal,2021-09-07,5322
289,사이다,석식,97.5kcal,2021-09-07,5322
290,모듬어묵조림(05)(06),조식,107.09kcal,2021-09-07,5322
291,모듬쌈(05)(06),중식,39.55kcal,2021-09-07,5322
292,배추김치(7~9월),조식,9.75kcal,2021-09-07,5322
293,배추김치(7~9월),중식,9.75kcal,2021-09-07,5322
294,라면(즉석 컵)(06),조식,365kcal,2021-09-07,5322
295,"포도,신선형(포도(811월))",중식,47.61kcal,2021-09-07,5322
296,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-07,5322
297,베이컨김치볶음밥(05)(06),조식,472.32kcal,2021-09-08,5322
298,흑미밥,중식,379.88kcal,2021-09-08,5322
299,잡곡밥,석식,366.81kcal,2021-09-08,5322
300,맛김,조식,0kcal,2021-09-08,5322
301,김치찌개(기타)(05)(06)(10),중식,105.51kcal,2021-09-08,5322
302,돈파육(05)(06)(10),석식,570.18kcal,2021-09-08,5322
303,스크램블에그(01)(05)(06)(12),조식,120.42kcal,2021-09-08,5322
304,야채튀김(06),중식,261.51kcal,2021-09-08,5322
305,미나리콩나물무침(05),석식,31.76kcal,2021-09-08,5322
306,야채샐러드(01)(05)(06)(12),조식,46.59kcal,2021-09-08,5322
307,궁중닭찜(05)(06)(15),중식,270.29kcal,2021-09-08,5322
308,배추쌈(05)(06),석식,47.23kcal,2021-09-08,5322
309,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-08,5322
310,"아이스크림 콘,완제품(02)",중식,270kcal,2021-09-08,5322
311,배추김치(7~9월),석식,9.75kcal,2021-09-08,5322
312,밥1,조식,363kcal,2021-09-09,5322
313,쇠고기덮밥(01)(05)(06)(16),중식,748.01kcal,2021-09-09,5322
314,닭고기부추밥(06)(15),석식,672.67kcal,2021-09-09,5322
315,닭곰탕(15),조식,128.82kcal,2021-09-09,5322
316,중화식돈까스(05)(06)(10),중식,617.64kcal,2021-09-09,5322
317,팽이버섯두부국(01)(05),석식,54.32kcal,2021-09-09,5322
318,감자채볶음(16),조식,97.71kcal,2021-09-09,5322
319,매쉬포테이토,중식,57.66kcal,2021-09-09,5322
320,단호박튀김(06),석식,225.83kcal,2021-09-09,5322
321,오징어젓무침(17),조식,35.05kcal,2021-09-09,5322
322,열무김치,중식,12.16kcal,2021-09-09,5322
323,배추김치(7~9월),석식,9.75kcal,2021-09-09,5322
324,임시3(02),조식,167kcal,2021-09-09,5322
325,깍두기(완제품)(09),조식,15.2kcal,2021-09-09,5322
326,밥1,조식,363kcal,2021-09-10,5322
327,잡곡밥,중식,366.81kcal,2021-09-10,5322
328,제육덮밥(05)(06)(10),석식,876.75kcal,2021-09-10,5322
329,쇠고기감자국(05)(16),조식,43.34kcal,2021-09-10,5322
330,김치찌개(05)(06)(10),중식,129.74kcal,2021-09-10,5322
331,배추된장국(05)(16),석식,44.64kcal,2021-09-10,5322
332,돼지고기콩나물볶음(05)(06)(10),조식,327.3kcal,2021-09-10,5322
333,데리야끼갈릭치킨(05)(06)(15),중식,462.77kcal,2021-09-10,5322
334,계란후라이(01),석식,97.91kcal,2021-09-10,5322
335,두부양념장(05)(06),조식,104.13kcal,2021-09-10,5322
336,맛김,중식,0kcal,2021-09-10,5322
337,배추김치(7~9월),석식,9.75kcal,2021-09-10,5322
338,배추김치(7~9월),조식,9.75kcal,2021-09-10,5322
339,감자어묵조림(05)(06),중식,86.11kcal,2021-09-10,5322
340,감귤 주스(180㎖/병),조식,180kcal,2021-09-10,5322
341,배추김치(7~9월),중식,9.75kcal,2021-09-10,5322
342,"우유(백색우유(200ML,연간))(02)",중식,122kcal,2021-09-10,5322
343,햄치즈버거(01)(02)(06)(10)(12),조식,1174.8kcal,2021-09-11,5322
344,새우볶음밥(09),중식,444.47kcal,2021-09-11,5322
345,밥,석식,381.15kcal,2021-09-11,5322
346,스크램블에그(01)(05)(06)(12),조식,120.42kcal,2021-09-11,5322
347,생선가스(01)(06),중식,385.3kcal,2021-09-11,5322
348,호박된장찌개(05)(06)(16),석식,79.31kcal,2021-09-11,5322
349,"음료수,탄산,콜라",조식,117.5kcal,2021-09-11,5322
350,쫄면야채무침(05)(06),중식,65.46kcal,2021-09-11,5322
351,꽈리고추멸치볶음,석식,105.31kcal,2021-09-11,5322
352,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-11,5322
353,배추김치(7~9월),중식,9.75kcal,2021-09-11,5322
354,닭고기매운조림(05)(06)(15),석식,323.4kcal,2021-09-11,5322
355,사인머스켓,중식,45kcal,2021-09-11,5322
356,배추김치(7~9월),석식,9.75kcal,2021-09-11,5322
357,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-09-11,5322
358,밥1,조식,363kcal,2021-09-12,5322
359,밥,중식,381.15kcal,2021-09-12,5322
360,밥,석식,381.15kcal,2021-09-12,5322
361,쇠고기미역국(05)(16),조식,35.08kcal,2021-09-12,5322
362,햄소시지찌개(01)(05)(06)(10),중식,245.45kcal,2021-09-12,5322
363,닭볶음탕(06)(15),석식,289.39kcal,2021-09-12,5322
364,돼지고기김치볶음(06)(10),조식,225.19kcal,2021-09-12,5322
365,오징어볶음(05)(06)(17),중식,229.99kcal,2021-09-12,5322
366,쇠고기버섯볶음(05)(06)(16),석식,146.38kcal,2021-09-12,5322
367,맛김,조식,0kcal,2021-09-12,5322
368,계란찜(01),중식,101.59kcal,2021-09-12,5322
369,황태채무침,석식,92.53kcal,2021-09-12,5322
370,감자조림(05)(06),조식,129.96kcal,2021-09-12,5322
371,배추김치(7~9월),중식,9.75kcal,2021-09-12,5322
372,열무김치,석식,12.16kcal,2021-09-12,5322
373,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-12,5322
374,감귤 주스(180㎖/병),석식,180kcal,2021-09-12,5322
375,밥1,조식,363kcal,2021-09-13,5322
376,검은콩밥,중식,361.61kcal,2021-09-13,5322
377,밥,석식,381.15kcal,2021-09-13,5322
378,꼬리곰탕,조식,548.44kcal,2021-09-13,5322
379,아귀탕(05)(06),중식,72.52kcal,2021-09-13,5322
380,닭고기육개장(01)(05)(15),석식,169.67kcal,2021-09-13,5322
381,스크램블에그(01)(05)(06)(12),조식,120.42kcal,2021-09-13,5322
382,마파두부(05)(06),중식,259.84kcal,2021-09-13,5322
383,꽈리고추멸치볶음,석식,105.31kcal,2021-09-13,5322
384,오징어채무침(06)(17),조식,83.28kcal,2021-09-13,5322
385,치킨너겟(01)(06)(15),중식,543.28kcal,2021-09-13,5322
386,모듬어묵조림(05)(06),석식,107.09kcal,2021-09-13,5322
387,깍두기(완제품)(09),조식,15.2kcal,2021-09-13,5322
388,배추김치(7~9월),중식,9.75kcal,2021-09-13,5322
389,배추김치(7~9월),석식,9.75kcal,2021-09-13,5322
390,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-13,5322
391,아이스크림 샌드위치(02),중식,252kcal,2021-09-13,5322
392,밥1,조식,363kcal,2021-09-14,5322
393,쫄면(01)(05)(06),중식,868.38kcal,2021-09-14,5322
394,달걀케첩볶음밥(01)(12),석식,524.35kcal,2021-09-14,5322
395,조갯살미역국(05)(18),조식,31.52kcal,2021-09-14,5322
396,콩나물국(05)(09),중식,13.98kcal,2021-09-14,5322
397,쫀득치킨꿔바로우후르츠소스(05)(06)(15),석식,374.17kcal,2021-09-14,5322
398,햄슬라이스야채볶음(05)(06)(10),조식,180.14kcal,2021-09-14,5322
399,만두튀김(01)(05)(06)(10),중식,428.77kcal,2021-09-14,5322
400,야채샐러드(01)(05)(06)(12),석식,46.59kcal,2021-09-14,5322
401,순두부양념장(05)(06),조식,70.8kcal,2021-09-14,5322
402,무초절이,중식,34.67kcal,2021-09-14,5322
403,열무김치,석식,12.16kcal,2021-09-14,5322
404,배추김치(7~9월),조식,9.75kcal,2021-09-14,5322
405,배추김치(7~9월),중식,9.75kcal,2021-09-14,5322
406,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-09-14,5322
407,거봉포도,중식,47.61kcal,2021-09-14,5322
408,쇠고기야채죽,조식,377.42kcal,2021-09-15,5322
409,흑미밥,중식,379.88kcal,2021-09-15,5322
410,잡곡밥,석식,366.81kcal,2021-09-15,5322
411,맛김,조식,0kcal,2021-09-15,5322
412,잡채(05)(06)(16),중식,159.07kcal,2021-09-15,5322
413,제육볶음(05)(06)(10),석식,518.76kcal,2021-09-15,5322
414,오징어젓무침(17),조식,35.05kcal,2021-09-15,5322
