,메뉴이름,식사명,열량,날짜,부대
2766,만두튀김(01)(05)(06)(10),중식,* 588.99,2020-10-14,6335
2767,무생채(무나물),석식,* 27.52,2020-10-14,6335
2768,맛김,조식,* 5.25,2020-10-14,6335
2769,낙지볶음(05)(06),중식,* 164.65,2020-10-14,6335
2770,배추김치(9),석식,* 10.00,2020-10-14,6335
2771,배추김치(9),조식,* 10.00,2020-10-14,6335
2772,배추김치(9),중식,* 10.00,2020-10-14,6335
2773,백색우유(02),조식,* 122.00,2020-10-14,6335
2774,이온음료,중식,* 58.80,2020-10-14,6335
2775,밥,조식,* 363.00,2020-10-15,6335
2776,햄치즈버거(01)(02)(06)(10)(12),중식,"* 1,296.58",2020-10-15,6335
2777,잡곡밥,석식,* 355.24,2020-10-15,6335
2778,생선묵찌개(05)(06),조식,* 89.34,2020-10-15,6335
2779,시리얼,중식,,2020-10-15,6335
2780,근대된장국(05)(06),석식,* 52.97,2020-10-15,6335
2781,연두부양념장(05)(06),조식,* 88.98,2020-10-15,6335
2782,감자튀김,중식,,2020-10-15,6335
2783,브로콜리&초고추장(06),석식,* 54.88,2020-10-15,6335
2784,호박볶음(05)(06)(09)(10),조식,* 133.31,2020-10-15,6335
2785,백색우유(02),중식,* 122.00,2020-10-15,6335
2786,쇠고기불고기(05)(06)(16),석식,* 129.07,2020-10-15,6335
2787,배추김치(9),조식,* 10.00,2020-10-15,6335
2788,딸기우유(02),중식,* 116.00,2020-10-15,6335
2789,배추김치(9),석식,* 10.00,2020-10-15,6335
2790,사과 주스(200㎖/팩),조식,* 46.00,2020-10-15,6335
2791,밥,조식,* 363.00,2020-10-16,6335
2792,밥,중식,* 363.00,2020-10-16,6335
2793,닭죽(닭곰탕)(05)(15),석식,* 545.06,2020-10-16,6335
2794,계란국(01)(05),조식,* 72.37,2020-10-16,6335
2795,오징어무국(05)(17),중식,* 49.39,2020-10-16,6335
2796,매콤새송이버섯볶음(05)(06),석식,* 123.19,2020-10-16,6335
2797,돈육표고장조림(05)(06)(10),조식,* 269.54,2020-10-16,6335
2798,조기튀김(06),중식,* 446.58,2020-10-16,6335
2799,깍두기(9),석식,* 28.65,2020-10-16,6335
2800,맛김,조식,* 5.25,2020-10-16,6335
2801,소시지콩나물찜(05)(06)(10),중식,* 309.70,2020-10-16,6335
2802,견과류셋,석식,* 136.30,2020-10-16,6335
2803,배추김치(9),조식,* 10.00,2020-10-16,6335
2804,배추김치(9),중식,* 10.00,2020-10-16,6335
2805,백색우유(02),조식,* 122.00,2020-10-16,6335
2806,거봉포도,중식,* 47.61,2020-10-16,6335
2807,밥,조식,* 363.00,2020-10-17,6335
2808,현미밥,중식,* 381.15,2020-10-17,6335
2809,불고기버거(01)(06)(10)(12),석식,* 805.37,2020-10-17,6335
2810,콩나물국(05),조식,* 26.67,2020-10-17,6335
2811,조갯살미역국(05),중식,* 12.73,2020-10-17,6335
2812,시리얼,석식,,2020-10-17,6335
2813,오이무침(오이나물)(05)(06),조식,* 37.64,2020-10-17,6335
2814,연근조림(05)(06),중식,* 83.33,2020-10-17,6335
2815,백색우유(02),석식,* 122.00,2020-10-17,6335
2816,가지굴소스쇠고기볶음(05)(06)(16),조식,* 120.58,2020-10-17,6335
2817,떡볶이(01)(05)(06),중식,* 437.08,2020-10-17,6335
2818,바나나우유(02),석식,* 167.00,2020-10-17,6335
2819,배추김치(9),조식,* 10.00,2020-10-17,6335
2820,배추김치(9),중식,* 10.00,2020-10-17,6335
2821,콘형빙과(02),중식,* 270.00,2020-10-17,6335
2822,밥,조식,* 363.00,2020-10-18,6335
2823,잡곡밥,중식,* 355.24,2020-10-18,6335
2824,밥,석식,* 363.00,2020-10-18,6335
2825,순두부국(01)(05)(16)(18),조식,* 81.84,2020-10-18,6335
2826,시금치국(05)(06),중식,* 31.86,2020-10-18,6335
2827,생선묵국(05)(06),석식,* 63.46,2020-10-18,6335
2828,맛김,조식,* 5.25,2020-10-18,6335
2829,모듬쌈(05)(06),중식,* 55.39,2020-10-18,6335
2830,두부조림(05)(06),석식,* 85.85,2020-10-18,6335
2831,오징어볶음(05)(06)(17),조식,* 196.80,2020-10-18,6335
2832,돼지불고기(05)(06)(10),중식,* 356.82,2020-10-18,6335
2833,버섯야채볶음(05)(06)(16),석식,* 158.45,2020-10-18,6335
2834,배추김치(9),조식,* 10.00,2020-10-18,6335
2835,배추김치(9),중식,* 10.00,2020-10-18,6335
2836,배추김치(9),석식,* 10.00,2020-10-18,6335
2837,백색우유(02),조식,* 122.00,2020-10-18,6335
2838,복숭아 주스(340㎖/캔),중식,* 81.00,2020-10-18,6335
2839,라면(즉석 컵)(06),중식,* 365.00,2020-10-18,6335
2840,밥,조식,* 363.00,2020-10-19,6335
2841,햄야채덮밥(05)(06)(10)(12),중식,* 657.42,2020-10-19,6335
2842,조밥,석식,* 380.85,2020-10-19,6335
2843,김치찌개(05)(9)(10),조식,* 129.39,2020-10-19,6335
2844,쇠고기호박찌개(05)(06)(16),중식,* 73.63,2020-10-19,6335
2845,콩나물무채국(05),석식,* 21.07,2020-10-19,6335
2846,계란찜(스크램블에그)(01)(09),조식,* 108.74,2020-10-19,6335
2847,꽈리고추건새우볶음(05)(06),중식,* 73.46,2020-10-19,6335
2848,생선가스(01)(06),석식,* 603.38,2020-10-19,6335
2849,맛김,조식,* 5.25,2020-10-19,6335
2850,배추김치(9),중식,* 10.00,2020-10-19,6335
2851,고구마샐러드(01),석식,* 188.66,2020-10-19,6335
2852,깍두기(9),조식,* 28.65,2020-10-19,6335
2853,떠먹는발효유(02),중식,* 96.00,2020-10-19,6335
2854,배추김치(9),석식,* 10.00,2020-10-19,6335
2855,백색우유(02),조식,* 122.00,2020-10-19,6335
2856,오렌지 주스(200㎖/팩),석식,* 96.00,2020-10-19,6335
2857,밥,조식,* 363.00,2020-10-20,6335
2858,찰보리밥,중식,* 378.80,2020-10-20,6335
2859,밥,석식,* 363.00,2020-10-20,6335
2860,쇠고기미역국(05)(16),조식,* 27.33,2020-10-20,6335
2861,닭볶음탕(15),중식,* 244.67,2020-10-20,6335
2862,사골곰탕(05)(06),석식,* 182.95,2020-10-20,6335
2863,무생채(무나물),조식,* 27.52,2020-10-20,6335
2864,깐쇼새우(12),중식,* 481.49,2020-10-20,6335
2865,오징어젓무침(17),석식,* 51.52,2020-10-20,6335
2866,햄슬라이스야채볶음(05)(06)(10),조식,* 216.05,2020-10-20,6335
2867,과일야채샐러드(01)(12),중식,* 150.78,2020-10-20,6335
2868,오이풋고추&쌈장(05)(06),석식,* 48.84,2020-10-20,6335
2869,배추김치(9),조식,* 10.00,2020-10-20,6335
2870,배추김치(9),중식,* 10.00,2020-10-20,6335
2871,깍두기(9),석식,* 28.65,2020-10-20,6335
2872,백색우유(02),조식,* 122.00,2020-10-20,6335
2873,포도 주스(180㎖/병),중식,* 84.51,2020-10-20,6335
2874,밥,조식,* 363.00,2020-10-21,6335
2875,잡곡밥,중식,* 355.24,2020-10-21,6335
2876,자장밥(01)(05)(06)(10),석식,* 852.12,2020-10-21,6335
2877,계란국(01)(05),조식,* 72.37,2020-10-21,6335
2878,짬뽕찌개(05)(10)(17)(18),중식,* 103.69,2020-10-21,6335
2879,쇠고기무국(05)(16),석식,* 54.27,2020-10-21,6335
2880,두부양념장(05)(06),조식,* 85.78,2020-10-21,6335
2881,오이무침(오이나물)(05)(06),중식,* 37.64,2020-10-21,6335
2882,단무지,석식,* 11.27,2020-10-21,6335
2883,돼지고기김치볶음(9)(10),조식,* 228.75,2020-10-21,6335
2884,미트볼데리야끼조림(01)(05)(06)(10),중식,* 384.86,2020-10-21,6335
2885,배추김치(9),석식,* 10.00,2020-10-21,6335
2886,깍두기(9),조식,* 28.65,2020-10-21,6335
2887,배추김치(9),중식,* 10.00,2020-10-21,6335
2888,백색우유(02),조식,* 122.00,2020-10-21,6335
2889,이온음료,중식,* 58.80,2020-10-21,6335
2890,밥(1/2),조식,* 181.50,2020-10-22,6335
2891,밥,중식,* 363.00,2020-10-22,6335
2892,검은콩밥,석식,* 383.65,2020-10-22,6335
2893,떡만둣국(01)(05)(06)(10)(16),조식,* 555.16,2020-10-22,6335
2894,생선묵김치찌개(05)(06)(9),중식,* 67.33,2020-10-22,6335
2895,아욱고추장찌개(05)(06),석식,* 74.24,2020-10-22,6335
2896,배추김치(9),조식,* 10.00,2020-10-22,6335
2897,모듬쌈(05)(06),중식,* 55.39,2020-10-22,6335
2898,치킨너겟강정(05)(06)(15),석식,* 609.41,2020-10-22,6335
2899,백색우유(02),조식,* 122.00,2020-10-22,6335
2900,훈제오리볶음(01),중식,* 287.87,2020-10-22,6335
2901,삼치순살조림(05)(06),석식,* 115.57,2020-10-22,6335
2902,파김치,중식,* 21.24,2020-10-22,6335
2903,배추김치(9),석식,* 10.00,2020-10-22,6335
2904,컵과일(사과),중식,* 73.50,2020-10-22,6335
2905,밥,조식,* 363.00,2020-10-23,6335
2906,찰보리비빔밥(05)(06),중식,* 594.72,2020-10-23,6335
2907,밥,석식,* 363.00,2020-10-23,6335
2908,콩나물국(05),조식,* 26.67,2020-10-23,6335
2909,감자된장국(05)(06),중식,* 58.32,2020-10-23,6335
2910,순두부국(01)(05)(16)(18),석식,* 81.84,2020-10-23,6335
2911,맛김,조식,* 5.25,2020-10-23,6335
2912,삶은계란(계란후라이)(01),중식,* 98.65,2020-10-23,6335
2913,오징어튀김칠리(01)(06)(12),석식,* 520.46,2020-10-23,6335
2914,돈육굴소스양배추볶음(10),조식,* 289.86,2020-10-23,6335
2915,배추김치(9),중식,* 10.00,2020-10-23,6335
2916,궁중떡볶이(05)(06),석식,* 322.73,2020-10-23,6335
2917,배추김치(9),조식,* 10.00,2020-10-23,6335
2918,바나나,중식,* 76.80,2020-10-23,6335
2919,파김치,석식,* 21.24,2020-10-23,6335
2920,백색우유(02),조식,* 122.00,2020-10-23,6335
2921,핫도그빵(01)(06)(10)(12),조식,* 910.58,2020-10-24,6335
2922,밥,중식,* 363.00,2020-10-24,6335
2923,현미밥,석식,* 381.15,2020-10-24,6335
2924,시리얼,조식,,2020-10-24,6335
2925,배추된장국(05)(06),중식,* 59.87,2020-10-24,6335
2926,들깨미역국(05)(16),석식,* 32.65,2020-10-24,6335
2927,백색우유(02),조식,* 122.00,2020-10-24,6335
2928,양배추쌈(05)(06),중식,* 62.89,2020-10-24,6335
2929,코다리순살조림(05)(06),석식,* 94.97,2020-10-24,6335
2930,초코우유(02),조식,* 126.00,2020-10-24,6335
2931,삼겹살고추장볶음(05)(06)(10),중식,* 539.91,2020-10-24,6335
2932,고추잡채(05)(06)(10),석식,* 241.96,2020-10-24,6335
2933,깍두기(9),중식,* 28.65,2020-10-24,6335
2934,배추김치(9),석식,* 10.00,2020-10-24,6335
2935,"포도,신선형(포도(811월))",중식,* 47.61,2020-10-24,6335
2936,밥,조식,* 363.00,2020-10-25,6335
2937,잡곡밥,중식,* 355.24,2020-10-25,6335
2938,밥,석식,* 363.00,2020-10-25,6335
2939,생선묵찌개(05)(06),조식,* 89.34,2020-10-25,6335
2940,닭고기육개장(01)(05)(15),중식,* 220.11,2020-10-25,6335
2941,버섯된장찌개(05)(06),석식,* 76.67,2020-10-25,6335
2942,콩나물무침(05)(06),조식,* 42.56,2020-10-25,6335
2943,얼갈이배추된장무침(05)(06),중식,* 43.08,2020-10-25,6335
2944,시금치무침,석식,* 37.46,2020-10-25,6335
2945,돼지고기가지볶음(05)(06)(10),조식,* 374.93,2020-10-25,6335
2946,골뱅이고추장볶음(05)(06),중식,* 246.64,2020-10-25,6335
2947,쇠고기불고기(05)(06)(16),석식,* 129.07,2020-10-25,6335
2948,배추김치(9),조식,* 10.00,2020-10-25,6335
2949,깍두기(9),중식,* 28.65,2020-10-25,6335
2950,배추김치(9),석식,* 10.00,2020-10-25,6335
2951,백색우유(02),조식,* 122.00,2020-10-25,6335
2952,감귤 주스(340㎖/ 페트),석식,* 44.00,2020-10-25,6335
2953,밥,조식,* 363.00,2020-10-26,6335
2954,흑미밥,중식,* 381.75,2020-10-26,6335
2955,제육덮밥(05)(06)(10),석식,* 767.37,2020-10-26,6335
2956,순두부찌개(01)(05)(10)(17)(18),조식,* 108.54,2020-10-26,6335
2957,계란국(01)(05),중식,* 72.37,2020-10-26,6335
2958,감자양파찌개(05)(06),석식,* 69.29,2020-10-26,6335
2959,맛김,조식,* 5.25,2020-10-26,6335
2960,팝콘형치킨(01)(06)(12),중식,* 671.46,2020-10-26,6335
2961,꽈리고추멸치볶음,석식,* 56.43,2020-10-26,6335
2962,소시지케찹볶음(05)(06)(10)(12),조식,* 344.91,2020-10-26,6335
2963,황태찜(05)(06),중식,* 209.38,2020-10-26,6335
2964,배추김치(9),석식,* 10.00,2020-10-26,6335
2965,배추김치(9),조식,* 10.00,2020-10-26,6335
2966,배추김치(9),중식,* 10.00,2020-10-26,6335
2967,백색우유(02),조식,* 122.00,2020-10-26,6335
2968,짜먹는발효유(02),중식,* 38.40,2020-10-26,6335
2969,카레밥(06)(10),조식,* 613.80,2020-10-27,6335
2970,스파게티(06)(12),중식,* 795.75,2020-10-27,6335
2971,잡곡밥,석식,* 355.24,2020-10-27,6335
2972,쇠고기느타리버섯국(05)(16),조식,* 38.94,2020-10-27,6335
2973,오이피클(완),중식,* 37.10,2020-10-27,6335
2974,김치찌개(05)(9)(10),석식,* 129.39,2020-10-27,6335
2975,오징어채간장볶음(01)(05)(06)(17),조식,* 111.49,2020-10-27,6335
2976,단호박샐러드(01),중식,* 147.25,2020-10-27,6335
2977,양파간장절임(볶음)(05)(06),석식,* 74.46,2020-10-27,6335
2978,배추김치(9),조식,* 10.00,2020-10-27,6335
2979,배추김치(9),중식,* 10.00,2020-10-27,6335
2980,돈가스(06)(10),석식,* 589.76,2020-10-27,6335
2981,백색우유(02),조식,* 122.00,2020-10-27,6335
2982,샌드형빙과(02),중식,* 252.00,2020-10-27,6335
2983,깍두기(9),석식,* 28.65,2020-10-27,6335
2984,배 주스(238㎖/캔),석식,* 40.00,2020-10-27,6335
2985,밥,조식,* 363.00,2020-10-28,6335
2986,밀쌀밥,중식,* 363.55,2020-10-28,6335
2987,고추참치덮밥(06),석식,* 640.41,2020-10-28,6335
2988,무국(05),조식,* 47.64,2020-10-28,6335
2989,짬뽕찌개(05)(10)(17)(18),중식,* 103.69,2020-10-28,6335
2990,호박된장찌개(05)(06),석식,* 56.34,2020-10-28,6335
2991,깍두기(9),조식,* 28.65,2020-10-28,6335
2992,배추김치(9),중식,* 10.00,2020-10-28,6335
2993,백색우유(02),조식,* 122.00,2020-10-28,6335
2994,이온음료,중식,* 58.80,2020-10-28,6335
2995,밥(1/2),조식,* 181.50,2020-10-22,6335
2996,밥,중식,* 363.00,2020-10-22,6335
2997,검은콩밥,석식,* 383.65,2020-10-22,6335
2998,떡만둣국(01)(05)(06)(10)(16),조식,* 555.16,2020-10-22,6335
2999,생선묵김치찌개(05)(06)(9),중식,* 67.33,2020-10-22,6335
3000,아욱고추장찌개(05)(06),석식,* 74.24,2020-10-22,6335
3001,배추김치(9),조식,* 10.00,2020-10-22,6335
3002,모듬쌈(05)(06),중식,* 55.39,2020-10-22,6335
3003,치킨너겟강정(05)(06)(15),석식,* 609.41,2020-10-22,6335
3004,백색우유(02),조식,* 122.00,2020-10-22,6335
3005,훈제오리볶음(01),중식,* 287.87,2020-10-22,6335
3006,삼치순살조림(05)(06),석식,* 115.57,2020-10-22,6335
3007,파김치,중식,* 21.24,2020-10-22,6335
3008,배추김치(9),석식,* 10.00,2020-10-22,6335
3009,컵과일(사과),중식,* 73.50,2020-10-22,6335
3010,밥,조식,* 363.00,2020-10-23,6335
3011,찰보리비빔밥(05)(06),중식,* 594.72,2020-10-23,6335
3012,밥,석식,* 363.00,2020-10-23,6335
3013,콩나물국(05),조식,* 26.67,2020-10-23,6335
3014,감자된장국(05)(06),중식,* 58.32,2020-10-23,6335
3015,순두부국(01)(05)(16)(18),석식,* 81.84,2020-10-23,6335
3016,맛김,조식,* 5.25,2020-10-23,6335
3017,삶은계란(계란후라이)(01),중식,* 98.65,2020-10-23,6335
3018,오징어튀김칠리(01)(06)(12),석식,* 520.46,2020-10-23,6335
3019,돈육굴소스양배추볶음(10),조식,* 289.86,2020-10-23,6335
3020,배추김치(9),중식,* 10.00,2020-10-23,6335
3021,궁중떡볶이(05)(06),석식,* 322.73,2020-10-23,6335
3022,배추김치(9),조식,* 10.00,2020-10-23,6335
3023,바나나,중식,* 76.80,2020-10-23,6335
3024,파김치,석식,* 21.24,2020-10-23,6335
3025,백색우유(02),조식,* 122.00,2020-10-23,6335
3026,핫도그빵(01)(06)(10)(12),조식,* 910.58,2020-10-24,6335
3027,밥,중식,* 363.00,2020-10-24,6335
3028,현미밥,석식,* 381.15,2020-10-24,6335
3029,시리얼,조식,,2020-10-24,6335
3030,배추된장국(05)(06),중식,* 59.87,2020-10-24,6335
3031,들깨미역국(05)(16),석식,* 32.65,2020-10-24,6335
3032,백색우유(02),조식,* 122.00,2020-10-24,6335
3033,양배추쌈(05)(06),중식,* 62.89,2020-10-24,6335
3034,코다리순살조림(05)(06),석식,* 94.97,2020-10-24,6335
3035,초코우유(02),조식,* 126.00,2020-10-24,6335
3036,삼겹살고추장볶음(05)(06)(10),중식,* 539.91,2020-10-24,6335
3037,고추잡채(05)(06)(10),석식,* 241.96,2020-10-24,6335
3038,깍두기(9),중식,* 28.65,2020-10-24,6335
3039,배추김치(9),석식,* 10.00,2020-10-24,6335
3040,"포도,신선형(포도(811월))",중식,* 47.61,2020-10-24,6335
3041,밥,조식,* 363.00,2020-10-25,6335
3042,잡곡밥,중식,* 355.24,2020-10-25,6335
3043,밥,석식,* 363.00,2020-10-25,6335
3044,생선묵찌개(05)(06),조식,* 89.34,2020-10-25,6335
3045,닭고기육개장(01)(05)(15),중식,* 220.11,2020-10-25,6335
3046,버섯된장찌개(05)(06),석식,* 76.67,2020-10-25,6335
3047,콩나물무침(05)(06),조식,* 42.56,2020-10-25,6335
3048,얼갈이배추된장무침(05)(06),중식,* 43.08,2020-10-25,6335
3049,시금치무침,석식,* 37.46,2020-10-25,6335
3050,돼지고기가지볶음(05)(06)(10),조식,* 374.93,2020-10-25,6335
3051,골뱅이고추장볶음(05)(06),중식,* 246.64,2020-10-25,6335
3052,쇠고기불고기(05)(06)(16),석식,* 129.07,2020-10-25,6335
3053,배추김치(9),조식,* 10.00,2020-10-25,6335
3054,깍두기(9),중식,* 28.65,2020-10-25,6335
3055,배추김치(9),석식,* 10.00,2020-10-25,6335
3056,백색우유(02),조식,* 122.00,2020-10-25,6335
3057,감귤 주스(340㎖/ 페트),석식,* 44.00,2020-10-25,6335
3058,밥,조식,* 363.00,2020-10-26,6335
3059,흑미밥,중식,* 381.75,2020-10-26,6335
3060,제육덮밥(05)(06)(10),석식,* 767.37,2020-10-26,6335
3061,순두부찌개(01)(05)(10)(17)(18),조식,* 108.54,2020-10-26,6335
3062,계란국(01)(05),중식,* 72.37,2020-10-26,6335
3063,감자양파찌개(05)(06),석식,* 69.29,2020-10-26,6335
3064,맛김,조식,* 5.25,2020-10-26,6335
3065,팝콘형치킨(01)(06)(12),중식,* 671.46,2020-10-26,6335
3066,꽈리고추멸치볶음,석식,* 56.43,2020-10-26,6335
3067,소시지케찹볶음(05)(06)(10)(12),조식,* 344.91,2020-10-26,6335
3068,황태찜(05)(06),중식,* 209.38,2020-10-26,6335
3069,배추김치(9),석식,* 10.00,2020-10-26,6335
3070,배추김치(9),조식,* 10.00,2020-10-26,6335
3071,배추김치(9),중식,* 10.00,2020-10-26,6335
3072,백색우유(02),조식,* 122.00,2020-10-26,6335
3073,짜먹는발효유(02),중식,* 38.40,2020-10-26,6335
3074,카레밥(06)(10),조식,* 613.80,2020-10-27,6335
3075,스파게티(06)(12),중식,* 795.75,2020-10-27,6335
3076,잡곡밥,석식,* 355.24,2020-10-27,6335
3077,쇠고기느타리버섯국(05)(16),조식,* 38.94,2020-10-27,6335
3078,오이피클(완),중식,* 37.10,2020-10-27,6335
3079,김치찌개(05)(9)(10),석식,* 129.39,2020-10-27,6335
3080,오징어채간장볶음(01)(05)(06)(17),조식,* 111.49,2020-10-27,6335
3081,단호박샐러드(01),중식,* 147.25,2020-10-27,6335
3082,양파간장절임(볶음)(05)(06),석식,* 74.46,2020-10-27,6335
3083,배추김치(9),조식,* 10.00,2020-10-27,6335
3084,배추김치(9),중식,* 10.00,2020-10-27,6335
3085,돈가스(06)(10),석식,* 589.76,2020-10-27,6335
3086,백색우유(02),조식,* 122.00,2020-10-27,6335
3087,샌드형빙과(02),중식,* 252.00,2020-10-27,6335
3088,깍두기(9),석식,* 28.65,2020-10-27,6335
3089,배 주스(238㎖/캔),석식,* 40.00,2020-10-27,6335
3090,밥,조식,* 363.00,2020-10-28,6335
3091,밀쌀밥,중식,* 363.55,2020-10-28,6335
3092,고추참치덮밥(06),석식,* 640.41,2020-10-28,6335
3093,무국(05),조식,* 47.64,2020-10-28,6335
3094,짬뽕찌개(05)(10)(17)(18),중식,* 103.69,2020-10-28,6335
3095,호박된장찌개(05)(06),석식,* 56.34,2020-10-28,6335
3096,맛김,조식,* 5.25,2020-10-28,6335
3097,닭고기튀김(양념vs간장)(01)(05)(06)(15),중식,* 867.13,2020-10-28,6335
3098,삶은계란(계란후라이)(01),석식,* 98.65,2020-10-28,6335
3099,비엔나소시지케찹볶음(06)(10)(12),조식,* 477.51,2020-10-28,6335
3100,감자조림(05)(06),중식,* 53.73,2020-10-28,6335
3101,배추김치(9),석식,* 10.00,2020-10-28,6335
3102,배추김치(9),조식,* 10.00,2020-10-28,6335
3103,배추김치(9),중식,* 10.00,2020-10-28,6335
3104,백색우유(02),조식,* 122.00,2020-10-28,6335
3105,"메론(봄, 가을)",중식,* 100.80,2020-10-28,6335
3106,밥,조식,* 363.00,2020-10-29,6335
3107,찹쌀밥,중식,* 384.54,2020-10-29,6335
3108,햄치즈(에그)버거(01)(02)(06)(10)(12),석식,"* 1,301.78",2020-10-29,6335
3109,콩나물무채국(05),조식,* 21.07,2020-10-29,6335
3110,청국장(05)(16),중식,* 90.77,2020-10-29,6335
3111,시리얼,석식,,2020-10-29,6335
3112,생선묵조림(05)(06),조식,* 133.94,2020-10-29,6335
3113,모듬쌈(05)(06),중식,* 55.39,2020-10-29,6335
3114,감자튀김,석식,,2020-10-29,6335
3115,김자반,조식,* 43.00,2020-10-29,6335
3116,돼지고기수육(05)(06)(09)(10),중식,"* 1,080.29",2020-10-29,6335
3117,백색우유(02),석식,* 244.00,2020-10-29,6335
3118,배추김치(9),조식,* 10.00,2020-10-29,6335
3119,갓김치(9),중식,* 11.52,2020-10-29,6335
3120,컵과일(배),중식,* 50.00,2020-10-29,6335
3121,김치덮밥(9)(10),조식,* 670.72,2020-10-30,6335
3122,통새우볶음밥,중식,* 727.63,2020-10-30,6335
3123,현미밥,석식,* 381.15,2020-10-30,6335
3124,쇠고기미역국(05)(16),조식,* 27.33,2020-10-30,6335
3125,순두부찌개(01)(05)(10)(17)(18),중식,* 108.54,2020-10-30,6335
3126,꼬리곰탕(05)(06),석식,* 572.45,2020-10-30,6335
3127,게맛살볶음(05)(06),조식,* 150.51,2020-10-30,6335
3128,두부강정(05)(06),중식,* 488.36,2020-10-30,6335
3129,오징어젓무침(17),석식,* 51.52,2020-10-30,6335
3130,갓김치(9),조식,* 11.52,2020-10-30,6335
3131,배추김치(9),중식,* 10.00,2020-10-30,6335
3132,연근조림(05)(06),석식,* 83.33,2020-10-30,6335
3133,백색우유(02),조식,* 122.00,2020-10-30,6335
3134,단감,중식,* 63.43,2020-10-30,6335
3135,깍두기(9),석식,* 28.65,2020-10-30,6335
3136,불고기버거(01)(06)(10)(12),조식,* 805.37,2020-10-31,6335
3137,잡곡밥,중식,* 355.24,2020-10-31,6335
3138,밥,석식,* 363.00,2020-10-31,6335
3139,시리얼,조식,,2020-10-31,6335
3140,햄김치찌개(9)(10),중식,* 131.21,2020-10-31,6335
3141,대구탕(05)(06),석식,* 118.87,2020-10-31,6335
3142,백색우유(02),조식,* 244.00,2020-10-31,6335
3143,잡채(05)(06)(16),중식,* 179.70,2020-10-31,6335
3144,계란찜(스크램블에그)(01)(09),석식,* 108.74,2020-10-31,6335
3145,꽈리고추멸치볶음,중식,* 56.43,2020-10-31,6335
3146,닭순살양배추볶음(05)(06)(15),석식,* 288.06,2020-10-31,6335
3147,백김치(9),중식,* 15.12,2020-10-31,6335
3148,배추김치(9),석식,* 10.00,2020-10-31,6335
3149,복숭아 주스(340㎖/캔),석식,* 81.00,2020-10-31,6335
3150,밥(1/2),조식,* 181.50,2020-10-01,6335
3151,밥,중식,* 363.00,2020-10-01,6335
3152,찰보리비빔밥(05)(06),석식,* 594.72,2020-10-01,6335
3153,떡만둣국(01)(05)(06)(10)(16),조식,* 555.16,2020-10-01,6335
3154,버섯매운탕(05)(06)(16),중식,* 68.83,2020-10-01,6335
3155,근대된장국(05)(06),석식,* 52.97,2020-10-01,6335
3156,배추김치(9),조식,* 10.00,2020-10-01,6335
3157,돼지갈비찜(05)(06)(10),중식,* 456.64,2020-10-01,6335
3158,삶은계란(계란후라이)(01),석식,* 98.65,2020-10-01,6335
3159,사인머스켓,조식,* 67.50,2020-10-01,6335
3160,감자풋고추볶음(05)(06),중식,* 107.52,2020-10-01,6335
3161,배추김치(9),석식,* 10.00,2020-10-01,6335
3162,배추김치(9),중식,* 10.00,2020-10-01,6335
3163,망고 주스(180㎖/캔),석식,* 26.00,2020-10-01,6335
3164,백색우유(02),중식,* 122.00,2020-10-01,6335
3165,밥,조식,* 363.00,2020-10-02,6335
3166,쇠고기야채덮밥(05)(06)(16),중식,* 649.95,2020-10-02,6335
3167,잡곡밥,석식,* 355.24,2020-10-02,6335
3168,북어채국(01)(05),조식,* 55.20,2020-10-02,6335
3169,콩나물국(05),중식,* 26.67,2020-10-02,6335
3170,순두부국(01)(05)(16)(18),석식,* 81.84,2020-10-02,6335
3171,맛김,조식,* 5.25,2020-10-02,6335
3172,멸치고추장볶음(06),중식,* 157.16,2020-10-02,6335
3173,양배추쌈(05)(06),석식,* 62.89,2020-10-02,6335
3174,비엔나소시지케찹볶음(06)(10)(12),조식,* 477.51,2020-10-02,6335
3175,배추김치(9),중식,* 10.00,2020-10-02,6335
3176,오리불고기(05)(06),석식,* 276.94,2020-10-02,6335
3177,깍두기(9),조식,* 28.65,2020-10-02,6335
3178,대추방울토마토(비생산기)(12),중식,* 20.40,2020-10-02,6335
3179,배추김치(9),석식,* 10.00,2020-10-02,6335
3180,백색우유(02),조식,* 122.00,2020-10-02,6335
3181,밥,조식,* 363.00,2020-10-03,6335
3182,밥,중식,* 363.00,2020-10-03,6335
3183,현미밥,석식,* 381.15,2020-10-03,6335
3184,조갯살미역국(05),조식,* 12.73,2020-10-03,6335
3185,꼬리곰탕(05)(06),중식,* 572.45,2020-10-03,6335
3186,생선묵찌개(05)(06),석식,* 89.34,2020-10-03,6335
3187,무생채(무나물),조식,* 27.52,2020-10-03,6335
3188,오징어젓무침(17),중식,* 51.52,2020-10-03,6335
3189,닭고기야채조림(05)(06)(15),석식,* 254.99,2020-10-03,6335
3190,돼지고기청경채볶음(05)(06)(10),조식,* 337.59,2020-10-03,6335
3191,오이풋고추&쌈장(05)(06),중식,* 48.84,2020-10-03,6335
3192,계란찜(스크램블에그)(01)(09),석식,* 108.74,2020-10-03,6335
3193,배추김치(9),조식,* 10.00,2020-10-03,6335
3194,깍두기(9),중식,* 28.65,2020-10-03,6335
3195,배추김치(9),석식,* 10.00,2020-10-03,6335
3196,백색우유(02),조식,* 122.00,2020-10-03,6335
3197,이온음료,중식,* 58.80,2020-10-03,6335
3198,밥,조식,* 363.00,2020-10-04,6335
