,메뉴이름,식사명,열량,날짜,부대
796,시리얼,석식,152.8kcal,2021-08-12,8623
797,생선묵조림(05)(06),조식,134.06kcal,2021-08-12,8623
798,모듬쌈(05)(06),중식,45.26kcal,2021-08-12,8623
799,야채샐러드(햄버거용)(01)(12),석식,110.86kcal,2021-08-12,8623
800,배추김치(7~9월),조식,8.75kcal,2021-08-12,8623
801,오이소박이,중식,20.35kcal,2021-08-12,8623
802,토마토슬라이스(12),석식,8.91kcal,2021-08-12,8623
803,짜먹는요구르트(02),조식,38.4kcal,2021-08-12,8623
804,탄산음료,석식,117.5kcal,2021-08-12,8623
805,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-08-12,8623
806,밥,조식,363kcal,2021-08-13,8623
807,밥,중식,363kcal,2021-08-13,8623
808,콩나물밥(05)(06),석식,416.98kcal,2021-08-13,8623
809,순두부국(01)(05)(16)(18),조식,76.38kcal,2021-08-13,8623
810,쇠고기곰탕(05)(16),중식,83.9kcal,2021-08-13,8623
811,감자돈육짜글이(05)(06)(10),석식,166.8kcal,2021-08-13,8623
812,돈육표고장조림(05)(06)(10),조식,277.78kcal,2021-08-13,8623
813,오징어볶음(05)(06)(17),중식,205.66kcal,2021-08-13,8623
814,조기튀김(06)(12),석식,324.26kcal,2021-08-13,8623
815,오이무침(05)(06),조식,23.17kcal,2021-08-13,8623
816,단무지무침,중식,11.22kcal,2021-08-13,8623
817,조미김,석식,0kcal,2021-08-13,8623
818,배추김치(7~9월),조식,8.75kcal,2021-08-13,8623
819,배추김치(7~9월),중식,8.75kcal,2021-08-13,8623
820,배추김치(7~9월),석식,8.75kcal,2021-08-13,8623
821,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-13,8623
822,"옥수수,신선형(찰옥수수(79월))",중식,105.08kcal,2021-08-13,8623
823,복숭아 주스(180㎖/병),석식,188kcal,2021-08-13,8623
824,핫도그빵(01)(06)(10),조식,620.82kcal,2021-08-14,8623
825,"포도,신선형(포도(811월))",중식,38.088kcal,2021-08-14,8623
826,토마토슬라이스(12),조식,8.91kcal,2021-08-14,8623
827,라면(즉석 컵)(06),중식,365kcal,2021-08-14,8623
828,시리얼,조식,152.8kcal,2021-08-14,8623
829,야채샐러드(햄버거용)(01)(12),조식,110.86kcal,2021-08-14,8623
830,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-14,8623
831,제육덮밥(05)(06)(10),조식,811.11kcal,2021-08-15,8623
832,밥,중식,363kcal,2021-08-15,8623
833,잡곡밥,석식,391.54kcal,2021-08-15,8623
834,오징어채간장볶음(01)(05)(06)(17),조식,103.22kcal,2021-08-15,8623
835,짬뽕찌개(05)(10)(17),중식,91.13kcal,2021-08-15,8623
836,명태무찌개(05)(06),석식,101.61kcal,2021-08-15,8623
837,계란찜(01)(09),조식,87.76kcal,2021-08-15,8623
838,중화식잡채(05)(06)(16),중식,180.22kcal,2021-08-15,8623
839,닭순살양배추볶음(05)(06)(15),석식,218.24kcal,2021-08-15,8623
840,배추김치(7~9월),조식,8.75kcal,2021-08-15,8623
841,조미김,중식,0kcal,2021-08-15,8623
842,오이풋고추된장무침(05),석식,40.82kcal,2021-08-15,8623
843,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-15,8623
844,감자매운조림(05)(06),중식,71.45kcal,2021-08-15,8623
845,배추김치(7~9월),석식,8.75kcal,2021-08-15,8623
846,배추김치(7~9월),중식,8.75kcal,2021-08-15,8623
847,아이스크림 팩형(02),중식,234kcal,2021-08-15,8623
848,밥,조식,363kcal,2021-08-16,8623
849,찰보리밥,중식,378.8kcal,2021-08-16,8623
850,밥,석식,363kcal,2021-08-16,8623
851,건새우애호박찌개(05)(06)(09)(10),조식,78.35kcal,2021-08-16,8623
852,두부고추장찌개(05)(06)(10),중식,120.41kcal,2021-08-16,8623
853,순두부김치찌개(05)(10),석식,58.73kcal,2021-08-16,8623
854,쇠고기불고기(05)(06)(16),조식,335.87kcal,2021-08-16,8623
855,돼지갈비찜(05)(06)(10),중식,406.04kcal,2021-08-16,8623
856,생선가스(01)(06),석식,636.53kcal,2021-08-16,8623
857,양배추쌈(05)(06),조식,62.36kcal,2021-08-16,8623
858,오이양파장아찌(05)(06),중식,28.35kcal,2021-08-16,8623
859,콩나물매운무침(05)(06),석식,40.53kcal,2021-08-16,8623
860,배추김치(7~9월),조식,8.75kcal,2021-08-16,8623
861,백김치,중식,15.12kcal,2021-08-16,8623
862,깍두기(완제품)(09),석식,15.2kcal,2021-08-16,8623
863,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-16,8623
864,바나나맛우유(02),석식,200.4kcal,2021-08-16,8623
865,밥,조식,363kcal,2021-08-17,8623
866,잡곡밥,중식,391.54kcal,2021-08-17,8623
867,중화비빔밥(05)(06)(09)(10)(17),석식,666.24kcal,2021-08-17,8623
868,생선묵찌개(05)(06),조식,88.37kcal,2021-08-17,8623
869,돼지고기김치찌개(10),중식,157.35kcal,2021-08-17,8623
870,쇠고기미역국(05)(16),석식,23.53kcal,2021-08-17,8623
871,비엔나소시지야채볶음(05)(06)(10),조식,300.79kcal,2021-08-17,8623
872,장어순살강정(05)(06),중식,637.18kcal,2021-08-17,8623
873,조미김,석식,0kcal,2021-08-17,8623
874,오이풋고추된장무침(05),조식,40.82kcal,2021-08-17,8623
875,두부조림(05)(06),중식,92.58kcal,2021-08-17,8623
876,계란후라이(01),석식,97.91kcal,2021-08-17,8623
877,배추김치(7~9월),조식,8.75kcal,2021-08-17,8623
878,열무김치,중식,12.8kcal,2021-08-17,8623
879,배추김치(7~9월),석식,8.75kcal,2021-08-17,8623
880,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-17,8623
881,포도 주스(180㎖/캔),석식,84.51kcal,2021-08-17,8623
882,밥,조식,363kcal,2021-08-18,8623
883,밥,중식,363kcal,2021-08-18,8623
884,현미밥,석식,384.78kcal,2021-08-18,8623
885,버섯감자찌개(05)(06),조식,67.22kcal,2021-08-18,8623
886,닭볶음탕(15),중식,260.18kcal,2021-08-18,8623
887,쇠고기호박찌개(05)(06)(16),석식,68.27kcal,2021-08-18,8623
888,돈육야채볶음(05)(06)(10),조식,296.97kcal,2021-08-18,8623
889,단호박튀김(05)(06),중식,374.94kcal,2021-08-18,8623
890,오리훈제고추잡채(05)(06),석식,247.45kcal,2021-08-18,8623
891,순두부양념장(05)(06),조식,74.1kcal,2021-08-18,8623
892,조미김,중식,0kcal,2021-08-18,8623
893,고등어순살조림(05)(06)(07),석식,142.9kcal,2021-08-18,8623
894,배추김치(7~9월),조식,8.75kcal,2021-08-18,8623
895,오이된장초무침(05),중식,29.42kcal,2021-08-18,8623
896,배추김치(7~9월),석식,8.75kcal,2021-08-18,8623
897,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-18,8623
898,깍두기(완제품)(09),중식,15.2kcal,2021-08-18,8623
899,배 주스(238㎖/캔),중식,40kcal,2021-08-18,8623
900,밥,조식,363kcal,2021-08-19,8623
901,밥,중식,363kcal,2021-08-19,8623
902,찹쌀밥,석식,398.9kcal,2021-08-19,8623
903,돼지고기김치찌개(10),조식,157.35kcal,2021-08-19,8623
904,들깨미역국(05)(16),중식,28.79kcal,2021-08-19,8623
905,전복삼계탕(15)(18),석식,903.61kcal,2021-08-19,8623
906,오징어채볶음(01)(05)(06)(17),조식,113.13kcal,2021-08-19,8623
907,돈가스(06)(10),중식,645.02kcal,2021-08-19,8623
908,모듬야채(05)(06),석식,72.13kcal,2021-08-19,8623
909,쇠고기우엉조림(05)(06)(16),조식,105.27kcal,2021-08-19,8623
910,아귀순살콩나물찜(05)(06),중식,153.75kcal,2021-08-19,8623
911,깍두기(완제품)(09),석식,15.2kcal,2021-08-19,8623
912,열무김치,조식,12.8kcal,2021-08-19,8623
913,오이소박이,중식,20.35kcal,2021-08-19,8623
914,오렌지 주스(200㎖/팩),석식,96kcal,2021-08-19,8623
915,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-19,8623
916,복숭아(황도)(11),중식,191.4kcal,2021-08-19,8623
917,쇠고기오이표고볶음(05)(06)(16),조식,93.02kcal,2021-07-22,8623
918,중화식돈까스(05)(06)(10),중식,649.69kcal,2021-07-22,8623
919,낙지불고기(05)(06)(16),석식,166.8kcal,2021-07-22,8623
920,감자매운조림(05)(06),조식,109.04kcal,2021-07-22,8623
921,콩나물무침(05)(06),중식,46.13kcal,2021-07-22,8623
922,양배추쌈(05)(06),석식,83.34kcal,2021-07-22,8623
923,배추김치(7~9월),조식,11.25kcal,2021-07-22,8623
924,오이소박이,중식,20.35kcal,2021-07-22,8623
925,배추김치(7~9월),석식,11.25kcal,2021-07-22,8623
926,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-22,8623
927,"참외,신선형(참외(78월))",중식,34.2kcal,2021-07-22,8623
928,팥빙수,석식,180kcal,2021-07-22,8623
929,밥,조식,363kcal,2021-07-23,8623
930,고추참치덮밥(06),중식,590.76kcal,2021-07-23,8623
931,밀쌀밥,석식,363.83kcal,2021-07-23,8623
932,순두부찌개(01)(05)(06)(10),조식,108.9kcal,2021-07-23,8623
933,쇠고기미역국(05)(16),중식,33.07kcal,2021-07-23,8623
934,볶음김치,석식,86.94kcal,2021-07-23,8623
935,돼지고기두반장볶음(10),조식,282.57kcal,2021-07-23,8623
936,(견과류)단호박찜(05)(06),중식,90.24kcal,2021-07-23,8623
937,삼겹살구이(05)(10),석식,1078.3kcal,2021-07-23,8623
938,꽈리고추멸치조림(05)(06),조식,137.9kcal,2021-07-23,8623
939,배추김치(7~9월),중식,11.25kcal,2021-07-23,8623
940,모듬쌈(05)(06),석식,57.06kcal,2021-07-23,8623
941,배추김치(7~9월),조식,11.25kcal,2021-07-23,8623
942,"옥수수,신선형(찰옥수수(79월))",중식,105.08kcal,2021-07-23,8623
943,생마늘,석식,10.88kcal,2021-07-23,8623
944,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-23,8623
945,짜먹는요구르트(02),석식,38.4kcal,2021-07-23,8623
946,햄치즈버거(01)(02)(06)(10)(12),조식,774.7kcal,2021-07-24,8623
947,현미밥,중식,395.67kcal,2021-07-24,8623
948,밥,석식,363kcal,2021-07-24,8623
949,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-24,8623
950,생선묵국(05)(06),중식,82.27kcal,2021-07-24,8623
951,오리탕(05)(06),석식,165.94kcal,2021-07-24,8623
952,쇠고기청경채볶음(05)(06)(16),중식,174.08kcal,2021-07-24,8623
953,콩나물삼색볶음(05)(06),석식,137.84kcal,2021-07-24,8623
954,풋고추된장무침(05)(06),중식,51.57kcal,2021-07-24,8623
955,맛김,석식,0kcal,2021-07-24,8623
956,배추김치(7~9월),중식,11.25kcal,2021-07-24,8623
957,오이무침(05)(06),석식,22.97kcal,2021-07-24,8623
958,"아이스크림 콘,완제품(02)",중식,270kcal,2021-07-24,8623
959,총각김치,석식,16.4kcal,2021-07-24,8623
960,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-24,8623
961,쇠고기버섯죽(05)(16),조식,444.98kcal,2021-07-25,8623
962,밥,중식,363kcal,2021-07-25,8623
963,밥,석식,363kcal,2021-07-25,8623
964,햄감자볶음(10),조식,118.41kcal,2021-07-25,8623
965,김치(만둣)국(05),중식,42.14kcal,2021-07-25,8623
966,감자수제비국(01)(05),석식,50.02kcal,2021-07-25,8623
967,오징어젓무침(17),조식,39.47kcal,2021-07-25,8623
968,닭고기양배추볶음(05)(06)(15),중식,262.5kcal,2021-07-25,8623
969,돼지고기깻잎볶음(05)(06)(10),석식,294.06kcal,2021-07-25,8623
970,혼합시리얼(휴일),조식,115kcal,2021-07-25,8623
971,맛김,중식,0kcal,2021-07-25,8623
972,두부조림(05)(06),석식,174.91kcal,2021-07-25,8623
973,배추김치(7~9월),조식,11.25kcal,2021-07-25,8623
974,꽈리고추양념무침(05)(06),중식,61.68kcal,2021-07-25,8623
975,총각김치,석식,16.4kcal,2021-07-25,8623
976,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-25,8623
977,깍두기(임가공),중식,28.75kcal,2021-07-25,8623
978,포도 주스(180㎖/캔),석식,84.51kcal,2021-07-25,8623
979,워터젤리,중식,176.4kcal,2021-07-25,8623
980,밥,조식,363kcal,2021-07-26,8623
981,밥,중식,363kcal,2021-07-26,8623
982,물냉면(01)(03)(06)(16),석식,1011.41kcal,2021-07-26,8623
983,어묵콩나물국(05)(06)(09),조식,61.11kcal,2021-07-26,8623
984,(유부주머니)감자국 (05),중식,37.63kcal,2021-07-26,8623
985,너비아니 또는 떡갈비(자율구매),석식,0.54kcal,2021-07-26,8623
986,닭순살피망볶음(05)(06)(15),조식,205.12kcal,2021-07-26,8623
987,(통)마늘김치두루치기(05)(06)(10),중식,219.01kcal,2021-07-26,8623
988,무초절이,석식,26.09kcal,2021-07-26,8623
989,연두부양념장(05)(06),조식,87.98kcal,2021-07-26,8623
990,생선가스(01)(06),중식,450.96kcal,2021-07-26,8623
991,배추김치(7~9월),석식,11.25kcal,2021-07-26,8623
992,배추김치(7~9월),조식,11.25kcal,2021-07-26,8623
993,총각김치,중식,16.4kcal,2021-07-26,8623
994,복숭아 주스(180㎖/병),석식,188kcal,2021-07-26,8623
995,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-26,8623
996,농후 발효유(02),중식,96kcal,2021-07-26,8623
997,밥,조식,363kcal,2021-07-27,8623
998,밥,중식,363kcal,2021-07-27,8623
999,밥,석식,363kcal,2021-07-27,8623
1000,배추쇠고기국(05)(16),조식,49.63kcal,2021-07-27,8623
1001,중화식계란탕(01)(05)(06)(10),중식,82.13kcal,2021-07-27,8623
1002,쇠고기버섯들깨국(05)(16),석식,42.82kcal,2021-07-27,8623
1003,감자채볶음,조식,128.96kcal,2021-07-27,8623
1004,잡채(05)(06),중식,158.55kcal,2021-07-27,8623
1005,돼지고기고추장볶음(06)(10),석식,495.56kcal,2021-07-27,8623
1006,닭고기단호박조림(05)(06)(15),조식,231.66kcal,2021-07-27,8623
1007,바다장어순살강정(05)(06)(12),중식,527.1kcal,2021-07-27,8623
1008,양배추쌈(05)(06),석식,83.34kcal,2021-07-27,8623
1009,깍두기(임가공),조식,28.75kcal,2021-07-27,8623
1010,총각김치,중식,16.4kcal,2021-07-27,8623
1011,배추김치(7~9월),석식,11.25kcal,2021-07-27,8623
1012,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-27,8623
1013,대추방울토마토(생산기)(12),중식,11.05kcal,2021-07-27,8623
1014,망고 주스(180㎖/캔),석식,26kcal,2021-07-27,8623
1015,밥,조식,363kcal,2021-07-28,8623
1016,삼겹살덮밥(01)(05)(06)(10),중식,1013.13kcal,2021-07-28,8623
1017,흑미밥,석식,400.5kcal,2021-07-28,8623
1018,순두부국(05),조식,53.99kcal,2021-07-28,8623
1019,감자수제비국(01)(05),중식,50.02kcal,2021-07-28,8623
1020,버섯쇠고기찌개(05)(16),석식,55.1kcal,2021-07-28,8623
1021,쇠고기알감자조림(05)(06)(16),조식,92.66kcal,2021-07-28,8623
1022,맛김,중식,0kcal,2021-07-28,8623
1023,피망잡채(05)(06)(10),석식,182.37kcal,2021-07-28,8623
1024,훈제오리샐러드(01),조식,108.59kcal,2021-07-28,8623
1025,오이양파장아찌(05)(06),중식,25.4kcal,2021-07-28,8623
1026,코다리강정(05)(06)(12),석식,379.51kcal,2021-07-28,8623
1027,배추김치(7~9월),조식,11.25kcal,2021-07-28,8623
1028,총각김치,중식,16.4kcal,2021-07-28,8623
1029,가공우유(바나나맛)(02),석식,167kcal,2021-07-28,8623
1030,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-28,8623
1031,배 주스(238㎖/캔),중식,40kcal,2021-07-28,8623
1032,배추김치(7~9월),석식,11.25kcal,2021-07-28,8623
1033,밥,조식,363kcal,2021-07-29,8623
1034,찰보리밥,중식,391.44kcal,2021-07-29,8623
1035,밥,석식,363kcal,2021-07-29,8623
1036,쇠고기미역국(05)(16),조식,33.07kcal,2021-07-29,8623
1037,두부고추장찌개(05)(06),중식,72.77kcal,2021-07-29,8623
1038,짬뽕찌개(05)(06)(10)(17),석식,147.59kcal,2021-07-29,8623
1039,돼지고기부추볶음(05)(06)(10),조식,298.84kcal,2021-07-29,8623
1040,닭튀김&청양마요소스(01)(06)(15),중식,717.52kcal,2021-07-29,8623
1041,비엔나데리야끼소스볶음(05)(06)(10),석식,303.45kcal,2021-07-29,8623
1042,토마토스크램블에그(01)(12),조식,129.56kcal,2021-07-29,8623
1043,삼색초나물,중식,36.12kcal,2021-07-29,8623
1044,콩나물게맛살냉채(01)(05),석식,63.29kcal,2021-07-29,8623
1045,배추김치(7~9월),조식,11.25kcal,2021-07-29,8623
1046,오이소박이,중식,20.35kcal,2021-07-29,8623
1047,배추김치(7~9월),석식,11.25kcal,2021-07-29,8623
1048,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-29,8623
1049,자두(78월),중식,33.8kcal,2021-07-29,8623
1050,과일푸딩,석식,126kcal,2021-07-29,8623
1051,밥,조식,363kcal,2021-07-30,8623
1052,밥,중식,363kcal,2021-07-30,8623
1053,밀쌀밥,석식,363.83kcal,2021-07-30,8623
1054,꼬리곰탕,조식,551.75kcal,2021-07-30,8623
1055,어묵김칫국(05)(06),중식,52.83kcal,2021-07-30,8623
1056,감자튀김(12),석식,345.91kcal,2021-07-30,8623
1057,골뱅이오징어채볶음(06)(17),조식,135.97kcal,2021-07-30,8623
1058,달콤돼지고기볶음(05)(06)(10),중식,306kcal,2021-07-30,8623
1059,맛김,석식,0kcal,2021-07-30,8623
1060,오이부추무침,조식,22.39kcal,2021-07-30,8623
1061,모듬쌈(05)(06),중식,57.06kcal,2021-07-30,8623
1062,갈비폭찹(01)(10)(12),석식,429.62kcal,2021-07-30,8623
1063,배추김치(7~9월),조식,11.25kcal,2021-07-30,8623
1064,총각김치,중식,16.4kcal,2021-07-30,8623
1065,깻잎양념무침(05)(06),석식,46.87kcal,2021-07-30,8623
1066,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-30,8623
1067,"옥수수,신선형(찰옥수수(79월))",중식,105.08kcal,2021-07-30,8623
1068,배추김치(7~9월),석식,11.25kcal,2021-07-30,8623
1069,짜먹는요구르트(02),석식,38.4kcal,2021-07-30,8623
1070,라면(즉석 컵)(06),중식,365kcal,2021-07-31,8623
1071,쇠고기야채덮밥(05)(06)(16),조식,720.15kcal,2021-08-01,8623
1072,밥,중식,363kcal,2021-08-01,8623
1073,밥,석식,363kcal,2021-08-01,8623
1074,생선묵찌개(05)(06),조식,88.37kcal,2021-08-01,8623
1075,버섯매운탕(05)(06)(16),중식,61.43kcal,2021-08-01,8623
1076,닭곰탕(05)(15),석식,147.8kcal,2021-08-01,8623
1077,부추겉절이(05)(06),조식,29.49kcal,2021-08-01,8623
1078,돈육야채볶음(05)(06)(10),중식,296.97kcal,2021-08-01,8623
1079,마파두부(05)(06),석식,219.14kcal,2021-08-01,8623
1080,배추김치(7~9월),조식,8.75kcal,2021-08-01,8623
1081,계란찜(01)(09),중식,87.76kcal,2021-08-01,8623
1082,조미김,석식,0kcal,2021-08-01,8623
1083,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-01,8623
1084,배추김치(7~9월),중식,8.75kcal,2021-08-01,8623
1085,감자매운조림(05)(06),석식,71.45kcal,2021-08-01,8623
1086,수박,중식,52.992kcal,2021-08-01,8623
1087,배추김치(7~9월),석식,8.75kcal,2021-08-01,8623
1088,이온음료,석식,58.8kcal,2021-08-01,8623
1089,밥,조식,363kcal,2021-08-02,8623
1090,잡곡밥,중식,391.54kcal,2021-08-02,8623
1091,밥,석식,363kcal,2021-08-02,8623
1092,쇠고기미역국(05)(16),조식,23.53kcal,2021-08-02,8623
1093,콩나물김치국(05),중식,22.06kcal,2021-08-02,8623
1094,두부고추장찌개(05)(06)(10),석식,120.41kcal,2021-08-02,8623
1095,햄감자볶음(05)(06)(10),조식,168.52kcal,2021-08-02,8623
1096,오리고추장주물럭(05)(06),중식,302.93kcal,2021-08-02,8623
1097,돈가스(06)(10),석식,645.02kcal,2021-08-02,8623
1098,오이양파무침(05)(06),조식,38.19kcal,2021-08-02,8623
1099,모듬쌈(05)(06),중식,45.26kcal,2021-08-02,8623
1100,방울토마토샐러드(01)(12),석식,76.78kcal,2021-08-02,8623
1101,배추김치(7~9월),조식,8.75kcal,2021-08-02,8623
1102,배추김치(7~9월),중식,8.75kcal,2021-08-02,8623
1103,배추김치(7~9월),석식,8.75kcal,2021-08-02,8623
1104,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-02,8623
1105,"주스,과채",석식,,2021-08-02,8623
1106,밥,조식,363kcal,2021-08-03,8623
1107,물냉면(03)(06)(12),중식,908.84kcal,2021-08-03,8623
1108,현미밥,석식,384.78kcal,2021-08-03,8623
1109,해물순두부찌개(01)(05)(09)(10)(17)(18),조식,115.7kcal,2021-08-03,8623
1110,삶은계란(01),중식,70.38kcal,2021-08-03,8623
1111,돼지고기김치찌개(10),석식,157.35kcal,2021-08-03,8623
1112,쇠고기버섯볶음(05)(06)(16),조식,215.38kcal,2021-08-03,8623
1113,무초절이,중식,30.52kcal,2021-08-03,8623
1114,양념치킨(05)(06)(15),석식,823.57kcal,2021-08-03,8623
1115,콩나물무침(05)(06),조식,39.96kcal,2021-08-03,8623
1116,열무김치,중식,12.8kcal,2021-08-03,8623
1117,깻잎조림(05)(06),석식,34.24kcal,2021-08-03,8623
1118,배추김치(7~9월),조식,8.75kcal,2021-08-03,8623
1119,팥빙수,중식,180kcal,2021-08-03,8623
1120,깍두기(완제품)(09),석식,15.2kcal,2021-08-03,8623
1121,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-03,8623
1122,밀쌀밥,조식,363.55kcal,2021-08-04,8623
1123,돈육김치덮밥(10),중식,619.94kcal,2021-08-04,8623
1124,밥,석식,363kcal,2021-08-04,8623
1125,쇠고기무국(05)(16),조식,73.81kcal,2021-08-04,8623
1126,닭고기육개장(01)(05)(15),중식,127.56kcal,2021-08-04,8623
1127,건새우애호박찌개(05)(06)(09)(10),석식,78.35kcal,2021-08-04,8623
1128,햄슬라이스야채볶음(05)(06)(10),조식,243.92kcal,2021-08-04,8623
1129,조미김,중식,0kcal,2021-08-04,8623
1130,쇠고기불고기(05)(06)(16),석식,335.87kcal,2021-08-04,8623
1131,두부양념장(05)(06),조식,86.02kcal,2021-08-04,8623
1132,단호박샐러드(01)(12),중식,103.6kcal,2021-08-04,8623
1133,양배추쌈(05)(06),석식,62.36kcal,2021-08-04,8623
1134,배추김치(7~9월),조식,8.75kcal,2021-08-04,8623
1135,깍두기(완제품)(09),중식,15.2kcal,2021-08-04,8623
1136,배추김치(7~9월),석식,8.75kcal,2021-08-04,8623
1137,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-04,8623
1138,복숭아(백도)(11),중식,75.24kcal,2021-08-04,8623
1139,짜먹는요구르트(02),석식,38.4kcal,2021-08-04,8623
1140,밥,조식,363kcal,2021-08-05,8623
1141,밥,중식,363kcal,2021-08-05,8623
1142,찰보리비빔밥(05),석식,460.31kcal,2021-08-05,8623
1143,들깨미역국(05)(16),조식,28.79kcal,2021-08-05,8623
1144,짬뽕찌개(05)(10)(17),중식,91.13kcal,2021-08-05,8623
1145,두부김치국(05),석식,60.19kcal,2021-08-05,8623
1146,닭순살감자조림(05)(06)(15),조식,120.9kcal,2021-08-05,8623
1147,돈육청경채볶음(05)(06)(10),중식,373.14kcal,2021-08-05,8623
1148,쇠고기볶음고추장(06),석식,103.08kcal,2021-08-05,8623
1149,오이된장초무침(05),조식,29.42kcal,2021-08-05,8623
1150,콩나물야채튀김(전)(05)(06)(09),중식,373.81kcal,2021-08-05,8623
1151,계란후라이(01),석식,97.91kcal,2021-08-05,8623
1152,배추김치(7~9월),조식,8.75kcal,2021-08-05,8623
1153,김자반,중식,21.5kcal,2021-08-05,8623
1154,깍두기(완제품)(09),석식,15.2kcal,2021-08-05,8623
1155,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-08-05,8623
1156,배추김치(7~9월),중식,8.75kcal,2021-08-05,8623
1157,밥,조식,363kcal,2021-07-08,8623
1158,비빔냉면(01)(03)(06)(16),중식,1011.19kcal,2021-07-08,8623
1159,밥,석식,363kcal,2021-07-08,8623
1160,홍합미역국(05),조식,23.65kcal,2021-07-08,8623
1161,고기 또는 왕만두(자율구매)(05)(06),중식,3.98kcal,2021-07-08,8623
1162,(유부)감자호박국(05),석식,39.57kcal,2021-07-08,8623
1163,돼지고기청경채볶음(05)(06)(10),조식,329.05kcal,2021-07-08,8623
1164,무초절이,중식,26.09kcal,2021-07-08,8623
1165,대왕오징어제육볶음(05)(06)(10),석식,365.63kcal,2021-07-08,8623
1166,부추겉절이(05)(06),조식,18.24kcal,2021-07-08,8623
1167,오이소박이,중식,20.35kcal,2021-07-08,8623
1168,모듬쌈(05)(06),석식,57.06kcal,2021-07-08,8623
1169,배추김치(7~9월),조식,11.25kcal,2021-07-08,8623
1170,배 주스(238㎖/캔),중식,40kcal,2021-07-08,8623
1171,배추김치(7~9월),석식,11.25kcal,2021-07-08,8623
1172,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-08,8623
1173,복숭아(천도)(11),석식,56.58kcal,2021-07-08,8623
1174,조밥,조식,380.85kcal,2021-07-09,8623
1175,밥,중식,363kcal,2021-07-09,8623
1176,밥,석식,363kcal,2021-07-09,8623
1177,쇠고기무국(05)(16),조식,57.14kcal,2021-07-09,8623
1178,버섯육개장(01)(05)(16),중식,111.19kcal,2021-07-09,8623
1179,순두부찌개(01)(05)(06)(10),석식,108.9kcal,2021-07-09,8623
1180,소시지김치볶음(05)(06)(10),조식,209.93kcal,2021-07-09,8623
1181,맛김,중식,0kcal,2021-07-09,8623
1182,조기튀김(06)(12),석식,327.95kcal,2021-07-09,8623
1183,계란찜(01)(09),조식,100.73kcal,2021-07-09,8623
1184,닭매운양념조림(05)(06)(15),중식,262.35kcal,2021-07-09,8623
1185,돼지고기감자조림(05)(06)(10),석식,161.44kcal,2021-07-09,8623
1186,총각김치,조식,16.4kcal,2021-07-09,8623
1187,마요오징어실채무침(01)(05)(06)(17),중식,155.95kcal,2021-07-09,8623
1188,배추김치(7~9월),석식,11.25kcal,2021-07-09,8623
1189,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-09,8623
1190,배추김치(7~9월),중식,11.25kcal,2021-07-09,8623
1191,망고 주스(180㎖/캔),석식,26kcal,2021-07-09,8623
1192,자두(대석),중식,33.8kcal,2021-07-09,8623
1193,불고기버거(01)(06)(10)(12),조식,787.28kcal,2021-07-10,8623
1194,밥,중식,363kcal,2021-07-10,8623
1195,밥,석식,363kcal,2021-07-10,8623
1196,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-10,8623
1197,햄김치찌개(05)(06)(10),중식,108.81kcal,2021-07-10,8623
1198,생선묵국(05)(06),석식,82.27kcal,2021-07-10,8623
1199,두부두루치기(05)(06)(10),중식,301.41kcal,2021-07-10,8623
1200,닭감자찜(05)(06)(15),석식,264.44kcal,2021-07-10,8623
1201,게맛살계란찜(01)(09),중식,105.81kcal,2021-07-10,8623
1202,삼색초나물,석식,36.12kcal,2021-07-10,8623
1203,깍두기(임가공),중식,28.75kcal,2021-07-10,8623
1204,배추김치(7~9월),석식,11.25kcal,2021-07-10,8623
1205,"참외,신선형(참외(78월))",중식,34.2kcal,2021-07-10,8623
1206,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-10,8623
