,메뉴이름,식사명,열량,날짜,부대
958,생선묵조림(05)(06),조식,134.06kcal,2021-08-12,2171
959,모듬쌈(05)(06),중식,40.7kcal,2021-08-12,2171
960,시리얼,석식,152.8kcal,2021-08-12,2171
961,배추김치(7~9월),조식,8kcal,2021-08-12,2171
962,깍두기(완제품)(09),중식,15.2kcal,2021-08-12,2171
963,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-08-12,2171
964,대추방울토마토(생산기)(12),조식,11.9kcal,2021-08-12,2171
965,"포도,신선형(포도(811월))",중식,31.74kcal,2021-08-12,2171
966,밥,조식,363kcal,2021-08-13,2171
967,밥,중식,363kcal,2021-08-13,2171
968,콩나물밥(05)(06),석식,425.28kcal,2021-08-13,2171
969,순두부국(01)(05)(16)(18),조식,76.1kcal,2021-08-13,2171
970,쇠고기곰탕(05)(16),중식,89.3kcal,2021-08-13,2171
971,감자돈육짜글이(05)(06)(10),석식,166.8kcal,2021-08-13,2171
972,돈육표고장조림(05)(06)(10),조식,325.98kcal,2021-08-13,2171
973,매콤깐풍기(05)(06)(15),중식,609.75kcal,2021-08-13,2171
974,오징어볶음(05)(06)(17),석식,204.3kcal,2021-08-13,2171
975,바나나맛우유(02),조식,200.4kcal,2021-07-15,2171
976,배추김치(7~9월),중식,8.25kcal,2021-07-15,2171
977,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-15,2171
978,블루베리,중식,25.65249kcal,2021-07-15,2171
979,밥,조식,363kcal,2021-07-16,2171
980,잡곡밥,중식,391.54kcal,2021-07-16,2171
981,밥,석식,363kcal,2021-07-16,2171
982,짬뽕찌개(05)(10)(17),조식,66.67kcal,2021-07-16,2171
983,황태채국(05),중식,14.9kcal,2021-07-16,2171
984,대구탕(05)(06),석식,116.22kcal,2021-07-16,2171
985,게맛살야채볶음(05)(06),조식,93.53kcal,2021-07-16,2171
986,멸치고추장볶음(06),중식,103.89kcal,2021-07-16,2171
987,소시지케찹볶음(05)(06)(10)(12),석식,303.45kcal,2021-07-16,2171
988,마파두부(05)(06),조식,166.23kcal,2021-07-16,2171
989,닭고기야채조림(05)(06)(15),중식,220.09kcal,2021-07-16,2171
990,가지탕수(05)(06)(12),석식,362.19kcal,2021-07-16,2171
991,총각김치,조식,16.4kcal,2021-07-16,2171
992,깍두기(임가공),중식,15.2kcal,2021-07-16,2171
993,조미김,석식,0kcal,2021-07-16,2171
994,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-16,2171
995,농후 발효유(02),중식,96kcal,2021-07-16,2171
996,배추김치(7~9월),석식,8.25kcal,2021-07-16,2171
997,수박,석식,42.1728kcal,2021-07-16,2171
998,핫도그빵(01)(06)(10),조식,605.64kcal,2021-07-17,2171
999,라면(즉석 컵)(06),중식,365kcal,2021-07-17,2171
1000,시리얼,조식,152.8kcal,2021-07-17,2171
1001,야채샐러드(햄버거용)(01)(12),조식,95.68kcal,2021-07-17,2171
1002,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-17,2171
1003,밥,조식,363kcal,2021-07-18,2171
1004,밥,중식,363kcal,2021-07-18,2171
1005,밥,석식,363kcal,2021-07-18,2171
1006,버섯감자찌개(05)(06),조식,66.93kcal,2021-07-18,2171
1007,해물순두부찌개(01)(05)(10)(17)(18),중식,117.92kcal,2021-07-18,2171
1008,쇠고기미역국(05)(16),석식,23.24kcal,2021-07-18,2171
1009,돼지고기청경채볶음(05)(06)(10),조식,407.93kcal,2021-07-18,2171
1010,잡채(05)(06)(16),중식,144.17kcal,2021-07-18,2171
1011,오징어젓무침(17),석식,38.4kcal,2021-07-18,2171
1012,양배추쌈(05)(06),조식,42.64kcal,2021-07-18,2171
1013,김자반,중식,43kcal,2021-07-18,2171
1014,닭순살샐러드(15),석식,101.73kcal,2021-07-18,2171
1015,시리얼(휴일),조식,114.6kcal,2021-07-18,2171
1016,오이풋고추된장무침(05),중식,39.54kcal,2021-07-18,2171
1017,배추김치(7~9월),석식,8.25kcal,2021-07-18,2171
1018,오이소박이,조식,20.35kcal,2021-07-18,2171
1019,총각김치,중식,16.4kcal,2021-07-18,2171
1020,사과 주스(180㎖l/병),석식,46kcal,2021-07-18,2171
1021,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-18,2171
1022,자두(대석),중식,18.2kcal,2021-07-18,2171
1023,밥,조식,363kcal,2021-07-19,2171
1024,밀쌀밥,중식,363.55kcal,2021-07-19,2171
1025,밥,석식,363kcal,2021-07-19,2171
1026,생선묵찌개(05)(06),조식,86.89kcal,2021-07-19,2171
1027,돈육김치찌개(10),중식,106.9kcal,2021-07-19,2171
1028,닭곰탕(05)(15),석식,140.63kcal,2021-07-19,2171
1029,쇠고기불고기(05)(06)(16),조식,129.76kcal,2021-07-19,2171
1030,오징어튀김칠리(01)(06)(12),중식,517.91kcal,2021-07-19,2171
1031,돼지고기호박볶음(05)(06)(09),석식,122.56kcal,2021-07-19,2171
1032,모듬쌈(05)(06),조식,54.42kcal,2021-07-19,2171
1033,콩나물무침(05)(06),중식,39.96kcal,2021-07-19,2171
1034,고등어순살조림(05)(06)(07),석식,136.79kcal,2021-07-19,2171
1035,배추김치(7~9월),조식,8.25kcal,2021-07-19,2171
1036,깍두기(임가공),중식,15.2kcal,2021-07-19,2171
1037,배추김치(7~9월),석식,8.25kcal,2021-07-19,2171
1038,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-19,2171
1039,대추방울토마토(생산기)(12),중식,11.9kcal,2021-07-19,2171
1040,짜먹는요구르트(02),석식,76.8kcal,2021-07-19,2171
1041,밥,조식,363kcal,2021-07-20,2171
1042,밥,중식,363kcal,2021-07-20,2171
1043,잡곡밥,석식,391.54kcal,2021-07-20,2171
1044,햄김치찌개(10),조식,137.32kcal,2021-07-20,2171
1045,들깨미역국(05)(16),중식,28.5kcal,2021-07-20,2171
1046,두부고추장찌개(05)(06)(16),석식,84.9kcal,2021-07-20,2171
1047,갑오징어야채볶음(05)(06)(17),조식,186.33kcal,2021-07-20,2171
1048,돼지갈비찜(05)(06)(10),중식,377.97kcal,2021-07-20,2171
1049,오징어채간장볶음(01)(05)(06)(17),석식,103.22kcal,2021-07-20,2171
1050,순두부양념장(05)(06),조식,72.49kcal,2021-07-20,2171
1051,오이양파무침(05)(06),중식,39.08kcal,2021-07-20,2171
1052,치킨너겟(01)(06)(12)(15),석식,647.39kcal,2021-07-20,2171
1053,총각김치,조식,16.4kcal,2021-07-20,2171
1054,배추김치(7~9월),중식,8.25kcal,2021-07-20,2171
1055,배추김치(7~9월),석식,8.25kcal,2021-07-20,2171
1056,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-20,2171
1057,아이스크림 팩형(02),중식,234kcal,2021-07-20,2171
1058,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-20,2171
1059,밥,조식,363kcal,2021-07-21,2171
1060,자장밥(05)(06)(10),중식,782.04kcal,2021-07-21,2171
1061,찹쌀밥,석식,384.54kcal,2021-07-21,2171
1062,순두부국(01)(05)(16)(18),조식,75.89kcal,2021-07-21,2171
1063,짬뽕찌개(05)(10)(17),중식,66.67kcal,2021-07-21,2171
1064,전복삼계탕(15)(18),석식,684.5kcal,2021-07-21,2171
1065,돼지고기김치볶음(10),조식,185.74kcal,2021-07-21,2171
1066,삶은계란(01),중식,70.48kcal,2021-07-21,2171
1067,부추겉절이(05)(06),석식,29.24kcal,2021-07-21,2171
1068,감자매운조림(05)(06),조식,71.45kcal,2021-07-21,2171
1069,단무지무침,중식,11.22kcal,2021-07-21,2171
1070,오이풋고추된장무침(05),석식,39.54kcal,2021-07-21,2171
1071,백김치,조식,15.12kcal,2021-07-21,2171
1072,배추김치(7~9월),중식,8.25kcal,2021-07-21,2171
1073,깍두기(임가공),석식,15.2kcal,2021-07-21,2171
1074,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-21,2171
1075,짜먹는요구르트(02),중식,76.8kcal,2021-07-21,2171
1076,수박,석식,42.1728kcal,2021-07-21,2171
1077,밥,조식,363kcal,2021-07-22,2171
1078,잡곡밥,중식,391.54kcal,2021-07-22,2171
1079,찰보리비빔밥(05),석식,459.06kcal,2021-07-22,2171
1080,돈육김치찌개(10),조식,106.9kcal,2021-07-22,2171
1081,쇠고기육개장(01)(05)(16),중식,87.03kcal,2021-07-22,2171
1082,황태채국(05),석식,14.9kcal,2021-07-22,2171
1083,멸치볶음,조식,90.54kcal,2021-07-22,2171
1084,돈가스(06)(10),중식,645.02kcal,2021-07-22,2171
1085,쇠고기볶음고추장(06),석식,86.48kcal,2021-07-22,2171
1086,비엔나소시지야채볶음(05)(06)(10),조식,300.79kcal,2021-07-22,2171
1087,방울토마토샐러드(01)(12),중식,93.09kcal,2021-07-22,2171
1088,계란후라이(01),석식,97.91kcal,2021-07-22,2171
1089,깍두기(임가공),조식,15.2kcal,2021-07-22,2171
1090,총각김치,중식,16.4kcal,2021-07-22,2171
1091,딸기우유(02),석식,116kcal,2021-07-22,2171
1092,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-22,2171
1093,복숭아(천도)(11),중식,75.44kcal,2021-07-22,2171
1094,배추김치(7~9월),석식,8.25kcal,2021-07-22,2171
1095,밥,조식,363kcal,2021-07-23,2171
1096,밥,중식,363kcal,2021-07-23,2171
1097,흑미밥,석식,381.75kcal,2021-07-23,2171
1098,조갯살미역국(05),조식,11.24kcal,2021-07-23,2171
1099,쇠고기호박찌개(05)(06)(16),중식,73.19kcal,2021-07-23,2171
1100,감자돈육짜글이(05)(06)(10),석식,166.56kcal,2021-07-23,2171
1101,닭순살감자조림(05)(06)(15),조식,97.9kcal,2021-07-23,2171
1102,돈육새송이야채볶음(05)(06)(10),중식,233.08kcal,2021-07-23,2171
1103,쇠고기야채볶음(05)(06)(16),석식,147.64kcal,2021-07-23,2171
1104,연두부양념장(05)(06),조식,87.61kcal,2021-07-23,2171
1105,아귀순살콩나물찜(05)(06),중식,142.03kcal,2021-07-23,2171
1106,게맛살야채튀김(01)(06)(12),석식,414.3kcal,2021-07-23,2171
1107,백김치,조식,15.12kcal,2021-07-23,2171
1108,조미김,중식,0kcal,2021-07-23,2171
1109,배추김치(7~9월),석식,8.25kcal,2021-07-23,2171
1110,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-23,2171
1111,배추김치(7~9월),중식,8.25kcal,2021-07-23,2171
1112,"배주스(240ml,캔)",석식,,2021-07-23,2171
1113,자두(대석),중식,18.2kcal,2021-07-23,2171
1114,핫도그빵(01)(06)(10),조식,605.64kcal,2021-07-24,2171
1115,밥,중식,363kcal,2021-07-24,2171
1116,현미밥,석식,381.15kcal,2021-07-24,2171
1117,시리얼,조식,152.8kcal,2021-07-24,2171
1118,갈비탕(05),중식,498.2kcal,2021-07-24,2171
1119,건새우애호박찌개(05)(06)(09)(10),석식,69.07kcal,2021-07-24,2171
1120,야채샐러드(햄버거용)(01)(12),조식,95.68kcal,2021-07-24,2171
1121,감자매운조림(05)(06),중식,71.45kcal,2021-07-24,2171
1122,닭순살피망볶음(05)(06)(15),석식,225.43kcal,2021-07-24,2171
1123,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-24,2171
1124,오이풋고추된장무침(05),중식,39.54kcal,2021-07-24,2171
1125,계란찜(01)(09),석식,87.76kcal,2021-07-24,2171
1126,깍두기(임가공),중식,15.2kcal,2021-07-24,2171
1127,총각김치,석식,16.4kcal,2021-07-24,2171
1128,대추방울토마토(생산기)(12),중식,11.9kcal,2021-07-24,2171
1129,"주스,프레주복숭아",석식,,2021-07-24,2171
1130,쇠고기야채덮밥(05)(06)(16),조식,536.68kcal,2021-07-25,2171
1131,밥,중식,363kcal,2021-07-25,2171
1132,밥,석식,363kcal,2021-07-25,2171
1133,두부조림(05)(06),조식,92.58kcal,2021-07-25,2171
1134,닭볶음탕(15),중식,231.1kcal,2021-07-25,2171
1135,돼지고기육개장(01)(05)(10),석식,137.93kcal,2021-07-25,2171
1136,미나리무생채(05)(06),조식,24.26kcal,2021-07-25,2171
1137,감자풋고추볶음(05)(06),중식,75.57kcal,2021-07-25,2171
1138,고추잡채(05)(06)(10),석식,155.84kcal,2021-07-25,2171
1139,시리얼(휴일),조식,114.6kcal,2021-07-25,2171
1140,계란찜(01)(09),중식,87.76kcal,2021-07-25,2171
1141,삼치순살조림(05)(06),석식,99.91kcal,2021-07-25,2171
1142,오이소박이,조식,20.35kcal,2021-07-25,2171
1143,조미김,중식,0kcal,2021-07-25,2171
1144,배추김치(7~9월),석식,8.25kcal,2021-07-25,2171
1145,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-25,2171
1146,배추김치(7~9월),중식,8.25kcal,2021-07-25,2171
1147,짜먹는요구르트(02),석식,76.8kcal,2021-07-25,2171
1148,이온음료,중식,58.8kcal,2021-07-25,2171
1149,밥,조식,363kcal,2021-07-26,2171
1150,밥,중식,363kcal,2021-07-26,2171
1151,조밥,석식,380.85kcal,2021-07-26,2171
1152,두부김치국(05),조식,62.04kcal,2021-07-26,2171
1153,해물순두부찌개(01)(05)(10)(17)(18),중식,117.92kcal,2021-07-26,2171
1154,쇠고기미역국(05)(16),석식,23.24kcal,2021-07-26,2171
1155,돼지불고기(05)(06)(10),조식,392kcal,2021-07-26,2171
1156,양념치킨(01)(05)(06)(15),중식,841.43kcal,2021-07-26,2171
1157,골뱅이고추장볶음(05)(06),석식,173.18kcal,2021-07-26,2171
1158,양배추쌈(05)(06),조식,42.64kcal,2021-07-26,2171
1159,오이양파무침(05)(06),중식,39.08kcal,2021-07-26,2171
1160,두부양념장(05)(06),석식,84.41kcal,2021-07-26,2171
1161,총각김치,조식,16.4kcal,2021-07-26,2171
1162,배추김치(7~9월),중식,8.25kcal,2021-07-26,2171
1163,배추김치(7~9월),석식,8.25kcal,2021-07-26,2171
1164,"연세두유고소한아몬드&잣두유, 200mL",조식,,2021-07-26,2171
1165,오렌지 주스(200㎖/팩),중식,96kcal,2021-07-26,2171
1166,"우유(백색우유(200ML,연간))(02)",석식,122kcal,2021-07-26,2171
1167,찰보리밥,조식,378.8kcal,2021-07-27,2171
1168,비빔냉면(03)(06)(12),중식,908.84kcal,2021-07-27,2171
1169,콩나물밥(05)(06),석식,428.03kcal,2021-07-27,2171
1170,돈육김치찌개(10),조식,106.9kcal,2021-07-27,2171
1171,감자튀김(12),중식,456.41kcal,2021-07-27,2171
1172,짬뽕찌개(05)(10)(17),석식,66.67kcal,2021-07-27,2171
1173,쇠고기야채볶음(05)(06)(16),조식,147.64kcal,2021-07-27,2171
1174,삶은계란(01),중식,70.48kcal,2021-07-27,2171
1175,장어순살강정(05)(06),석식,615.98kcal,2021-07-27,2171
1176,오이풋고추된장무침(05),조식,39.54kcal,2021-07-27,2171
1177,무초절이,중식,30.16kcal,2021-07-27,2171
1178,조미김,석식,0kcal,2021-07-27,2171
1179,깍두기(임가공),조식,15.2kcal,2021-07-27,2171
1180,배추김치(7~9월),중식,8.25kcal,2021-07-27,2171
1181,바나나우유(02),석식,167kcal,2021-07-27,2171
1182,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-27,2171
1183,복숭아(천도)(11),중식,75.44kcal,2021-07-27,2171
1184,배추김치(7~9월),석식,8.25kcal,2021-07-27,2171
1185,밥,조식,363kcal,2021-07-28,2171
1186,고추참치김치덮밥,중식,598.15kcal,2021-07-28,2171
1187,잡곡밥,석식,391.54kcal,2021-07-28,2171
1188,들깨미역국(05)(16),조식,28.5kcal,2021-07-28,2171
1189,쇠고기느타리버섯국(05)(16),중식,62.1kcal,2021-07-28,2171
1190,명태무찌개(05)(06),석식,114.07kcal,2021-07-28,2171
1191,돼지고기김치볶음(10),조식,185.74kcal,2021-07-28,2171
1192,계란후라이(01),중식,97.91kcal,2021-07-28,2171
1193,매콤깐풍기(05)(06)(15),석식,602.37kcal,2021-07-28,2171
1194,감자조림(05)(06),조식,48.13kcal,2021-07-28,2171
1195,총각김치,중식,16.4kcal,2021-07-28,2171
1196,미나리무생채(05)(06),석식,24.26kcal,2021-07-28,2171
1197,깍두기(임가공),조식,15.2kcal,2021-07-28,2171
1198,아이스크림 팩형(02),중식,234kcal,2021-07-28,2171
1199,배추김치(7~9월),석식,8.25kcal,2021-07-28,2171
1200,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-28,2171
1201,"주스,프레주망고",석식,,2021-07-28,2171
1202,찰보리밥,조식,378.8kcal,2021-07-29,2171
1203,밀쌀밥,중식,363.55kcal,2021-07-29,2171
1204,검은콩밥,석식,383.65kcal,2021-07-29,2171
1205,순두부국(01)(05)(16)(18),조식,75.89kcal,2021-07-29,2171
1206,콩나물김치국(05),중식,24.27kcal,2021-07-29,2171
1207,홍합살무국(05),석식,46.83kcal,2021-07-29,2171
1208,훈제오리파프리카볶음,조식,261.47kcal,2021-07-29,2171
1209,돈가스(06)(10),중식,645.02kcal,2021-07-29,2171
1210,삼겹살고추장볶음(05)(06)(10),석식,600.38kcal,2021-07-29,2171
1211,오이양파무침(05)(06),조식,39.08kcal,2021-07-29,2171
1212,방울토마토샐러드(01)(12),중식,93.09kcal,2021-07-29,2171
1213,양배추쌈(05)(06),석식,42.64kcal,2021-07-29,2171
1214,배추김치(7~9월),조식,8.25kcal,2021-07-29,2171
1215,깍두기(임가공),중식,15.2kcal,2021-07-29,2171
1216,배추김치(7~9월),석식,8.25kcal,2021-07-29,2171
1217,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-29,2171
1218,농후 발효유(02),중식,96kcal,2021-07-29,2171
1219,수박,석식,42.1728kcal,2021-07-29,2171
1220,밥,조식,363kcal,2021-07-02,2171
1221,잡곡밥,중식,391.54kcal,2021-07-02,2171
1222,마파가지덮밥(05)(06),석식,499.53kcal,2021-07-02,2171
1223,쇠고기미역국(05)(16),조식,23.24kcal,2021-07-02,2171
1224,건새우애호박찌개(05)(06)(09)(10),중식,69.07kcal,2021-07-02,2171
1225,콩나물김치국(05),석식,24.27kcal,2021-07-02,2171
1226,오리간장주물럭(05)(06),조식,260.21kcal,2021-07-02,2171
1227,돈육표고장조림(05)(06)(10),중식,354.65kcal,2021-07-02,2171
1228,조미김,석식,0kcal,2021-07-02,2171
1229,미나리무생채(05)(06),조식,24.26kcal,2021-07-02,2171
1230,오이양파무침(05)(06),중식,39.08kcal,2021-07-02,2171
1231,쇠고기우엉조림(05)(06)(16),석식,111.91kcal,2021-07-02,2171
1232,배추김치(7~9월),조식,8.25kcal,2021-07-02,2171
1233,배추김치(7~9월),중식,8.25kcal,2021-07-02,2171
1234,총각김치,석식,16.4kcal,2021-07-02,2171
1235,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-02,2171
1236,라면(즉석 컵)(06),중식,365kcal,2021-07-02,2171
1237,피크닉청포도 200ml,석식,,2021-07-02,2171
1238,대추방울토마토(생산기)(12),중식,11.9kcal,2021-07-02,2171
1239,불고기버거(06)(10),조식,533.12kcal,2021-07-03,2171
1240,밥,중식,363kcal,2021-07-03,2171
1241,밀쌀밥,석식,363.55kcal,2021-07-03,2171
1242,시리얼,조식,152.8kcal,2021-07-03,2171
1243,버섯매운탕(05)(06)(16),중식,60.55kcal,2021-07-03,2171
1244,닭볶음탕(15),석식,231.1kcal,2021-07-03,2171
1245,야채샐러드(햄버거용)(01)(12),조식,95.68kcal,2021-07-03,2171
1246,고추잡채(05)(06)(10),중식,155.84kcal,2021-07-03,2171
1247,오징어채볶음(01)(05)(06)(17),석식,113.13kcal,2021-07-03,2171
1248,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-03,2171
1249,감자매운조림(05)(06),중식,71.45kcal,2021-07-03,2171
1250,계란찜(01)(09),석식,87.76kcal,2021-07-03,2171
1251,배추김치(7~9월),중식,8.25kcal,2021-07-03,2171
1252,배추김치(7~9월),석식,8.25kcal,2021-07-03,2171
1253,자두(대석),중식,18.2kcal,2021-07-03,2171
1254,"주스,프레주한라봉 제주감귤(240ml,캔)",석식,,2021-07-03,2171
1255,밥,조식,363kcal,2021-07-04,2171
1256,밥,중식,363kcal,2021-07-04,2171
1257,깐풍버섯덮밥(05)(06),석식,467.47kcal,2021-07-04,2171
1258,쇠고기호박찌개(05)(06)(16),조식,73.19kcal,2021-07-04,2171
1259,들깨미역국(05)(16),중식,28.5kcal,2021-07-04,2171
1260,짬뽕찌개(05)(10)(17),석식,66.67kcal,2021-07-04,2171
1261,돈육야채볶음(05)(06)(10),조식,356.06kcal,2021-07-04,2171
1262,불닭볶음(05)(06)(15),중식,303.07kcal,2021-07-04,2171
1263,조미김,석식,0kcal,2021-07-04,2171
1264,부추겉절이(05)(06),조식,29.24kcal,2021-07-04,2171
1265,오이풋고추된장무침(05),중식,39.54kcal,2021-07-04,2171
1266,두부양념장(05)(06),석식,84.41kcal,2021-07-04,2171
1267,시리얼(휴일),조식,114.6kcal,2021-07-04,2171
1268,배추김치(7~9월),중식,8.25kcal,2021-07-04,2171
1269,배추김치(7~9월),석식,8.25kcal,2021-07-04,2171
1270,배추김치(7~9월),조식,8.25kcal,2021-07-04,2171
1271,짜먹는요구르트(02),중식,76.8kcal,2021-07-04,2171
1272,이온음료,석식,58.8kcal,2021-07-04,2171
1273,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-04,2171
1274,밥,조식,363kcal,2021-07-05,2171
1275,밥,중식,363kcal,2021-07-05,2171
1276,잡곡밥,석식,391.54kcal,2021-07-05,2171
1277,돈육김치찌개(10),조식,106.9kcal,2021-07-05,2171
1278,황태채국(05),중식,14.9kcal,2021-07-05,2171
1279,쇠고기육개장(01)(05)(16),석식,87.03kcal,2021-07-05,2171
1280,햄슬라이스야채볶음(05)(06)(10),조식,238.67kcal,2021-07-05,2171
1281,삼겹살고추장볶음(05)(06)(10),중식,600.38kcal,2021-07-05,2171
1282,콩나물야채튀김(전)(05)(06)(09),석식,311.17kcal,2021-07-05,2171
1283,오이양파무침(05)(06),조식,39.08kcal,2021-07-05,2171
1284,양배추쌈(05)(06),중식,42.64kcal,2021-07-05,2171
1285,코다리순살조림(05)(06),석식,83.71kcal,2021-07-05,2171
1286,총각김치,조식,16.4kcal,2021-07-05,2171
1287,배추김치(7~9월),중식,8.25kcal,2021-07-05,2171
1288,배추김치(7~9월),석식,8.25kcal,2021-07-05,2171
1289,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-05,2171
1290,아이스 망고바,중식,126kcal,2021-07-05,2171
1291,대추방울토마토(생산기)(12),석식,11.9kcal,2021-07-05,2171
1292,밥,조식,363kcal,2021-07-06,2171
1293,밥,중식,363kcal,2021-07-06,2171
1294,현미밥,석식,381.15kcal,2021-07-06,2171
1295,닭곰탕(05)(15),조식,140.63kcal,2021-07-06,2171
1296,생선묵김치찌개(05)(06),중식,63.1kcal,2021-07-06,2171
1297,감자돈육짜글이(05)(06)(10),석식,166.56kcal,2021-07-06,2171
1298,돼지고기호박볶음(05)(06)(09),조식,122.56kcal,2021-07-06,2171
1299,중화식잡채(05)(06)(16),중식,167.82kcal,2021-07-06,2171
1300,돈가스(06)(10),석식,645.02kcal,2021-07-06,2171
1301,두부조림(05)(06),조식,92.58kcal,2021-07-06,2171
1302,오징어젓무침(17),중식,38.4kcal,2021-07-06,2171
1303,방울토마토샐러드(01)(12),석식,93.09kcal,2021-07-06,2171
1304,배추김치(7~9월),조식,8.25kcal,2021-07-06,2171
1305,총각김치,중식,16.4kcal,2021-07-06,2171
1306,배추김치(7~9월),석식,8.25kcal,2021-07-06,2171
1307,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-06,2171
1308,아이스크림 샌드위치(02),중식,252kcal,2021-07-06,2171
1309,수박,석식,42.1728kcal,2021-07-06,2171
1310,밥,조식,363kcal,2021-07-07,2171
1311,흑미밥,중식,381.75kcal,2021-07-07,2171
1312,밥,석식,363kcal,2021-07-07,2171
1313,쇠고기무국(05)(16),조식,91.27kcal,2021-07-07,2171
1314,버섯감자찌개(05)(06),중식,66.93kcal,2021-07-07,2171
1315,두부김치국(05),석식,62.04kcal,2021-07-07,2171
1316,마파두부(05)(06),조식,166.23kcal,2021-07-07,2171
1317,쇠고기불고기(05)(06)(16),중식,129.76kcal,2021-07-07,2171
1318,양념치킨(01)(05)(06)(15),석식,841.43kcal,2021-07-07,2171
1319,계란찜(01)(09),조식,87.76kcal,2021-07-07,2171
1320,양배추쌈(05)(06),중식,42.64kcal,2021-07-07,2171
1321,양파간장절임(05)(06),석식,73.66kcal,2021-07-07,2171
1322,배추김치(7~9월),조식,8.25kcal,2021-07-07,2171
1323,배추김치(7~9월),중식,8.25kcal,2021-07-07,2171
1324,배추김치(7~9월),석식,8.25kcal,2021-07-07,2171
1325,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-07,2171
1326,과일푸딩,중식,126kcal,2021-07-07,2171
1327,농후 발효유(02),석식,96kcal,2021-07-07,2171
1328,제육덮밥(05)(06)(10),조식,785.4kcal,2021-07-08,2171
1329,찰보리비빔밥(05),중식,459.06kcal,2021-07-08,2171
1330,잡곡밥,석식,391.54kcal,2021-07-08,2171
1331,해물순두부찌개(01)(05)(10)(17)(18),조식,117.92kcal,2021-07-08,2171
1332,건새우애호박찌개(05)(06)(09)(10),중식,69.07kcal,2021-07-08,2171
1333,돈육김치찌개(10),석식,106.9kcal,2021-07-08,2171
1334,오이풋고추된장무침(05),조식,39.54kcal,2021-07-08,2171
1335,쇠고기볶음고추장(06),중식,86.48kcal,2021-07-08,2171
1336,고추잡채(05)(06)(10),석식,155.84kcal,2021-07-08,2171
1337,배추김치(7~9월),조식,8.25kcal,2021-07-08,2171
1338,계란후라이(01),중식,97.91kcal,2021-07-08,2171
1339,두부강정(05)(06),석식,480.28kcal,2021-07-08,2171
1340,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-08,2171
1341,배추김치(7~9월),중식,8.25kcal,2021-07-08,2171
1342,총각김치,석식,16.4kcal,2021-07-08,2171
1343,"주스,과채",중식,,2021-07-08,2171
1344,대추방울토마토(생산기)(12),석식,11.9kcal,2021-07-08,2171
1345,밥,조식,363kcal,2021-07-09,2171
1346,밥,중식,363kcal,2021-07-09,2171
1347,밥,석식,363kcal,2021-07-09,2171
1348,쇠고기미역국(05)(16),조식,23.24kcal,2021-07-09,2171
1349,두부고추장찌개(05)(06)(16),중식,84.9kcal,2021-07-09,2171
1350,광어매운탕(05)(06),석식,135.73kcal,2021-07-09,2171
1351,닭순살감자조림(05)(06)(15),조식,97.9kcal,2021-07-09,2171
1352,콩나물매운잡채(05)(06)(10),중식,197.23kcal,2021-07-09,2171
1353,어향돈육가지볶음(05)(06),석식,125.69kcal,2021-07-09,2171
1354,연두부양념장(05)(06),조식,87.61kcal,2021-07-09,2171
1355,생선가스(01)(06),중식,636.53kcal,2021-07-09,2171
1356,조미김,석식,0kcal,2021-07-09,2171
1357,배추김치(7~9월),조식,8.25kcal,2021-07-09,2171
1358,총각김치,중식,16.4kcal,2021-07-09,2171
1359,계란장조림(01)(05)(06)(16),석식,101.9kcal,2021-07-09,2171
1360,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-07-09,2171
1361,자두(대석),중식,18.2kcal,2021-07-09,2171
1362,배추김치(7~9월),석식,8.25kcal,2021-07-09,2171
1363,초콜릿(3사교),석식,286kcal,2021-07-09,2171
1364,햄치즈버거(02)(06)(10),조식,567.92kcal,2021-07-10,2171
1365,밥,중식,363kcal,2021-07-10,2171
1366,돈육김치덮밥(10),석식,600.97kcal,2021-07-10,2171
1367,야채샐러드(햄버거용)(01)(12),조식,95.68kcal,2021-07-10,2171
1368,생선묵찌개(05)(06),중식,86.89kcal,2021-07-10,2171
