,Unnamed: 0,메뉴이름,식사명,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,날짜,부대
14,14,쇠고기육개장,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.55kcal,2021-09-17,9030
15,15,순두부김치찌개,석식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.32kcal,2021-09-17,9030
16,16,돈육호박볶음,조식,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,188.83kcal,2021-09-17,9030
17,17,조미김,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-17,9030
18,18,양념치킨,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,977.72kcal,2021-09-17,9030
19,19,미나리무생채,조식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26.97kcal,2021-09-17,9030
20,20,중화풍삼겹살조림,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,553.93kcal,2021-09-17,9030
21,21,깻잎조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25kcal,2021-09-17,9030
22,22,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-17,9030
23,23,양배추쌈,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5kcal,2021-09-17,9030
24,24,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-17,9030
25,25,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-17,9030
26,26,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-17,9030
27,27,"주스,청포도",석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.51kcal,2021-09-17,9030
28,28,아이스크림 샌드위치,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252kcal,2021-09-17,9030
29,29,라면,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365kcal,2021-09-18,9030
30,30,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-19,9030
31,31,찰보리밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.65kcal,2021-09-19,9030
32,32,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-19,9030
33,33,호박된장찌개,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.88kcal,2021-09-19,9030
34,34,새우짬뽕찌개,중식,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54.42kcal,2021-09-19,9030
35,35,쇠고기호박찌개,석식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,73.39kcal,2021-09-19,9030
36,36,멸치고추장볶음,조식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.86kcal,2021-09-19,9030
37,37,감자풋고추볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.2kcal,2021-09-19,9030
38,38,닭갈비,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,186.31kcal,2021-09-19,9030
39,39,비엔나소시지야채볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,292.86kcal,2021-09-19,9030
40,40,고등어순살조림,중식,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,148.49kcal,2021-09-19,9030
41,41,오이양파무침,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.84kcal,2021-09-19,9030
42,42,깍두기,조식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-19,9030
43,43,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-19,9030
44,44,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-19,9030
45,45,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-19,9030
46,46,"주스,청포도",중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.51kcal,2021-09-19,9030
47,47,대추방울토마토,석식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.75kcal,2021-09-19,9030
48,48,돈육김치덮밥,조식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,556.68kcal,2021-09-20,9030
49,49,밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-20,9030
50,50,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.36kcal,2021-09-20,9030
51,51,쇠고기무국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91.11kcal,2021-09-20,9030
52,52,닭볶음탕,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,258.79kcal,2021-09-20,9030
53,53,두부고추장찌개,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,104.01kcal,2021-09-20,9030
54,54,오징어채간장볶음,조식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,91.21kcal,2021-09-20,9030
55,55,조미김,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-20,9030
56,56,고추잡채,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,197.84kcal,2021-09-20,9030
57,57,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-20,9030
58,58,양파간장절임,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.15kcal,2021-09-20,9030
59,59,콩나물무침,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16kcal,2021-09-20,9030
60,60,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-20,9030
61,61,브로콜리/초고추장,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.13kcal,2021-09-20,9030
62,62,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-20,9030
63,63,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-20,9030
64,64,사과,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8380224kcal,2021-09-20,9030
65,65,농후 발효유,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96kcal,2021-09-20,9030
66,66,밥2,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.5kcal,2021-09-21,9030
67,67,밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-21,9030
68,68,찰보리비빔밥,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.05kcal,2021-09-21,9030
69,69,떡만둣국,조식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,485.45kcal,2021-09-21,9030
70,70,생선묵국,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63.13kcal,2021-09-21,9030
71,71,두부김치국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.22kcal,2021-09-21,9030
72,72,닭감자찜,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,186.72kcal,2021-09-21,9030
73,73,돈육야채볶음,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,346.51kcal,2021-09-21,9030
74,74,쇠고기볶음고추장,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,109.48kcal,2021-09-21,9030
75,75,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-21,9030
76,76,오이된장무침,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81kcal,2021-09-21,9030
77,77,계란후라이,석식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.91kcal,2021-09-21,9030
78,78,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-21,9030
79,79,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-21,9030
80,80,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-21,9030
81,81,복숭아 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81kcal,2021-09-21,9030
82,82,사과 주스,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46kcal,2021-09-21,9030
83,83,건빵,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249kcal,2021-09-21,9030
84,84,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-22,9030
85,85,잡곡밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.36kcal,2021-09-22,9030
86,86,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-22,9030
87,87,쇠고기미역국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.93kcal,2021-09-22,9030
88,88,돼지고기무찌개,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99.51kcal,2021-09-22,9030
89,89,닭곰탕,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123.1kcal,2021-09-22,9030
90,90,소시지케찹볶음,조식,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,303.45kcal,2021-09-22,9030
91,91,쇠고기야채볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,167.48kcal,2021-09-22,9030
92,92,떡볶이,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347.07kcal,2021-09-22,9030
93,93,오징어젓무침,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.4kcal,2021-09-22,9030
94,94,모듬쌈,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.97kcal,2021-09-22,9030
95,95,코다리순살조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.44kcal,2021-09-22,9030
96,96,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-22,9030
97,97,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-22,9030
98,98,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-22,9030
99,99,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-22,9030
100,100,"주스,청포도",중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.51kcal,2021-09-22,9030
101,101,사인머스켓,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63kcal,2021-09-22,9030
102,102,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-23,9030
103,103,참치마요덮밥,중식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,454.32kcal,2021-09-23,9030
104,104,현미밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.26kcal,2021-09-23,9030
105,105,순두부국,조식,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,103.02kcal,2021-09-23,9030
106,106,햄김치찌개,중식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.31kcal,2021-09-23,9030
107,107,얼큰황태채국,석식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.73kcal,2021-09-23,9030
108,108,닭순살피망볶음,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,263.32kcal,2021-09-23,9030
109,109,스크램블에그,중식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.75kcal,2021-09-23,9030
110,110,데리야끼갈릭치킨,석식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,704.22kcal,2021-09-23,9030
111,111,콩나물매운무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.93kcal,2021-09-23,9030
112,112,미나리무생채,중식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26.97kcal,2021-09-23,9030
113,113,조미김,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-23,9030
114,114,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-23,9030
115,115,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-23,9030
116,116,양상추샐러드,석식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.59kcal,2021-09-23,9030
117,117,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-23,9030
118,118,이온음료,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8kcal,2021-09-23,9030
119,119,깍두기,석식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-23,9030
120,120,망고 주스,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26kcal,2021-09-23,9030
121,121,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-24,9030
122,122,흑미밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.5kcal,2021-09-24,9030
123,123,카레밥,석식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,613.8kcal,2021-09-24,9030
124,124,쇠고기탕국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.44kcal,2021-09-24,9030
125,125,패주미역국,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.98kcal,2021-09-24,9030
126,126,돼지고기김치찌개,석식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.08kcal,2021-09-24,9030
127,127,생선묵조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.72kcal,2021-09-24,9030
128,128,돈육표고장조림,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,277.5kcal,2021-09-24,9030
129,129,돈가스,석식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,711.32kcal,2021-09-24,9030
130,130,계란말이,조식,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.73kcal,2021-09-24,9030
131,131,황태채무침,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.34kcal,2021-09-24,9030
132,132,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-24,9030
133,133,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-24,9030
134,134,갓김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52kcal,2021-09-24,9030
135,135,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-24,9030
136,136,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-24,9030
137,137,사과 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46kcal,2021-09-24,9030
138,138,"포도,신선형",석식,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.74kcal,2021-09-24,9030
139,139,라면,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365kcal,2021-09-25,9030
140,140,꼬꼬떡만둣국,조식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,483.84kcal,2021-09-26,9030
141,141,밀쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.55kcal,2021-09-26,9030
142,142,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-26,9030
143,143,밥2,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.5kcal,2021-09-26,9030
144,144,돼지고기육개장,중식,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.73kcal,2021-09-26,9030
145,145,쇠고기모듬버섯찌개,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68.12kcal,2021-09-26,9030
146,146,계란찜,조식,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.34kcal,2021-09-26,9030
147,147,쇠고기불고기,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,277.88kcal,2021-09-26,9030
148,148,돈육김치볶음,석식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190.47kcal,2021-09-26,9030
149,149,감자매운조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.07kcal,2021-09-26,9030
150,150,모듬쌈,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.97kcal,2021-09-26,9030
151,151,김자반,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43kcal,2021-09-26,9030
152,152,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-26,9030
153,153,깍두기,중식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-26,9030
154,154,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-26,9030
155,155,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-26,9030
156,156,감귤 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180kcal,2021-09-26,9030
157,157,"주스,청포도",석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.51kcal,2021-09-26,9030
158,158,사과 주스,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46kcal,2021-09-26,9030
159,159,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-27,9030
160,160,잡곡밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.36kcal,2021-09-27,9030
161,161,잡채볶음밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.25kcal,2021-09-27,9030
162,162,돈육청경채볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,370.78kcal,2021-09-27,9030
163,163,돼지갈비김치찌개,중식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,293.24kcal,2021-09-27,9030
164,164,두부맑은국,석식,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.06kcal,2021-09-27,9030
165,165,조미김,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-27,9030
166,166,치킨너겟,중식,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,631.51kcal,2021-09-27,9030
167,167,계란후라이,석식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.91kcal,2021-09-27,9030
168,168,양배추쌈,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5kcal,2021-09-27,9030
169,169,오이풋고추된장무침,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.69kcal,2021-09-27,9030
170,170,부추겉절이,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14kcal,2021-09-27,9030
171,171,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-27,9030
172,172,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-27,9030
173,173,초코우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal,2021-09-27,9030
174,174,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-27,9030
175,175,복숭아 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81kcal,2021-09-27,9030
176,176,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-27,9030
177,177,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-28,9030
178,178,쫄면,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,714.99kcal,2021-09-28,9030
179,179,현미밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.26kcal,2021-09-28,9030
180,180,사골곰탕,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.47kcal,2021-09-28,9030
181,181,밥3,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.05kcal,2021-09-28,9030
182,182,짬뽕찌개,석식,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,78.05kcal,2021-09-28,9030
183,183,마파두부,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,213.33kcal,2021-09-28,9030
184,184,햄버거스테이크,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-28,9030
185,185,만두튀김,석식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,589.13kcal,2021-09-28,9030
186,186,오이양파무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.84kcal,2021-09-28,9030
187,187,단무지무침,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27kcal,2021-09-28,9030
188,188,콩나물무침,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16kcal,2021-09-28,9030
189,189,깍두기,조식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-28,9030
190,190,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-28,9030
191,191,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25kcal,2021-09-28,9030
192,192,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-28,9030
193,193,농후 발효유,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96kcal,2021-09-28,9030
194,194,즉석쌀국수,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,325kcal,2021-09-28,9030
195,195,배 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40kcal,2021-09-28,9030
196,196,사과 주스,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46kcal,2021-09-28,9030
197,197,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-29,9030
198,198,밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-29,9030
199,199,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.36kcal,2021-09-29,9030
200,200,쇠고기미역국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.93kcal,2021-09-29,9030
201,201,해물순두부찌개,중식,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,119.29kcal,2021-09-29,9030
