,Unnamed: 0,메뉴이름,식사명,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,날짜,부대
32,32,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201026,7652
33,33,배 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20201026,7652
34,34,불고기버거,조식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,591.99,20201027,7652
35,35,밀쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.85,20201027,7652
36,36,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201027,7652
37,37,토마토슬라이스,조식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.13,20201027,7652
38,38,청국장,중식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.53,20201027,7652
39,39,순두부백탕,석식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.14,20201027,7652
40,40,혼합시리얼,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.32,20201027,7652
41,41,순살닭고기고구마조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,306.59,20201027,7652
42,42,콩나물무침,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.02,20201027,7652
43,43,딸기쨈,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,20201027,7652
44,44,골뱅이고추장볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220.05,20201027,7652
45,45,광어튀김,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391.87,20201027,7652
46,46,양배추샐러드,조식,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.55,20201027,7652
47,47,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201027,7652
48,48,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201027,7652
49,49,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201027,7652
50,50,사과,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.945,20201027,7652
51,51,복숭아 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,20201027,7652
52,52,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201028,7652
53,53,스파게티,중식,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,792.58,20201028,7652
54,54,찰보리밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.21,20201028,7652
55,55,아귀탕,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.87,20201028,7652
56,56,치킨너겟강정,중식,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,581.19,20201028,7652
57,57,조갯살미역국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.57,20201028,7652
58,58,무나물,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.08,20201028,7652
59,59,계란장조림,중식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,140.24,20201028,7652
60,60,양파피클,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,20201028,7652
61,61,황태찜,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.51,20201028,7652
62,62,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201028,7652
63,63,매운돼지갈비고구마조림,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,350.19,20201028,7652
64,64,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201028,7652
65,65,단감,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1733,20201028,7652
66,66,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201028,7652
67,67,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201028,7652
68,68,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.95,20201029,7652
69,69,흑미밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.55,20201029,7652
70,70,새우버거,석식,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,579.83,20201029,7652
71,71,떡만둣국,조식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,592.98,20201029,7652
72,72,순두부찌개,중식,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188.42,20201029,7652
73,73,토마토슬라이스,석식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.13,20201029,7652
74,74,오징어젓무침,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.05,20201029,7652
75,75,쌈무/깻잎/쌈장,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.45,20201029,7652
76,76,딸기쨈,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,20201029,7652
77,77,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201029,7652
78,78,오리고기버섯볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263,20201029,7652
79,79,혼합시리얼,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.32,20201029,7652
80,80,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201029,7652
81,81,백김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12,20201029,7652
82,82,양배추샐러드,석식,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.55,20201029,7652
83,83,"아이스크림 콘,완제품",중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,20201029,7652
84,84,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201030,7652
85,85,찹쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.92,20201030,7652
86,86,현미밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.82,20201030,7652
87,87,짬뽕찌개,조식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,162.02,20201030,7652
88,88,주꾸미콩나물비빔밥,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220.55,20201030,7652
89,89,감자국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.18,20201030,7652
90,90,고추참치야채볶음,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.63,20201030,7652
91,91,세절형김,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,20201030,7652
92,92,무초절이,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,20201030,7652
93,93,애호박나물,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.99,20201030,7652
94,94,쇠고기팽이버섯떡볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,400.73,20201030,7652
95,95,닭고기튀김,석식,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,576.61,20201030,7652
96,96,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201030,7652
97,97,가공우유,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,20201030,7652
98,98,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201030,7652
99,99,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201030,7652
100,100,파김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24,20201030,7652
101,101,자장밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.15,20201031,7652
102,102,햄치즈버거,석식,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,571.53,20201031,7652
103,103,단무지,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20201031,7652
104,104,토마토슬라이스,석식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.13,20201031,7652
105,105,김말이튀김,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,612.51,20201031,7652
106,106,혼합시리얼,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.32,20201031,7652
107,107,떡볶이,중식,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,447.13,20201031,7652
108,108,양배추샐러드,석식,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.55,20201031,7652
109,109,컵과일,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20201031,7652
110,110,딸기쨈,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,20201031,7652
111,111,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.75,20201031,7652
112,112,짜먹는요구르트,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4,20201031,7652
113,113,우유,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201031,7652
114,114,건빵,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,20201031,7652
115,115,현미밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.52,20201101,7652
116,116,마파두부덮밥,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,821.74,20201101,7652
117,117,흑미밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.4,20201101,7652
118,118,느타리버섯국,조식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,20201101,7652
119,119,만두튀김,중식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,490.1,20201101,7652
120,120,콩나물국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.22,20201101,7652
121,121,오이무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.36,20201101,7652
122,122,세절형김,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,20201101,7652
123,123,양배추쌈,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.58,20201101,7652
124,124,쇠고기꽈리고추조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,133.01,20201101,7652
125,125,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201101,7652
126,126,돼지고기고추장볶음,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,465.89,20201101,7652
127,127,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201101,7652
128,128,이온음료,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,20201101,7652
129,129,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201101,7652
130,130,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201101,7652
131,131,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201102,7652
132,132,밀쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.55,20201102,7652
133,133,찹쌀밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.77,20201102,7652
134,134,양배추국,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39,20201102,7652
135,135,계란국,중식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.71,20201102,7652
136,136,돼지고기감자찌개,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,143.49,20201102,7652
137,137,두부조림,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,160.3,20201102,7652
138,138,조기튀김,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388.07,20201102,7652
139,139,무나물,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.54,20201102,7652
140,140,조미김,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,20201102,7652
141,141,순살닭고기고구마조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,292.18,20201102,7652
142,142,잡채,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,201.89,20201102,7652
143,143,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201102,7652
144,144,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201102,7652
145,145,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201102,7652
146,146,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201102,7652
147,147,사과,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.945,20201102,7652
148,148,배 주스,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20201102,7652
149,149,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201103,7652
150,150,찰보리밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.21,20201103,7652
151,151,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.57,20201103,7652
152,152,쇠고기육개장,조식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,109.41,20201103,7652
153,153,순두부백탕,중식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.79,20201103,7652
154,154,시금치된장국,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.11,20201103,7652
155,155,콩나물무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.34,20201103,7652
156,156,상추/깻잎/청경채/쌈무,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20201103,7652
157,157,부추겉절이,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.71,20201103,7652
158,158,고등어순살조림,조식,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,186.47,20201103,7652
159,159,돼지삼겹야채볶음,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,492.66,20201103,7652
160,160,오징어볶음,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,222.65,20201103,7652
161,161,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201103,7652
162,162,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201103,7652
163,163,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201103,7652
164,164,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201103,7652
165,165,"아이스크림 콘,완제품",중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,20201103,7652
166,166,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201104,7652
167,167,밀쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.55,20201104,7652
168,168,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201104,7652
169,169,팽이버섯계란국,조식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.54,20201104,7652
170,170,새우살배추된장국,중식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87.81,20201104,7652
171,171,콩나물국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.22,20201104,7652
172,172,미나리나물,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66,20201104,7652
173,173,팝콘형치킨너겟,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,547.85,20201104,7652
174,174,돼지고기감자조림,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,324.94,20201104,7652
175,175,조미김,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,20201104,7652
176,176,애호박나물,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.51,20201104,7652
177,177,느타리버섯볶음,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,188.99,20201104,7652
178,178,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201104,7652
179,179,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201104,7652
180,180,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201104,7652
181,181,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201104,7652
182,182,짜먹는요구르트,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4,20201104,7652
183,183,망고 주스,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,20201104,7652
184,184,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.3,20201105,7652
185,185,흑미밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.4,20201105,7652
186,186,햄치즈버거,석식,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,571.53,20201105,7652
187,187,무국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.04,20201105,7652
188,188,조갯살미역국,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.94,20201105,7652
189,189,토마토슬라이스,석식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.02,20201105,7652
190,190,소시지야채볶음,조식,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,312.45,20201105,7652
191,191,양파피클,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.05,20201105,7652
192,192,감자튀김,석식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,351.96,20201105,7652
193,193,마파두부,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,285.7,20201105,7652
194,194,오리불고기,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,316.03,20201105,7652
195,195,혼합시리얼,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.55,20201105,7652
196,196,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201105,7652
197,197,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201105,7652
198,198,양배추샐러드,석식,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145.37,20201105,7652
199,199,메론,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20201105,7652
200,200,딸기쨈,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,20201105,7652
201,201,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201105,7652
202,202,떡만둣국,조식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,601.93,20201106,7652
203,203,찹쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.77,20201106,7652
204,204,찰보리밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.21,20201106,7652
205,205,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.1,20201106,7652
206,206,감자계란국,중식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,20201106,7652
207,207,배추된장국,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,20201106,7652
208,208,오징어젓무침,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.7,20201106,7652
209,209,미나리나물,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66,20201106,7652
210,210,무초절이,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,20201106,7652
211,211,배추김치,조식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201106,7652
212,212,한우불고기,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,167.25,20201106,7652
213,213,닭고기마늘강정,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,655.99,20201106,7652
214,214,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20201106,7652
215,215,배추김치,중식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201106,7652
216,216,배추김치,석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,20201106,7652
217,217,단감,중식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.0819,20201106,7652
218,218,대패삼겹숙주덮밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.52,20201107,7652
219,219,불고기버거,석식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,591.99,20201107,7652
220,220,현미밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.52,20201107,7652
