,Unnamed: 0,메뉴이름,식사명,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,날짜,부대
16,16,생선묵볶음,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.95kcal,2021-09-19,8623
17,17,깻잎양념무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.64kcal,2021-09-19,8623
18,18,양배추쌈,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.69kcal,2021-09-19,8623
19,19,닭고기야채조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,241.58kcal,2021-09-19,8623
20,20,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-19,8623
21,21,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-19,8623
22,22,깍두기,석식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-19,8623
23,23,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-19,8623
24,24,"아이스크림, 떠먹는형",중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180kcal,2021-09-19,8623
25,25,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-20,8623
26,26,밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-20,8623
27,27,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.61kcal,2021-09-20,8623
28,28,쇠고기버섯들깨국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.28kcal,2021-09-20,8623
29,29,돼지고기육개장,중식,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.05kcal,2021-09-20,8623
30,30,계란조갯살찌개,석식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.07kcal,2021-09-20,8623
31,31,감자풋고추볶음,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.2kcal,2021-09-20,8623
32,32,오징어볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,205.66kcal,2021-09-20,8623
33,33,오리고추장주물럭,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302.93kcal,2021-09-20,8623
34,34,꽈리고추멸치조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66kcal,2021-09-20,8623
35,35,조미김,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-20,8623
36,36,오이풋고추된장무침,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22kcal,2021-09-20,8623
37,37,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-20,8623
38,38,두부간장조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.53kcal,2021-09-20,8623
39,39,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-20,8623
40,40,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-20,8623
41,41,백김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12kcal,2021-09-20,8623
42,42,라면,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365kcal,2021-09-20,8623
43,43,거봉포도,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.61kcal,2021-09-20,8623
44,44,떡만둣국,조식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,498.2kcal,2021-09-21,8623
45,45,밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-21,8623
46,46,현미밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.78kcal,2021-09-21,8623
47,47,애호박나물,조식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43.82kcal,2021-09-21,8623
48,48,생선묵찌개,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.62kcal,2021-09-21,8623
49,49,버섯감자국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.74kcal,2021-09-21,8623
50,50,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-21,8623
51,51,조미김,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-21,8623
52,52,돈육굴소스양배추볶음,석식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242.75kcal,2021-09-21,8623
53,53,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-21,8623
54,54,소양념갈비찜,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.39kcal,2021-09-21,8623
55,55,잡채,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,164.65kcal,2021-09-21,8623
56,56,오이고추장무침,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.74kcal,2021-09-21,8623
57,57,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-21,8623
58,58,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-21,8623
59,59,배 주스,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40kcal,2021-09-21,8623
60,60,멜론,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.17304kcal,2021-09-21,8623
61,61,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-22,8623
62,62,잡곡밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.61kcal,2021-09-22,8623
63,63,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-22,8623
64,64,쇠고기무국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.67kcal,2021-09-22,8623
65,65,감자수제비국,중식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.17kcal,2021-09-22,8623
66,66,두부고추장찌개,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.36kcal,2021-09-22,8623
67,67,햄슬라이스야채볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,227.32kcal,2021-09-22,8623
68,68,,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,243.11kcal,2021-09-22,8623
69,69,버섯야채볶음,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.43kcal,2021-09-22,8623
70,70,오징어채야채무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,64.3kcal,2021-09-22,8623
71,71,계란찜,중식,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.9kcal,2021-09-22,8623
72,72,닭고기단호박조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,244.6kcal,2021-09-22,8623
73,73,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-22,8623
74,74,깍두기,중식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-22,8623
75,75,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-22,8623
76,76,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-22,8623
77,77,짜먹는요구르트,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8kcal,2021-09-22,8623
78,78,썬업 파인애플200ml,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-09-22,8623
79,79,건빵,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249kcal,2021-09-22,8623
80,80,조밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.85kcal,2021-09-23,8623
81,81,밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-23,8623
82,82,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-23,8623
83,83,어묵김칫국,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.63kcal,2021-09-23,8623
84,84,짬뽕찌개,중식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,99.36kcal,2021-09-23,8623
85,85,햄소시지찌개,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,159.86kcal,2021-09-23,8623
86,86,돼지고기가지볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,378.81kcal,2021-09-23,8623
87,87,안동찜닭,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,281.66kcal,2021-09-23,8623
88,88,돈가스,석식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,589.76kcal,2021-09-23,8623
89,89,순두부양념장,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.65kcal,2021-09-23,8623
90,90,코다리순살조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7kcal,2021-09-23,8623
91,91,조미김,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-23,8623
92,92,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-23,8623
93,93,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-23,8623
94,94,삼색초나물,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.62kcal,2021-09-23,8623
95,95,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-23,8623
96,96,사과,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.552kcal,2021-09-23,8623
97,97,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-23,8623
98,98,워터젤리,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4kcal,2021-09-23,8623
99,99,흑미밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.75kcal,2021-09-24,8623
100,100,잡채볶음밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.88kcal,2021-09-24,8623
101,101,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-24,8623
102,102,버섯감자찌개,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63.26kcal,2021-09-24,8623
103,103,중화식계란탕,중식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,90.36kcal,2021-09-24,8623
104,104,감자탕,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,356.14kcal,2021-09-24,8623
105,105,돈육호박볶음,조식,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,166.02kcal,2021-09-24,8623
106,106,만두탕수,중식,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,593.43kcal,2021-09-24,8623
107,107,콩나물삼색볶음,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.77kcal,2021-09-24,8623
108,108,계란말이,조식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.53kcal,2021-09-24,8623
109,109,모듬김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33kcal,2021-09-24,8623
110,110,오이양파장아찌,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.65kcal,2021-09-24,8623
111,111,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-24,8623
112,112,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-24,8623
113,113,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-24,8623
114,114,아이스크림 팩형,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234kcal,2021-09-24,8623
115,115,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-26,8623
116,116,제육덮밥,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,835.14kcal,2021-09-26,8623
117,117,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-26,8623
118,118,조갯살두부국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.43kcal,2021-09-26,8623
119,119,생선묵국,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.43kcal,2021-09-26,8623
120,120,쇠고기미역국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.33kcal,2021-09-26,8623
121,121,닭순살피망볶음,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,213.91kcal,2021-09-26,8623
122,122,단호박샐러드,중식,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.34kcal,2021-09-26,8623
123,123,감자풋고추볶음,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.2kcal,2021-09-26,8623
124,124,"양배추,브로콜리&초고추장",조식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.38kcal,2021-09-26,8623
125,125,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-26,8623
126,126,오징어야채무침,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,122.41kcal,2021-09-26,8623
127,127,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-26,8623
128,128,이온음료,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8kcal,2021-09-26,8623
129,129,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-26,8623
130,130,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-26,8623
131,131,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-26,8623
132,132,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-27,8623
133,133,잡곡밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.61kcal,2021-09-27,8623
134,134,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-27,8623
135,135,돼지고기애호박찌개,조식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,105.12kcal,2021-09-27,8623
136,136,해물순두부찌개,중식,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,129.28kcal,2021-09-27,8623
137,137,사골곰탕,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.9kcal,2021-09-27,8623
138,138,소시지케찹볶음,조식,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,200.63kcal,2021-09-27,8623
139,139,닭순살양배추볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,222.86kcal,2021-09-27,8623
140,140,고구마맛탕,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,438.85kcal,2021-09-27,8623
141,141,계란찜,조식,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.9kcal,2021-09-27,8623
142,142,조미김,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-27,8623
143,143,오징어젓무침,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.41kcal,2021-09-27,8623
144,144,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-27,8623
145,145,무쌈말이,중식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.98kcal,2021-09-27,8623
146,146,가공우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal,2021-09-27,8623
147,147,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-27,8623
148,148,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-27,8623
149,149,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-27,8623
150,150,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-28,8623
151,151,셀프주먹밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.07kcal,2021-09-28,8623
152,152,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-28,8623
153,153,쇠고기모듬버섯찌개,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.29kcal,2021-09-28,8623
154,154,감자튀김,중식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,401.16kcal,2021-09-28,8623
155,155,짬뽕수제비국,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,109.63kcal,2021-09-28,8623
156,156,볶음김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.84kcal,2021-09-28,8623
157,157,햄버거스테이크,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-28,8623
158,158,멸치볶음,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.39kcal,2021-09-28,8623
159,159,게맛살어묵볶음,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126.14kcal,2021-09-28,8623
160,160,사과샐러드,중식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.84kcal,2021-09-28,8623
161,161,마파두부,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230.02kcal,2021-09-28,8623
162,162,깍두기,조식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-28,8623
163,163,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-28,8623
164,164,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-28,8623
165,165,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-28,8623
166,166,오렌지 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96kcal,2021-09-28,8623
167,167,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-28,8623
168,168,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-29,8623
169,169,깐풍버섯덮밥,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,488.2kcal,2021-09-29,8623
170,170,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.61kcal,2021-09-29,8623
171,171,만둣국,조식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,252.38kcal,2021-09-29,8623
172,172,콩나물김치국,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.39kcal,2021-09-29,8623
173,173,돼지고기무찌개,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,106.58kcal,2021-09-29,8623
174,174,애호박조갯살나물,조식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.23kcal,2021-09-29,8623
175,175,떡볶이,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,371.95kcal,2021-09-29,8623
176,176,양념치킨,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,793.99kcal,2021-09-29,8623
177,177,돼지고기깻잎볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,343.6kcal,2021-09-29,8623
178,178,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-29,8623
179,179,삼치순살조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.39kcal,2021-09-29,8623
180,180,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-29,8623
181,181,사과,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.552kcal,2021-09-29,8623
182,182,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-29,8623
183,183,"연세검은콩두유, 200mL",조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-09-29,8623
184,184,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-29,8623
185,185,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-30,8623
186,186,찰보리밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.8kcal,2021-09-30,8623
187,187,참치마요덮밥,석식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.3kcal,2021-09-30,8623
188,188,쇠고기미역국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.33kcal,2021-09-30,8623
189,189,계란조갯살찌개,중식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.07kcal,2021-09-30,8623
190,190,두부김치국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.61kcal,2021-09-30,8623
191,191,멸치비엔나볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,286.43kcal,2021-09-30,8623
192,192,돼지고기수육,중식,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1088.87kcal,2021-09-30,8623
193,193,오이고추장무침,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.74kcal,2021-09-30,8623
194,194,감자조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.87kcal,2021-09-30,8623
195,195,모듬쌈,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.06kcal,2021-09-30,8623
196,196,모듬김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33kcal,2021-09-30,8623
197,197,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10kcal,2021-09-30,8623
198,198,갓김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52kcal,2021-09-30,8623
199,199,유산균 발효유,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5kcal,2021-09-30,8623
200,200,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-30,8623
201,201,바나나,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6kcal,2021-09-30,8623
