,Unnamed: 0,메뉴이름,식사명,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,날짜,부대
24,24,두유,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140kcal,2021-09-04,3389
25,25,상추오이무침,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72kcal,2021-09-04,3389
26,26,계란후라이,석식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.96kcal,2021-09-04,3389
27,27,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-04,3389
28,28,마카로니샐러드,중식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38kcal,2021-09-04,3389
29,29,무생채,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33kcal,2021-09-04,3389
30,30,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-04,3389
31,31,백김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12kcal,2021-09-04,3389
32,32,대추방울토마토,중식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.6kcal,2021-09-04,3389
33,33,쇠고기버섯죽,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,403.31kcal,2021-09-05,3389
34,34,흑미밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.25kcal,2021-09-05,3389
35,35,현미밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.51kcal,2021-09-05,3389
36,36,연두부양념장,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.93kcal,2021-09-05,3389
37,37,호박고추장찌개,중식,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,135.62kcal,2021-09-05,3389
38,38,꼬리곰탕,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.06kcal,2021-09-05,3389
39,39,오징어젓무침,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.16kcal,2021-09-05,3389
40,40,닭갈비,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,299.88kcal,2021-09-05,3389
41,41,돼지고기꽈리고추볶음,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,193.53kcal,2021-09-05,3389
42,42,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-05,3389
43,43,모듬야채,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.74kcal,2021-09-05,3389
44,44,오이무침,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61kcal,2021-09-05,3389
45,45,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-05,3389
46,46,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-05,3389
47,47,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-05,3389
48,48,"아이스크림, 떠먹는형",중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180kcal,2021-09-05,3389
49,49,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-06,3389
50,50,잡곡밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.79kcal,2021-09-06,3389
51,51,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-06,3389
52,52,배추두부국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.59kcal,2021-09-06,3389
53,53,쇠고기감자국,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.46kcal,2021-09-06,3389
54,54,짬뽕찌개,석식,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,103.98kcal,2021-09-06,3389
55,55,돼지고기콩나물볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,361.92kcal,2021-09-06,3389
56,56,데리야끼갈릭치킨,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,653.83kcal,2021-09-06,3389
57,57,새송이버섯야채볶음,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.41kcal,2021-09-06,3389
58,58,계란찜,조식,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.24kcal,2021-09-06,3389
59,59,비빔당면,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.68kcal,2021-09-06,3389
60,60,호박쇠고기볶음,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85.15kcal,2021-09-06,3389
61,61,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-06,3389
62,62,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-06,3389
63,63,맛김,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-06,3389
64,64,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-06,3389
65,65,순무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.68kcal,2021-09-06,3389
66,66,짜먹는요구르트,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4kcal,2021-09-06,3389
67,67,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-07,3389
68,68,흑미밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.25kcal,2021-09-07,3389
69,69,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.79kcal,2021-09-07,3389
70,70,김치찌개,조식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.6kcal,2021-09-07,3389
71,71,순두부국,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.72kcal,2021-09-07,3389
72,72,버섯쇠고기찌개,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.19kcal,2021-09-07,3389
73,73,소시지케찹볶음,조식,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,190.6kcal,2021-09-07,3389
74,74,오삼불고기,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,537.6kcal,2021-09-07,3389
75,75,매콤치킨너겟볶음,석식,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,578.66kcal,2021-09-07,3389
76,76,스크램블에그,조식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.43kcal,2021-09-07,3389
77,77,상추쌈,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.62kcal,2021-09-07,3389
78,78,감자조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.24kcal,2021-09-07,3389
79,79,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-07,3389
80,80,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-07,3389
81,81,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-07,3389
82,82,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-07,3389
83,83,"아이스크림 콘,완제품",중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270kcal,2021-09-07,3389
84,84,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-08,3389
85,85,현미밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.51kcal,2021-09-08,3389
86,86,돈까스덮밥,석식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,954.8kcal,2021-09-08,3389
87,87,쇠고기무국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.75kcal,2021-09-08,3389
88,88,감자짜글이,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,125.32kcal,2021-09-08,3389
89,89,미소된장국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.23kcal,2021-09-08,3389
90,90,돼지고기김치볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,310.83kcal,2021-09-08,3389
91,91,닭간장소스찜,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,254.14kcal,2021-09-08,3389
92,92,오이양파장아찌,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98kcal,2021-09-08,3389
93,93,맛김,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-08,3389
94,94,두부조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.7kcal,2021-09-08,3389
95,95,단호박샐러드,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66kcal,2021-09-08,3389
96,96,오징어채무침,조식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93.09kcal,2021-09-08,3389
97,97,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-08,3389
98,98,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-08,3389
99,99,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-08,3389
100,100,생수,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-08,3389
101,101,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-08,3389
102,102,컵과일,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.78kcal,2021-09-08,3389
103,103,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-09,3389
104,104,찹쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.36kcal,2021-09-09,3389
105,105,새우버거,석식,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1165.65kcal,2021-09-09,3389
106,106,황태채콩나물국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.27kcal,2021-09-09,3389
107,107,삼계탕,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,813kcal,2021-09-09,3389
108,108,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-09,3389
109,109,마파두부,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228.81kcal,2021-09-09,3389
110,110,오이풋고추된장무침,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.29kcal,2021-09-09,3389
111,111,탄산음료,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5kcal,2021-09-09,3389
112,112,맛김,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-09,3389
113,113,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-09,3389
114,114,스크램블,조식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.01kcal,2021-09-09,3389
115,115,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-09,3389
116,116,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-09,3389
117,117,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-10,3389
118,118,잡곡밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.79kcal,2021-09-10,3389
119,119,밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-10,3389
120,120,쇠고기미역국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.49kcal,2021-09-10,3389
121,121,순두부해물찌개,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.77kcal,2021-09-10,3389
122,122,오징어채볶음,석식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,79.81kcal,2021-09-10,3389
123,123,감자채볶음,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.49kcal,2021-09-10,3389
124,124,돈파육,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,389.63kcal,2021-09-10,3389
125,125,닭바베큐소스조림,석식,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,242.2kcal,2021-09-10,3389
126,126,비엔나소시지구이,조식,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,230.7kcal,2021-09-10,3389
127,127,배추겉절이,중식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,29.17kcal,2021-09-10,3389
128,128,후루츠양배추샐러드,석식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41kcal,2021-09-10,3389
129,129,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-10,3389
130,130,백김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12kcal,2021-09-10,3389
131,131,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-10,3389
132,132,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-10,3389
133,133,"아이스크림, 떠먹는형",중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180kcal,2021-09-10,3389
134,134,라면,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365kcal,2021-09-10,3389
135,135,햄치즈버거,조식,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,839.7kcal,2021-09-11,3389
136,136,후리카케밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-11,3389
137,137,낙지불고기덮밥,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,537.62kcal,2021-09-11,3389
138,138,계란후라이,조식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.96kcal,2021-09-11,3389
139,139,피망잡채,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,178.93kcal,2021-09-11,3389
140,140,계란국,석식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.76kcal,2021-09-11,3389
141,141,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244kcal,2021-09-11,3389
142,142,떡볶이,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348.31kcal,2021-09-11,3389
143,143,오이부추무침,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96kcal,2021-09-11,3389
144,144,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-11,3389
145,145,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-11,3389
146,146,레몬에이드,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26kcal,2021-09-11,3389
147,147,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-12,3389
148,148,찹쌀밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.36kcal,2021-09-12,3389
149,149,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.79kcal,2021-09-12,3389
150,150,김치찌개,조식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.6kcal,2021-09-12,3389
151,151,짬뽕찌개,중식,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,103.98kcal,2021-09-12,3389
152,152,쇠고기무국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.75kcal,2021-09-12,3389
153,153,비엔나소시지야채볶음,조식,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,243.09kcal,2021-09-12,3389
154,154,버섯호박볶음,중식,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,148.01kcal,2021-09-12,3389
155,155,닭고기매운조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,276.9kcal,2021-09-12,3389
156,156,계란찜,조식,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.24kcal,2021-09-12,3389
157,157,순두부양념장,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.85kcal,2021-09-12,3389
158,158,오이무침,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61kcal,2021-09-12,3389
159,159,맛김,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-12,3389
160,160,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-12,3389
161,161,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-12,3389
162,162,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-12,3389
163,163,아이스샌드,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252kcal,2021-09-12,3389
164,164,"주스,사과",석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46kcal,2021-09-12,3389
165,165,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-12,3389
166,166,"주스,망고코넛",조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.3kcal,2021-09-12,3389
167,167,간장계란밥,조식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,444.24kcal,2021-09-13,3389
168,168,영양밥부추양념장,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,423.44kcal,2021-09-13,3389
169,169,흑미밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.25kcal,2021-09-13,3389
170,170,어묵콩나물국,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18kcal,2021-09-13,3389
171,171,돼지고기감자버섯찌개,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,146.93kcal,2021-09-13,3389
172,172,닭고기육개장,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.72kcal,2021-09-13,3389
173,173,멸치볶음,조식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.32kcal,2021-09-13,3389
174,174,황태채무침,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.49kcal,2021-09-13,3389
175,175,생선가스,석식,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,577.85kcal,2021-09-13,3389
176,176,감자매운조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.15kcal,2021-09-13,3389
177,177,단호박샐러드,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66kcal,2021-09-13,3389
178,178,야채샐러드,석식,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35.27kcal,2021-09-13,3389
179,179,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-13,3389
180,180,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-13,3389
181,181,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-13,3389
182,182,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-13,3389
183,183,건빵,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249kcal,2021-09-13,3389
184,184,컵과일,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50kcal,2021-09-13,3389
185,185,밥,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-14,3389
186,186,쫄면,중식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,795.97kcal,2021-09-14,3389
187,187,열무비빔밥,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,557.34kcal,2021-09-14,3389
188,188,쇠고기감자국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.46kcal,2021-09-14,3389
189,189,콩나물국,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.19kcal,2021-09-14,3389
190,190,순두부국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.72kcal,2021-09-14,3389
191,191,돼지고기김치볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,310.83kcal,2021-09-14,3389
192,192,만두튀김,중식,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,472.97kcal,2021-09-14,3389
193,193,오징어튀김,석식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.51kcal,2021-09-14,3389
194,194,맛김,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-14,3389
195,195,단무지무침,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52kcal,2021-09-14,3389
196,196,계란후라이,석식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.96kcal,2021-09-14,3389
197,197,두부조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.7kcal,2021-09-14,3389
198,198,유산균 발효 음료,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56kcal,2021-09-14,3389
199,199,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal,2021-09-14,3389
200,200,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84kcal,2021-09-14,3389
201,201,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-14,3389
