,Unnamed: 0,메뉴이름,식사명,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,날짜,부대
16,16,검은콩밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.65kcal,2021-09-27,7369
17,17,김치국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.59kcal,2021-09-27,7369
18,18,육개장,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23kcal,2021-09-27,7369
19,19,무국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.94kcal,2021-09-27,7369
20,20,부추된장무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32kcal,2021-09-27,7369
21,21,고구마맛탕,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,501.96kcal,2021-09-27,7369
22,22,닭갈비,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,228.85kcal,2021-09-27,7369
23,23,오이양파장아찌,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.99kcal,2021-09-27,7369
24,24,햄버거스테이크,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.25kcal,2021-09-27,7369
25,25,생선묵조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.46kcal,2021-09-27,7369
26,26,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-27,7369
27,27,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-27,7369
28,28,"김치왕뚜껑,110g,용기라면",석식,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,431.81kcal,2021-09-27,7369
29,29,돼지고기김치볶음밥,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,679.56kcal,2021-09-28,7369
30,30,쫄면,중식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,805.55kcal,2021-09-28,7369
31,31,하와이안볶음밥,석식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,421.98kcal,2021-09-28,7369
32,32,두부김치,조식,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236.27kcal,2021-09-28,7369
33,33,돈가스,중식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,589.76kcal,2021-09-28,7369
34,34,닭고기미역국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.91kcal,2021-09-28,7369
35,35,스크램블에그,조식,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128.24kcal,2021-09-28,7369
36,36,감자샐러드,중식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.19kcal,2021-09-28,7369
37,37,비엔나소시지케찹볶음,석식,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,333.1kcal,2021-09-28,7369
38,38,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-28,7369
39,39,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-28,7369
40,40,깻잎조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.57kcal,2021-09-28,7369
41,41,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-28,7369
42,42,식혜,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82kcal,2021-09-28,7369
43,43,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-29,7369
44,44,밥1,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-29,7369
45,45,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.79kcal,2021-09-29,7369
46,46,감자짜글이,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,140.89kcal,2021-09-29,7369
47,47,닭볶음탕,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,259.25kcal,2021-09-29,7369
48,48,콩나물국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07kcal,2021-09-29,7369
49,49,쭈꾸미볶음,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.31kcal,2021-09-29,7369
50,50,궁중떡볶이,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,378.65kcal,2021-09-29,7369
51,51,들깨순볶음,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06kcal,2021-09-29,7369
52,52,애호박나물,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.58kcal,2021-09-29,7369
53,53,참돔간장조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297.02kcal,2021-09-29,7369
54,54,돈육표고장조림,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,264.22kcal,2021-09-29,7369
55,55,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-29,7369
56,56,갓김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16kcal,2021-09-29,7369
57,57,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-29,7369
58,58,이온음료,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8kcal,2021-09-29,7369
59,59,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-29,7369
60,60,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-30,7369
61,61,밥1,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-30,7369
62,62,밥1,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-30,7369
63,63,패주콩나물국,조식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,75.22kcal,2021-09-30,7369
64,64,된장찌개,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.76kcal,2021-09-30,7369
65,65,해물짬뽕찌개,석식,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,126.09kcal,2021-09-30,7369
66,66,쇠고기당면찌개,조식,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,134.16kcal,2021-09-30,7369
67,67,삼겹살구이,중식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1088.57kcal,2021-09-30,7369
68,68,탕수육,석식,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,529.87kcal,2021-09-30,7369
69,69,두부조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143.75kcal,2021-09-30,7369
70,70,모듬쌈,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.53kcal,2021-09-30,7369
71,71,꽈리고추양념무침,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.34kcal,2021-09-30,7369
72,72,오이양파장아찌,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.99kcal,2021-09-30,7369
73,73,갓김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16kcal,2021-09-30,7369
74,74,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-30,7369
75,75,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-30,7369
76,76,바나나,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8kcal,2021-09-30,7369
77,77,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244kcal,2021-09-11,7369
78,78,12방침,중식,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,96.71kcal,2021-09-11,7369
79,79,오징어젓무침,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.76kcal,2021-09-11,7369
80,80,컵과일,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49kcal,2021-09-11,7369
81,81,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-11,7369
82,82,깍두기,석식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-11,7369
83,83,바나나,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8kcal,2021-09-11,7369
84,84,떠먹는토핑형발효휴,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.56kcal,2021-09-11,7369
85,85,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-12,7369
86,86,콩나물국,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07kcal,2021-09-12,7369
87,87,밥1,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-12,7369
88,88,어묵탕,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.31kcal,2021-09-12,7369
89,89,굴패주해산물야채볶음,중식,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,717.59kcal,2021-09-12,7369
90,90,버섯된장찌개,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,83.69kcal,2021-09-12,7369
91,91,닭고기매운조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,246.94kcal,2021-09-12,7369
92,92,오이풋고추된장무침,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42kcal,2021-09-12,7369
93,93,돼지불고기,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,356.26kcal,2021-09-12,7369
94,94,두부조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143.75kcal,2021-09-12,7369
95,95,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-12,7369
96,96,삼치순살조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.61kcal,2021-09-12,7369
97,97,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-12,7369
98,98,감귤 주스,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180kcal,2021-09-12,7369
99,99,가공우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116kcal,2021-09-12,7369
100,100,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-12,7369
101,101,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-12,7369
102,102,가공우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116kcal,2021-09-12,7369
103,103,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-13,7369
104,104,밥1,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-13,7369
105,105,삼겹살덮밥,석식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,282.23kcal,2021-09-13,7369
106,106,미역국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04kcal,2021-09-13,7369
107,107,참치김치찌개,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.57kcal,2021-09-13,7369
108,108,된장찌개,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.76kcal,2021-09-13,7369
109,109,햄슬라이스야채볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,144.16kcal,2021-09-13,7369
110,110,치킨너겟,중식,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,686.1kcal,2021-09-13,7369
111,111,갑오징어야채볶음,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,110.52kcal,2021-09-13,7369
112,112,계란말이,조식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.53kcal,2021-09-13,7369
113,113,감자조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.27kcal,2021-09-13,7369
114,114,백김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12kcal,2021-09-13,7369
115,115,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-13,7369
116,116,오이부추무침,중식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.23kcal,2021-09-13,7369
117,117,감귤 주스,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180kcal,2021-09-13,7369
118,118,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-13,7369
119,119,닭고기덮밥,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,548.35kcal,2021-09-14,7369
120,120,해물야채볶음밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.16kcal,2021-09-14,7369
121,121,잡곡밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.79kcal,2021-09-14,7369
122,122,팽이버섯계란국,조식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.15kcal,2021-09-14,7369
123,123,쇠고기버섯전골,중식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131.18kcal,2021-09-14,7369
124,124,육개장,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23kcal,2021-09-14,7369
125,125,멸치고추장볶음,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.73kcal,2021-09-14,7369
126,126,생선가스,중식,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,633.11kcal,2021-09-14,7369
127,127,콩나물볶음,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.77kcal,2021-09-14,7369
128,128,열무김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-14,7369
129,129,깍두기,중식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-14,7369
130,130,돼지갈비찜,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,453.26kcal,2021-09-14,7369
131,131,우유,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-14,7369
132,132,깍두기,석식,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.2kcal,2021-09-14,7369
133,133,아이스크림 샌드위치,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252kcal,2021-09-14,7369
134,134,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-15,7369
135,135,검은콩밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.65kcal,2021-09-15,7369
136,136,새우볶음밥,석식,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,506.64kcal,2021-09-15,7369
137,137,햄소시지찌개,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112.33kcal,2021-09-15,7369
138,138,꽃게탕,중식,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75.69kcal,2021-09-15,7369
139,139,감자짜글이,석식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,140.89kcal,2021-09-15,7369
140,140,돈육굴소스양배추볶음,조식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,268.99kcal,2021-09-15,7369
141,141,미나리맛살튀김,중식,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,358.36kcal,2021-09-15,7369
142,142,깻잎조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.57kcal,2021-09-15,7369
143,143,두부조림,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143.75kcal,2021-09-15,7369
144,144,닭고기단호박조림,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,350.67kcal,2021-09-15,7369
145,145,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-15,7369
146,146,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-15,7369
147,147,열무김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-15,7369
148,148,거봉포도,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.61kcal,2021-09-15,7369
149,149,우유,석식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-15,7369
150,150,오징어덮밥,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,574.77kcal,2021-09-16,7369
151,151,밥1,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-16,7369
152,152,쇠고기버섯덮밥,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,601.93kcal,2021-09-16,7369
153,153,돼지고기김치찌개,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,116.12kcal,2021-09-16,7369
154,154,전복삼계탕,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,892.4kcal,2021-09-16,7369
155,155,닭고기육개장,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,117.66kcal,2021-09-16,7369
156,156,죽순야채무침,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.57kcal,2021-09-16,7369
157,157,"풋고추,된장",중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.51kcal,2021-09-16,7369
158,158,콩나물볶음,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.77kcal,2021-09-16,7369
159,159,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-16,7369
160,160,무생채,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63kcal,2021-09-16,7369
161,161,고등어감자조림,석식,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,186.48kcal,2021-09-16,7369
162,162,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-16,7369
163,163,우유,중식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-16,7369
164,164,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-17,7369
165,165,밥1,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-17,7369
166,166,찹쌀밥,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.41kcal,2021-09-17,7369
167,167,쇠고기미역국,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.94kcal,2021-09-17,7369
168,168,닭곰탕,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,214.77kcal,2021-09-17,7369
169,169,계란국,석식,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1kcal,2021-09-17,7369
170,170,제육볶음,조식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,377.22kcal,2021-09-17,7369
171,171,표고버섯멸치볶음,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.64kcal,2021-09-17,7369
172,172,닭고기튀김,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,550.19kcal,2021-09-17,7369
173,173,모둠버섯볶음,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.63kcal,2021-09-17,7369
174,174,감자채볶음,중식,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.14kcal,2021-09-17,7369
175,175,광어순살간장조림,석식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.05kcal,2021-09-17,7369
176,176,배추김치,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-17,7369
177,177,콩나물돼지불고기,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,359.41kcal,2021-09-17,7369
178,178,열무김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8kcal,2021-09-17,7369
179,179,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-17,7369
180,180,생수,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,2021-09-17,7369
181,181,가든샐러드,조식,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.34kcal,2021-09-18,7369
182,182,잡곡밥,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.79kcal,2021-09-18,7369
183,183,밥1,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-18,7369
184,184,불고기샐러드,조식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,74.06kcal,2021-09-18,7369
185,185,열무된장국,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.26kcal,2021-09-18,7369
186,186,콩나물무채국,석식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.31kcal,2021-09-18,7369
187,187,핫도그,조식,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,926.07kcal,2021-09-18,7369
188,188,돼지불고기,중식,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,356.26kcal,2021-09-18,7369
189,189,버섯불고기찜,석식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,298.83kcal,2021-09-18,7369
190,190,수박,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.16kcal,2021-09-18,7369
191,191,배추김치,중식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-18,7369
192,192,오이부추무침,석식,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.23kcal,2021-09-18,7369
193,193,토마토,조식,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.64kcal,2021-09-18,7369
194,194,배추김치,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25kcal,2021-09-18,7369
195,195,우유,조식,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122kcal,2021-09-18,7369
196,196,사이다,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5kcal,2021-09-18,7369
197,197,밥1,조식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-19,7369
198,198,불닭덮밥,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,542.65kcal,2021-09-19,7369
199,199,밥1,석식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal,2021-09-19,7369
200,200,무두부조개탕,조식,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58.54kcal,2021-09-19,7369
201,201,감자양파찌개,중식,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.29kcal,2021-09-19,7369
