,메뉴이름,다른메뉴,조합점수
81,간장계란밥,쇠고기콩나물국,3.0
82,간장계란밥,오징어실채무침,3.0
83,간장계란밥,우유,4.0
84,간장계란밥,콩나물김치국,5.0
85,갈치튀김,감자호박국,4.0
86,갈치튀김,근대된장국,3.0
87,갈치튀김,깍두기,3.0
88,갈치튀김,두부김치,3.0
89,갈치튀김,밥,3.0
90,갈치튀김,배추김치,3.5
91,갈치튀김,생선묵고추장볶음,3.5
92,갈치튀김,쇠고기미역국,3.0
93,갈치튀김,아이스크림 팩형,3.0
94,갈치튀김,우유,3.5
95,갈치튀김,조미김,4.0
96,갈치튀김,찰보리밥,4.0
97,갈치튀김,콩나물밥,3.0
98,감귤,감자양파찌개,2.0
99,감귤,고추참치덮밥,4.0
100,감귤,김장김치,3.2
101,감귤,깍두기,2.0
102,감귤,깻잎볶음,2.0
103,감귤,느타리버섯볶음,2.0
104,감귤,돼지고기감자조림,5.0
105,감귤,돼지고기고추장볶음,2.0
106,감귤,매운버섯국,3.0
107,감귤,무나물,2.0
108,감귤,무생채,5.0
109,감귤,밥,2.0
110,감귤,부대찌개,5.0
111,감귤,쇠고기무국,4.0
112,감귤,쇠고기불고기,3.0
113,감귤,순두부양념장,4.0
114,감귤,순두부해물찌개,2.0
115,감귤,오이무침,3.0
116,감귤,오징어덮밥,2.0
117,감귤,찰보리밥,2.0
118,감귤,찹쌀밥,3.0
119,감귤,치킨너겟,2.0
120,감귤,콩나물두부국,2.0
121,감귤,현미밥,5.0
122,감귤 주스,깍두기,3.0
123,감귤 주스,돼지고기고추장볶음,3.0
124,감귤 주스,돼지고기부추볶음,3.0
125,감귤 주스,돼지불고기,2.0
126,감귤 주스,떡볶이,3.0
127,감귤 주스,마늘쫑새우볶음,3.0
128,감귤 주스,매운버섯국,3.0
129,감귤 주스,무청시래기국,3.0
130,감귤 주스,밥,3.0
131,감귤 주스,배추김치,2.8
132,감귤 주스,배추된장무침,3.0
133,감귤 주스,사골곰탕,3.0
134,감귤 주스,상추쌈,3.0
135,감귤 주스,생선묵국,3.0
136,감귤 주스,쇠고기호박찌개,3.0
137,감귤 주스,순두부백탕,3.0
138,감귤 주스,아귀탕,3.0
139,감귤 주스,야채튀김,3.0
140,감귤 주스,양배추쌈,2.0
141,감귤 주스,열무김치,3.0
142,감귤 주스,오리불고기,3.0
143,감귤 주스,오이부추무침,3.0
144,감귤 주스,오징어야채무침,3.0
145,감귤 주스,오징어젓무침,3.0
146,감귤 주스,오징어튀김,3.0
147,감귤 주스,우유,3.0
148,감귤 주스,잡곡밥,3.0
149,감귤 주스,짬뽕밥,3.0
150,감귤 주스,찰보리밥,2.6666666666666665
151,감귤 주스,해물강된장,2.0
152,감귤 주스,햄감자채볶음,3.0
153,감귤 주스,현미밥,3.0
154,감자매운조림,깍두기,3.0
155,감자매운조림,꼬리곰탕,3.0
156,감자매운조림,꽈리고추멸치볶음,3.0
157,감자매운조림,느타리버섯볶음,5.0
158,감자매운조림,달콤한베지밀비 ,3.0
159,감자매운조림,닭곰탕,3.0
160,감자매운조림,돼지고기김치찌개,5.0
161,감자매운조림,두부고추장찌개,5.0
162,감자매운조림,밥,3.5
163,감자매운조림,배추김치,3.8
164,감자매운조림,비엔나소시지케찹볶음,3.0
165,감자매운조림,쇠고기무국,3.0
166,감자매운조림,쇠고기새송이버섯볶음,5.0
167,감자매운조림,쇠고기육개장,3.0
168,감자매운조림,영양바,3.0
169,감자매운조림,오이양파장아찌,3.0
170,감자매운조림,우유,4.0
171,감자매운조림,찰보리밥,3.0
172,감자매운조림,찹쌀밥,5.0
173,감자매운조림,햄야채볶음,3.0
174,감자샐러드,가공우유,3.0
175,감자샐러드,김장김치,3.0
176,감자샐러드,깍두기,2.5
177,감자샐러드,닭강정,3.0
178,감자샐러드,닭고기육개장,3.0
179,감자샐러드,대추방울토마토,3.0
180,감자샐러드,돈가스,3.0
181,감자샐러드,돼지갈비찜,3.0
182,감자샐러드,돼지고기김치찌개,3.0
183,감자샐러드,들깨미역국,3.0
184,감자샐러드,망고 주스,3.0
185,감자샐러드,매운버섯국,3.0
186,감자샐러드,멜론,3.0
187,감자샐러드,밥,2.6666666666666665
188,감자샐러드,배추김치,3.1666666666666665
189,감자샐러드,백김치,3.0
190,감자샐러드,부대찌개,3.0
191,감자샐러드,사과,3.0
192,감자샐러드,생선가스,2.8
193,감자샐러드,생선묵국,3.0
194,감자샐러드,소양념갈비,3.0
195,감자샐러드,스파게티,4.0
196,감자샐러드,아이스크림 콘완제품,2.0
197,감자샐러드,어묵김칫국,2.5
198,감자샐러드,어묵콩나물국,3.0
199,감자샐러드,우유,3.5
200,감자샐러드,조미김,3.0
201,감자샐러드,찰보리밥,3.0
202,감자샐러드,초콜릿,3.0
203,감자샐러드,총각김치,3.0
204,감자샐러드,치즈불닭,3.0
205,감자샐러드,치킨텐더,4.0
206,감자샐러드,콩나물김치국,3.0
207,감자샐러드,현미밥,3.0
208,감자샐러드,흑미밥,3.0
209,감자양파찌개,감귤,2.0
210,감자양파찌개,갓김치,2.0
211,감자양파찌개,건강담은 야채가득음료 ,3.0
212,감자양파찌개,건빵,2.0
213,감자양파찌개,계란말이,2.0
214,감자양파찌개,계란볶음밥,3.0
215,감자양파찌개,계란찜,3.0
216,감자양파찌개,계란후라이,2.0
217,감자양파찌개,김장김치,2.5
218,감자양파찌개,깍두기,3.0
219,감자양파찌개,돈육표고장조림,3.0
220,감자양파찌개,돼지고기고추장볶음,3.0
221,감자양파찌개,돼지고기부추볶음,3.0
222,감자양파찌개,돼지고기청경채볶음,3.0
223,감자양파찌개,돼지불고기,3.0
224,감자양파찌개,레몬에이드,2.0
225,감자양파찌개,매일두유 초콜릿 ,3.0
226,감자양파찌개,멸치매운양념조림,3.0
227,감자양파찌개,무나물,2.3333333333333335
228,감자양파찌개,무생채,2.6666666666666665
229,감자양파찌개,밥,3.0
230,감자양파찌개,배추김치,3.0
231,감자양파찌개,백김치,3.0
232,감자양파찌개,브로콜리초고추장,3.0
233,감자양파찌개,비엔나소시지구이,3.0
234,감자양파찌개,사과,3.0
235,감자양파찌개,새송이버섯야채볶음,4.0
236,감자양파찌개,소시지야채볶음,3.0
237,감자양파찌개,쇠고기느타리버섯잡채,3.0
238,감자양파찌개,쇠고기불고기,3.0
239,감자양파찌개,쇠고기새송이버섯볶음,3.0
240,감자양파찌개,양배추쌈,2.6666666666666665
241,감자양파찌개,양파고추쌈장,2.0
242,감자양파찌개,오렌지 주스,3.0
243,감자양파찌개,오이고추장무침,3.0
244,감자양파찌개,오징어실채무침,3.0
245,감자양파찌개,오징어채간장볶음,4.0
246,감자양파찌개,우유,3.0
247,감자양파찌개,우유살균형,3.0
248,감자양파찌개,잡곡밥,3.0
249,감자양파찌개,장어강정,3.0
250,감자양파찌개,전복장조림,3.0
251,감자양파찌개,전투식량형,2.0
252,감자양파찌개,조미김,2.6666666666666665
253,감자양파찌개,주스망고코넛,3.0
254,감자양파찌개,진라면매운맛용기라면,3.0
255,감자양파찌개,찰보리밥,2.8333333333333335
256,감자양파찌개,찹쌀밥,3.0
257,감자양파찌개,초콜릿,3.0
258,감자양파찌개,커피음료,2.0
259,감자양파찌개,콩나물매운무침,3.0
260,감자양파찌개,콩나물무침,3.0
261,감자양파찌개,표고버섯돼지고기볶음,2.0
262,감자양파찌개,하이라이스,3.0
263,감자양파찌개,한라봉,3.0
264,감자양파찌개,햄슬라이스야채볶음,3.0
265,감자양파찌개,현미밥,3.0
266,감자양파찌개,호박쇠고기볶음,3.0
267,감자양파찌개,흑미밥,3.0
268,감자조림,김장김치,3.0
269,감자조림,깍두기,3.0
270,감자조림,꼬리곰탕,3.5
271,감자조림,닭곰탕,3.0
272,감자조림,돼지고기부추덮밥,3.0
273,감자조림,돼지불고기,3.0
274,감자조림,두부고추장찌개,3.0
275,감자조림,멸치매운양념조림,4.0
276,감자조림,멸치볶음,3.0
277,감자조림,밥,3.375
278,감자조림,배추겉절이,3.0
279,감자조림,배추김치,3.5
280,감자조림,버섯육개장,3.0
281,감자조림,브로콜리어묵카레볶음,3.0
282,감자조림,사과,3.0
283,감자조림,쇠고기무국,4.5
284,감자조림,쇠고기새송이버섯볶음,3.0
285,감자조림,순두부해물찌개,3.0
286,감자조림,아이스샌드,3.0
287,감자조림,얼큰북어채국,3.0
288,감자조림,오이풋고추쌈장,3.0
289,감자조림,오징어젓무침,4.5
290,감자조림,오징어채간장볶음,3.0
291,감자조림,우유,3.5
292,감자조림,잡곡밥,3.0
293,감자조림,조미김,3.0
294,감자조림,주스망고코넛,3.0
295,감자조림,주스카프리썬 오렌지,3.0
296,감자조림,찹쌀밥,3.5
297,감자조림,총각김치,4.0
298,감자조림,콩나물김치국,3.0
299,감자조림,햄슬라이스야채볶음,3.0
300,감자짜글이,궁중닭찜,4.0
301,감자짜글이,돈육표고장조림,3.0
302,감자짜글이,돼지불고기,5.0
303,감자짜글이,멸치볶음,3.0
304,감자짜글이,무나물,4.0
305,감자짜글이,밥,4.0
306,감자짜글이,배추겉절이,5.0
307,감자짜글이,배추김치,3.4
308,감자짜글이,생선가스,2.0
309,감자짜글이,쇠고기오이볶음,5.0
310,감자짜글이,아이스크림 떠먹는형,2.0
311,감자짜글이,양배추샐러드,2.0
312,감자짜글이,우유,4.0
313,감자짜글이,잡곡밥,2.0
314,감자짜글이,조미김,3.0
315,감자짜글이,참치마요,3.0
316,감자짜글이,총각김치,5.0
317,감자짜글이,콩나물매운무침,5.0
318,감자짜글이,표고버섯돼지고기볶음,3.0
319,감자채볶음,계란찜,2.5
320,감자채볶음,고등어김치조림,3.0
321,감자채볶음,고추참치통조림찌개,2.5
322,감자채볶음,골뱅이무침,2.0
323,감자채볶음,김장김치,3.3333333333333335
324,감자채볶음,깍두기,2.6
325,감자채볶음,꼬리곰탕,2.0
326,감자채볶음,닭강정,3.5
327,감자채볶음,닭고기김치찜,3.0
328,감자채볶음,닭고기덮밥,2.0
329,감자채볶음,닭고기육개장,3.0
330,감자채볶음,돈가스,3.0
331,감자채볶음,돈육표고장조림,3.0
332,감자채볶음,돼지고기김치찌개,2.0
333,감자채볶음,돼지고기덮밥,3.0
334,감자채볶음,된장국,2.0
335,감자채볶음,두부김치,3.0
336,감자채볶음,두부김치국,3.0
337,감자채볶음,두부매운조림,3.0
338,감자채볶음,딸기맛우유,3.0
339,감자채볶음,레몬에이드,2.0
340,감자채볶음,매운버섯국,3.5
341,감자채볶음,멜론,3.0
342,감자채볶음,무청시래기국,3.0
343,감자채볶음,밥,3.0
344,감자채볶음,배추김치,2.7777777777777777
345,감자채볶음,백김치,4.0
346,감자채볶음,복숭아 주스,3.0
347,감자채볶음,북어채국,3.0
348,감자채볶음,소스 깐풍기,3.0
349,감자채볶음,쇠고기호박찌개,3.0
350,감자채볶음,순두부백탕,3.0
351,감자채볶음,순두부찌개,3.0
352,감자채볶음,순두부해물찌개,3.0
353,감자채볶음,아귀탕,3.0
354,감자채볶음,아이스크림 떠먹는형,2.0
355,감자채볶음,아이스크림 팩형,3.0
356,감자채볶음,양념통닭,2.5
357,감자채볶음,얼큰북어채국,4.0
358,감자채볶음,열무김치,3.0
359,감자채볶음,영양바,3.0
360,감자채볶음,오렌지 주스,3.0
361,감자채볶음,오리불고기,4.0
362,감자채볶음,오이소박이,3.0
363,감자채볶음,오징어찌개,3.0
364,감자채볶음,잡곡밥,2.75
365,감자채볶음,조개국,3.0
366,감자채볶음,주스카프리썬 사과,3.0
367,감자채볶음,짜먹는요구르트,2.0
368,감자채볶음,짬뽕밥,3.0
369,감자채볶음,참깨라면,3.0
370,감자채볶음,찹쌀밥,2.0
371,감자채볶음,커피음료,3.0
372,감자채볶음,해물탕,3.0
373,감자채볶음,현미밥,3.3333333333333335
374,감자탕,깍두기,3.0
375,감자탕,백김치,3.0
376,감자탕,복숭아 주스,3.0
377,감자탕,생선묵볶음,3.0
378,감자탕,오이양파장아찌,3.0
379,감자탕,햄감자채볶음,3.0
380,감자탕,현미밥,3.0
381,감자탕,흑미밥,3.0
382,감자튀김,새우버거,4.5
383,감자튀김,영양바,3.0
384,감자튀김,우유,4.2
385,감자튀김,크림수프,3.5
386,감자튀김,햄치즈버거,4.0
387,감자호박국,갈치튀김,4.0
388,감자호박국,갓김치,3.0
389,감자호박국,건빵,3.0
390,감자호박국,계란찜,2.6666666666666665
391,감자호박국,고등어순살조림,3.0
392,감자호박국,김장김치,3.0
393,감자호박국,깍두기,2.6666666666666665
394,감자호박국,낙지볶음,3.0
395,감자호박국,닭고기김치찜,2.5
396,감자호박국,닭고기야채조림,3.0
397,감자호박국,돈육표고장조림,2.0
398,감자호박국,돼지고기고추장볶음,3.0
399,감자호박국,돼지고기부추덮밥,3.0
400,감자호박국,돼지불고기,3.0
401,감자호박국,두부김치,3.0
402,감자호박국,두부엿장조림,3.0
403,감자호박국,맛김,2.0
404,감자호박국,멸치매운양념조림,3.0
405,감자호박국,모듬야채,3.0
406,감자호박국,밥,2.8181818181818183
407,감자호박국,배,3.0
408,감자호박국,배추겉절이,3.0
409,감자호박국,배추김치,2.909090909090909
410,감자호박국,배추된장무침,3.0
411,감자호박국,백김치,3.0
412,감자호박국,생선묵고추장볶음,4.0
413,감자호박국,순두부양념장,3.0
414,감자호박국,시금치고추장무침,3.0
415,감자호박국,신라면블랙사발,2.5
416,감자호박국,아이스크림 콘완제품,2.0
417,감자호박국,야채샐러드,4.0
418,감자호박국,열무김치,3.0
419,감자호박국,오리불고기,3.0
420,감자호박국,오이고추장무침,3.0
421,감자호박국,오이부추무침,3.0
422,감자호박국,오징어볶음,3.0
423,감자호박국,오징어튀김,2.0
424,감자호박국,우유,3.2
425,감자호박국,잡곡밥,3.0
426,감자호박국,제육볶음,2.5
427,감자호박국,조기순살튀김,3.0
428,감자호박국,조미김,3.3333333333333335
429,감자호박국,주스망고코넛,2.0
430,감자호박국,주스프레주한라봉 제주감귤,2.0
431,감자호박국,찰보리밥,3.0
432,감자호박국,찹쌀밥,3.0
433,감자호박국,치즈불닭,2.0
434,감자호박국,콩나물매운무침,2.5
435,감자호박국,콩나물무침,3.0
436,감자호박국,표고버섯돼지고기볶음,3.5
437,감자호박국,현동낙지볶음,3.0
438,감자호박국,현미밥,3.0
439,갑오징어야채무침,갓김치,4.0
440,갑오징어야채무침,건강담은 야채가득음료 ,4.0
441,갑오징어야채무침,과일푸딩,3.0
442,갑오징어야채무침,깍두기,3.0
443,갑오징어야채무침,꼬리곰탕,3.0
444,갑오징어야채무침,닭곰탕,4.0
445,갑오징어야채무침,마파두부덮밥,3.0
446,갑오징어야채무침,배추김치,3.0
447,갑오징어야채무침,새송이버섯야채볶음,4.0
448,갑오징어야채무침,주스카프리썬 오렌지,3.0
449,갑오징어야채무침,찹쌀밥,3.0
450,갑오징어야채무침,콩나물국,3.0
451,갑오징어야채무침,현미밥,4.0
452,갓김치,가공우유,3.0
453,갓김치,감자양파찌개,2.0
454,갓김치,감자호박국,3.0
455,갓김치,갑오징어야채무침,4.0
456,갓김치,건강담은 야채가득음료 ,4.0
457,갓김치,계란국,5.0
458,갓김치,계란말이,2.0
459,갓김치,궁중떡볶이,3.0
460,갓김치,김치덮밥,3.0
461,갓김치,닭곰탕,4.0
462,갓김치,돼지불고기,3.0
463,갓김치,두부김치,3.0
464,갓김치,딸기맛우유,3.0
465,갓김치,무생채,3.0
466,갓김치,밥,3.0
467,갓김치,배추된장무침,3.0
468,갓김치,비빔밥,5.0
469,갓김치,사과,5.0
470,갓김치,새송이버섯야채볶음,4.0
471,갓김치,소스 깐풍기,3.0
472,갓김치,쇠고기불고기,2.0
473,갓김치,쇠고기육개장,3.0
474,갓김치,순두부백탕,3.0
475,갓김치,아이스 망고바,3.0
476,갓김치,이온음료,3.0
477,갓김치,짬뽕밥,3.0
478,갓김치,찰보리밥,2.5
479,갓김치,청국장,3.0
480,갓김치,콩나물두부국,3.0
481,갓김치,콩나물밥,3.0
482,갓김치,키조개,3.0
483,갓김치,함박스테이크,5.0
484,갓김치,현미밥,4.0
485,강된장찌개,돼지불고기,2.0
486,강된장찌개,망고 주스,2.0
487,강된장찌개,모듬야채,2.0
488,강된장찌개,배추김치,2.25
489,강된장찌개,삼겹살구이,2.5
490,강된장찌개,상추깻잎쌈,1.0
491,강된장찌개,아이스크림 콘완제품,1.0
492,강된장찌개,양배추쌈,3.0
493,강된장찌개,우유,3.0
494,강된장찌개,주스망고코넛,3.0
495,강된장찌개,주스카프리썬 오렌지,3.0
496,강된장찌개,찰보리밥,2.25
497,거봉포도,가공우유,2.0
498,거봉포도,우유,2.0
499,거봉포도,햄치즈버거,2.0
500,건강담은 야채가득음료 ,감자양파찌개,3.0
501,건강담은 야채가득음료 ,갑오징어야채무침,4.0
502,건강담은 야채가득음료 ,갓김치,4.0
503,건강담은 야채가득음료 ,닭곰탕,4.0
504,건강담은 야채가득음료 ,돼지고기부추볶음,3.0
505,건강담은 야채가득음료 ,무나물,3.0
506,건강담은 야채가득음료 ,무생채,3.0
507,건강담은 야채가득음료 ,배추김치,3.0
508,건강담은 야채가득음료 ,비빔냉면,3.0
509,건강담은 야채가득음료 ,삶은계란,3.0
510,건강담은 야채가득음료 ,새송이버섯야채볶음,4.0
511,건강담은 야채가득음료 ,쇠고기느타리버섯잡채,3.0
512,건강담은 야채가득음료 ,양념통닭,3.0
513,건강담은 야채가득음료 ,어묵김칫국,3.0
514,건강담은 야채가득음료 ,열무김치,3.0
515,건강담은 야채가득음료 ,오징어찌개,3.0
516,건강담은 야채가득음료 ,잡곡밥,3.0
517,건강담은 야채가득음료 ,잡채밥,3.0
518,건강담은 야채가득음료 ,치킨텐더,3.0
519,건강담은 야채가득음료 ,현미밥,4.0
520,건강담은 야채가득음료 ,흑미밥,3.0
521,건빵,감자양파찌개,2.0
522,건빵,감자호박국,3.0
523,건빵,계란찜,3.0
524,건빵,김장김치,2.5
525,건빵,깐풍버섯덮밥,3.0
526,건빵,닭갈비,2.0
527,건빵,닭볶음탕,2.0
528,건빵,돼지고기부추덮밥,3.0
529,건빵,들깨미역국,2.0
530,건빵,무청시래기국,3.0
531,건빵,밥,2.5
532,건빵,배 주스,3.0
533,건빵,배추김치,2.6
534,건빵,버섯된장찌개,3.0
535,건빵,생선묵국,2.0
536,건빵,쇠고기육개장,3.0
537,건빵,신라면블랙사발,3.0
538,건빵,애호박나물,2.5
539,건빵,양배추쌈,2.0
540,건빵,양파고추쌈장,2.0
541,건빵,연근닭순살조림,3.0
542,건빵,열무김치,3.0
543,건빵,오이무침,2.0
544,건빵,오이부추무침,3.0
545,건빵,오이양파장아찌,3.0
546,건빵,잡곡밥,2.0
547,건빵,젤리,2.0
548,건빵,조미김,2.0
549,건빵,찰보리밥,3.0
550,건빵,코다리조림,3.0
551,건빵,콩나물국,3.0
552,건빵,콩나물무침,3.0
553,건빵,표고버섯돼지고기볶음,2.0
554,건빵,현동낙지볶음,3.0
555,게맛살샐러드,마파두부덮밥,2.0
556,게맛살샐러드,무생채,2.0
557,게맛살샐러드,배추김치,3.0
558,게맛살샐러드,생선가스,4.0
559,게맛살샐러드,소시지찌개,4.0
560,게맛살샐러드,주스망고코넛,2.0
561,게맛살샐러드,포도 주스,4.0
562,게맛살샐러드,현미밥,4.0
563,견과 혼합식,궁중떡볶이,1.0
564,견과 혼합식,김장김치,1.5
565,견과 혼합식,꽃게탕,2.0
566,견과 혼합식,단호박샐러드,2.0
567,견과 혼합식,닭곰탕,1.0
568,견과 혼합식,미트볼양념조림,2.0
569,견과 혼합식,숙성김치,2.0
570,견과 혼합식,스파게티,2.0
571,견과 혼합식,쌀국수사골맛,1.0
572,견과 혼합식,오리깻잎불고기,2.0
573,견과 혼합식,오이부추무침,1.5
574,견과 혼합식,잡곡밥,2.0
575,견과 혼합식,찹쌀밥,1.0
576,계란국,갓김치,5.0
577,계란국,김자반,2.0
578,계란국,김장김치,2.6
579,계란국,김치덮밥,4.0
580,계란국,김치볶음밥,2.0
581,계란국,깍두기,3.888888888888889
582,계란국,낙지볶음,3.5
583,계란국,느타리버섯볶음,5.0
584,계란국,닭고기감자조림,2.0
585,계란국,돼지갈비찜,2.0
586,계란국,돼지고기덮밥,4.0
587,계란국,돼지고기부추볶음,4.0
588,계란국,돼지불고기,4.0
589,계란국,두부김치,4.5
590,계란국,딸기맛우유,3.0
591,계란국,맛김,3.0
592,계란국,매쉬포테이토,2.0
593,계란국,멸치볶음,4.0
594,계란국,무나물,4.0
595,계란국,무생채,1.0
596,계란국,밥,3.1818181818181817
597,계란국,배,3.0
598,계란국,배 주스,1.0
599,계란국,배추겉절이,4.0
600,계란국,배추김치,2.8
601,계란국,배추된장무침,4.333333333333333
602,계란국,브로콜리초고추장,4.0
603,계란국,비빔밥,5.0
604,계란국,비엔나소시지감자조림,2.0
605,계란국,비엔나소시지구이,2.0
606,계란국,비엔나소시지야채볶음,2.0
607,계란국,사과,5.0
608,계란국,생선묵볶음,3.0
609,계란국,소스 깐풍기,3.0
610,계란국,쇠고기새송이버섯볶음,4.0
611,계란국,순두부양념장,4.5
612,계란국,쌀국수비빔면,4.0
613,계란국,양배추쌈,3.0
614,계란국,열무김치,4.0
615,계란국,오삼불고기,4.5
616,계란국,오이고추장무침,4.0
617,계란국,오이무침,3.0
618,계란국,오이양파장아찌,3.0
619,계란국,오징어채볶음,2.0
620,계란국,우유,2.857142857142857
621,계란국,우유살균형,1.0
622,계란국,잡곡밥,3.0
623,계란국,전투식량형,1.0
624,계란국,제육볶음,4.0
625,계란국,주스카프리썬 사과,3.0
626,계란국,짬뽕밥,3.0
627,계란국,쭈꾸미덮밥,3.0
628,계란국,찰보리밥,3.0
629,계란국,참깨라면,3.0
630,계란국,초콜릿,3.0
631,계란국,총각김치,4.0
632,계란국,치즈불닭,2.0
633,계란국,컵과일,2.0
634,계란국,콩나물무침,3.0
635,계란국,표고버섯돼지고기볶음,3.0
636,계란국,한라봉,4.0
637,계란국,함박스테이크,5.0
638,계란국,햄슬라이스야채볶음,3.0
639,계란국,현동낙지볶음,1.0
640,계란국,현미밥,5.0
641,계란국,흑미밥,4.0
642,계란말이,감자양파찌개,2.0
643,계란말이,갓김치,2.0
644,계란말이,깍두기,3.0
645,계란말이,돼지고기김치찌개,3.0
646,계란말이,쇠고기불고기,2.0
647,계란말이,음료수과일맛,3.0
648,계란말이,잡곡밥,3.0
649,계란말이,찰보리밥,2.0
650,계란말이,햄슬라이스야채볶음,3.0
651,계란볶음밥,감자양파찌개,3.0
652,계란볶음밥,돼지고기김치찌개,3.0
653,계란볶음밥,미트볼양념조림,3.0
654,계란볶음밥,배추김치,3.0
655,계란볶음밥,비엔나소시지구이,3.0
656,계란볶음밥,오이고추장무침,3.0
657,계란찜,감자양파찌개,3.0
658,계란찜,감자채볶음,2.5
659,계란찜,감자호박국,2.6666666666666665
660,계란찜,건빵,3.0
661,계란찜,고등어김치조림,3.0
662,계란찜,고추참치통조림찌개,2.0
663,계란찜,광어매운탕,3.0
664,계란찜,김자반,2.0
665,계란찜,김장김치,3.5
666,계란찜,김치덮밥,5.0
667,계란찜,깍두기,3.25
668,계란찜,꽈리고추멸치볶음,4.0
669,계란찜,낙지볶음,3.3333333333333335
670,계란찜,닭고기김치찜,3.0
671,계란찜,닭고기야채조림,3.0
672,계란찜,돈육표고장조림,3.0
673,계란찜,돼지고기고추장볶음,3.0
674,계란찜,돼지고기덮밥,3.0
675,계란찜,돼지고기장조림,4.0
676,계란찜,돼지불고기,2.0
677,계란찜,두부고추장찌개,4.0
678,계란찜,두부김치,5.0
679,계란찜,두부김치국,3.5
680,계란찜,두부매운조림,3.0
681,계란찜,들깨미역국,3.0
682,계란찜,딸기맛우유,3.0
683,계란찜,레몬에이드,3.0
684,계란찜,망고 주스,3.0
685,계란찜,매운버섯국,3.3333333333333335
686,계란찜,멸치매운양념조림,3.0
687,계란찜,멸치볶음,5.0
688,계란찜,미트볼양념조림,3.0
689,계란찜,밥,3.5
690,계란찜,배추김치,3.3076923076923075
691,계란찜,백김치,3.0
692,계란찜,버섯쇠고기찌개,3.0
693,계란찜,부대찌개,4.5
694,계란찜,북어채국,3.0
695,계란찜,비빔밥,3.0
696,계란찜,비엔나소시지케찹볶음,4.0
697,계란찜,사과,3.0
698,계란찜,생선묵고추장볶음,3.0
699,계란찜,생선묵국,3.0
700,계란찜,쇠고기,5.0
701,계란찜,쇠고기감자국,3.0
702,계란찜,쇠고기무국,3.0
703,계란찜,쇠고기미역국,4.75
704,계란찜,쇠고기우거지국,3.0
705,계란찜,쇠고기콩나물국,3.0
706,계란찜,수박,3.0
707,계란찜,순두부국,4.0
708,계란찜,순두부찌개,4.0
709,계란찜,순두부해물찌개,3.0
