,메뉴이름,다른메뉴,조합점수
321,감자국,닭순살간장통마늘볶음,2.0
322,감자국,돼지고기꽈리고추볶음,1.0
323,감자국,두부조림,6.0
324,감자국,마파두부,3.0
325,감자국,무나물,4.0
326,감자국,무초절이,2.0
327,감자국,밀쌀밥,1.6666666666666667
328,감자국,바나나맛우유,3.0
329,감자국,밥,2.7
330,감자국,배추김치,3.5714285714285716
331,감자국,배추된장무침,1.0
332,감자국,상추깻잎청경채명이나물,2.0
333,감자국,쇠고기꽈리고추조림,3.0
334,감자국,쇠고기야채볶음,2.0
335,감자국,오이무침,2.0
336,감자국,오징어브로콜리숙회,6.0
337,감자국,오징어젓무침,5.0
338,감자국,오징어채무침,2.0
339,감자국,우엉새송이버섯볶음,3.0
340,감자국,우유,2.6923076923076925
341,감자국,잡곡밥,2.0
342,감자국,젤리,2.0
343,감자국,조미김,2.0
344,감자국,참외,2.0
345,감자국,찹쌀밥,2.0
346,감자국,총각김치,1.0
347,감자국,카레밥,5.0
348,감자국,파프리카멸치볶음,4.0
349,감자국,팝콘형치킨너겟,2.0
350,감자국,팥빙수,1.0
351,감자국,햄슬라이스야채볶음,2.0
352,감자국,현미밥,4.0
353,감자국,흑미밥,3.0
354,감자된장국,고추참치야채볶음,3.0
355,감자된장국,느타리버섯볶음,2.5
356,감자된장국,닭순살매운볶음,2.0
357,감자된장국,돼지불고기,4.0
358,감자된장국,멜론,4.0
359,감자된장국,민물장어튀김,4.0
360,감자된장국,밀쌀밥,2.0
361,감자된장국,밥,3.0
362,감자된장국,배추김치,3.3333333333333335
363,감자된장국,복숭아 주스,3.0
364,감자된장국,연두부양념장,3.0
365,감자된장국,우유,3.0
366,감자된장국,조미김,3.0
367,감자된장국,주스망고코넛,2.0
368,감자된장국,총각김치,2.0
369,감자된장국,한우불고기,3.0
370,감자된장국,현미밥,3.5
371,감자말이새우튀김,떡갈비구이,3.0
372,감자말이새우튀김,바나나우유,3.0
373,감자말이새우튀김,밥,3.0
374,감자말이새우튀김,배추김치,3.0
375,감자말이새우튀김,순대국밥,3.0
376,감자말이새우튀김,양파풋고추쌈,3.0
377,감자말이새우튀김,유산균음료,3.0
378,감자말이새우튀김,한뿌리 홍삼정,3.0
379,감자매운조림,닭순살간장통마늘볶음,1.0
380,감자매운조림,돼지불고기,4.0
381,감자매운조림,두부두루치기,2.0
382,감자매운조림,모듬콩조림,2.0
383,감자매운조림,밀쌀밥,1.0
384,감자매운조림,밥,3.0
385,감자매운조림,배추김치,1.0
386,감자매운조림,북어채국,1.0
387,감자매운조림,쇠고기무국,1.0
388,감자매운조림,열무김치,2.0
389,감자매운조림,우유,2.0
390,감자매운조림,조미김,2.0
391,감자매운조림,찰보리밥,1.0
392,감자매운조림,참외신선형,1.0
393,감자매운조림,총각김치,2.5
394,감자매운조림,탄산음료,4.0
395,감자매운조림,호박된장국,4.0
396,감자조림,감귤,3.0
397,감자조림,감자조림,2.0
398,감자조림,김장김치,3.6666666666666665
399,감자조림,라면,3.0
400,감자조림,마파두부덮밥,3.0
401,감자조림,밀쌀밥,4.0
402,감자조림,밥,2.4
403,감자조림,배추김치,2.6
404,감자조림,세척사과,4.0
405,감자조림,소시지야채볶음,4.0
406,감자조림,쇠고기팽이버섯떡볶음,4.0
407,감자조림,순두부찌개,2.6
408,감자조림,시금치된장국,4.0
409,감자조림,오징어채볶음,5.0
410,감자조림,우유,2.8333333333333335
411,감자조림,조미김,2.2
412,감자조림,주스카프리썬 사과,3.0
413,감자조림,찹쌀밥,5.0
414,감자조림,호박된장국,4.0
415,감자짜글이,감귤 주스,2.0
416,감자짜글이,과일샐러드,2.0
417,감자짜글이,닭순살간장통마늘볶음,3.0
418,감자짜글이,돈가스,2.0
419,감자짜글이,무생채,3.0
420,감자짜글이,밀쌀밥,2.0
421,감자짜글이,방어순살조림,3.0
422,감자짜글이,배추김치,2.5
423,감자짜글이,잡채,2.0
424,감자짜글이,조기튀김,2.0
425,감자짜글이,찰보리밥,3.0
426,감자짜글이,참외신선형,2.0
427,감자짜글이,총각김치,2.0
428,감자탕,건빵,2.0
429,감자탕,군만두,1.0
430,감자탕,김장김치,2.0
431,감자탕,깍두기,2.0
432,감자탕,라면,2.0
433,감자탕,밥,2.0
434,감자탕,배추김치,2.0
435,감자탕,새우튀김,2.0
436,감자탕,양파풋고추쌈,1.5
437,감자탕,어채볶음,2.0
438,감자탕,오렌지,2.0
439,감자탕,요구르트떠먹는형,1.0
440,감자탕,용가리치킨,2.0
441,감자탕,우유,3.0
442,감자탕,잡곡밥,2.0
443,감자탕,컵과일,2.0
444,감자탕,혼합시리얼,3.0
445,감자탕,후룻컵,1.0
446,감자튀김,감자튀김,2.5
447,감자튀김,딸기쨈,2.8846153846153846
448,감자튀김,배추김치,2.0
449,감자튀김,양배추샐러드,2.7222222222222223
450,감자튀김,양상추샐러드,2.909090909090909
451,감자튀김,에그햄치즈버거,2.8333333333333335
452,감자튀김,우유,2.8823529411764706
453,감자튀김,조미김,2.0
454,감자튀김,탄산음료,2.0
455,감자튀김,토마토슬라이스,2.85
456,감자튀김,핫도그빵,2.0
457,감자튀김,햄슬라이스버거,2.0
458,감자튀김,햄치즈버거,3.1052631578947367
459,감자튀김,혼합시리얼,2.793103448275862
460,감자호박국,김장김치,3.0
461,감자호박국,밥,3.0
462,감자호박국,오이무침,3.0
463,감자호박국,오징어브로콜리숙회,3.0
464,감자호박국,우유,3.0
465,감자호박국,조미김,3.0
466,갓김치,가공우유,3.0
467,갓김치,갓김치,3.0
468,갓김치,게맛살야채볶음,2.0
469,갓김치,계란장조림,3.0
470,갓김치,계란찜,2.0
471,갓김치,과일샐러드,3.0
472,갓김치,근대된장국,3.0
473,갓김치,김자반,3.0
474,갓김치,김치국,2.0
475,갓김치,단무지무침,3.0
476,갓김치,닭갈비,3.0
477,갓김치,닭고기마늘강정,3.0
478,갓김치,돈가스,3.0
479,갓김치,돼지고기감자찌개,2.8
480,갓김치,돼지삼겹야채볶음,3.0
481,갓김치,두부김치,2.8
482,갓김치,매실피클,2.0
483,갓김치,무초절이,3.0
484,갓김치,미트볼야채볶음,3.0
485,갓김치,밀쌀밥,2.0
486,갓김치,밥,3.0
487,갓김치,배추된장국,3.0
488,갓김치,버섯호박볶음,3.0
489,갓김치,북어채국,3.0
490,갓김치,비엔나소시지구이,3.0
491,갓김치,상추깻잎청경채명이나물,2.6666666666666665
492,갓김치,생우동,3.0
493,갓김치,안동찜닭,2.0
494,갓김치,양상추샐러드,2.0
495,갓김치,오리고기상추깻잎부추비빔밥,3.0
496,갓김치,오리불고기,3.0
497,갓김치,우유,2.7142857142857144
498,갓김치,자장면,3.0
499,갓김치,잡곡밥,3.0
500,갓김치,젤리,3.0
501,갓김치,조미김,3.0
502,갓김치,찰보리밥,3.0
503,갓김치,참치김치찌개,3.0
504,갓김치,찹쌀밥,3.0
505,갓김치,컵과일,2.5
506,갓김치,콩나물국,2.0
507,갓김치,포도 주스,3.0
508,갓김치,피조개제육볶음,2.0
509,갓김치,핫도그빵,2.0
510,갓김치,현미밥,2.5
511,갓김치,혼합시리얼,2.0
512,갓돈찌개,떡볶이,2.0
513,갓돈찌개,매콤치킨너겟볶음,2.0
514,갓돈찌개,밀쌀밥,2.0
515,갓돈찌개,배추김치,2.0
516,갓돈찌개,컵과일,2.0
517,거봉포도,거봉포도,4.0
518,거봉포도,돼지고기수육,3.0
519,거봉포도,딸기쨈,4.0
520,거봉포도,명이나물,3.0
521,거봉포도,무말랭이무침,3.0
522,거봉포도,배추김치,3.0
523,거봉포도,불고기버거,4.0
524,거봉포도,쇠고기무국,3.0
525,거봉포도,양배추샐러드,4.0
526,거봉포도,잡곡밥,3.0
527,거봉포도,토마토슬라이스,4.0
528,거봉포도,혼합시리얼,4.0
529,건빵,갈비탕,2.0
530,건빵,감귤,2.5
531,건빵,감자탕,2.0
532,건빵,건빵,3.0
533,건빵,계란말이,3.0
534,건빵,고구마치즈돈까스,3.0
535,건빵,고추참치덮밥,2.0
536,건빵,구운계란,2.5
537,건빵,김말이튀김,3.0
538,건빵,김장김치,2.5
539,건빵,김치볶음,2.0
540,건빵,깍두기,2.0
541,건빵,깐쇼새우,2.0
542,건빵,단무지,3.0
543,건빵,단무지무침,3.0
544,건빵,닭순살매운볶음,3.0
545,건빵,돼지고기고추장볶음,2.0
546,건빵,돼지고기김치찌개,3.0
547,건빵,떡볶이,3.0
548,건빵,망고스틱,2.0
549,건빵,무나물,2.0
550,건빵,바베큐폭립,3.0
551,건빵,밥,2.5
552,건빵,배 주스,2.0
553,건빵,배추김치,2.727272727272727
554,건빵,배추된장무침,2.0
555,건빵,브로콜리치즈스프,3.0
556,건빵,비엔나소시지구이,3.0
557,건빵,사과,3.0
558,건빵,삼계탕,2.0
559,건빵,새우튀김,2.0
560,건빵,숙성김치,3.0
561,건빵,스모크닭다리,2.0
562,건빵,시금치무침,2.0
563,건빵,양파풋고추쌈,2.0
564,건빵,어채볶음,2.0
565,건빵,연어회덮밥,3.0
566,건빵,오렌지,2.0
567,건빵,오삼불고기덮밥,3.0
568,건빵,옥수수신선형,2.0
569,건빵,우유,3.0
570,건빵,웨지,3.0
571,건빵,유산균 발효 음료,2.0
572,건빵,자두,3.0
573,건빵,자장밥,3.0
574,건빵,잡채볶음밥,2.0
575,건빵,장조림버터비빔밥,2.0
576,건빵,짜먹는요구르트,2.0
577,건빵,짬뽕국,2.0
578,건빵,짬뽕찌개,3.0
579,건빵,참외신선형,2.0
580,건빵,찹쌀밥,2.0
581,건빵,총각김치,2.0
582,건빵,치즈케이크,2.0
583,건빵,컵과일,2.8333333333333335
584,건빵,콘샐러드,3.0
585,건빵,콩나물국,3.0
586,건빵,콩나물무침,2.0
587,건빵,탕수육,3.0
588,건빵,토마토,3.0
589,건빵,파프리카오이초무침,2.0
590,건빵,포도 주스,2.5
591,건빵,함박스테이크,3.0
592,건빵,현미밥,3.0
593,건빵,홍삼즙,3.0
594,건새우아욱된장국,감귤,1.0
595,건새우아욱된장국,고추참치야채볶음,3.0
596,건새우아욱된장국,과일푸딩,1.0
597,건새우아욱된장국,김장김치,2.0
598,건새우아욱된장국,꽈리고추감자조림,3.0
599,건새우아욱된장국,두부조림,2.0
600,건새우아욱된장국,밀쌀밥,1.0
601,건새우아욱된장국,밥,3.0
602,건새우아욱된장국,배추김치,3.0
603,건새우아욱된장국,브로콜리마늘볶음,1.0
604,건새우아욱된장국,시금치무침,3.0
605,건새우아욱된장국,연근닭순살조림,1.0
606,건새우아욱된장국,우유,3.0
607,건새우아욱된장국,잡채,2.0
608,건새우아욱된장국,조미김,3.0
609,건새우아욱된장국,컵과일,2.0
610,건새우아욱된장국,흑미밥,2.0
611,게맛살계란국,깍두기,3.0
612,게맛살계란국,망고 주스,3.0
613,게맛살계란국,매운닭고기고구마조림,3.0
614,게맛살계란국,오이무침,3.0
615,게맛살계란국,현미밥,3.0
616,게맛살과일샐러드,닭고기야채조림,3.0
617,게맛살과일샐러드,무나물,3.0
618,게맛살과일샐러드,미더덕된장찌개,3.0
619,게맛살과일샐러드,열무김치,3.0
620,게맛살과일샐러드,조미김,3.0
621,게맛살과일샐러드,찰보리밥,3.0
622,게맛살무침,김장김치,1.0
623,게맛살무침,느타리버섯국,1.0
624,게맛살무침,돼지고기부추덮밥,3.0
625,게맛살무침,명태순살튀김,1.0
626,게맛살무침,밥,3.0
627,게맛살무침,배추김치,3.0
628,게맛살무침,부대찌개,3.0
629,게맛살무침,삶은계란,3.0
630,게맛살무침,세절형김,3.0
631,게맛살무침,소떡소떡,1.0
632,게맛살무침,우유,2.5
633,게맛살무침,조미김,3.0
634,게맛살무침,파프리카오이초무침,1.0
635,게맛살무침,팽이버섯계란국,3.0
636,게맛살무침,현미밥,1.0
637,게맛살야채볶음,가공우유,2.0
638,게맛살야채볶음,갓김치,2.0
639,게맛살야채볶음,계란국,3.0
640,게맛살야채볶음,고구마맛탕,1.0
641,게맛살야채볶음,고등어마늘튀김,3.0
642,게맛살야채볶음,구운계란,3.0
643,게맛살야채볶음,김장김치,2.0
644,게맛살야채볶음,김치국,2.0
645,게맛살야채볶음,깍두기,2.5
646,게맛살야채볶음,냉파스타샐러드,2.0
647,게맛살야채볶음,닭순살간장덮밥,3.0
648,게맛살야채볶음,두부두루치기,3.0
649,게맛살야채볶음,두부조림,3.0
650,게맛살야채볶음,밥,2.4
651,게맛살야채볶음,배추김치,2.75
652,게맛살야채볶음,버섯호박볶음,2.0
653,게맛살야채볶음,사과 주스,3.0
654,게맛살야채볶음,생선묵국,2.0
655,게맛살야채볶음,세절형김,3.0
656,게맛살야채볶음,쇠고기무국,3.0
657,게맛살야채볶음,안동찜닭,2.0
658,게맛살야채볶음,오징어채볶음,2.0
659,게맛살야채볶음,우유,2.6666666666666665
660,게맛살야채볶음,조미김,3.0
661,게맛살야채볶음,주스카프리썬 오렌지,2.0
662,게맛살야채볶음,짬뽕찌개,3.0
663,게맛살야채볶음,카레밥,2.0
664,게맛살야채볶음,현미밥,2.5
665,게맛살오이초무침,감자국,3.0
666,게맛살오이초무침,게맛살오이초무침,3.0
667,게맛살오이초무침,밥,3.0
668,게맛살오이초무침,배추김치,3.0
669,게맛살오이초무침,북어채국,3.0
670,게맛살오이초무침,쇠고기꽈리고추조림,3.0
671,게맛살오이초무침,안동찜닭,3.0
672,게맛살오이초무침,우유,3.0
673,게맛살토마토샐러드,망고 주스,3.0
674,게맛살토마토샐러드,명태순살튀김,3.0
675,게맛살토마토샐러드,배추김치,3.0
676,게맛살토마토샐러드,짬뽕찌개,3.0
677,게맛살토마토샐러드,흑미밥,3.0
678,견과 혼합식,가공우유,2.0
679,견과 혼합식,김자반,2.0
680,견과 혼합식,낙지부추비빔밥,2.0
681,견과 혼합식,백김치,2.0
682,견과 혼합식,오곡밥,2.0
683,계란국,가지볶음,4.0
684,계란국,게맛살야채볶음,3.0
685,계란국,계란국,2.0
686,계란국,고구마맛탕,2.0
687,계란국,고등어마늘튀김,3.0
688,계란국,김장김치,2.8333333333333335
689,계란국,깍두기,3.0
690,계란국,느타리버섯볶음,2.0
691,계란국,단무지무침,2.6
692,계란국,닭고기야채조림,2.0
693,계란국,닭순살간장통마늘볶음,2.0
694,계란국,돼지고기감자조림,4.5
695,계란국,돼지고기콩나물볶음,3.0
696,계란국,두부김치,3.0
697,계란국,라면,2.0
698,계란국,매운닭고기고구마조림,2.0
699,계란국,매운돼지갈비찜,3.0
700,계란국,매콤갑오징어볶음,5.0
701,계란국,무나물,2.2
702,계란국,미나리나물,4.0
703,계란국,밀쌀밥,2.3333333333333335
704,계란국,밥,2.8
705,계란국,배추김치,2.7777777777777777
706,계란국,북어미역국,3.0
707,계란국,비엔나소시지야채볶음,3.0
708,계란국,사과,3.0
709,계란국,사인머스켓,3.0
710,계란국,삼치순살조림,3.0
711,계란국,상추깻잎청경채명이나물,3.0
712,계란국,세척사과,2.0
713,계란국,셀프주먹밥,3.0
714,계란국,쇠고기야채볶음,3.0
715,계란국,쇠고기장조림,4.0
716,계란국,쇠고기팽이버섯떡볶음,3.0
717,계란국,숙성김치,2.0
718,계란국,순살닭고기고구마조림,3.0
719,계란국,시금치무침,3.0
720,계란국,식탁김,2.5
721,계란국,애호박나물,2.0
722,계란국,연두부,2.0
723,계란국,열무김치,3.0
724,계란국,오곡밥,2.0
725,계란국,오징어젓무침,3.0
726,계란국,오징어채볶음,3.0
727,계란국,우엉조림,2.0
728,계란국,우유,2.8181818181818183
729,계란국,유산균 발효유,2.0
730,계란국,자장밥,5.0
731,계란국,잡곡밥,3.0
732,계란국,잡채,5.0
733,계란국,젤리,2.0
734,계란국,조기튀김,3.0
