,메뉴이름,다른메뉴,조합점수
107,감귤 주스,생선묵김치찌개,3.0
108,감귤 주스,생선묵찌개,3.0
109,감귤 주스,쇠고기불고기,2.5
110,감귤 주스,순두부국,3.0
111,감귤 주스,아욱고추장찌개,3.0
112,감귤 주스,양배추쌈,3.0
113,감귤 주스,열무김치,3.0
114,감귤 주스,오징어볶음,3.0
115,감귤 주스,잡곡밥,2.5
116,감귤 주스,찰보리비빔밥,3.0
117,감귤 주스,총각김치,3.0
118,감귤 주스,콩나물김치국,2.0
119,감귤 주스,콩나물매운무침,3.0
120,감귤 주스,호박된장찌개,3.0
121,감귤 주스,홍합살짬뽕찌개,3.0
122,감자돈육짜글이,게맛살야채튀김,2.0
123,감자돈육짜글이,계란찜,3.0
124,감자돈육짜글이,농후 발효유,1.0
125,감자돈육짜글이,단호박샐러드,1.0
126,감자돈육짜글이,닭순살샐러드,3.0
127,감자돈육짜글이,돈가스,3.0
128,감자돈육짜글이,밥,3.0
129,감자돈육짜글이,방울토마토샐러드,3.0
130,감자돈육짜글이,배주스,2.0
131,감자돈육짜글이,배추김치,2.75
132,감자돈육짜글이,사과,3.0
133,감자돈육짜글이,생선가스,1.0
134,감자돈육짜글이,쇠고기야채볶음,2.0
135,감자돈육짜글이,수박,3.0
136,감자돈육짜글이,열무김치,1.5
137,감자돈육짜글이,오징어볶음,2.0
138,감자돈육짜글이,오징어실채볶음,3.0
139,감자돈육짜글이,오징어젓무침,3.0
140,감자돈육짜글이,잡곡밥,3.0
141,감자돈육짜글이,조미김,2.5
142,감자돈육짜글이,짜먹는요구르트,2.0
143,감자돈육짜글이,초코우유,3.0
144,감자돈육짜글이,콩나물밥,2.0
145,감자돈육짜글이,현미밥,3.0
146,감자돈육짜글이,흑미밥,1.5
147,감자된장국,갈치순살조림,3.0
148,감자된장국,감귤 주스,3.0
149,감자된장국,검은콩밥,3.0
150,감자된장국,김장김치,3.0
151,감자된장국,꽈리고추조림,3.0
152,감자된장국,돼지고기고추장볶음,3.0
153,감자된장국,돼지고기김치볶음,5.0
154,감자된장국,돼지불고기,3.0
155,감자된장국,두부양념장,5.0
156,감자된장국,밥,4.0
157,감자된장국,배추김치,3.0
158,감자된장국,삶은계란,3.0
159,감자된장국,쇠고기버섯덮밥,3.0
160,감자된장국,쇠고기불고기,3.0
161,감자된장국,양배추쌈,3.0
162,감자된장국,오렌지 주스,3.0
163,감자된장국,우유,5.0
164,감자된장국,즉석쌀국수,3.0
165,감자된장국,찰보리비빔밥,3.0
166,감자된장국,총각김치,5.0
167,감자된장국,콩나물매운무침,3.0
168,감자된장국,현미밥,3.0
169,감자매운조림,갈비탕,3.0
170,감자매운조림,계란국,3.0
171,감자매운조림,계란찜,3.0
172,감자매운조림,계란후라이,2.0
173,감자매운조림,고추잡채,4.5
174,감자매운조림,김장김치,3.25
175,감자매운조림,김치찌개,3.0
176,감자매운조림,깍두기,3.0
177,감자매운조림,닭곰탕,3.0
178,감자매운조림,대추방울토마토,3.0
179,감자매운조림,돈가스,3.0
180,감자매운조림,돈육새송이야채볶음,3.0
181,감자매운조림,돼지고기김치볶음,5.0
182,감자매운조림,두부고추장찌개,3.0
183,감자매운조림,마파두부,3.0
184,감자매운조림,맛김,3.0
185,감자매운조림,멸치볶음,5.333333333333333
186,감자매운조림,무국,3.0
187,감자매운조림,밥,3.7142857142857144
188,감자매운조림,배추김치,3.5625
189,감자매운조림,백김치,5.0
190,감자매운조림,버섯매운탕,5.0
191,감자매운조림,복숭아 주스,3.0
192,감자매운조림,사골곰탕,3.0
193,감자매운조림,사과 주스,3.0
194,감자매운조림,새송이버섯야채볶음,3.0
195,감자매운조림,새우살야채볶음,3.0
196,감자매운조림,새우짬뽕찌개,4.0
197,감자매운조림,생선묵국,3.0
198,감자매운조림,생선묵찌개,3.0
199,감자매운조림,쇠고기무국,3.0
200,감자매운조림,쇠고기미역국,6.0
201,감자매운조림,쇠고기오이볶음,3.0
202,감자매운조림,쇠고기호박찌개,5.0
203,감자매운조림,순두부국,4.0
204,감자매운조림,순두부양념장,3.0
205,감자매운조림,순두부찌개,5.0
206,감자매운조림,아이스 망고바,3.0
207,감자매운조림,안동찜닭,3.0
208,감자매운조림,영양밥,3.0
209,감자매운조림,오이풋고추된장무침,3.0
210,감자매운조림,우유,3.7
211,감자매운조림,유산균 발효유,3.0
212,감자매운조림,이온음료,3.0
213,감자매운조림,자두,5.0
214,감자매운조림,잡곡밥,3.0
215,감자매운조림,잡채,3.0
216,감자매운조림,잡채볶음밥,2.0
217,감자매운조림,조미김,2.6666666666666665
218,감자매운조림,조밥,6.0
219,감자매운조림,주스과채,3.0
220,감자매운조림,중화식잡채,3.0
221,감자매운조림,즉석쌀국수,3.0
222,감자매운조림,짬뽕찌개,3.0
223,감자매운조림,초코우유,2.0
224,감자매운조림,치킨텐더,3.0
225,감자매운조림,콩나물김치국,3.0
226,감자매운조림,콩나물무채국,4.0
227,감자매운조림,콩나물밥,3.0
228,감자매운조림,파김치,3.0
229,감자매운조림,팥빙수,4.0
230,감자매운조림,포도 주스,3.0
231,감자매운조림,해물순두부찌개,3.0
232,감자매운조림,현미밥,3.0
233,감자매운조림,호박볶음,4.0
234,감자매운조림,흑미밥,3.0
235,감자샐러드,무초절이,3.0
236,감자샐러드,물냉면,3.0
237,감자샐러드,바나나맛우유,3.0
238,감자샐러드,삶은계란,3.0
239,감자샐러드,열무김치,3.0
240,감자양파찌개,가지볶음,3.0
241,감자양파찌개,감귤 주스,3.0
242,감자양파찌개,김장김치,3.25
243,감자양파찌개,깍두기,3.0
244,감자양파찌개,깐풍버섯덮밥,3.0
245,감자양파찌개,깻잎조림,3.0
246,감자양파찌개,닭고기야채조림,3.0
247,감자양파찌개,돈가스,4.0
248,감자양파찌개,돈육표고장조림,3.0
249,감자양파찌개,돼지고기고추장볶음,2.0
250,감자양파찌개,두부양념장,4.0
251,감자양파찌개,두부조림,3.0
252,감자양파찌개,마늘종무침,4.0
253,감자양파찌개,맛김,3.0
254,감자양파찌개,멸치고추장볶음,3.5
255,감자양파찌개,밥,3.0
256,감자양파찌개,배추김치,3.1666666666666665
257,감자양파찌개,비엔나소시지케찹볶음,3.0
258,감자양파찌개,삼겹살고추장볶음,3.0
259,감자양파찌개,쇠고기덮밥,4.0
260,감자양파찌개,수박,3.0
261,감자양파찌개,양배추쌈,2.6666666666666665
262,감자양파찌개,오리불고기,3.0
263,감자양파찌개,우유,3.5
264,감자양파찌개,워터젤리,4.0
265,감자양파찌개,제육덮밥,3.3333333333333335
266,감자양파찌개,짜먹는요구르트,3.0
267,감자양파찌개,콩나물무침,3.0
268,감자양파찌개,현미밥,2.0
269,감자양파찌개,흑미밥,4.0
270,감자조림,감귤 주스,3.0
271,감자조림,갓김치,4.0
272,감자조림,계란국,3.0
273,감자조림,김장김치,3.3333333333333335
274,감자조림,김치덮밥,3.0
275,감자조림,김치찌개,3.3333333333333335
276,감자조림,깍두기,3.75
277,감자조림,깐풍버섯덮밥,3.0
278,감자조림,닭고기육개장,3.0
279,감자조림,돈육미나리볶음,2.0
280,감자조림,돼지고기김치볶음,5.0
281,감자조림,돼지고기김치찌개,2.0
282,감자조림,돼지고기호박볶음,3.0
283,감자조림,들깨미역국,5.0
284,감자조림,라면,3.0
285,감자조림,마파두부,3.0
286,감자조림,맛김,3.6666666666666665
287,감자조림,밥,3.4545454545454546
288,감자조림,배추김치,2.75
289,감자조림,북어채국,3.5
290,감자조림,사과 주스,3.0
291,감자조림,생선묵찌개,3.5
292,감자조림,쇠고기야채볶음,2.0
293,감자조림,순두부국,3.5
294,감자조림,양념통닭,4.0
295,감자조림,열무김치,2.0
296,감자조림,오징어국,3.0
297,감자조림,오징어볶음,3.5
298,감자조림,오징어실채볶음,3.0
299,감자조림,우유,3.5555555555555554
300,감자조림,잡곡밥,3.0
301,감자조림,조갯살미역국,3.0
302,감자조림,주꾸미볶음,3.0
303,감자조림,즉석쌀국수,3.0
304,감자조림,짜먹는요구르트,3.0
305,감자조림,찰보리밥,3.0
306,감자조림,총각김치,3.0
307,감자조림,콩나물매운잡채,3.0
308,감자조림,파김치,3.0
309,감자조림,해물된장찌개,3.0
310,감자조림,해물순두부찌개,2.0
311,감자조림,현미밥,3.5
312,감자조림,호박된장찌개,3.0
313,감자튀김,무초절이,2.0
314,감자튀김,배추김치,2.0
315,감자튀김,복숭아,2.0
316,감자튀김,비빔냉면,2.0
317,감자튀김,삶은계란,2.0
318,감자튀김,새우버거,3.6666666666666665
319,감자튀김,시리얼,3.4
320,감자튀김,야채샐러드,3.4
321,감자튀김,우유,3.2857142857142856
322,감자튀김,탄산음료,3.0
323,감자튀김,햄슬라이스버거,3.0
324,감자튀김,햄치즈버거,3.0
325,감자튀김,혼합시리얼,3.0
326,감자풋고추볶음,갈비탕,3.0
327,감자풋고추볶음,건빵,3.0
328,감자풋고추볶음,계란찜,2.0
329,감자풋고추볶음,고등어순살조림,2.0
330,감자풋고추볶음,과일푸딩,3.0
331,감자풋고추볶음,김장김치,3.0
332,감자풋고추볶음,김치찌개,3.0
333,감자풋고추볶음,깍두기,3.0
334,감자풋고추볶음,닭볶음탕,2.0
335,감자풋고추볶음,대추방울토마토,3.0
336,감자풋고추볶음,돼지고기육개장,2.0
337,감자풋고추볶음,두부조림,4.0
338,감자풋고추볶음,맛김,3.0
339,감자풋고추볶음,망고 주스,2.0
340,감자풋고추볶음,밀쌀밥,2.0
341,감자풋고추볶음,밥,2.8333333333333335
342,감자풋고추볶음,배추김치,2.6666666666666665
343,감자풋고추볶음,버섯매운탕,3.0
344,감자풋고추볶음,북경식탕수육 ,3.0
345,감자풋고추볶음,삼치순살조림,2.0
346,감자풋고추볶음,생선묵찌개,4.0
347,감자풋고추볶음,쇠고기무국,3.0
348,감자풋고추볶음,영양밥,3.0
349,감자풋고추볶음,오징어젓무침,3.0
350,감자풋고추볶음,우유,3.3333333333333335
351,감자풋고추볶음,이온음료,2.0
352,감자풋고추볶음,전복짬뽕찌개,2.0
353,감자풋고추볶음,조미김,2.0
354,감자풋고추볶음,짬뽕찌개,3.0
355,감자풋고추볶음,찰보리밥,3.0
356,감자풋고추볶음,찹쌀탕수육,3.0
357,감자풋고추볶음,포도신선형,2.0
358,갑오징어야채볶음,계란국,3.0
359,갑오징어야채볶음,깍두기,3.0
360,갑오징어야채볶음,닭곰탕,3.0
361,갑오징어야채볶음,라면,3.0
362,갑오징어야채볶음,바나나맛우유,3.0
363,갑오징어야채볶음,밥,2.0
364,갑오징어야채볶음,배추김치,3.0
365,갑오징어야채볶음,배추된장무침,3.0
366,갑오징어야채볶음,쇠고기미역국,3.0
367,갑오징어야채볶음,순두부양념장,2.0
368,갑오징어야채볶음,시금치고추장무침,3.0
369,갑오징어야채볶음,아이스크림 샌드위치,3.0
370,갑오징어야채볶음,우유,2.0
371,갑오징어야채볶음,잡곡밥,3.0
372,갑오징어야채볶음,찹쌀밥,3.0
373,갑오징어야채볶음,총각김치,2.0
374,갑오징어야채볶음,콩나물밥,3.0
375,갑오징어야채볶음,햄김치찌개,2.0
376,갓김치,감자조림,4.0
377,갓김치,건새우애호박찌개,2.0
378,갓김치,계란찜,3.0
379,갓김치,고구마샐러드,5.0
380,갓김치,고추잡채,4.0
381,갓김치,곶감,5.0
382,갓김치,광어매운탕,4.0
383,갓김치,김치덮밥,4.0
384,갓김치,김치찌개,3.0
385,갓김치,돈육김치볶음,3.0
386,갓김치,돼지고기김치볶음,4.0
387,갓김치,돼지고기수육,3.0
388,갓김치,무국,4.0
389,갓김치,바나나,4.0
390,갓김치,바나나우유,3.0
391,갓김치,밥,3.4
392,갓김치,생선가스,5.0
393,갓김치,생선묵찌개,3.5
394,갓김치,소양념갈비찜,2.0
395,갓김치,아이스크림 콘완제품,2.0
396,갓김치,양배추쌈,3.0
397,갓김치,연근튀김,4.0
398,갓김치,오징어젓무침,2.0
399,갓김치,우유,3.5
400,갓김치,조기튀김,4.0
401,갓김치,조미김,3.0
402,갓김치,참돔순살튀김,3.0
403,갓김치,찹쌀밥,4.0
404,갓김치,청국장,3.0
405,갓김치,컵과일,3.0
406,갓김치,햄김치찌개,5.0
407,갓김치,흑미밥,3.0
408,강된장찌개,계란찜,3.0
409,강된장찌개,고등어순살조림,2.0
410,강된장찌개,김장김치,3.0
411,강된장찌개,돼지불고기,2.0
412,강된장찌개,미트볼양념조림,2.0
413,강된장찌개,밥,3.0
414,강된장찌개,배 주스,3.0
415,강된장찌개,배추김치,2.25
416,강된장찌개,삶은계란,3.0
417,강된장찌개,쇠고기불고기,2.5
418,강된장찌개,시금치무침,3.0
419,강된장찌개,양배추쌈,2.0
420,강된장찌개,오징어볶음,3.0
421,강된장찌개,유산균 발효 음료,3.0
422,강된장찌개,잡곡밥,2.0
423,강된장찌개,짜먹는요구르트,2.0
424,강된장찌개,콩나물무침,2.0
425,강된장찌개,해물덮밥,3.0
426,강된장찌개,흑미밥,2.0
427,거봉포도,계란후라이,3.0
428,거봉포도,김자반,3.0
429,거봉포도,깍두기,3.0
430,거봉포도,꼬리곰탕,3.0
431,거봉포도,두부김치국,3.0
432,거봉포도,밥,3.0
433,거봉포도,부추겉절이,3.0
434,거봉포도,쇠고기볶음고추장,3.0
435,거봉포도,야채튀김,3.0
436,거봉포도,열무김치,3.0
437,거봉포도,찰보리비빔밥,3.0
438,건빵,감귤 주스,3.0
439,건빵,감자풋고추볶음,3.0
440,건빵,검은콩밥,3.0
441,건빵,계란찜,3.0
442,건빵,과일,4.0
443,건빵,김장김치,3.0
444,건빵,김치찌개,2.5
445,건빵,깍두기,2.3333333333333335
446,건빵,꼬꼬떡만둣국,3.0
447,건빵,닭고기양배추볶음,2.0
448,건빵,돼지불고기,2.0
449,건빵,명태순살조림,3.0
450,건빵,모듬쌈,2.0
451,건빵,밥,2.75
452,건빵,배추김치,3.0
453,건빵,버섯매운탕,3.0
454,건빵,복숭아,2.0
455,건빵,북경식탕수육 ,3.0
456,건빵,새송이버섯야채볶음,3.0
457,건빵,쇠고기불고기,3.0
458,건빵,순두부양념장,2.0
459,건빵,아욱고추장찌개,3.0
460,건빵,양배추쌈,3.0
461,건빵,얼큰황태채국,2.0
462,건빵,우유,4.0
463,건빵,짬뽕찌개,3.0
464,건빵,찹쌀밥,3.0
465,건빵,콩나물매운잡채,3.0
466,건빵,포도 주스,3.0
467,건빵,핫도그빵,4.0
468,건빵,호박볶음,3.0
469,건빵,흑미밥,2.0
470,건새우아욱된장국,감귤 주스,3.0
471,건새우아욱된장국,김장김치,3.0
472,건새우아욱된장국,깍두기,3.0
473,건새우아욱된장국,돈가스,3.0
474,건새우아욱된장국,돈육미나리볶음,3.0
475,건새우아욱된장국,돼지불고기,3.0
476,건새우아욱된장국,모듬쌈,3.0
477,건새우아욱된장국,밥,3.0
478,건새우아욱된장국,배 주스,3.0
479,건새우아욱된장국,배추김치,3.0
480,건새우아욱된장국,브로콜리초고추장,3.0
481,건새우아욱된장국,삶은계란,3.0
482,건새우아욱된장국,양배추쌈,3.0
483,건새우아욱된장국,우유,3.0
484,건새우아욱된장국,잡곡밥,3.0
485,건새우아욱된장국,찰보리비빔밥,3.0
486,건새우아욱된장국,콩나물매운무침,3.0
487,건새우아욱된장국,한라봉,3.0
488,건새우아욱된장국,현미밥,3.0
489,건새우애호박찌개,감귤 주스,2.0
490,건새우애호박찌개,갓김치,2.0
491,건새우애호박찌개,계란찜,1.0
492,건새우애호박찌개,계란후라이,2.0
493,건새우애호박찌개,농후 발효유,3.0
494,건새우애호박찌개,닭순살피망볶음,1.0
495,건새우애호박찌개,대추방울토마토,3.0
496,건새우애호박찌개,돈육새송이야채볶음,3.0
497,건새우애호박찌개,돈육표고장조림,3.0
498,건새우애호박찌개,두부강정,3.0
499,건새우애호박찌개,두부조림,4.0
500,건새우애호박찌개,라면,3.0
501,건새우애호박찌개,모듬쌈,2.0
502,건새우애호박찌개,밥,2.6
503,건새우애호박찌개,배추김치,2.5714285714285716
504,건새우애호박찌개,사인머스켓,2.0
505,건새우애호박찌개,소양념갈비찜,2.0
506,건새우애호박찌개,쇠고기버섯볶음,4.0
507,건새우애호박찌개,쇠고기볶음고추장,2.0
508,건새우애호박찌개,쇠고기불고기,2.0
509,건새우애호박찌개,아이스크림 콘완제품,2.0
510,건새우애호박찌개,양배추쌈,2.0
511,건새우애호박찌개,오이양파무침,3.0
512,건새우애호박찌개,오징어젓무침,2.0
513,건새우애호박찌개,우유,3.0
514,건새우애호박찌개,잡곡밥,2.5
515,건새우애호박찌개,주스과채,2.0
516,건새우애호박찌개,주스프레주복숭아,1.0
517,건새우애호박찌개,찰보리비빔밥,2.0
518,건새우애호박찌개,총각김치,1.0
519,건새우애호박찌개,현미밥,1.0
520,검은콩밥,갈치순살튀김,3.0
521,검은콩밥,감귤 주스,3.0
522,검은콩밥,감자된장국,3.0
523,검은콩밥,건빵,3.0
524,검은콩밥,계란국,3.0
525,검은콩밥,계란장조림,3.0
526,검은콩밥,계란찜,3.0
527,검은콩밥,고추잡채,3.0
528,검은콩밥,김장김치,3.0
529,검은콩밥,김치찌개,3.0
530,검은콩밥,깍두기,3.0
531,검은콩밥,깻잎조림,3.0
532,검은콩밥,꽈리고추조림,3.0
533,검은콩밥,단무지무침,3.0
534,검은콩밥,닭고기양배추볶음,3.0
535,검은콩밥,돼지고기고추장볶음,3.0
536,검은콩밥,두부조림,3.0
537,검은콩밥,마파두부,3.0
538,검은콩밥,명태순살조림,3.0
539,검은콩밥,무국,3.0
540,검은콩밥,무청시래기국,3.0
541,검은콩밥,배 주스,3.0
542,검은콩밥,배추김치,3.0
543,검은콩밥,버섯된장찌개,3.0
544,검은콩밥,버섯매운탕,3.0
545,검은콩밥,복숭아 주스,3.0
546,검은콩밥,사과 주스,3.0
547,검은콩밥,삼겹살고추장볶음,3.0
548,검은콩밥,쇠고기미역국,3.0
549,검은콩밥,쇠고기불고기,3.0
550,검은콩밥,쇠고기육개장,3.0
551,검은콩밥,수박,3.0
552,검은콩밥,안동찜닭,3.0
553,검은콩밥,양념통닭,3.0
554,검은콩밥,양배추쌈,3.0
555,검은콩밥,양파피클,3.0
556,검은콩밥,오삼불고기,3.0
557,검은콩밥,오이양파무침,3.0
558,검은콩밥,즉석쌀국수,3.0
559,검은콩밥,청양풍닭볶음,3.0
560,검은콩밥,초코우유,3.0
561,검은콩밥,총각김치,3.0
562,검은콩밥,콩나물매운잡채,3.0
563,검은콩밥,콩나물무침,3.0
564,검은콩밥,포도 주스,3.0
565,검은콩밥,해물탕,3.0
566,검은콩밥,호박볶음,3.0
567,검은콩밥,홍합살무국,3.0
568,게맛살야채볶음,김장김치,2.0
569,게맛살야채볶음,김치찌개,3.0
570,게맛살야채볶음,깍두기,3.0
571,게맛살야채볶음,농후 발효유,1.0
572,게맛살야채볶음,닭볶음탕,3.0
573,게맛살야채볶음,대추방울토마토,3.0
574,게맛살야채볶음,돼지고기감자찌개,3.0
575,게맛살야채볶음,돼지고기육개장,1.0
576,게맛살야채볶음,두부양념장,3.0
577,게맛살야채볶음,마파두부,3.0
578,게맛살야채볶음,맛김,3.0
579,게맛살야채볶음,밥,3.0
580,게맛살야채볶음,배추김치,3.0
581,게맛살야채볶음,백김치,3.0
582,게맛살야채볶음,쇠고기무국,3.0
583,게맛살야채볶음,쇠고기미역국,3.0
584,게맛살야채볶음,순두부양념장,3.0
585,게맛살야채볶음,시금치무침,3.0
586,게맛살야채볶음,아이스크림 샌드위치,3.0
587,게맛살야채볶음,우유,3.0
588,게맛살야채볶음,조미김,3.0
589,게맛살야채볶음,짬뽕찌개,3.0
590,게맛살야채볶음,찰보리밥,3.0
591,게맛살야채볶음,총각김치,3.0
592,게맛살야채볶음,콩나물매운무침,3.0
593,게맛살야채볶음,팝콘형치킨너겟,1.0
594,게맛살야채볶음,현미밥,1.0
595,게맛살야채튀김,감자돈육짜글이,2.0
596,게맛살야채튀김,곶감,3.0
597,게맛살야채튀김,단무지무침,3.0
598,게맛살야채튀김,떡볶이,5.0
599,게맛살야채튀김,바나나,5.0
600,게맛살야채튀김,배주스,2.0
601,게맛살야채튀김,배추김치,3.3333333333333335
602,게맛살야채튀김,생우동,3.0
603,게맛살야채튀김,쇠고기야채볶음,2.0
604,게맛살야채튀김,오징어국,5.0
605,게맛살야채튀김,조밥,5.0
606,게맛살야채튀김,흑미밥,2.0
607,게맛살튀김,깍두기,3.0
608,게맛살튀김,돼지고기육개장,3.0
609,게맛살튀김,떡볶이,3.0
610,게맛살튀김,밥,3.0
611,계란국,감귤,3.0
612,계란국,감자매운조림,3.0
613,계란국,감자조림,3.0
614,계란국,갑오징어야채볶음,3.0
615,계란국,검은콩밥,3.0
616,계란국,김장김치,3.2857142857142856
617,계란국,김치덮밥,3.5
618,계란국,깍두기,3.3333333333333335
619,계란국,깻잎조림,2.0
620,계란국,꽈리고추조림,3.0
621,계란국,농후 발효유,2.0
622,계란국,닭고기부추밥,3.0
623,계란국,돈가스,3.0
624,계란국,돈육표고장조림,3.0
625,계란국,돼지고기가지볶음,3.5
626,계란국,돼지고기고추장볶음,3.0
627,계란국,돼지고기청경채볶음,4.0
628,계란국,돼지불고기,3.0
629,계란국,떡볶이,3.0
630,계란국,라면,3.0
631,계란국,맛김,3.0
632,계란국,망고 주스,3.0
633,계란국,매운소시지떡볶음,3.0
634,계란국,멸치볶음,4.0
635,계란국,미나리무생채,3.0
636,계란국,밀쌀밥,2.0
637,계란국,밥,3.1818181818181817
638,계란국,배추김치,3.0
639,계란국,백김치,3.0
640,계란국,브로콜리초고추장,4.0
641,계란국,쇠고기불고기,3.0
642,계란국,쇠고기야채볶음,3.0
643,계란국,순두부양념장,4.0
644,계란국,아이스크림 샌드위치,3.0
645,계란국,야채덮밥,3.0
646,계란국,양념통닭,2.0
647,계란국,양배추쌈,3.0
648,계란국,양파피클,3.0
649,계란국,오리불고기,3.0
650,계란국,오삼불고기,3.0
651,계란국,오이양파무침,3.0
652,계란국,오징어볶음,3.0
653,계란국,오징어젓무침,3.0
654,계란국,오징어채간장볶음,3.0
655,계란국,우엉조림,3.0
656,계란국,우유,3.3636363636363638
657,계란국,이온음료,3.0
658,계란국,잡곡밥,3.0
659,계란국,제육덮밥,3.0
660,계란국,주꾸미볶음,3.0
661,계란국,주스과채,3.0
662,계란국,짜먹는요구르트,3.0
663,계란국,카레밥,4.0
664,계란국,콩나물매운무침,4.0
665,계란국,콩나물밥,3.0
666,계란국,파김치,3.0
667,계란국,포도 주스,3.0
668,계란국,현미밥,3.0
669,계란국,흑미밥,3.0
670,계란말이,깍두기,2.0
671,계란말이,닭고기육개장,2.0
672,계란말이,밥,2.0
673,계란말이,배추김치,2.0
674,계란말이,버섯잡채,2.0
675,계란말이,생선묵조림,2.0
676,계란말이,쇠고기미역국,2.0
677,계란말이,우유,2.0
678,계란장조림,갈치순살튀김,3.0
679,계란장조림,검은콩밥,3.0
680,계란장조림,고등어카레튀김,4.0
681,계란장조림,광어매운탕,2.0
682,계란장조림,김장김치,3.5
683,계란장조림,깍두기,3.5
684,계란장조림,닭고기육개장,3.0
685,계란장조림,닭곰탕,4.0
686,계란장조림,닭죽,3.0
687,계란장조림,대추방울토마토,3.0
688,계란장조림,돈육고추장찌개,2.0
689,계란장조림,돼지고기감자찌개,4.0
690,계란장조림,명태무찌개,2.0
691,계란장조림,무국,3.0
692,계란장조림,밥,2.5
693,계란장조림,배추김치,2.5714285714285716
694,계란장조림,비엔나소시지김치찌개,2.0
695,계란장조림,쇠고기무국,2.0
696,계란장조림,쇠고기육개장,3.0
697,계란장조림,순두부찌개,5.0
698,계란장조림,아이스크림 샌드위치,2.0
