,메뉴이름,다른메뉴,조합점수
423,감자짜글이,밥,3.5
424,감자짜글이,배,3.0
425,감자짜글이,배추김치,3.2
426,감자짜글이,백김치,3.0
427,감자짜글이,복숭아 주스,4.0
428,감자짜글이,비엔나소시지야채볶음,2.0
429,감자짜글이,새우두부칠리소스조림,3.0
430,감자짜글이,쇠고기장조림쇠고기장조림대,3.0
431,감자짜글이,애호박나물,4.0
432,감자짜글이,애호박조갯살나물,3.0
433,감자짜글이,야채샐러드,2.0
434,감자짜글이,양념떡볶이치킨,3.0
435,감자짜글이,오징어브로콜리숙회,4.0
436,감자짜글이,오징어젓무침,3.0
437,감자짜글이,우엉잡채,5.0
438,감자짜글이,우유,3.0
439,감자짜글이,워터젤리,3.0
440,감자짜글이,잡곡밥,3.0
441,감자짜글이,총각김치,3.0
442,감자짜글이,치킨너겟,3.0
443,감자짜글이,콩나물매운잡채,3.0
444,감자짜글이,토마토스크램블에그,3.0
445,감자짜글이,팝콘형치킨너겟,3.0
446,감자채볶음,가공우유,3.0
447,감자채볶음,계란국,4.0
448,감자채볶음,고등어순살조림,4.0
449,감자채볶음,광어매운탕,1.0
450,감자채볶음,근대된장국,3.0
451,감자채볶음,김장김치,3.6
452,감자채볶음,김치국,3.5
453,감자채볶음,깍두기,4.2
454,감자채볶음,깻잎찜,4.0
455,감자채볶음,닭고기단호박조림,6.0
456,감자채볶음,닭고기오이냉채,1.0
457,감자채볶음,닭곰탕,4.0
458,감자채볶음,닭매운양념조림,3.5
459,감자채볶음,당면고추장찌개,4.0
460,감자채볶음,대추방울토마토,1.0
461,감자채볶음,돼지고기두부조림,3.0
462,감자채볶음,돼지고기무찌개,3.0
463,감자채볶음,돼지고기장조림,4.0
464,감자채볶음,두부김치국,3.0
465,감자채볶음,마파두부,4.0
466,감자채볶음,무국,4.0
467,감자채볶음,밀쌀밥,1.0
468,감자채볶음,밥,3.8
469,감자채볶음,배추김치,3.4285714285714284
470,감자채볶음,배추된장무침,3.0
471,감자채볶음,배추쇠고기국,6.0
472,감자채볶음,버섯두부탕,4.0
473,감자채볶음,버섯불고기찜,4.0
474,감자채볶음,새우순두부계란탕,3.0
475,감자채볶음,생선묵국,4.0
476,감자채볶음,쇠고기국밥,4.0
477,감자채볶음,쇠고기꽈리고추조림,4.0
478,감자채볶음,쇠고기미역국,3.0
479,감자채볶음,쇠고기버섯장조림,3.0
480,감자채볶음,수박,3.0
481,감자채볶음,순두부된장국,5.0
482,감자채볶음,얼큰북어채국,3.0
483,감자채볶음,얼큰한오징어국,4.0
484,감자채볶음,오징어젓무침,4.0
485,감자채볶음,우유,3.888888888888889
486,감자채볶음,전복장조림,3.0
487,감자채볶음,조밥,4.0
488,감자채볶음,참치마요덮밥,3.0
489,감자채볶음,총각김치,3.0
490,감자탕,밥,3.0
491,감자탕,배추김치,3.0
492,감자탕,아이스크림 팩형,3.0
493,감자탕,오이양파장아찌,3.0
494,감자탕,콩나물삼색볶음,3.0
495,감자튀김,가공우유,3.0
496,감자튀김,갈비폭찹,2.0
497,감자튀김,감귤 주스,3.0
498,감자튀김,계란후라이,4.0
499,감자튀김,깻잎양념무침,2.0
500,감자튀김,돈까스치즈버거,3.25
501,감자튀김,맛김,2.0
502,감자튀김,밀쌀밥,2.0
503,감자튀김,바나나,6.0
504,감자튀김,배추김치,2.5
505,감자튀김,사과샐러드,3.0
506,감자튀김,새우버거,3.3333333333333335
507,감자튀김,셀프주먹밥,3.0
508,감자튀김,시리얼,3.0
509,감자튀김,야채샐러드,3.0
510,감자튀김,오렌지 주스,3.0
511,감자튀김,우유,2.8461538461538463
512,감자튀김,짜먹는요구르트,2.0
513,감자튀김,탄산음료,3.0
514,감자튀김,토마토슬라이스,3.0
515,감자튀김,토마토신선형,3.0
516,감자튀김,한라봉,2.0
517,감자튀김,햄버거스테이크,3.0
518,감자튀김,햄슬라이스버거,3.0
519,감자튀김,햄치즈버거,3.0
520,감자풋고추볶음,깍두기,3.0
521,감자풋고추볶음,꽈리고추멸치조림,3.0
522,감자풋고추볶음,닭볶음탕,3.0
523,감자풋고추볶음,돼지고기김치찌개,2.0
524,감자풋고추볶음,두부김치,3.0
525,감자풋고추볶음,멜론,3.0
526,감자풋고추볶음,밥,2.75
527,감자풋고추볶음,배추김치,3.0
528,감자풋고추볶음,쇠고기미역국,3.0
529,감자풋고추볶음,쇠고기버섯들깨국,3.0
530,감자풋고추볶음,열무김치,2.0
531,감자풋고추볶음,오징어야채무침,3.0
532,감자풋고추볶음,우유,2.6666666666666665
533,감자풋고추볶음,전복장조림,2.0
534,감자풋고추볶음,짬뽕찌개,3.0
535,감자풋고추볶음,찰보리밥,3.0
536,감자풋고추볶음,찹쌀탕수육,3.0
537,감자호박국,가지굴소스볶음,3.0
538,감자호박국,김장김치,3.0
539,감자호박국,깍두기,3.0
540,감자호박국,깻잎찜,4.0
541,감자호박국,단감,3.0
542,감자호박국,닭간장소스찜,3.0
543,감자호박국,닭고기야채조림,3.0
544,감자호박국,닭순살야채조림,3.0
545,감자호박국,닭순살피망볶음,3.0
546,감자호박국,돈육굴소스양배추볶음,3.0
547,감자호박국,돈육표고장조림,3.0
548,감자호박국,돼지고기가지볶음,3.5
549,감자호박국,돼지고기고추장볶음,4.0
550,감자호박국,맛김,3.0
551,감자호박국,무나물,3.0
552,감자호박국,밥,3.1666666666666665
553,감자호박국,배 주스,3.0
554,감자호박국,배추김치,3.4
555,감자호박국,배추된장무침,3.0
556,감자호박국,백김치,3.0
557,감자호박국,버섯들깨볶음,3.0
558,감자호박국,복숭아 주스,3.0
559,감자호박국,부추나물,4.0
560,감자호박국,삼겹살덮밥,3.0
561,감자호박국,생선묵볶음,3.0
562,감자호박국,쇠고기장조림,3.0
563,감자호박국,시금치된장무침,3.0
564,감자호박국,시금치무침,3.0
565,감자호박국,열무김치,3.0
566,감자호박국,오렌지 주스,3.0
567,감자호박국,오징어젓무침,3.0
568,감자호박국,우유,3.2
569,감자호박국,즉석쌀국수,3.0
570,감자호박국,참외,3.0
571,감자호박국,콩나물닭볶음,3.0
572,감자호박국,파닭,3.0
573,갑오징어불고기덮밥,계란국,5.0
574,갑오징어불고기덮밥,배추김치,5.0
575,갑오징어불고기덮밥,시금치된장무침,5.0
576,갑오징어풋마늘무침,밥,3.0
577,갑오징어풋마늘무침,배추김치,3.0
578,갑오징어풋마늘무침,삼겹살된장볶음,3.0
579,갑오징어풋마늘무침,아욱된장국,3.0
580,갑오징어풋마늘무침,컵과일,3.0
581,갓김치,감귤 주스,2.0
582,갓김치,감자수제비국,2.0
583,갓김치,계란조갯살찌개,3.0
584,갓김치,고등어순살조림,2.0
585,갓김치,고등어추어탕,1.0
586,갓김치,궁중떡볶이,1.0
587,갓김치,김자반,3.0
588,갓김치,닭고기오이냉채,1.0
589,갓김치,돼지고기수육,3.0
590,갓김치,돼지고기육개장,3.0
591,갓김치,두부튀김양념,3.0
592,갓김치,매운돼지갈비찜,3.0
593,갓김치,모듬쌈,3.0
594,갓김치,바나나,3.0
595,갓김치,밥,3.0
596,갓김치,배,3.0
597,갓김치,사과,3.0
598,갓김치,생선가스,1.0
599,갓김치,시금치어묵잡채,3.0
600,갓김치,애호박나물,3.0
601,갓김치,양념떡볶이치킨,2.0
602,갓김치,양배추브로콜리초고추장,1.0
603,갓김치,얼큰황태채국,2.0
604,갓김치,오징어볶음,3.0
605,갓김치,유산균 발효유,2.0
606,갓김치,이온음료,3.0
607,갓김치,잡곡밥,1.75
608,갓김치,짬뽕수제비국,3.0
609,갓김치,찰보리밥,3.0
610,갓김치,참외신선형,1.0
611,갓김치,콩나물무침,3.0
612,갓김치,해물매콤잡채,3.0
613,갓김치,햄감자찌개,3.0
614,거봉포도,돼지고기육개장,3.0
615,거봉포도,두부간장조림,3.0
616,거봉포도,라면,3.0
617,거봉포도,모듬야채,3.0
618,거봉포도,밥,3.0
619,거봉포도,배추김치,3.0
620,거봉포도,백김치,3.0
621,거봉포도,삼계탕,3.0
622,거봉포도,오징어볶음,3.0
623,거봉포도,조미김,3.0
624,거봉포도,찹쌀밥,3.0
625,건빵,감자수제비국,3.0
626,건빵,감자조림,2.0
627,건빵,게맛살야채볶음,3.0
628,건빵,계란찜,2.0
629,건빵,김장김치,1.5
630,건빵,깍두기,3.0
631,건빵,깐풍버섯덮밥,3.0
632,건빵,꽈리고추가지찜,4.0
633,건빵,닭곰탕,2.0
634,건빵,돈가스,4.0
635,건빵,딸기신선형,4.0
636,건빵,마늘종멸치볶음,4.0
637,건빵,마파두부,3.0
638,건빵,망고 주스,2.0
639,건빵,매운쇠고기찜,1.0
640,건빵,매콤새송이버섯볶음,2.0
641,건빵,무두부조개탕,1.0
642,건빵,밥,2.5714285714285716
643,건빵,배 주스,2.0
644,건빵,배추김치,3.0
645,건빵,배추된장국,2.0
646,건빵,버섯잡채,2.0
647,건빵,사과,2.0
648,건빵,삼겹살된장볶음,2.0
649,건빵,삼치순살조림,3.0
650,건빵,쇠고기느타리버섯잡채,4.0
651,건빵,쇠고기미역국,3.0
652,건빵,아귀탕,2.0
653,건빵,연두부양념장,2.0
654,건빵,유산균 발효 음료,3.0
655,건빵,잡곡밥,2.0
656,건빵,잡채,1.0
657,건빵,조미김,3.0
658,건빵,짜먹는요구르트,1.5
659,건빵,짬뽕찌개,3.5
660,건빵,총각김치,2.0
661,건빵,컵과일,4.0
662,건새우미역국,김장김치,3.0
663,건새우미역국,깻잎양념무침,3.0
664,건새우미역국,마늘불고기,3.0
665,건새우미역국,마파두부,3.0
666,건새우미역국,모듬쌈,3.0
667,건새우미역국,바나나맛우유,3.0
668,건새우미역국,밥,3.0
669,건새우미역국,배추김치,3.0
670,건새우미역국,사과,3.0
671,건새우미역국,쇠고기갈비찜,3.0
672,건새우미역국,오징어채간장볶음,3.0
673,건새우미역국,우유,3.0
674,건새우미역국,현미밥,3.0
675,건새우애호박찌개,감귤 주스,3.0
676,건새우애호박찌개,돈육새송이야채볶음,3.0
677,건새우애호박찌개,두부강정,3.0
678,건새우애호박찌개,밥,2.6666666666666665
679,건새우애호박찌개,배추김치,2.6666666666666665
680,건새우애호박찌개,쇠고기불고기,2.5
681,건새우애호박찌개,양배추쌈,2.5
682,건새우애호박찌개,우유,2.0
683,건새우애호박찌개,짜먹는요구르트,3.0
684,검은콩밥,감귤 주스,2.0
685,검은콩밥,감자수제비국,3.0
686,검은콩밥,고구마맛탕,3.0
687,검은콩밥,고등어순살조림,3.0
688,검은콩밥,김자반,3.0
689,검은콩밥,김장김치,2.5
690,검은콩밥,낙지불고기,3.0
691,검은콩밥,단감,2.0
692,검은콩밥,단무지무침,2.0
693,검은콩밥,돈가스,3.0
694,검은콩밥,돼지고기육개장,3.0
695,검은콩밥,된장찌개,3.0
696,검은콩밥,두부강정,3.0
697,검은콩밥,두부튀김양념,3.0
698,검은콩밥,딸기,3.0
699,검은콩밥,딸기신선형,2.0
700,검은콩밥,라면,3.0
701,검은콩밥,매운소시지떡볶음,3.0
