,메뉴이름,다른메뉴,조합점수
174,감귤 주스,멕시칸샐러드,2.0
175,감귤 주스,명태매운탕,2.0
176,감귤 주스,명태무찌개,2.3333333333333335
177,감귤 주스,모듬버섯볶음,3.0
178,감귤 주스,무나물,2.6666666666666665
179,감귤 주스,무나물무생채대,1.0
180,감귤 주스,미나리콩나물무침,2.0
181,감귤 주스,밥,2.8222222222222224
182,감귤 주스,배추김치,2.8292682926829267
183,감귤 주스,배추된장국,2.5
184,감귤 주스,백김치,3.0
185,감귤 주스,버섯된장찌개,2.0
186,감귤 주스,베이컨청경채볶음,3.0
187,감귤 주스,볶음밥,3.0
188,감귤 주스,북어채국,2.75
189,감귤 주스,브로콜리초고추장,3.0
190,감귤 주스,비빔당면,3.0
191,감귤 주스,비빔밥,2.0
192,감귤 주스,비엔나소시지야채볶음,2.6666666666666665
193,감귤 주스,사골곰탕,3.0
194,감귤 주스,삼계탕,3.0
195,감귤 주스,상추쌈,2.25
196,감귤 주스,생선가스,3.0
197,감귤 주스,생선묵국,2.6666666666666665
198,감귤 주스,생선묵볶음,3.0
199,감귤 주스,소시지야채볶음,3.0
200,감귤 주스,쇠고기가지볶음,2.0
201,감귤 주스,쇠고기감자국,3.0
202,감귤 주스,쇠고기감자조림,3.0
203,감귤 주스,쇠고기당면국,3.0
204,감귤 주스,쇠고기덮밥,2.6666666666666665
205,감귤 주스,쇠고기무국,3.0
206,감귤 주스,쇠고기미역국,2.857142857142857
207,감귤 주스,쇠고기버섯볶음,2.6666666666666665
208,감귤 주스,쇠고기볶음밥,3.0
209,감귤 주스,쇠고기불고기,2.0
210,감귤 주스,쇠고기야채죽,3.0
211,감귤 주스,쇠고기육개장,3.0
212,감귤 주스,쇠고기파프리카볶음,3.0
213,감귤 주스,쇠고기팽이버섯떡볶음,3.0
214,감귤 주스,순두부양념장,3.0
215,감귤 주스,순두부찌개,3.0
216,감귤 주스,스크램블에그,3.0
217,감귤 주스,시금치고추장무침,2.0
218,감귤 주스,시금치고추장무침오이무침대,2.0
219,감귤 주스,시금치무침,3.0
220,감귤 주스,애호박나물,3.0
221,감귤 주스,야채샐러드,3.0
222,감귤 주스,야채스틱앤저염쌈장,3.0
223,감귤 주스,야채튀김,3.0
224,감귤 주스,양배추쌈,2.75
225,감귤 주스,열무김치,2.5714285714285716
226,감귤 주스,열무비빔밥,3.0
227,감귤 주스,오리불고기,3.0
228,감귤 주스,오이무침,2.6
229,감귤 주스,오이양파장아찌,3.0
230,감귤 주스,오징어볶음,3.0
231,감귤 주스,오징어야채무침,3.0
232,감귤 주스,오징어젓무침,3.0
233,감귤 주스,오징어채볶음,3.0
234,감귤 주스,오징어튀김,3.0
235,감귤 주스,우엉잡채,3.0
236,감귤 주스,우유,3.0
237,감귤 주스,자장밥,3.0
238,감귤 주스,잡곡밥,2.6923076923076925
239,감귤 주스,잡채,3.2
240,감귤 주스,제육볶음,3.0
241,감귤 주스,조기양념찜,2.5
242,감귤 주스,짬뽕찌개,3.0
243,감귤 주스,쫀득치킨꿔바로우후르츠소스,3.0
244,감귤 주스,쫄면야채무침,3.0
245,감귤 주스,참치야채비빔밥,3.0
246,감귤 주스,총각김치,3.0
247,감귤 주스,코코아 음료 분말,3.0
248,감귤 주스,콜라,2.0
249,감귤 주스,콩나물국,3.125
250,감귤 주스,콩나물김치국,2.0
251,감귤 주스,콩나물매운무침,2.75
252,감귤 주스,콩나물무침,3.0
253,감귤 주스,통새우볶음밥,2.0
254,감귤 주스,파김치,2.6666666666666665
255,감귤 주스,파채돈가스,3.0
256,감귤 주스,한우갈비탕,3.0
257,감귤 주스,햄소시지찌개,2.5
258,감귤 주스,햄슬라이스야채볶음,3.0
259,감귤 주스,햄야채볶음밥,3.0
260,감귤 주스,호박된장찌개,3.0
261,감귤 주스,홍합탕,3.0
262,감귤 주스,황태채무침,2.0
263,감귤 주스,흑미밥,2.5
264,감자밥,김장김치,3.5
265,감자밥,까르보나라떡볶이,2.0
266,감자밥,깍두기,6.0
267,감자밥,돼지고기김치볶음,6.0
268,감자밥,돼지고기김치볶음쇠고기,5.0
269,감자밥,두부고추장찌개,3.0
270,감자밥,배추김치,3.0
271,감자밥,쇠고기미역국,6.0
272,감자밥,쇠고기장조림,3.0
273,감자밥,우유,4.666666666666667
274,감자밥,조갯살미역국,5.0
275,감자밥,코코아 음료 분말,3.0
276,감자밥,콜라,2.0
277,감자밥,햄소시지찌개,2.0
278,감자샐러드,감귤 주스,2.3333333333333335
279,감자샐러드,건빵,4.0
280,감자샐러드,계란국,2.0
281,감자샐러드,고추잡채,4.0
282,감자샐러드,고추참치덮밥,2.0
283,감자샐러드,궁중닭찜,4.0
284,감자샐러드,김자반,5.0
285,감자샐러드,김장김치,3.1666666666666665
286,감자샐러드,닭고기부추밥,3.0
287,감자샐러드,돈가스,3.0
288,감자샐러드,돼지고기부추덮밥,2.0
289,감자샐러드,된장국,3.0
290,감자샐러드,두부고추장찌개,3.0
291,감자샐러드,라면,3.0
292,감자샐러드,맛김,2.0
293,감자샐러드,바나나,4.0
294,감자샐러드,밥,3.25
295,감자샐러드,배추김치,2.8333333333333335
296,감자샐러드,생선가스,4.0
297,감자샐러드,순두부찌개,3.5
298,감자샐러드,시금치된장무침,3.0
299,감자샐러드,아이스크림 콘완제품,2.0
300,감자샐러드,오징어국,2.0
301,감자샐러드,워터젤리,3.0
302,감자샐러드,잡곡밥,3.5
303,감자샐러드,젤리,2.0
304,감자샐러드,참치마요덮밥,5.0
305,감자샐러드,총각김치,3.5
306,감자샐러드,카레밥,3.0
307,감자샐러드,콩나물김치국,5.0
308,감자샐러드,탄산음료,3.0
309,감자샐러드,통새우볶음밥,2.0
310,감자샐러드,햄소시지찌개,3.0
311,감자샐러드,햄야채볶음밥,2.0
312,감자샐러드,흑미밥,4.0
313,감자수제비국,간장계란밥,3.0
314,감자수제비국,감귤 주스,3.0
315,감자수제비국,갑오징어야채무침,0.0
316,감자수제비국,건빵,3.0
317,감자수제비국,김장김치,1.5
318,감자수제비국,깍두기,3.0
319,감자수제비국,낙지볶음,2.0
320,감자수제비국,단호박샐러드,1.0
321,감자수제비국,달걀케첩볶음밥,3.0
322,감자수제비국,닭강정,2.5
323,감자수제비국,돼지고기김치볶음,3.0
324,감자수제비국,돼지고기콩나물볶음,3.0
325,감자수제비국,두부김치,3.0
326,감자수제비국,두부조림,3.0
327,감자수제비국,떡볶이,3.0
328,감자수제비국,만두튀김,3.0
329,감자수제비국,맛김,3.0
330,감자수제비국,밥,3.0
331,감자수제비국,배추김치,2.7142857142857144
332,감자수제비국,베이컨청경채볶음,3.0
333,감자수제비국,사이다,3.0
334,감자수제비국,쇠고기가지볶음,2.0
335,감자수제비국,쇠고기버섯볶음,3.0
336,감자수제비국,아이스크림 콘완제품,2.0
337,감자수제비국,야채튀김,3.0
338,감자수제비국,열무김치,2.0
339,감자수제비국,오리불고기,3.0
340,감자수제비국,오이무침,3.0
341,감자수제비국,오이부추무침,2.0
342,감자수제비국,요구르트떠먹는형,0.0
343,감자수제비국,우엉잡채,3.0
344,감자수제비국,우유,3.0
345,감자수제비국,우유살균형,1.0
346,감자수제비국,유산균 발효 음료,3.0
347,감자수제비국,잡곡밥,2.0
348,감자수제비국,쭈꾸미볶음,3.0
349,감자수제비국,참외신선형,2.0
350,감자수제비국,참치야채비빔밥,1.0
351,감자수제비국,총각김치,3.0
352,감자수제비국,콩나물무침,3.0
353,감자수제비국,팝콘형치킨너겟,0.0
354,감자수제비국,흑미밥,2.6666666666666665
355,감자양파찌개,감귤 주스,2.6666666666666665
356,감자양파찌개,검은콩밥,3.0
357,감자양파찌개,고구마샐러드,3.0
358,감자양파찌개,고등어순살강정,3.0
359,감자양파찌개,고등어순살조림,3.0
360,감자양파찌개,김자반,3.0
361,감자양파찌개,김장김치,2.5
362,감자양파찌개,깍두기,2.75
363,감자양파찌개,느타리버섯볶음,3.0
364,감자양파찌개,닭갈비,3.0
365,감자양파찌개,닭고기튀김양념,1.0
366,감자양파찌개,돈가스,2.0
367,감자양파찌개,돼지고기김치볶음,3.0
368,감자양파찌개,돼지고기부추덮밥,3.0
369,감자양파찌개,두부양념장,2.0
370,감자양파찌개,떠먹는 토핑형 발효유,3.0
371,감자양파찌개,마파두부,3.0
372,감자양파찌개,맛김,2.888888888888889
373,감자양파찌개,밥,2.857142857142857
374,감자양파찌개,배추김치,2.8333333333333335
375,감자양파찌개,브로콜리초고추장,3.0
376,감자양파찌개,브로콜리초고추장오이부추무침대,2.0
377,감자양파찌개,비엔나소시지야채볶음,2.0
378,감자양파찌개,비엔나소시지케찹볶음,2.5
379,감자양파찌개,사이다,3.0
380,감자양파찌개,생선묵볶음,3.0
381,감자양파찌개,쇠고기,3.0
382,감자양파찌개,쇠고기가지볶음,2.0
383,감자양파찌개,쇠고기버섯볶음,3.0
384,감자양파찌개,쇠고기불고기,2.5
385,감자양파찌개,쇠고기파프리카볶음,3.0
386,감자양파찌개,순두부계란찜,3.0
387,감자양파찌개,시금치된장무침,3.0
388,감자양파찌개,시금치무침,3.0
389,감자양파찌개,아이스크림 샌드위치,3.0
390,감자양파찌개,야채샐러드,3.0
391,감자양파찌개,양배추쌈,2.5
392,감자양파찌개,오이양파장아찌,3.0
393,감자양파찌개,오이양파장아찌야채샐러드대,1.0
394,감자양파찌개,오징어젓무침,3.0
395,감자양파찌개,오징어채볶음,3.0
396,감자양파찌개,오징어튀김,3.0
397,감자양파찌개,우유,2.75
398,감자양파찌개,임시,3.0
399,감자양파찌개,잡곡밥,2.4285714285714284
400,감자양파찌개,잡채,3.0
401,감자양파찌개,총각김치,3.0
402,감자양파찌개,콜라,1.0
403,감자양파찌개,콩나물무침,3.0
404,감자양파찌개,파닭,3.0
405,감자어묵조림,감귤 주스,3.0
406,감자어묵조림,김치찌개,3.0
407,감자어묵조림,깍두기,3.0
408,감자어묵조림,꼬리곰탕,3.0
409,감자어묵조림,데리야끼갈릭치킨,3.0
410,감자어묵조림,맛김,3.0
411,감자어묵조림,밥,3.0
412,감자어묵조림,배추김치,3.0
413,감자어묵조림,쇠고기당면국,3.0
414,감자어묵조림,오징어젓무침,3.0
415,감자어묵조림,우유,3.0
416,감자어묵조림,잡곡밥,3.0
417,감자어묵조림,햄슬라이스야채볶음,3.0
418,감자조림,가공우유,2.0
419,감자조림,감귤 주스,3.0
420,감자조림,검은콩밥,3.0
421,감자조림,계란찜,3.5
422,감자조림,과일,3.0
423,감자조림,김장김치,3.1666666666666665
424,감자조림,김치찌개,3.0
425,감자조림,깍두기,3.111111111111111
426,감자조림,꽃게탕,3.0
427,감자조림,닭고기육개장,4.0
428,감자조림,닭고기튀김양념,3.0
429,감자조림,닭죽,5.333333333333333
430,감자조림,돼지고기김치볶음,3.3333333333333335
431,감자조림,돼지고기부추덮밥,3.0
432,감자조림,돼지고기콩나물볶음,3.0
433,감자조림,두부고추장찌개,3.4
434,감자조림,두부맑은국,3.0
435,감자조림,떡만둣국,5.0
436,감자조림,라면,3.0
437,감자조림,마파두부,3.0
438,감자조림,맛김,3.111111111111111
439,감자조림,명태무찌개,3.0
440,감자조림,무나물오이무침대,2.0
441,감자조림,밥,3.3684210526315788
442,감자조림,배추김치,4.0
443,감자조림,버섯된장찌개,3.0
444,감자조림,버섯쇠고기찌개,5.0
445,감자조림,버섯호박볶음,4.0
446,감자조림,베이컨청경채볶음,3.5
447,감자조림,북어채국,2.0
448,감자조림,비엔나소시지야채볶음,3.0
449,감자조림,비엔나소시지케찹볶음,3.0
450,감자조림,사골곰탕,2.5
451,감자조림,새송이버섯야채볶음,3.0
452,감자조림,생선묵국,4.0
453,감자조림,생선묵볶음,3.0
454,감자조림,소시지야채볶음,4.0
455,감자조림,쇠고기국밥,3.5
456,감자조림,쇠고기당면국,3.0
457,감자조림,쇠고기덮밥,2.5
458,감자조림,쇠고기미역국,3.5
459,감자조림,쇠고기버섯볶음,3.0
460,감자조림,쇠고기파프리카볶음,3.0
461,감자조림,순두부양념장,4.0
462,감자조림,순두부찌개,3.0
463,감자조림,애호박나물,4.0
464,감자조림,열무김치,3.0
465,감자조림,오리불고기,3.0
466,감자조림,오이부추무침,2.0
467,감자조림,오징어젓무침,3.3333333333333335
468,감자조림,오징어채볶음,6.0
469,감자조림,요구르트떠먹는형,3.0
470,감자조림,우유,4.0
471,감자조림,이온음료,3.0
472,감자조림,임시,2.0
473,감자조림,잡곡밥,3.2
474,감자조림,잡채,3.0
475,감자조림,조갯살미역국,4.0
476,감자조림,코코아 음료 분말,3.0
477,감자조림,콜라,3.0
478,감자조림,콩나물국,3.0
479,감자조림,콩나물김치국,2.5
480,감자조림,콩나물매운무침,6.0
481,감자조림,콩나물무침,3.0
482,감자조림,파김치,3.0
483,감자조림,햄소시지찌개,3.0
484,감자조림,흑미밥,3.0
485,감자짜글이,감귤 주스,3.0
486,감자짜글이,깍두기,3.0
487,감자짜글이,달걀케첩볶음밥,1.0
488,감자짜글이,데리야끼갈릭치킨,2.0
489,감자짜글이,미나리콩나물무침,3.0
490,감자짜글이,배추김치,1.0
491,감자짜글이,볶음밥,3.0
492,감자짜글이,삼겹살구이,3.0
493,감자짜글이,음료수 탄산 과일,3.0
494,감자짜글이,잡곡밥,3.0
495,감자짜글이,포도신선형,1.0
496,감자채볶음,계란찜,3.0
497,감자채볶음,과일,3.0
498,감자채볶음,김장김치,2.0
499,감자채볶음,김치찌개,3.0
500,감자채볶음,깍두기,2.857142857142857
501,감자채볶음,깻잎무침,3.0
502,감자채볶음,꼬리곰탕,1.0
503,감자채볶음,꽁치김치조림,2.0
504,감자채볶음,느타리버섯볶음,4.0
505,감자채볶음,닭곰탕,3.5
506,감자채볶음,닭죽,4.0
507,감자채볶음,두부고추장찌개,3.0
508,감자채볶음,두부맑은국,2.0
509,감자채볶음,두부조림,3.5
510,감자채볶음,맛김,2.0
511,감자채볶음,무나물,2.0
512,감자채볶음,밥,2.7142857142857144
513,감자채볶음,배추김치,3.2
514,감자채볶음,브로콜리초고추장,4.0
515,감자채볶음,비엔나소시지케찹볶음,3.0
516,감자채볶음,삼치순살튀김,4.0
517,감자채볶음,쇠고기국밥,3.0
518,감자채볶음,순두부양념장,1.0
519,감자채볶음,스크램블에그,3.0
520,감자채볶음,오징어국,3.0
521,감자채볶음,오징어젓무침,3.6
522,감자채볶음,요구르트떠먹는형,2.5
523,감자채볶음,우유,3.2857142857142856
524,감자채볶음,우유살균형,1.0
525,감자채볶음,이온음료,3.0
526,감자채볶음,임시,3.0
527,감자채볶음,조갯살미역국,3.5
528,감자채볶음,참치김치볶음,2.0
529,감자채볶음,총각김치,4.0
530,감자채볶음,햄소시지찌개,2.25
531,감자채볶음,흑미밥,3.5
532,감자케찹조림,건빵,3.0
533,감자케찹조림,깍두기,3.0
534,감자케찹조림,돼지고기김치볶음,3.0
535,감자케찹조림,두부양념장,3.0
536,감자케찹조림,마파두부,3.0
537,감자케찹조림,맛김,3.0
538,감자케찹조림,밥,2.75
539,감자케찹조림,배추김치,2.0
540,감자케찹조림,비엔나소시지야채볶음,2.0
541,감자케찹조림,쇠고기미역국,2.0
542,감자케찹조림,쇠고기버섯볶음,3.0
543,감자케찹조림,우유,2.6666666666666665
544,감자케찹조림,장어강정,3.0
545,감자케찹조림,조갯살미역국,3.0
546,감자케찹조림,콩나물김치국,3.0
547,감자탕,갈치순살튀김,3.0
548,감자탕,감귤 주스,2.0
549,감자탕,갓김치,4.0
550,감자탕,검은콩밥,3.0
551,감자탕,게맛살냉채,4.0
552,감자탕,게맛살마요무침,2.0
553,감자탕,게맛살튀김,4.0
554,감자탕,계란찜,4.25
555,감자탕,과일푸딩,3.0
556,감자탕,김장김치,3.0
557,감자탕,깍두기,4.0
558,감자탕,꽈리고추멸치볶음,3.6666666666666665
559,감자탕,마늘종멸치볶음,4.0
560,감자탕,바나나,5.0
561,감자탕,밥,4.5
562,감자탕,배추김치,3.0
563,감자탕,백김치,4.0
564,감자탕,쇠고기버섯볶음,5.0
565,감자탕,시금치고추장무침,3.0
566,감자탕,시금치된장무침,3.0
567,감자탕,아이스크림 바,3.0
568,감자탕,아이스크림 샌드위치,4.0
569,감자탕,야채튀김,5.0
570,감자탕,열무김치,2.0
571,감자탕,오이김치,4.0
572,감자탕,우유,4.0
573,감자탕,잡곡밥,3.6666666666666665
574,감자탕,총각김치,5.0
575,감자탕,커피음료,4.0
576,감자탕,콩나물매운무침,3.0
577,감자탕,흑미밥,3.3333333333333335
578,갑오징어야채무침,감자수제비국,0.0
579,갑오징어야채무침,게맛살튀김,4.0
580,갑오징어야채무침,김장김치,1.0
581,갑오징어야채무침,깐풍기,3.0
582,갑오징어야채무침,느타리버섯볶음,4.0
583,갑오징어야채무침,닭강정,3.0
584,갑오징어야채무침,마파두부,3.0
585,갑오징어야채무침,미트볼케찹조림,2.0
586,갑오징어야채무침,밥,3.0
587,갑오징어야채무침,배추김치,3.3333333333333335
588,갑오징어야채무침,백김치,3.0
589,갑오징어야채무침,북경식탕수육 ,3.0
590,갑오징어야채무침,쇠고기감자국,2.0
591,갑오징어야채무침,열무비빔밥,3.0
592,갑오징어야채무침,요구르트떠먹는형,0.0
593,갑오징어야채무침,우유,3.0
594,갑오징어야채무침,잡곡밥,2.0
595,갑오징어야채무침,짜먹는요구르트,2.0
596,갑오징어야채무침,콩나물국,3.0
597,갑오징어야채무침,팝콘형치킨너겟,0.0
598,갑오징어야채무침,팥빙수,4.0
599,갑오징어야채무침,포도신선형,3.0
600,갑오징어야채무침,흑미밥,2.0
601,갑오징어풋마늘무침갑오징어풋마늘무침대,깍두기,2.0
602,갑오징어풋마늘무침갑오징어풋마늘무침대,닭곰탕,2.0
603,갑오징어풋마늘무침갑오징어풋마늘무침대,시금치된장무침,2.0
604,갑오징어풋마늘무침갑오징어풋마늘무침대,잡곡밥,2.0
605,갑오징어풋마늘무침갑오징어풋마늘무침대,참외,2.0
606,갓김치,가스오부시어묵탕,1.0
607,갓김치,감자탕,4.0
608,갓김치,검은콩밥,3.0
609,갓김치,게맛살튀김,4.0
610,갓김치,계란후라이,1.0
611,갓김치,김치찌개,2.0
612,갓김치,꽈리고추멸치볶음,3.5
613,갓김치,닭고기육개장,3.0
614,갓김치,무나물,3.0
615,갓김치,방울토마토,1.0
616,갓김치,사이다,3.0
617,갓김치,삼겹살구이갈비탕대,1.0
618,갓김치,쇠고기볶음밥,3.0
619,갓김치,시금치맛살무침,3.0
620,갓김치,아이스크림 떠먹는형,2.0
621,갓김치,영양밥,3.0
622,갓김치,오이양파장아찌,3.0
623,갓김치,오징어튀김,2.0
624,갓김치,유산균 발효 음료,2.0
625,갓김치,잡곡밥,2.0
626,갓김치,잡채,2.0
627,갓김치,전복삼계탕,3.0
628,갓김치,전투식량 형식단,1.0
629,갓김치,조기튀김,3.0
630,갓김치,청국장,3.0
631,갓김치,초콜릿,3.0
632,갓김치,커피음료,4.0
633,갓김치,콜라,1.0
634,갓김치,콩나물김치국,3.0
635,갓김치,햄버그스테이크,2.0
636,갓김치,흑미밥,4.0
637,거봉포도,김치찌개,3.0
638,거봉포도,단무지무침,3.0
639,거봉포도,닭강정,3.0
640,거봉포도,돈가스,3.0
641,거봉포도,만두튀김,4.0
642,거봉포도,무초절이,4.0
643,거봉포도,배추김치,3.3333333333333335
644,거봉포도,야채샐러드,3.0
645,거봉포도,자장면,3.0
646,거봉포도,잡곡밥,3.0
647,거봉포도,쫄면,4.0
648,거봉포도,콩나물국,4.0
649,거봉포도,탕수육,3.0
650,거봉포도,후리카케밥,3.0
651,건빵,감귤 주스,3.0
652,건빵,감자샐러드,4.0
653,건빵,감자수제비국,3.0
654,건빵,감자케찹조림,3.0
655,건빵,김장김치,3.5
656,건빵,김치찌개,3.0
657,건빵,깍두기,3.0
658,건빵,단무지무침,3.0
659,건빵,돼지고기콩나물볶음,3.0
660,건빵,두부양념장,3.0
661,건빵,라면,3.0
662,건빵,맛김,3.0
663,건빵,밥,3.0
664,건빵,배추김치,3.0
665,건빵,삼겹살구이,3.0
666,건빵,상추쌈,3.0
667,건빵,생선가스,4.0
668,건빵,쇠고기버섯볶음,3.0
669,건빵,쇠고기불고기,3.0
670,건빵,쇠고기파프리카볶음,3.0
671,건빵,수박,3.0
672,건빵,순두부찌개,4.0
673,건빵,시금치된장국,3.0
674,건빵,양배추쌈,3.0
675,건빵,우유,3.0
676,건빵,음료수 탄산 과일,3.0
677,건빵,자장밥,3.0
678,건빵,잡곡밥,3.5
679,건빵,짬뽕찌개,3.0
680,건빵,콩나물김치국,3.0
