,메뉴이름,다른메뉴,조합점수
106,감귤 주스,닭순살야채조림,2.0
107,감귤 주스,데리야끼갈릭치킨,3.0
108,감귤 주스,돼지고기감자찌개,2.5
109,감귤 주스,두부맑은국,3.0
110,감귤 주스,마늘삼겹살구이,2.0
111,감귤 주스,무생채,2.0
112,감귤 주스,밥,2.5
113,감귤 주스,배추김치,2.4
114,감귤 주스,버섯육개장,2.0
115,감귤 주스,비엔나소시지찌개,2.0
116,감귤 주스,사골곰탕,3.0
117,감귤 주스,생수,2.5
118,감귤 주스,시금치된장무침,2.0
119,감귤 주스,아이스 망고바,2.0
120,감귤 주스,아이스샌드,2.0
121,감귤 주스,야채튀김,3.0
122,감귤 주스,영양밥,2.0
123,감귤 주스,오이무침,3.0
124,감귤 주스,오이소박이,3.0
125,감귤 주스,짜먹는요구르트,2.0
126,감귤 주스,참외신선형,2.0
127,감귤 주스,찹쌀탕수육,2.0
128,감귤 주스,컵과일,3.0
129,감귤 주스,콩나물김치국,2.0
130,감귤 주스,통새우볶음밥,2.0
131,감귤 주스,해물덮밥,2.0
132,감귤 주스,황태찜,3.0
133,감자계란국,검은콩밥,2.5
134,감자계란국,고구마샐러드,4.0
135,감자계란국,궁중떡볶이,5.0
136,감자계란국,김자반,3.0
137,감자계란국,김장김치,2.3333333333333335
138,감자계란국,김치덮밥,5.0
139,감자계란국,김치볶음밥,2.0
140,감자계란국,김치콩나물밥,3.0
141,감자계란국,깍두기,4.0
142,감자계란국,깐풍기,2.0
143,감자계란국,깻잎조림,3.0
144,감자계란국,꼬막무침,3.0
145,감자계란국,단무지무침,3.0
146,감자계란국,닭간장소스찜,3.0
147,감자계란국,닭강정,4.0
148,감자계란국,닭고기김치찜,4.0
149,감자계란국,닭고기부추밥,3.0
150,감자계란국,닭고기튀김양념,3.0
151,감자계란국,닭순살감자조림,5.0
152,감자계란국,닭순살야채조림,3.0
153,감자계란국,돼지고기고추장볶음,3.0
154,감자계란국,돼지고기콩나물볶음,2.0
155,감자계란국,딸기,3.0
156,감자계란국,라면,3.0
157,감자계란국,레몬에이드,2.0
158,감자계란국,맛김,4.0
159,감자계란국,망고 주스,3.0
160,감자계란국,멜론,2.5
161,감자계란국,무생채,2.3333333333333335
162,감자계란국,미트볼케찹조림,3.0
163,감자계란국,밥,3.0
164,감자계란국,배추김치,3.3333333333333335
165,감자계란국,백김치,3.0
166,감자계란국,복숭아 주스,3.0
167,감자계란국,삼치간장조림,4.0
168,감자계란국,생선묵볶음,3.0
169,감자계란국,생야채비빔밥,3.0
170,감자계란국,수박,3.0
171,감자계란국,스파게티,3.0
172,감자계란국,시금치고추장무침,2.0
173,감자계란국,아이스크림 콘완제품,2.0
174,감자계란국,양배추쌈,3.0
175,감자계란국,열무김치,2.5
176,감자계란국,열무비빔밥,2.0
177,감자계란국,영양밥,3.5
178,감자계란국,오삼불고기,2.0
179,감자계란국,오징어탕수,2.0
180,감자계란국,우유,3.0
181,감자계란국,잡채,5.0
182,감자계란국,지리멸치볶음,2.0
183,감자계란국,치킨너겟,3.0
184,감자계란국,콩나물무침,5.0
185,감자계란국,탄산음료,3.0
186,감자계란국,파김치,4.0
187,감자계란국,팔보채덮밥,3.0
188,감자계란국,해물덮밥,5.0
189,감자맛탕,감귤 주스,2.0
190,감자맛탕,검은콩밥,2.5
191,감자맛탕,김치덮밥,2.0
192,감자맛탕,깍두기,2.5
193,감자맛탕,닭간장소스찜,3.0
194,감자맛탕,닭고기육개장,2.0
195,감자맛탕,닭곰탕,2.0
196,감자맛탕,닭매운탕,3.0
197,감자맛탕,닭순살야채조림,3.0
198,감자맛탕,돼지고기고추장볶음,3.0
199,감자맛탕,두부김치,2.0
200,감자맛탕,맛김,3.0
201,감자맛탕,미역오이냉국,3.0
202,감자맛탕,밥,3.0
203,감자맛탕,배추김치,2.6
204,감자맛탕,버섯두부탕,3.0
205,감자맛탕,버섯쇠고기찌개,3.0
206,감자맛탕,버섯육개장,2.0
207,감자맛탕,복숭아,3.0
208,감자맛탕,복숭아주스,3.0
209,감자맛탕,아이스크림 콘완제품,2.0
210,감자맛탕,영양밥,2.6666666666666665
211,감자맛탕,오이소박이,3.0
212,감자맛탕,우유,3.0
213,감자맛탕,주스망고코넛,3.0
214,감자맛탕,주스프레주망고,2.0
215,감자맛탕,참외신선형,2.0
216,감자맛탕,총각김치,2.0
217,감자맛탕,칠리새우볶음,3.0
218,감자맛탕,커피음료,2.0
219,감자맛탕,컵과일,3.0
220,감자맛탕,해물덮밥,2.0
221,감자맛탕,해물찜,3.0
222,감자매운조림,갑오징어불고기덮밥,4.0
223,감자매운조림,검은콩밥,3.0
224,감자매운조림,깍두기,3.3333333333333335
225,감자매운조림,낙지불고기,4.0
226,감자매운조림,닭강정,3.0
227,감자매운조림,닭고기김치찜,3.0
228,감자매운조림,닭고기미역국,3.0
229,감자매운조림,돼지고기김치볶음,3.5
230,감자매운조림,돼지고기김치찌개,4.0
231,감자매운조림,라면,4.0
232,감자매운조림,마늘삼겹살구이,3.0
233,감자매운조림,맛김,3.0
234,감자매운조림,모듬야채,3.0
235,감자매운조림,미역국,3.0
236,감자매운조림,밥,3.1666666666666665
237,감자매운조림,배추김치,3.142857142857143
238,감자매운조림,백김치,4.0
239,감자매운조림,버섯두부탕,3.0
240,감자매운조림,북어채콩나물국,4.0
241,감자매운조림,비빔당면,4.0
242,감자매운조림,소불고기,3.0
243,감자매운조림,소불고기덮밥,2.0
244,감자매운조림,소시지야채볶음,4.0
245,감자매운조림,순두부양념장,4.0
246,감자매운조림,시금치된장국,3.0
247,감자매운조림,아이스크림 팩형,3.0
248,감자매운조림,열무김치,4.0
249,감자매운조림,영양밥,4.0
250,감자매운조림,오리훈제야채볶음,3.0
251,감자매운조림,오삼불고기,4.0
252,감자매운조림,오이양파장아찌,3.0
253,감자매운조림,오이풋고추된장무침,2.0
254,감자매운조림,우유,3.6666666666666665
255,감자매운조림,유산균 발효 음료,3.0
256,감자매운조림,이온음료,2.0
257,감자매운조림,제육덮밥,4.0
258,감자매운조림,주스카프리썬 사과,3.0
259,감자매운조림,찹쌀밥,4.0
260,감자매운조림,총각김치,3.0
261,감자매운조림,파겉절이,3.0
262,감자매운조림,풋고추된장무침,4.0
263,감자매운조림,현미밥,3.0
264,감자매운조림,호박된장찌개,4.0
265,감자샐러드,갓김치,3.0
266,감자샐러드,검은콩밥,3.0
267,감자샐러드,고기덮밥,4.333333333333333
268,감자샐러드,고추잡채,4.0
269,감자샐러드,고추참치덮밥,5.0
270,감자샐러드,김장김치,3.0
271,감자샐러드,김치국,3.0
272,감자샐러드,깍두기,3.0
273,감자샐러드,깻잎조림,4.0
274,감자샐러드,낙지불고기,3.0
275,감자샐러드,농후 발효유,3.0
276,감자샐러드,닭고기김치찜,3.5
277,감자샐러드,닭고기부추밥,3.0
278,감자샐러드,닭고기육개장,3.5
279,감자샐러드,닭곰탕,5.0
280,감자샐러드,닭볶음탕,2.0
281,감자샐러드,돈가스,3.0
282,감자샐러드,돼지고기고추장볶음,4.0
283,감자샐러드,돼지고기김치찌개,4.0
284,감자샐러드,돼지고기콩나물볶음,3.0
285,감자샐러드,두부김치,2.0
286,감자샐러드,라면,3.0
287,감자샐러드,맛김,3.0
288,감자샐러드,밥,3.3333333333333335
289,감자샐러드,배 주스,3.0
290,감자샐러드,배추김치,4.0
291,감자샐러드,백김치,4.0
292,감자샐러드,버섯쇠고기찌개,3.0
293,감자샐러드,버섯육개장,3.0
294,감자샐러드,비빔당면,4.0
295,감자샐러드,비엔나소시지찌개,3.0
296,감자샐러드,사과,3.0
297,감자샐러드,생선가스,3.0
298,감자샐러드,쇠고기미역국,5.0
299,감자샐러드,쇠고기육개장,3.0
300,감자샐러드,수박,3.0
301,감자샐러드,영양밥,3.5
302,감자샐러드,오렌지 주스,3.0
303,감자샐러드,오삼불고기,3.0
304,감자샐러드,오이부추무침,3.0
305,감자샐러드,오징어볶음,3.0
306,감자샐러드,주스망고코넛,2.5
307,감자샐러드,주스카프리썬 오렌지,3.0
308,감자샐러드,주스프레주파인애플,3.0
309,감자샐러드,짬뽕찌개,6.0
310,감자샐러드,총각김치,3.5
311,감자샐러드,커피음료,3.0
312,감자샐러드,컵과일,3.0
313,감자샐러드,코다리강정,5.0
314,감자샐러드,콩나물김치국,3.0
315,감자샐러드,해물덮밥,3.0
316,감자샐러드,현미밥,3.0
317,감자샐러드,호박된장찌개,3.0
318,감자양파찌개,갈치순살튀김,3.0
319,감자양파찌개,검은콩밥,3.0
320,감자양파찌개,계란찜,3.0
321,감자양파찌개,김장김치,3.0
322,감자양파찌개,김치덮밥,2.0
323,감자양파찌개,김치콩나물밥,3.0
324,감자양파찌개,깍두기,2.75
325,감자양파찌개,닭강정,3.0
326,감자양파찌개,닭순살야채조림,3.0
327,감자양파찌개,돼지고기콩나물볶음,3.0
328,감자양파찌개,돼지불고기,3.5
329,감자양파찌개,두부조림,4.0
330,감자양파찌개,딸기신선형,2.0
331,감자양파찌개,떡볶이,3.5
332,감자양파찌개,라면,3.0
333,감자양파찌개,마늘삼겹살구이,2.5
334,감자양파찌개,매일두유 뼈로가는고칼슘 검은콩,3.0
335,감자양파찌개,멜론,3.0
336,감자양파찌개,무생채,2.0
337,감자양파찌개,밥,3.5
338,감자양파찌개,배추김치,3.230769230769231
339,감자양파찌개,버섯덮밥,3.0
340,감자양파찌개,브로콜리초고추장,3.0
341,감자양파찌개,비엔나소시지야채볶음,2.0
342,감자양파찌개,사각어묵잡채,3.0
343,감자양파찌개,사과,3.0
344,감자양파찌개,삼치간장조림,3.0
345,감자양파찌개,상추쌈,3.0
346,감자양파찌개,생수,3.0
347,감자양파찌개,시금치고추장무침,3.0
348,감자양파찌개,아이스 망고바,3.0
349,감자양파찌개,양배추쌈,3.6666666666666665
350,감자양파찌개,영양밥,3.0
351,감자양파찌개,오리불고기,3.0
352,감자양파찌개,오삼불고기,3.3333333333333335
353,감자양파찌개,오징어채볶음,4.0
354,감자양파찌개,우유,3.5
355,감자양파찌개,잡채밥,3.0
356,감자양파찌개,잡채볶음밥,3.0
357,감자양파찌개,장어강정,3.0
358,감자양파찌개,조기튀김,3.0
359,감자양파찌개,주스카프리썬 사과,3.0
360,감자양파찌개,찹쌀탕수육,3.0
361,감자양파찌개,커피음료,3.0
362,감자양파찌개,한우불고기,3.0
363,감자양파찌개,해물덮밥,4.0
364,감자양파찌개,현미밥,3.0
365,감자짜글이,검은콩밥,2.0
366,감자짜글이,과일푸딩,3.0
367,감자짜글이,궁중떡볶이,5.0
368,감자짜글이,김장김치,2.0
369,감자짜글이,김치콩나물밥,5.0
370,감자짜글이,깍두기,3.2
371,감자짜글이,꽈리고추건새우볶음,4.0
372,감자짜글이,농후 발효유,3.0
373,감자짜글이,닭간장소스찜,3.0
374,감자짜글이,닭갈비,3.0
375,감자짜글이,닭고기부추밥,3.0
376,감자짜글이,닭순살야채조림,3.0
377,감자짜글이,데리야끼갈릭치킨,3.0
378,감자짜글이,데리야끼치킨,5.0
379,감자짜글이,돼지고기김치볶음,3.0
380,감자짜글이,두부조림,4.0
381,감자짜글이,딸기신선형,3.0
382,감자짜글이,레몬에이드,3.0
383,감자짜글이,마파가지덮밥,3.0
384,감자짜글이,마파두부,3.0
385,감자짜글이,매콤닭순살덮밥,3.0
386,감자짜글이,밥,3.2
387,감자짜글이,배추김치,3.3076923076923075
388,감자짜글이,백김치,3.0
389,감자짜글이,버섯덮밥,4.0
390,감자짜글이,복숭아 주스,2.0
391,감자짜글이,비엔나소시지야채볶음,3.0
392,감자짜글이,사각어묵잡채,3.0
393,감자짜글이,사과,3.0
394,감자짜글이,쇠고기감자조림,2.0
395,감자짜글이,스크램블에그,2.0
396,감자짜글이,시금치고추장무침,2.0
397,감자짜글이,아이스크림 팩형,2.0
398,감자짜글이,애호박나물,4.0
399,감자짜글이,야채튀김,3.0
400,감자짜글이,열무된장무침,3.0
401,감자짜글이,영양밥,3.0
402,감자짜글이,오리불고기,3.0
403,감자짜글이,오이무침,3.0
404,감자짜글이,오징어볶음,3.0
405,감자짜글이,우유,3.4
406,감자짜글이,이온음료,3.0
407,감자짜글이,잡채밥,2.0
408,감자짜글이,전투식량형,2.0
409,감자짜글이,조기튀김,3.0
410,감자짜글이,지리멸치볶음,3.0
411,감자짜글이,총각김치,3.0
412,감자짜글이,치킨텐더,3.0
413,감자짜글이,컵과일,3.0
414,감자짜글이,콩나물무침,3.0
415,감자짜글이,파겉절이,3.0
416,감자짜글이,한라봉,2.0
417,감자짜글이,해물덮밥,5.0
418,감자짜글이,햄야채볶음,3.0
419,감자짜글이,현미밥,3.0
420,감자튀김,가지굴소스쇠고기볶음,3.0
421,감자튀김,계란국,4.0
422,감자튀김,고추참치덮밥,3.0
423,감자튀김,김장김치,3.5
424,감자튀김,김치볶음밥,5.0
425,감자튀김,깍두기,3.0
426,감자튀김,닭간장소스찜,3.0
427,감자튀김,닭고기김치찜,3.0
428,감자튀김,닭고기부추밥,3.0
429,감자튀김,닭곰탕,4.0
430,감자튀김,닭매운탕,3.0
431,감자튀김,돼지고기고추장볶음,2.0
432,감자튀김,딸기신선형,2.0
433,감자튀김,레몬에이드,3.0
434,감자튀김,맛김,3.5
435,감자튀김,멜론,2.0
436,감자튀김,미역국,2.0
437,감자튀김,밥,3.1666666666666665
438,감자튀김,배추김치,3.0
439,감자튀김,배추된장국,4.0
440,감자튀김,배추들깨국,2.0
441,감자튀김,버섯두부탕,3.0
442,감자튀김,버섯쇠고기찌개,4.0
443,감자튀김,비타민음료,4.0
444,감자튀김,사골곰탕,3.0
445,감자튀김,소시지야채볶음,3.0
446,감자튀김,쇠고기육개장,3.0
447,감자튀김,순두부찌개,3.0
448,감자튀김,아귀탕,3.0
449,감자튀김,아이스크림 팩형,2.0
450,감자튀김,영양밥,2.0
451,감자튀김,오삼불고기,2.0
452,감자튀김,오이부추무침,3.0
453,감자튀김,오징어홍합국,3.5
454,감자튀김,유산균 발효 음료,3.0
455,감자튀김,제육덮밥,4.0
456,감자튀김,주꾸미삼겹살볶음,4.0
457,감자튀김,찹쌀밥,4.0
458,감자튀김,총각김치,5.0
459,감자튀김,커피음료,3.0
460,감자튀김,콩나물김치국,2.0
461,감자튀김,파인애플에이드 ,3.0
462,감자튀김,패주야채볶음,4.0
463,감자튀김,현미밥,3.0
464,감자튀김,호박된장찌개,4.0
465,갑오징어불고기덮밥,감자매운조림,4.0
466,갑오징어불고기덮밥,계란찜,3.0
467,갑오징어불고기덮밥,김장김치,3.0
468,갑오징어불고기덮밥,닭볶음탕,2.0
469,갑오징어불고기덮밥,라면,4.0
470,갑오징어불고기덮밥,레몬에이드,3.0
471,갑오징어불고기덮밥,배추김치,3.0
472,갑오징어불고기덮밥,배추된장국,3.0
473,갑오징어불고기덮밥,사과,3.0
474,갑오징어불고기덮밥,삼치간장조림,2.0
475,갑오징어불고기덮밥,오이무침,3.0
476,갑오징어불고기덮밥,짜먹는요구르트,2.0
477,갑오징어불고기덮밥,초콜릿,3.0
478,갑오징어불고기덮밥,콩나물국,3.0
479,갑오징어불고기덮밥,호박된장찌개,4.0
480,갑오징어야채무침,닭순살감자조림,3.0
481,갑오징어야채무침,망고 주스,3.0
482,갑오징어야채무침,미역국,3.0
483,갑오징어야채무침,열무김치,3.0
484,갑오징어야채무침,영양밥,3.0
485,갓김치,감자샐러드,3.0
486,갓김치,계란찜,3.0
487,갓김치,고구마튀김,4.0
488,갓김치,고추잡채,3.0
489,갓김치,김치국,3.0
490,갓김치,까르보나라떡볶이,4.0
491,갓김치,농후 발효유,3.0
492,갓김치,달래무침,2.0
493,갓김치,닭간장소스찜,2.0
494,갓김치,닭고기김치찜,3.0
495,갓김치,돼지고기김치찌개,4.0
496,갓김치,돼지고기콩나물볶음,3.0
497,갓김치,마파두부,3.0
498,갓김치,맛김,2.5
499,갓김치,미역국,3.0
500,갓김치,밥,2.8
501,갓김치,부대찌개,3.0
502,갓김치,비엔나소시지찌개,2.0
503,갓김치,비타민음료,2.5
504,갓김치,스크램블에그,3.0
505,갓김치,영양밥,3.0
506,갓김치,오삼불고기,2.5
507,갓김치,오이부추무침,3.0
508,갓김치,오이양파장아찌,2.5
509,갓김치,유산균 발효 음료,2.0
510,갓김치,조기튀김,3.0
511,갓김치,주스망고코넛,2.0
512,갓김치,주스프레주파인애플,3.0
513,갓김치,중화식계란탕,2.0
514,거봉포도,바싹불고기,3.0
515,거봉포도,우유,3.0
516,거봉포도,콘푸로스트,3.0
517,거봉포도,탄산음료,3.0
518,거봉포도,햄치즈버거,3.0
519,건빵,게맛살냉채,3.0
520,건빵,고구마샐러드,4.0
521,건빵,김장김치,3.0
522,건빵,김치국,1.0
523,건빵,깍두기,2.2
524,건빵,꼬리곰탕,3.0
525,건빵,닭간장소스찜,2.0
526,건빵,닭고기김치찜,2.0
527,건빵,닭매운탕,3.0
528,건빵,대추방울토마토,3.0
529,건빵,돼지고기김치찌개,3.0
530,건빵,떠먹는 토핑형 발효유,3.0
531,건빵,맛김,3.0
532,건빵,망고 주스,3.0
533,건빵,밥,2.5
534,건빵,배추김치,4.0
535,건빵,사골곰탕,2.0
536,건빵,생선묵볶음,2.0
537,건빵,쇠고기감자조림,3.0
538,건빵,쇠고기야채볶음,3.0
539,건빵,순두부된장국,4.0
540,건빵,양배추쌈,1.0
541,건빵,영양밥,2.0
542,건빵,오징어볶음,3.0
543,건빵,오징어젓무침,2.0
544,건빵,우유,2.0
545,건빵,주스프레주한라봉 제주감귤,1.0
546,건빵,지리멸치볶음,2.0
547,건빵,짜먹는요구르트,2.0
548,건빵,참치마파두부덮밥,3.0
549,건빵,총각김치,2.0
550,건빵,콩나물김치국,2.0
551,건빵,콩나물무침,2.0
552,건빵,풋고추된장무침,3.0
553,건빵,한우불고기,1.0
554,건빵,해물덮밥,4.0
555,건빵,현미밥,2.0
556,건빵,호박된장찌개,2.0
557,건빵,호박새우볶음,3.0
558,검은콩밥,감귤,2.0
559,검은콩밥,감자계란국,2.5
560,검은콩밥,감자맛탕,2.5
561,검은콩밥,감자매운조림,3.0
562,검은콩밥,감자샐러드,3.0
563,검은콩밥,감자양파찌개,3.0
564,검은콩밥,감자짜글이,2.0
565,검은콩밥,계란찜,3.0
566,검은콩밥,고등어순살튀김,3.0
567,검은콩밥,고등어튀김고추장소스,3.0
568,검은콩밥,골뱅이무침,2.5
569,검은콩밥,과일푸딩,3.0
570,검은콩밥,광어매운탕,3.0
571,검은콩밥,김장김치,3.0
572,검은콩밥,김치국,3.0
573,검은콩밥,깍두기,3.0
574,검은콩밥,닭간장소스찜,3.0
575,검은콩밥,닭갈비,3.0
576,검은콩밥,닭고기김치찜,3.0
577,검은콩밥,닭고기미역국,3.0
578,검은콩밥,닭고기육개장,3.0
579,검은콩밥,닭매운탕,3.0
580,검은콩밥,닭순살야채조림,3.0
581,검은콩밥,돈쭈꾸미볶음,2.0
582,검은콩밥,돼지고기고추장볶음,3.0
583,검은콩밥,돼지고기김치찌개,3.0
584,검은콩밥,돼지고기장조림,3.0
585,검은콩밥,돼지고기콩나물볶음,3.0
586,검은콩밥,돼지불고기,3.0
587,검은콩밥,두부김치,2.0
588,검은콩밥,라면,3.3333333333333335
589,검은콩밥,마늘삼겹살구이,3.0
590,검은콩밥,마늘쫑새우볶음,2.0
591,검은콩밥,마파두부,3.5
592,검은콩밥,맛김,3.0
593,검은콩밥,망고 주스,3.0
594,검은콩밥,멜론,3.0
595,검은콩밥,명태살튀김깐풍소스,3.0
596,검은콩밥,무생채,2.6666666666666665
597,검은콩밥,미역국,3.0
598,검은콩밥,배 주스,3.0
599,검은콩밥,배추김치,2.875
600,검은콩밥,백김치,3.0
601,검은콩밥,버섯두부탕,3.0
602,검은콩밥,복숭아 주스,3.0
603,검은콩밥,사과,3.0
604,검은콩밥,삼치간장조림,4.0
605,검은콩밥,생수,3.0
606,검은콩밥,소시지야채볶음,4.0
607,검은콩밥,쇠고기감자조림,3.0
608,검은콩밥,수박,3.0
609,검은콩밥,순두부된장국,3.0
610,검은콩밥,시금치고추장무침,2.0
611,검은콩밥,시금치된장국,2.6666666666666665
612,검은콩밥,시래기감자탕,2.6666666666666665
613,검은콩밥,쌀국수멸치맛,3.0
614,검은콩밥,아귀탕,3.0
615,검은콩밥,아이스 망고바,3.0
616,검은콩밥,아이스샌드,3.0
617,검은콩밥,양배추쌈,2.8333333333333335
618,검은콩밥,어묵김칫국,4.0
619,검은콩밥,열무된장무침,3.0
620,검은콩밥,오리탕,3.0
621,검은콩밥,오리훈제파프리카볶음,3.0
622,검은콩밥,오삼불고기,2.6666666666666665
623,검은콩밥,오이무침,3.0
624,검은콩밥,오이부추무침,3.0
625,검은콩밥,오징어볶음,3.0
626,검은콩밥,오징어튀김,3.0
627,검은콩밥,우거지갈비탕,3.0
628,검은콩밥,우유,3.0
629,검은콩밥,조기튀김,3.0
630,검은콩밥,주스망고코넛,2.5
631,검은콩밥,주스카프리썬 사과,3.0
632,검은콩밥,주스프레주망고,2.0
633,검은콩밥,주스프레주한라봉 제주감귤,2.0
634,검은콩밥,지리멸치볶음,3.0
635,검은콩밥,총각김치,2.5
636,검은콩밥,커피음료,2.0
637,검은콩밥,컵과일,3.0
638,검은콩밥,탄산음료,3.0
639,검은콩밥,파김치,3.0
640,검은콩밥,파인애플에이드 ,3.0
641,검은콩밥,풋고추된장무침,3.0
642,검은콩밥,한우불고기,3.0
643,검은콩밥,햄게맛살볶음,3.0
644,검은콩밥,호박된장찌개,3.0
645,검은콩밥,호박새우볶음,3.0
646,게맛살냉채,건빵,3.0
647,게맛살냉채,깍두기,3.0
648,게맛살냉채,닭고기미역국,3.0
649,게맛살냉채,닭매운탕,3.0
650,게맛살냉채,떠먹는 토핑형 발효유,3.0
651,게맛살냉채,라면,3.0
652,게맛살냉채,맛김,3.0
653,게맛살냉채,밥,3.0
654,게맛살냉채,배추김치,3.0
655,게맛살냉채,복숭아,3.0
656,게맛살냉채,쇠고기감자조림,3.0
657,게맛살냉채,영양밥,3.0
658,게맛살냉채,오징어국,3.0
659,게맛살냉채,오징어볶음,3.0
660,게맛살냉채,우유,3.0
661,게맛살냉채,치킨마요덮밥,3.0
662,계란국,감자튀김,4.0
663,계란국,고추참치덮밥,3.5
664,계란국,김치덮밥,2.0
665,계란국,깍두기,3.3333333333333335
666,계란국,닭갈비,2.0
667,계란국,닭강정,3.0
668,계란국,돼지고기고추장볶음,3.0
669,계란국,돼지고기김치볶음,3.75
670,계란국,두부김치,4.0
671,계란국,맛김,3.5
672,계란국,밥,3.7142857142857144
673,계란국,배추김치,2.857142857142857
674,계란국,복숭아,3.0
675,계란국,사과 주스,2.0
676,계란국,삼치간장조림,3.0
677,계란국,새우튀김,4.0
678,계란국,생선묵볶음,2.0
679,계란국,쇠고기감자조림,5.0
680,계란국,시금치된장무침,4.0
681,계란국,아이스샌드,2.0
682,계란국,아이스크림 콘완제품,2.0
683,계란국,양배추쌈,3.0
684,계란국,양파닭,3.0
685,계란국,열무김치,5.0
686,계란국,오이소박이,2.0
687,계란국,우유,3.75
688,계란국,전투식량 형식단,1.0
689,계란국,주꾸미삼겹살볶음,4.0
690,계란국,찹쌀밥,3.0
691,계란국,코다리강정,2.0
692,계란국,탄산음료,1.0
693,계란국,파김치,4.0
694,계란국,피크닉청포도 ,3.0
695,계란국,햄감자볶음,3.0
696,계란국,현미밥,2.0
697,계란말이,깍두기,2.0
698,계란말이,밥,2.5
699,계란말이,소시지야채볶음,3.0
700,계란말이,쇠고기미역국,3.0
701,계란말이,어묵김칫국,2.0
702,계란말이,열무김치,3.0
703,계란말이,우유,2.5
704,계란말이,지리멸치볶음,2.0
705,계란찜,감자양파찌개,3.0
