,메뉴이름,다른메뉴,조합점수
0,가자미튀김,돼지고기김치찌개,5.0
1,가자미튀김,밥,5.0
2,가자미튀김,배추김치,5.0
3,가자미튀김,콩나물삼색볶음,5.0
4,간장 돼지불고기,건새우아욱된장국,3.0
5,간장 돼지불고기,계란찜,4.0
6,간장 돼지불고기,김장김치,3.0
7,간장 돼지불고기,깍두기,3.0
8,간장 돼지불고기,맛김,3.0
9,간장 돼지불고기,명태매운탕,3.0
10,간장 돼지불고기,바나나맛우유,3.0
11,간장 돼지불고기,배추김치,3.0
12,간장 돼지불고기,버섯강정,3.0
13,간장 돼지불고기,버섯쇠고기찌개,3.0
14,간장 돼지불고기,브로콜리초고추장,3.0
15,간장 돼지불고기,쇠고기무국,4.0
16,간장 돼지불고기,수박,4.0
17,간장 돼지불고기,수수밥,3.0
18,간장 돼지불고기,순두부양념장,3.0
19,간장 돼지불고기,아이스크림 떠먹는형,3.0
20,간장 돼지불고기,오이김치,3.0
21,간장 돼지불고기,오징어젓무침,3.0
22,간장 돼지불고기,참치김치찌개,3.0
23,간장 돼지불고기,총각김치,4.0
24,간장 돼지불고기,컵과일,3.0
25,간장 돼지불고기,햄김치찌개,3.0
26,간장 돼지불고기,현미밥,3.25
27,갈비탕,깍두기,3.0
28,갈비탕,바나나우유,3.0
29,갈비탕,밥,3.0
30,갈비탕,오이풋고추된장무침,3.0
31,갈비탕,콩나물매운잡채,3.0
32,갈치순살튀김,감귤,1.0
33,갈치순살튀김,갓김치,1.0
34,갈치순살튀김,과일푸딩,4.0
35,갈치순살튀김,닭볶음탕,1.0
36,갈치순살튀김,떡만둣국,4.0
37,갈치순살튀김,배추김치,4.0
38,갈치순살튀김,생선묵볶음,1.0
39,갈치순살튀김,시금치무침,4.0
40,갈치순살튀김,찰보리밥,1.0
41,감귤,갈치순살튀김,1.0
42,감귤,감자쇠고기찌개,3.0
43,감귤,갓김치,1.0
44,감귤,김장김치,2.25
45,감귤,깍두기,3.0
46,감귤,닭간장소스찜,2.0
47,감귤,닭고기튀김,3.0
48,감귤,닭볶음탕,1.0
49,감귤,닭순살야채조림,1.0
50,감귤,돼지고기감자찌개,2.0
51,감귤,돼지고기김치찜,3.0
52,감귤,무조림,3.0
53,감귤,밥,1.0
54,감귤,버섯쇠고기찌개,3.0
55,감귤,새송이버섯야채볶음,2.0
56,감귤,생선묵국,3.0
57,감귤,생선묵볶음,1.0
58,감귤,수수밥,2.0
59,감귤,시금치무침,2.0
60,감귤,아이스크림 팩형,1.0
61,감귤,연포탕,1.0
62,감귤,쭈꾸미야채볶음,3.0
63,감귤,찰보리밥,2.3333333333333335
64,감귤,청양고추멸치볶음,3.0
65,감귤,흑미밥,3.0
66,감귤 주스,감자돈육짜글이,2.0
67,감귤 주스,감자조림,3.0
68,감귤 주스,감자탕,2.5
69,감귤 주스,감자튀김,3.0
70,감귤 주스,게맛살야채볶음,3.0
71,감귤 주스,계란찜,3.0
72,감귤 주스,김장김치,3.0
73,감귤 주스,깍두기,2.3333333333333335
74,감귤 주스,돈가스,3.0
75,감귤 주스,돼지고기가지볶음,3.0
76,감귤 주스,돼지고기고추장볶음,2.0
77,감귤 주스,돼지고기김치찜,2.0
78,감귤 주스,돼지고기꽈리고추볶음,3.0
79,감귤 주스,돼지고기육개장,3.0
80,감귤 주스,두부김치국,3.0
81,감귤 주스,모듬쌈,3.0
82,감귤 주스,밀쌀밥,3.0
83,감귤 주스,밥,2.6
84,감귤 주스,배추김치,3.0
85,감귤 주스,비엔나소시지김치찌개,3.0
86,감귤 주스,새송이버섯야채볶음,2.0
87,감귤 주스,쇠고기불고기,3.0
88,감귤 주스,수수밥,3.0
89,감귤 주스,순두부찌개,3.0
90,감귤 주스,시리얼,3.0
91,감귤 주스,야채샐러드,3.0
92,감귤 주스,양배추쌈,2.5
93,감귤 주스,열무김치,2.0
94,감귤 주스,오삼불고기,3.0
95,감귤 주스,오징어볶음,2.0
96,감귤 주스,오징어젓무침,3.0
97,감귤 주스,우유,3.0
98,감귤 주스,잡곡밥,3.0
99,감귤 주스,조기튀김,3.0
100,감귤 주스,조미김,2.0
101,감귤 주스,짬뽕찌개,3.0
102,감귤 주스,총각김치,2.5
103,감귤 주스,콩나물밥,2.0
104,감귤 주스,햄치즈버거,3.0
105,감귤 주스,현미밥,2.5
106,감귤 주스,호박된장찌개,2.3333333333333335
107,감자계란국,감자풋고추볶음,3.0
108,감자계란국,김장김치,2.5
109,감자계란국,깍두기,2.6666666666666665
110,감자계란국,농후 발효유,3.0
111,감자계란국,돼지고기고추장볶음,3.0
112,감자계란국,돼지고기된장불고기,3.0
113,감자계란국,두부양념장,2.0
114,감자계란국,멸치고추장볶음,3.0
115,감자계란국,밥,2.6363636363636362
116,감자계란국,배추김치,2.75
117,감자계란국,비엔나소시지야채볶음,2.0
118,감자계란국,비엔나소시지케찹볶음,3.0
119,감자계란국,쇠고기배추볶음,4.0
120,감자계란국,쇠고기야채덮밥,3.0
121,감자계란국,애호박나물,3.0
122,감자계란국,오징어채볶음,2.4
123,감자계란국,우유,2.6666666666666665
124,감자계란국,찰보리밥,3.0
125,감자돈육짜글이,감귤 주스,2.0
126,감자돈육짜글이,계란장조림,3.0
127,감자돈육짜글이,계란찜,3.0
128,감자돈육짜글이,단호박샐러드,3.0
129,감자돈육짜글이,밥,3.0
130,감자돈육짜글이,배추김치,3.0
131,감자돈육짜글이,사과,3.0
132,감자돈육짜글이,사과 주스,3.0
133,감자돈육짜글이,생선가스,3.0
134,감자돈육짜글이,열무김치,2.5
135,감자돈육짜글이,오징어볶음,2.5
136,감자돈육짜글이,오징어튀김칠리소스,3.0
137,감자돈육짜글이,잡곡밥,3.0
138,감자돈육짜글이,조미김,2.5
139,감자돈육짜글이,주스청포도,3.0
140,감자돈육짜글이,콩나물밥,2.0
141,감자돈육짜글이,포도 주스,3.0
142,감자된장국,갑오징어야채볶음,4.0
143,감자된장국,게맛살야채볶음,3.0
144,감자된장국,계란찜,4.0
145,감자된장국,고등어순살튀김,3.0
146,감자된장국,고추잡채,4.5
147,감자된장국,김장김치,3.0
148,감자된장국,깍두기,2.5
149,감자된장국,돼지고기고추장볶음,3.0
150,감자된장국,돼지불고기,4.25
151,감자된장국,딸기,4.0
152,감자된장국,맛김,3.0
153,감자된장국,밥,3.6363636363636362
154,감자된장국,배추김치,4.0
155,감자된장국,버섯강정,3.0
156,감자된장국,삼겹살구이,4.0
157,감자된장국,새송이버섯야채볶음,3.4
158,감자된장국,수수밥,2.5
159,감자된장국,양배추쌈,4.0
160,감자된장국,열무된장무침,2.0
161,감자된장국,오리불고기,3.0
162,감자된장국,오삼불고기,3.0
163,감자된장국,오징어채볶음,5.0
164,감자된장국,우유,4.0
165,감자된장국,참외신선형,3.0
166,감자된장국,찹쌀밥,5.0
167,감자된장국,총각김치,4.0
168,감자된장국,파김치,3.5
169,감자된장국,포도 주스,4.0
170,감자된장국,현미밥,3.5
171,감자매운조림,갑오징어야채볶음,4.0
172,감자매운조림,계란찜,3.0
173,감자매운조림,고등어순살튀김,3.0
174,감자매운조림,김장김치,3.5
175,감자매운조림,깍두기,3.5
176,감자매운조림,꼬꼬떡만둣국,3.0
177,감자매운조림,닭고기육개장,3.0
178,감자매운조림,닭곰탕,3.0
179,감자매운조림,돼지고기가지볶음,5.0
180,감자매운조림,돼지고기김치찌개,3.0
181,감자매운조림,두부고추장찌개,5.0
182,감자매운조림,마파두부,3.0
183,감자매운조림,바나나맛우유,3.0
184,감자매운조림,밥,3.25
185,감자매운조림,배추김치,3.6666666666666665
186,감자매운조림,백김치,3.0
187,감자매운조림,사과 주스,3.0
188,감자매운조림,쇠고기호박찌개,4.0
189,감자매운조림,수수밥,3.0
190,감자매운조림,아이스크림 샌드위치,2.0
191,감자매운조림,열무김치,3.0
192,감자매운조림,우유,3.0
193,감자매운조림,이온음료,3.0
194,감자매운조림,제육덮밥,6.0
195,감자매운조림,젤리,3.0
196,감자매운조림,조미김,2.5
197,감자매운조림,중화식잡채,2.0
198,감자매운조림,짬뽕찌개,2.0
199,감자매운조림,쭈꾸미야채볶음,3.0
200,감자매운조림,찹쌀밥,3.0
201,감자매운조림,탄산음료,3.0
202,감자매운조림,현미밥,3.5
203,감자매운조림,호박된장찌개,4.5
204,감자샐러드,무초절이,3.0
205,감자샐러드,물냉면,3.0
206,감자샐러드,삶은계란,3.0
207,감자샐러드,열무김치,3.0
208,감자쇠고기찌개,감귤,3.0
209,감자쇠고기찌개,계란후라이,3.0
210,감자쇠고기찌개,김자반,3.0
211,감자쇠고기찌개,김장김치,3.0
212,감자쇠고기찌개,깍두기,3.0
213,감자쇠고기찌개,닭갈비,3.0
214,감자쇠고기찌개,닭고기튀김,3.0
215,감자쇠고기찌개,돼지고기호박볶음,3.0
216,감자쇠고기찌개,돼지불고기,6.0
217,감자쇠고기찌개,두부고추장볶음,4.0
218,감자쇠고기찌개,마파두부,3.5
219,감자쇠고기찌개,맛김,3.0
220,감자쇠고기찌개,망고 주스,3.0
221,감자쇠고기찌개,멸치볶음,3.25
222,감자쇠고기찌개,밥,3.4615384615384617
223,감자쇠고기찌개,배추김치,3.5454545454545454
224,감자쇠고기찌개,비빔밥,3.0
225,감자쇠고기찌개,사과 주스,6.0
226,감자쇠고기찌개,생선묵볶음,3.0
227,감자쇠고기찌개,소시지콩나물찜,3.0
228,감자쇠고기찌개,시금치무침,6.0
229,감자쇠고기찌개,약고추장볶음,3.0
230,감자쇠고기찌개,우유,3.25
231,감자쇠고기찌개,워터젤리,3.0
232,감자쇠고기찌개,찰보리밥,3.0
233,감자쇠고기찌개,청양고추멸치볶음,3.0
234,감자쇠고기찌개,총각김치,3.0
235,감자쇠고기찌개,코다리강정,3.0
236,감자쇠고기찌개,콩나물무침,5.0
237,감자쇠고기찌개,햄슬라이스야채볶음,3.0
238,감자쇠고기찌개,현미밥,3.0
239,감자쇠고기찌개,황태찜,3.0
240,감자조림,감귤 주스,3.0
241,감자조림,닭개장,5.0
242,감자조림,닭고기장조림,3.0
243,감자조림,돈육미나리볶음,3.0
244,감자조림,돼지고기가지볶음,3.0
245,감자조림,들깨미역국,3.0
246,감자조림,밥,3.8
247,감자조림,배추김치,3.6666666666666665
248,감자조림,쇠고기미역국,5.0
249,감자조림,쇠고기야채볶음,3.0
250,감자조림,순두부찌개,3.0
251,감자조림,열무김치,4.0
252,감자조림,오징어볶음,5.0
253,감자조림,오징어채볶음,5.0
254,감자조림,우유,4.0
255,감자조림,찹쌀밥,3.0
256,감자조림,총각김치,3.0
257,감자조림,탄산음료,3.0
258,감자조림,해물순두부찌개,3.0
259,감자조림,호박된장찌개,3.0
260,감자채볶음,과일푸딩,2.0
261,감자채볶음,돼지고기가지볶음,2.0
262,감자채볶음,돼지고기고추장볶음,2.0
263,감자채볶음,돼지고기김치찌개,2.0
264,감자채볶음,맛김,2.0
265,감자채볶음,밥,2.0
266,감자채볶음,배추김치,2.0
267,감자채볶음,오징어찌개,2.0
268,감자채볶음,오징어콩나물국,2.0
269,감자채볶음,오징어튀김,2.0
270,감자채볶음,주스청포도,2.0
271,감자채볶음,짜먹는요구르트,2.0
272,감자채볶음,찰보리밥,2.0
273,감자채볶음,총각김치,2.0
274,감자케찹조림,데리야끼갈릭치킨,3.0
275,감자케찹조림,밥,3.0
276,감자케찹조림,배추김치,3.0
277,감자케찹조림,복숭아,3.0
278,감자케찹조림,순두부국,3.0
279,감자탕,감귤 주스,2.5
280,감자탕,게맛살야채볶음,3.0
281,감자탕,김장김치,3.0
282,감자탕,깍두기,3.0
283,감자탕,라면,2.0
284,감자탕,멜론,4.0
285,감자탕,밥,2.5
286,감자탕,배추김치,2.3333333333333335
287,감자탕,새송이버섯야채볶음,2.6666666666666665
288,감자탕,수수밥,3.0
289,감자탕,순두부양념장,2.0
290,감자탕,오렌지 주스,2.5
291,감자탕,오이무침,4.0
292,감자탕,오징어볶음,2.0
293,감자탕,오징어실채무침,2.6666666666666665
294,감자탕,오징어젓무침,3.0
295,감자탕,조기튀김,3.0
296,감자탕,콩나물무침,2.0
297,감자탕,현미밥,3.0
298,감자탕,흑미밥,2.0
299,감자튀김,감귤 주스,3.0
300,감자튀김,농후 발효유,3.0
301,감자튀김,새우버거,6.0
302,감자튀김,시리얼,3.75
303,감자튀김,야채샐러드,3.75
304,감자튀김,우유,3.0
305,감자튀김,탄산음료,3.0
306,감자튀김,햄치즈버거,3.0
307,감자풋고추볶음,감자계란국,3.0
308,감자풋고추볶음,검은콩밥,2.0
309,감자풋고추볶음,견과 혼합식,2.0
310,감자풋고추볶음,계란찜,3.0
311,감자풋고추볶음,고등어순살조림,3.0
312,감자풋고추볶음,근대된장국,2.0
313,감자풋고추볶음,김장김치,1.8
314,감자풋고추볶음,깍두기,2.6666666666666665
315,감자풋고추볶음,꽃게탕,1.5
316,감자풋고추볶음,농후 발효유,3.0
317,감자풋고추볶음,돈육김치볶음,4.0
318,감자풋고추볶음,돼지고기고추장볶음,3.0
319,감자풋고추볶음,돼지고기김치찌개,2.5
320,감자풋고추볶음,돼지고기된장불고기,2.0
321,감자풋고추볶음,돼지불고기,4.0
322,감자풋고추볶음,떡볶이,3.0
323,감자풋고추볶음,멸치볶음,2.0
324,감자풋고추볶음,밥,2.375
325,감자풋고추볶음,배추김치,2.5454545454545454
326,감자풋고추볶음,백김치,4.0
327,감자풋고추볶음,비엔나소시지야채볶음,2.0
328,감자풋고추볶음,새우짬뽕찌개,3.0
329,감자풋고추볶음,생선묵볶음,2.0
330,감자풋고추볶음,소시지야채볶음,2.0
331,감자풋고추볶음,쇠고기덮밥,3.0
332,감자풋고추볶음,쇠고기모듬버섯찌개,4.0
333,감자풋고추볶음,쇠고기미역국,2.0
334,감자풋고추볶음,쇠고기육개장,2.0
335,감자풋고추볶음,쇠고기호박찌개,3.0
336,감자풋고추볶음,수수밥,3.5
337,감자풋고추볶음,아이스크림 떠먹는형,2.0
338,감자풋고추볶음,애호박나물,3.0
339,감자풋고추볶음,오징어채볶음,2.0
340,감자풋고추볶음,우유,2.4545454545454546
341,감자풋고추볶음,제육덮밥,2.0
342,감자풋고추볶음,주스청포도,3.0
343,감자풋고추볶음,찰보리밥,2.6666666666666665
344,감자풋고추볶음,찹쌀탕수육,2.0
345,감자풋고추볶음,초코씨리얼,2.3333333333333335
346,감자풋고추볶음,콩나물국밥,2.5
347,감자풋고추볶음,콩나물무채국,4.0
348,감자풋고추볶음,탄산음료,1.0
349,감자풋고추볶음,팝콘형치킨너겟,1.0
350,감자풋고추볶음,포도신선형,2.0
351,감자풋고추볶음,현미밥,1.0
352,갑오징어야채볶음,감자된장국,4.0
353,갑오징어야채볶음,감자매운조림,4.0
354,갑오징어야채볶음,김장김치,4.0
355,갑오징어야채볶음,돼지고기고추장볶음,4.0
356,갑오징어야채볶음,밥,4.0
357,갑오징어야채볶음,쇠고기호박찌개,4.0
358,갑오징어야채볶음,총각김치,4.0
359,갑오징어야채볶음,현미밥,4.0
360,갓김치,갈치순살튀김,1.0
361,갓김치,감귤,1.0
362,갓김치,깐풍기,2.0
363,갓김치,닭볶음탕,1.0
364,갓김치,닭순살야채조림,3.0
365,갓김치,대구탕,3.0
366,갓김치,돈육표고장조림,2.0
367,갓김치,돼지고기김치찜,3.0
368,갓김치,돼지고기콩나물볶음,2.0
369,갓김치,맛김,3.0
370,갓김치,명태매운탕,2.0
371,갓김치,무조림,3.0
372,갓김치,밥,2.5
373,갓김치,배추김치,3.0
374,갓김치,배추된장국,2.0
375,갓김치,브로콜리초고추장,2.0
376,갓김치,사과 주스,2.0
377,갓김치,생선묵볶음,1.0
378,갓김치,소양념갈비찜,2.0
379,갓김치,수수밥,3.0
380,갓김치,순두부찌개,3.0
381,갓김치,시금치무침,3.0
382,갓김치,아이스크림 콘완제품,2.0
383,갓김치,오징어젓무침,2.0
384,갓김치,우유,3.0
385,갓김치,유산균 발효 음료,3.0
386,갓김치,제육덮밥,3.0
387,갓김치,즉석쌀국수,2.0
388,갓김치,찰보리밥,1.0
389,갓김치,참외신선형,2.0
390,갓김치,찹쌀밥,2.0
391,갓김치,컵과일,3.0
392,갓김치,팥빙수,3.0
393,갓김치,패주미역국,2.0
394,갓김치,해물순두부찌개,2.0
395,갓김치,햄김치찌개,3.0
396,갓김치,현미밥,2.0
397,갓김치,황태채무침,2.0
398,갓김치,흑미밥,2.0
399,거봉포도,고등어순살조림,3.0
400,거봉포도,궁중떡볶이,3.0
401,거봉포도,닭고기육개장,3.0
402,거봉포도,돈가스,3.0
403,거봉포도,돈육김치덮밥,3.0
404,거봉포도,돼지고기김치찌개,3.0
405,거봉포도,밥,3.0
406,거봉포도,방울토마토샐러드,3.0
407,거봉포도,배추김치,3.0
408,거봉포도,백김치,3.0
409,거봉포도,열무김치,3.0
410,거봉포도,오징어젓무침,3.0
411,거봉포도,잡채,3.0
412,거봉포도,전복장조림,3.0
413,거봉포도,조기튀김,3.0
414,거봉포도,조미김,3.0
415,거봉포도,짬뽕찌개,3.0
416,거봉포도,코다리순살조림,3.0
417,거봉포도,팝콘치킨강정,3.0
418,거봉포도,해물순두부찌개,3.0
419,건빵,계란후라이,2.0
420,건빵,김자반,3.0
421,건빵,김장김치,3.0
422,건빵,깍두기,2.6666666666666665
423,건빵,꼬리곰탕,3.0
424,건빵,닭고기감자찌개,3.0
425,건빵,닭고기육개장,3.0
426,건빵,닭순살양배추볶음,2.0
427,건빵,두부김치국,2.0
428,건빵,무조림,2.0
429,건빵,미트볼양념조림,3.0
430,건빵,민어매운탕,2.0
431,건빵,밥,2.8333333333333335
432,건빵,배 주스,2.0
433,건빵,배추김치,2.3333333333333335
434,건빵,백김치,3.0
435,건빵,버섯야채볶음,2.0
436,건빵,부추겉절이,3.0
437,건빵,사과 주스,2.0
438,건빵,쇠고기볶음고추장,2.0
439,건빵,쇠고기호박찌개,3.0
440,건빵,아이스크림 떠먹는형,3.0
441,건빵,열무김치,2.0
442,건빵,오이풋고추된장무침,2.5
443,건빵,오징어젓무침,3.0
444,건빵,잡곡밥,2.0
445,건빵,조기튀김,3.0
446,건빵,찰보리비빔밥,2.0
447,건빵,콩나물삼색볶음,3.0
448,건빵,햄김치찌개,2.0
449,건새우아욱된장국,간장 돼지불고기,3.0
450,건새우아욱된장국,김장김치,3.0
451,건새우아욱된장국,닭튀김마늘소스,3.0
452,건새우아욱된장국,대추방울토마토,3.0
453,건새우아욱된장국,돼지고기고추장볶음,3.0
454,건새우아욱된장국,두부양념장,3.0
455,건새우아욱된장국,무나물,3.0
456,건새우아욱된장국,바나나,3.0
457,건새우아욱된장국,배추김치,3.0
458,건새우아욱된장국,버섯야채볶음,3.0
459,건새우아욱된장국,브로콜리초고추장,3.0
460,건새우아욱된장국,쇠고기덮밥,3.0
461,건새우아욱된장국,쇠고기불고기,3.0
462,건새우아욱된장국,수수밥,3.0
463,건새우아욱된장국,오징어젓무침,3.0
464,건새우아욱된장국,흑미밥,3.0
465,건새우애호박찌개,깍두기,2.0
466,건새우애호박찌개,돈육새송이야채볶음,3.0
467,건새우애호박찌개,돈육표고장조림,2.0
468,건새우애호박찌개,두부강정,3.0
469,건새우애호박찌개,모듬쌈,3.0
470,건새우애호박찌개,밥,2.5
471,건새우애호박찌개,배추김치,2.6666666666666665
472,건새우애호박찌개,사과 주스,3.0
473,건새우애호박찌개,쇠고기불고기,2.5
474,건새우애호박찌개,양배추쌈,2.0
475,건새우애호박찌개,연두부양념장,2.0
476,건새우애호박찌개,우유,2.0
477,건새우애호박찌개,이온음료,3.0
478,건새우애호박찌개,조미김,2.0
479,검은콩밥,감자풋고추볶음,2.0
480,검은콩밥,근대된장국,3.0
481,검은콩밥,김장김치,2.3333333333333335
482,검은콩밥,깍두기,2.3333333333333335
483,검은콩밥,꽃게탕,2.0
484,검은콩밥,단무지무침,2.0
485,검은콩밥,닭간장소스찜,3.0
486,검은콩밥,닭고기튀김,2.0
487,검은콩밥,닭순살야채튀김,3.0
488,검은콩밥,닭순살피망볶음,2.0
489,검은콩밥,대추방울토마토,2.5
490,검은콩밥,돼지고기가지볶음,3.0
491,검은콩밥,돼지고기감자조림,3.0
492,검은콩밥,돼지고기감자찌개,3.0
493,검은콩밥,돼지고기고추장볶음,2.0
494,검은콩밥,돼지고기김치찌개,2.0
495,검은콩밥,돼지고기콩나물볶음,3.0
496,검은콩밥,돼지불고기,3.0
497,검은콩밥,두부고추장찌개,2.0
498,검은콩밥,두부양념장,3.0
499,검은콩밥,딸기신선형,2.0
500,검은콩밥,떡볶이,2.0
501,검은콩밥,라면,2.0
502,검은콩밥,망고 주스,3.0
503,검은콩밥,명태매운탕,2.0
504,검은콩밥,무나물,3.0
505,검은콩밥,바나나,3.0
506,검은콩밥,배 주스,3.0
507,검은콩밥,배추김치,2.7142857142857144
508,검은콩밥,배추된장국,3.0
509,검은콩밥,버섯매운탕,3.0
510,검은콩밥,사과 주스,2.0
511,검은콩밥,새송이버섯야채볶음,3.0
512,검은콩밥,생선묵볶음,2.5
513,검은콩밥,쇠고기미역국,2.0
514,검은콩밥,쇠고기새송이버섯볶음,2.0
515,검은콩밥,순두부양념장,2.0
516,검은콩밥,순두부찌개,3.0
517,검은콩밥,순두부해물찌개,3.0
518,검은콩밥,시금치무침,2.0
519,검은콩밥,아이스크림 떠먹는형,3.0
520,검은콩밥,아이스크림 콘완제품,2.0
521,검은콩밥,안동찜닭,3.0
522,검은콩밥,양배추쌈,2.5
523,검은콩밥,오렌지 주스,3.0
524,검은콩밥,오삼불고기,3.0
525,검은콩밥,오이된장무침,3.0
526,검은콩밥,오이무침,2.0
527,검은콩밥,오징어젓무침,3.0
528,검은콩밥,오징어찌개,2.0
529,검은콩밥,오징어채볶음,3.0
530,검은콩밥,오징어튀김,3.0
531,검은콩밥,짜먹는요구르트,3.0
532,검은콩밥,짬뽕찌개,3.0
533,검은콩밥,청양고추멸치볶음,3.0
534,검은콩밥,청양풍닭볶음,2.0
535,검은콩밥,총각김치,2.6666666666666665
536,검은콩밥,콩나물무침,2.0
537,검은콩밥,한라봉,2.0
538,검은콩밥,호박된장찌개,2.5
539,게맛살야채볶음,감귤 주스,3.0
540,게맛살야채볶음,감자된장국,3.0
541,게맛살야채볶음,감자탕,3.0
542,게맛살야채볶음,계란찜,3.0
543,게맛살야채볶음,김장김치,3.0
544,게맛살야채볶음,김치국,3.0
545,게맛살야채볶음,깍두기,2.5
546,게맛살야채볶음,닭볶음탕,3.0
547,게맛살야채볶음,돼지불고기,3.0
548,게맛살야채볶음,두부된장찌개,3.5
549,게맛살야채볶음,라면,3.0
550,게맛살야채볶음,마파감자,3.0
551,게맛살야채볶음,마파두부,3.0
552,게맛살야채볶음,멸치볶음,3.0
553,게맛살야채볶음,밥,2.923076923076923
554,게맛살야채볶음,배추김치,3.0
555,게맛살야채볶음,버섯강정,2.0
556,게맛살야채볶음,버섯야채볶음,3.0
557,게맛살야채볶음,사과,3.0
558,게맛살야채볶음,생선묵국,2.0
559,게맛살야채볶음,쇠고기,3.0
560,게맛살야채볶음,쇠고기육개장,3.0
561,게맛살야채볶음,순두부양념장,3.0
562,게맛살야채볶음,오징어젓무침,3.0
563,게맛살야채볶음,오징어콩나물국,3.0
564,게맛살야채볶음,우유,3.0
565,게맛살야채볶음,조갯살미역국,3.0
566,게맛살야채볶음,조미김,3.0
567,게맛살야채볶음,즉석쌀국수,2.0
568,게맛살야채볶음,짬뽕찌개,3.0
569,게맛살야채볶음,햄김치찌개,2.5
570,견과 혼합식,감자풋고추볶음,2.0
571,견과 혼합식,김장김치,2.0
572,견과 혼합식,꽃게탕,2.0
573,견과 혼합식,돼지고기된장불고기,2.0
574,견과 혼합식,찰보리밥,2.0
575,계란국,김자반,3.0
576,계란국,김장김치,3.6
577,계란국,깍두기,3.0
578,계란국,농후 발효유,3.0
579,계란국,돈가스,3.0
580,계란국,돼지고기감자조림,3.4
581,계란국,돼지불고기,2.6666666666666665
582,계란국,두부양념장,3.0
583,계란국,마파감자,3.0
584,계란국,맛김,3.2
585,계란국,무나물,2.0
586,계란국,밥,3.2666666666666666
587,계란국,배추김치,3.0
588,계란국,버섯야채볶음,3.2
589,계란국,쇠고기배추볶음,4.0
590,계란국,순두부양념장,4.0
591,계란국,애호박나물,4.0
592,계란국,오삼불고기,4.0
593,계란국,오이김치,2.0
594,계란국,우유,3.1875
595,계란국,쫄면,3.0
596,계란국,찰보리밥,2.0
597,계란국,초코씨리얼,3.0
598,계란국,탕수육,2.0
599,계란국,파김치,4.0
600,계란국,팥빙수,2.0
601,계란말이,깍두기,3.0
602,계란말이,닭고기육개장,3.0
603,계란말이,밥,3.0
604,계란말이,배추김치,3.0
605,계란말이,생선묵조림,3.0
606,계란말이,쇠고기탕국,3.0
607,계란말이,우유,3.0
608,계란말이,참외,3.0
609,계란말이,탕수육,3.0
610,계란말이,흑미밥,3.0
611,계란장조림,감자돈육짜글이,3.0
612,계란장조림,깍두기,1.0
613,계란장조림,돈육김치덮밥,3.0
614,계란장조림,두부고추장찌개,3.0
615,계란장조림,망고 주스,3.0
616,계란장조림,배추김치,3.0
617,계란장조림,비엔나소시지김치찌개,1.0
618,계란장조림,아이스크림 콘완제품,1.0
619,계란장조림,열무김치,3.0
620,계란장조림,오징어볶음,3.0
621,계란장조림,오징어젓무침,1.0
622,계란장조림,잡곡밥,3.0
623,계란장조림,조미김,1.0
624,계란장조림,포도 주스,3.0
625,계란장조림,흑미밥,1.0
626,계란찜,간장 돼지불고기,4.0
627,계란찜,감귤 주스,3.0
628,계란찜,감자돈육짜글이,3.0
629,계란찜,감자된장국,4.0
630,계란찜,감자매운조림,3.0
631,계란찜,감자풋고추볶음,3.0
632,계란찜,게맛살야채볶음,3.0
633,계란찜,고추잡채,4.0
634,계란찜,과일,3.0
635,계란찜,김장김치,3.8
636,계란찜,깍두기,2.875
637,계란찜,꼬꼬떡만둣국,3.0
638,계란찜,낙지젓,3.0
639,계란찜,닭고기감자조림,3.0
640,계란찜,돈가스,3.0
641,계란찜,돈육김치볶음,3.0
642,계란찜,돈육야채볶음,3.0
643,계란찜,돈육호박볶음,3.0
644,계란찜,돼지고기감자조림,2.0
645,계란찜,돼지고기무찌개,3.0
646,계란찜,돼지불고기,4.0
647,계란찜,두부된장찌개,3.0
648,계란찜,두부양념장,2.0
649,계란찜,떡만둣국,5.0
650,계란찜,마파두부,3.0
651,계란찜,맛김,2.5
652,계란찜,멜론,4.0
653,계란찜,무나물,5.0
654,계란찜,밥,3.375
655,계란찜,배추김치,3.44
656,계란찜,백김치,3.0
657,계란찜,버섯감자찌개,3.0
658,계란찜,버섯매운탕,3.0
659,계란찜,버섯야채볶음,3.0
660,계란찜,복숭아,3.0
661,계란찜,블루베리,3.0
662,계란찜,비엔나소시지야채볶음,3.0
663,계란찜,비엔나소시지케찹볶음,4.0
664,계란찜,사골곰탕,3.0
665,계란찜,사과,3.0
666,계란찜,사과 주스,3.6666666666666665
667,계란찜,새송이버섯야채볶음,3.5
668,계란찜,소시지케찹볶음,3.0
669,계란찜,쇠고기당면국,3.5
670,계란찜,쇠고기덮밥,3.0
671,계란찜,쇠고기모듬버섯찌개,4.0
672,계란찜,쇠고기무국,4.6
673,계란찜,쇠고기미역국,4.0
674,계란찜,쇠고기배추볶음,4.0
675,계란찜,쇠고기새송이버섯볶음,4.0
676,계란찜,쇠고기육개장,3.0
677,계란찜,쇠고기탕국,2.0
678,계란찜,쇠고기호박찌개,3.6666666666666665
679,계란찜,수박,4.0
680,계란찜,수수밥,3.0
681,계란찜,시금치무침,4.0
682,계란찜,애호박나물,4.75
683,계란찜,연포탕,3.5
684,계란찜,열무김치,3.0
685,계란찜,오삼불고기,3.0
686,계란찜,오징어국,3.5
687,계란찜,오징어실채볶음,3.0
