,메뉴이름,다른메뉴,조합점수
63,감귤 주스,밥,2.75
64,감귤 주스,배추김치,2.6
65,감귤 주스,삼계탕,3.0
66,감귤 주스,상추쌈,2.0
67,감귤 주스,새송이버섯야채볶음,3.0
68,감귤 주스,쇠고기미역국,2.0
69,감귤 주스,오삼불고기,2.0
70,감귤 주스,오이풋고추된장무침,3.0
71,감귤 주스,오징어채무침,2.0
72,감귤 주스,우유,2.0
73,감귤 주스,콩나물국,3.0
74,감귤 주스,팽이버섯국,2.0
75,감귤 주스,해물찌개,3.0
76,감귤 주스,현미밥,2.0
77,감귤 주스,호박쇠고기볶음,2.0
78,감자국,두부조림,2.0
79,감자국,맛김,2.0
80,감자국,무생채,1.0
81,감자국,밀쌀밥,1.0
82,감자국,밥,3.0
83,감자국,배추김치,2.75
84,감자국,비엔나소시지케찹볶음,2.0
85,감자국,생선가스,5.0
86,감자국,쇠고기갈비찜,1.0
87,감자국,쇠고기야채볶음,3.0
88,감자국,아이스크림 콘완제품,1.0
89,감자국,오징어채무침,3.0
90,감자국,우유,2.5
91,감자국,찹쌀밥,2.0
92,감자국,치킨샐러드,5.0
93,감자국,현미밥,5.0
94,감자된장국,게맛살야채튀김,4.0
95,감자된장국,계란후라이,3.0
96,감자된장국,과일푸딩,5.0
97,감자된장국,깍두기,3.0
98,감자된장국,닭강정,5.0
99,감자된장국,닭고기야채조림,3.0
100,감자된장국,대추방울토마토,3.0
101,감자된장국,돈가스,3.0
102,감자된장국,모듬야채,3.0
103,감자된장국,밀쌀밥,3.0
104,감자된장국,밥,3.0
105,감자된장국,배추김치,3.75
106,감자된장국,비빔밥,3.0
107,감자된장국,샐러리샐러드,3.0
108,감자된장국,생선가스,3.0
109,감자된장국,소양념갈비찜,2.0
110,감자된장국,수박,3.0
111,감자된장국,식혜,2.0
112,감자된장국,야채샐러드,3.0
113,감자된장국,열무김치,2.0
114,감자된장국,오삼불고기,3.0
115,감자된장국,오이소박이,3.0
116,감자된장국,오이풋고추된장무침,2.0
117,감자된장국,오징어채볶음,5.0
118,감자된장국,전복장조림,4.0
119,감자된장국,조기튀김,3.0
120,감자된장국,찰보리밥,3.0
121,감자된장국,찹쌀밥,5.0
122,감자된장국 ,감자된장국 ,5.0
123,감자된장국 ,고등어순살조림 ,4.0
124,감자된장국 ,고추잡채 ,5.0
125,감자된장국 ,김자반,3.5
126,감자된장국 ,깍두기,4.0
127,감자된장국 ,꽈리고추멸치볶음 ,6.0
128,감자된장국 ,닭갈비 ,2.0
129,감자된장국 ,닭매운찜,4.8
130,감자된장국 ,돼지고기고추장볶음 ,5.0
131,감자된장국 ,돼지고기김치볶음 ,4.5
132,감자된장국 ,돼지고기콩나물볶음 ,3.0
133,감자된장국 ,돼지불고기 ,4.0
134,감자된장국 ,두부양념장 ,5.0
135,감자된장국 ,맛김,3.0
136,감자된장국 ,모듬야채 ,3.0
137,감자된장국 ,무생채,4.0
138,감자된장국 ,밥,4.333333333333333
139,감자된장국 ,배추김치,4.3076923076923075
140,감자된장국 ,백김치,4.0
141,감자된장국 ,브로콜리초고추장 ,4.0
142,감자된장국 ,새송이버섯야채볶음 ,4.0
143,감자된장국 ,새우튀김 ,5.0
144,감자된장국 ,쇠고기갈비찜 ,3.0
145,감자된장국 ,쇠고기버섯볶음 ,3.0
146,감자된장국 ,순두부계란찜 ,3.0
147,감자된장국 ,시금치무침 ,5.0
148,감자된장국 ,열무김치,3.0
149,감자된장국 ,오삼불고기 ,3.0
150,감자된장국 ,오이고추장무침 ,6.0
151,감자된장국 ,오이양파장아찌 ,2.0
152,감자된장국 ,우엉조림 ,6.0
153,감자된장국 ,잡곡밥,3.5
154,감자된장국 ,잡채밥 ,5.0
155,감자된장국 ,조기튀김 ,3.0
156,감자된장국 ,찰보리밥,2.6666666666666665
157,감자된장국 ,찹쌀밥,5.0
158,감자된장국 ,흑미밥,3.0
159,감자샐러드,감귤 주스,3.0
160,감자샐러드,닭순살코기튀김,3.0
161,감자샐러드,대추방울토마토,3.0
162,감자샐러드,돈가스,3.0
163,감자샐러드,된장국,3.0
164,감자샐러드,밥,3.0
165,감자샐러드,배추김치,3.4
166,감자샐러드,삼계탕,3.0
167,감자샐러드,생선가스,4.0
168,감자샐러드,생수,3.0
169,감자샐러드,쇠고기무국,5.0
170,감자샐러드,아이스크림 팩형,3.0
171,감자샐러드,오이풋고추된장무침,3.0
172,감자샐러드,유산균 발효 음료,3.0
173,감자샐러드,짬뽕찌개,3.0
174,감자샐러드,햄김치찌개,3.0
175,감자샐러드,현미밥,5.0
176,감자샐러드 ,고등어카레튀김 ,6.0
177,감자샐러드 ,돈가스 ,2.75
178,감자샐러드 ,두부고추장찌개 ,2.5
179,감자샐러드 ,밥,4.0
180,감자샐러드 ,배추김치,3.4285714285714284
181,감자샐러드 ,볶음밥,3.0
182,감자샐러드 ,생선가스 ,3.5
183,감자샐러드 ,소시지찌개 ,4.0
184,감자샐러드 ,순두부계란찜 ,3.0
185,감자샐러드 ,잡곡밥,2.6666666666666665
186,감자샐러드 ,총각김치,3.0
187,감자샐러드 ,콩나물김치국 ,4.5
188,감자샐러드 ,팽이버섯국 ,3.0
189,감자샐러드 ,현미밥,4.0
190,감자양파찌개,배추김치,4.0
191,감자양파찌개,새송이버섯야채볶음,4.0
192,감자양파찌개,시금치무침,4.0
193,감자양파찌개,현미밥,4.0
194,감자양파찌개 ,계란후라이 ,4.0
195,감자양파찌개 ,깍두기,3.0
196,감자양파찌개 ,돼지고기콩나물볶음 ,3.0
197,감자양파찌개 ,돼지불고기 ,3.0
198,감자양파찌개 ,모듬야채 ,3.0
199,감자양파찌개 ,무생채,3.0
200,감자양파찌개 ,밥,3.0
201,감자양파찌개 ,배추김치,3.0
202,감자양파찌개 ,배추된장무침 ,3.0
203,감자양파찌개 ,백김치,4.0
204,감자양파찌개 ,비빔밥 ,4.0
205,감자양파찌개 ,비엔나소시지케찹볶음 ,2.0
206,감자양파찌개 ,삼겹살구이 ,3.0
207,감자양파찌개 ,상추쌈 ,3.0
208,감자양파찌개 ,새송이버섯야채볶음 ,4.0
209,감자양파찌개 ,쇠고기불고기 ,3.0
210,감자양파찌개 ,쇠고기팽이버섯떡볶음 ,3.0
211,감자양파찌개 ,시금치무침 ,3.0
212,감자양파찌개 ,양배추쌈 ,3.0
213,감자양파찌개 ,오징어채볶음 ,3.0
214,감자양파찌개 ,오징어튀김 ,3.0
215,감자양파찌개 ,잡곡밥,3.0
216,감자양파찌개 ,잡채밥 ,3.0
217,감자양파찌개 ,찰보리밥,3.0
218,감자양파찌개 ,찹쌀밥,2.5
219,감자양파찌개 ,현미밥,4.0
220,감자조림,계란국,3.0
221,감자조림,과일푸딩,3.0
222,감자조림,깍두기,4.0
223,감자조림,닭고기김치찜,3.5
224,감자조림,돼지고기김치볶음,5.0
225,감자조림,돼지고기김치찌개,3.0
226,감자조림,두부김치,3.0
227,감자조림,떠먹는 토핑형 발효유,2.0
228,감자조림,맑은순두부계란탕,3.0
229,감자조림,맛김,3.0
230,감자조림,밥,3.5714285714285716
231,감자조림,배추김치,3.1666666666666665
232,감자조림,버섯된장찌개,5.0
233,감자조림,비엔나소시지케찹볶음,2.5
234,감자조림,새송이버섯야채볶음,3.0
235,감자조림,쇠고기무국,3.5
236,감자조림,쇠고기육개장,3.0
237,감자조림,스크램블에그,4.0
238,감자조림,양념통닭,3.0
239,감자조림,열무김치,3.0
240,감자조림,오렌지 주스,3.0
241,감자조림,오징어채마요네즈구이,4.0
242,감자조림,우유,3.0
243,감자조림,주스망고코넛,3.0
244,감자조림,짜먹는요구르트,3.0
245,감자조림,찰보리밥,3.0
246,감자조림,찹쌀밥,3.5
247,감자조림,총각김치,3.3333333333333335
248,감자조림,콩나물국,3.0
249,감자조림,콩나물두부국,3.0
250,감자조림,해물찌개,4.0
251,감자조림,현미밥,2.5
252,감자조림 ,갓김치,5.0
253,감자조림 ,계란국 ,6.0
254,감자조림 ,깍두기,3.5
255,감자조림 ,낙지덮밥 ,3.0
256,감자조림 ,닭고기김치찜 ,3.0
257,감자조림 ,돈가스 ,5.0
258,감자조림 ,돼지고기고추장볶음 ,3.0
259,감자조림 ,돼지고기김치찌개 ,6.0
260,감자조림 ,두부김치 ,5.0
261,감자조림 ,두부김치국 ,6.0
262,감자조림 ,떡만두국 ,5.0
263,감자조림 ,멸치볶음,6.0
264,감자조림 ,밥,4.818181818181818
265,감자조림 ,배추김치,4.5
266,감자조림 ,배추된장국 ,3.0
267,감자조림 ,버섯된장찌개 ,4.0
268,감자조림 ,볶음밥,4.0
269,감자조림 ,새송이버섯야채볶음 ,4.0
270,감자조림 ,새우살야채볶음 ,3.0
271,감자조림 ,생선묵국 ,4.0
272,감자조림 ,생선묵볶음 ,3.0
273,감자조림 ,소시지찌개 ,3.0
274,감자조림 ,쇠고기미역국 ,3.0
275,감자조림 ,쇠고기버섯볶음 ,6.0
276,감자조림 ,쇠고기호박찌개 ,4.0
277,감자조림 ,순두부계란찜 ,3.0
278,감자조림 ,순두부찌개 ,6.0
279,감자조림 ,시금치된장국 ,4.0
280,감자조림 ,애호박나물 ,5.0
281,감자조림 ,양념통닭 ,3.0
282,감자조림 ,열무김치,3.0
283,감자조림 ,오이고추장무침 ,3.0
284,감자조림 ,오징어볶음 ,6.5
285,감자조림 ,오징어채간장볶음 ,4.0
286,감자조림 ,잡곡밥,3.0
287,감자조림 ,잡채밥 ,5.0
288,감자조림 ,조개국 ,3.0
289,감자조림 ,짬뽕찌개 ,4.0
290,감자조림 ,찰보리밥,4.0
291,감자조림 ,찹쌀밥,3.0
292,감자조림 ,총각김치,6.0
293,감자조림 ,치킨너겟 ,4.5
294,감자조림 ,콩나물국 ,3.0
295,감자조림 ,콩나물무침 ,6.0
296,감자조림 ,팽이버섯국 ,3.0
297,감자조림 ,햄게맛살볶음 ,4.0
298,감자조림 ,호박된장찌개 ,7.0
299,감자조림 ,흑미밥,4.666666666666667
300,감자짜글이,건빵,4.0
301,감자짜글이,계란말이,3.0
302,감자짜글이,계란장조림,5.0
303,감자짜글이,깍두기,3.5
304,감자짜글이,닭고기김치찜,3.0
305,감자짜글이,두부조림,3.0
306,감자짜글이,맛김,3.5
307,감자짜글이,무생채,4.0
308,감자짜글이,밥,3.8
309,감자짜글이,배추김치,4.0
310,감자짜글이,쇠고기버섯볶음,4.0
311,감자짜글이,시금치무침,4.0
312,감자짜글이,연두부양념장,3.0
313,감자짜글이,오징어젓무침,5.0
314,감자짜글이,오징어튀김,4.0
315,감자짜글이,오징어튀김샐러드소스,4.0
316,감자짜글이,우유,4.0
317,감자짜글이,자두,4.0
318,감자짜글이,주스카프리썬 오렌지,3.0
319,감자짜글이,찹쌀밥,4.0
320,감자짜글이,콩나물매운무침,4.0
321,감자채볶음,계란후라이 ,5.0
322,감자채볶음,고추참치덮밥 ,5.0
323,감자채볶음,깍두기,4.5
324,감자채볶음,깐풍기,2.0
325,감자채볶음,돼지고기김치볶음,3.0
326,감자채볶음,돼지고기김치볶음 ,6.0
327,감자채볶음,돼지고기김치찌개 ,5.0
328,감자채볶음,된장국,2.0
329,감자채볶음,두부고추장찌개 ,3.0
330,감자채볶음,두부김치국 ,2.0
331,감자채볶음,라면,3.0
332,감자채볶음,맛김,2.5
333,감자채볶음,매운소시지떡볶음 ,2.0
334,감자채볶음,멸치볶음,5.0
335,감자채볶음,명태순살강정 ,3.0
336,감자채볶음,무나물,2.0
337,감자채볶음,밀쌀밥,2.0
338,감자채볶음,밥,3.857142857142857
339,감자채볶음,배추김치,3.3636363636363638
340,감자채볶음,북어채국,2.0
341,감자채볶음,비엔나소시지케찹볶음,2.0
342,감자채볶음,새송이버섯야채볶음,2.0
343,감자채볶음,생선묵볶음 ,3.0
344,감자채볶음,소시지찌개,2.0
345,감자채볶음,쇠고기무국 ,4.0
346,감자채볶음,쇠고기미역국 ,3.0
347,감자채볶음,쇠고기육개장,2.0
348,감자채볶음,쇠고기육개장 ,3.0
349,감자채볶음,순두부해물찌개 ,3.0
350,감자채볶음,열무김치,2.0
351,감자채볶음,오렌지 주스,2.0
352,감자채볶음,오이고추장무침 ,3.0
353,감자채볶음,오징어젓무침 ,4.0
354,감자채볶음,오징어채무침 ,5.0
355,감자채볶음,우유,2.0
356,감자채볶음,잡곡밥,3.5
357,감자채볶음,조개국 ,6.0
358,감자채볶음,찰보리밥,2.0
359,감자채볶음,콩나물국,3.0
360,감자채볶음,현미밥,3.0
361,감자채볶음,흑미밥,2.0
362,감자탕,모듬야채,2.0
363,감자탕,밀쌀밥,2.0
364,감자탕,밥,3.0
365,감자탕,복숭아 주스,3.0
366,감자탕,오징어숙회초고추장,2.0
367,감자탕,청경채굴소스볶음,3.0
368,감자탕,초콜릿,3.0
369,감자탕,총각김치,2.5
370,감자탕,콩나물매운무침,3.0
371,갓김치,감자조림 ,5.0
372,갓김치,고추잡채,5.0
373,갓김치,농후 발효유,3.0
374,갓김치,닭고기육개장,2.0
375,갓김치,돼지고기김치볶음,3.0
376,갓김치,두부고추장찌개,5.0
377,갓김치,두부김치 ,5.0
378,갓김치,라면,3.0
379,갓김치,마파두부덮밥,2.0
380,갓김치,밥,5.0
381,갓김치,비빔만두,5.0
382,갓김치,사과,5.0
383,갓김치,야채튀김,2.0
384,갓김치,오이풋고추된장무침,3.0
385,갓김치,잡채밥,3.0
386,갓김치,잡채밥 ,5.0
387,거봉포도,레몬에이드,3.0
388,거봉포도,우유,3.0
389,거봉포도,참치마요덮밥,3.0
390,거봉포도,햄치즈버거,3.0
391,건빵,감자짜글이,4.0
392,건빵,고추잡채,3.0
393,건빵,근대된장국,2.0
394,건빵,도라지오이무침,3.0
395,건빵,돼지고기고추장볶음,2.0
396,건빵,레몬에이드,3.0
397,건빵,무생채,4.0
398,건빵,밥,3.5
399,건빵,배추김치,3.0
400,건빵,아이스크림 콘완제품,2.0
401,건빵,오이부추무침,2.0
402,건빵,오징어튀김샐러드소스,4.0
403,건빵,자두,4.0
404,건빵,짬뽕찌개,3.0
405,건빵,탄산음료,5.0
406,건빵,현미밥,2.0
407,건새우무우국,돼지고기김치볶음,3.0
408,건새우무우국,맛김,2.0
409,건새우무우국,밥,2.5
410,건새우무우국,배추김치,2.0
411,건새우무우국,사과 주스,3.0
412,건새우무우국,오징어채볶음,2.0
413,건새우무우국,우유,2.5
414,건새우무우국,총각김치,3.0
415,건새우무우국,콩나물무침,3.0
416,건새우무우국,햄감자볶음,2.0
417,건새우아욱된장국,닭갈비,3.0
418,건새우아욱된장국,돼지불고기,3.0
419,건새우아욱된장국,두부김치,3.0
420,건새우아욱된장국,모듬야채,3.0
421,건새우아욱된장국,배추김치,3.0
422,건새우아욱된장국,상추쌈,3.0
423,건새우아욱된장국,열무김치,3.0
424,건새우아욱된장국,찰보리밥,3.0
425,건새우아욱된장국,찹쌀밥,3.0
426,건새우아욱된장국,콩나물매운무침,3.0
427,건새우아욱된장국,파인애플에이드 ,3.0
428,건새우아욱된장국,현미밥,3.0
429,건새우아욱된장국 ,가지무침 ,3.0
430,건새우아욱된장국 ,깍두기,2.5
431,건새우아욱된장국 ,깻잎찜 ,3.0
432,건새우아욱된장국 ,닭갈비 ,3.0
433,건새우아욱된장국 ,돼지고기고추장볶음 ,2.0
434,건새우아욱된장국 ,돼지불고기 ,3.0
435,건새우아욱된장국 ,모듬야채 ,3.0
436,건새우아욱된장국 ,밥,2.5
437,건새우아욱된장국 ,배추김치,3.0
438,건새우아욱된장국 ,양배추쌈 ,2.0
439,건새우아욱된장국 ,오리불고기 ,3.0
440,건새우아욱된장국 ,찰보리밥,3.0
441,건새우아욱된장국 ,총각김치,3.0
442,건새우아욱된장국 ,현미밥,3.0
443,검은콩밥,깍두기,3.0
444,검은콩밥,대추방울토마토,3.0
445,검은콩밥,도라지오이무침 ,3.0
446,검은콩밥,돈가스 ,4.0
447,검은콩밥,돼지고기고추장볶음 ,3.0
448,검은콩밥,돼지고기콩나물볶음,4.0
449,검은콩밥,돼지고기콩나물볶음 ,3.5
450,검은콩밥,맛김,3.0
451,검은콩밥,멸치볶음,4.0
452,검은콩밥,미역오이냉국,2.0
453,검은콩밥,배추김치,3.0
454,검은콩밥,백김치,3.0
455,검은콩밥,버섯호박볶음 ,3.5
456,검은콩밥,부추겉절이,2.0
457,검은콩밥,상추쌈,3.0
458,검은콩밥,생선묵국,2.0
459,검은콩밥,생선묵국 ,4.0
460,검은콩밥,소시지찌개 ,3.0
461,검은콩밥,쇠고기불고기,3.0
462,검은콩밥,쇠고기팽이버섯떡볶음 ,3.0
463,검은콩밥,양배추쌈 ,3.0
464,검은콩밥,열무김치,3.0
465,검은콩밥,오이소박이,4.0
466,검은콩밥,오이양파장아찌 ,2.0
467,검은콩밥,오징어채볶음,3.0
468,검은콩밥,우엉조림,3.0
469,검은콩밥,우유,2.5
470,검은콩밥,조개국 ,3.0
471,검은콩밥,조갯살미역국,3.0
472,검은콩밥,주꾸미삼겹살볶음,2.0
473,검은콩밥,짬뽕찌개 ,3.0
474,검은콩밥,파김치,3.0
475,검은콩밥,패주볶음 ,2.0
476,검은콩밥,표고버섯돼지고기볶음 ,3.0
477,검은콩밥,한우불고기 ,3.0
478,검은콩밥,해물찌개 ,3.0
479,검은콩밥,햄김치찌개,4.0
480,검은콩밥,햄김치찌개 ,3.5
481,검은콩밥,호박된장찌개,3.0
482,게맛살야채튀김,감자된장국,4.0
483,게맛살야채튀김,밥,4.0
484,게맛살야채튀김,배추김치,4.0
485,게맛살야채튀김,전복장조림,4.0
486,계란국,감자조림,3.0
487,계란국,고추잡채,2.0
488,계란국,김자반,2.0
489,계란국,깍두기,2.0
490,계란국,농후 발효유,2.0
491,계란국,닭간장소스찜,3.0
492,계란국,닭고기야채조림,3.0
493,계란국,돼지고기고추장볶음,3.0
494,계란국,두부김치,3.0
495,계란국,맛김,3.0
496,계란국,매운소시지떡볶음,3.0
497,계란국,멸치볶음,3.0
498,계란국,밥,2.857142857142857
499,계란국,배추김치,2.857142857142857
500,계란국,사인머스켓,3.0
501,계란국,새송이버섯야채볶음,2.0
502,계란국,생선묵꽈리고추볶음,1.0
503,계란국,소시지야채볶음,2.0
504,계란국,양배추쌈,3.0
505,계란국,오이고추장무침,3.0
506,계란국,오이소박이,3.0
507,계란국,우유,2.8
508,계란국,콩나물무침,3.0
509,계란국,콩나물밥,3.0
510,계란국,햄감자볶음,4.0
511,계란국,현미밥,2.0
512,계란국,호박쇠고기볶음,4.0
513,계란국 ,감자조림 ,6.0
514,계란국 ,고등어김치조림 ,5.0
515,계란국 ,깍두기,2.0
516,계란국 ,닭간장소스찜 ,3.5
517,계란국 ,닭고기김치찜 ,4.0
518,계란국 ,두부양념장 ,5.0
519,계란국 ,맛김,2.6666666666666665
520,계란국 ,멸치볶음,6.0
521,계란국 ,무생채,4.0
522,계란국 ,밥,4.0
523,계란국 ,배추김치,3.5714285714285716
524,계란국 ,상추쌈 ,2.0
525,계란국 ,새송이버섯야채볶음 ,3.0
526,계란국 ,생선묵꽈리고추볶음 ,3.0
527,계란국 ,쇠고기버섯볶음 ,4.0
528,계란국 ,오삼불고기 ,2.0
529,계란국 ,오이고추장무침 ,4.0
530,계란국 ,오징어채무침 ,2.0
531,계란국 ,잡채밥 ,2.0
532,계란국 ,제육덮밥 ,3.0
533,계란국 ,찰보리밥,2.0
534,계란국 ,찹쌀밥,3.0
535,계란국 ,총각김치,3.6666666666666665
536,계란국 ,콩나물무침 ,4.0
537,계란국 ,패주볶음 ,2.0
538,계란국 ,현미밥,5.0
539,계란말이,감자짜글이,3.0
540,계란말이,두부조림,3.0
541,계란말이,맛김,3.0
542,계란말이,밥,3.0
543,계란말이,배추김치,3.0
544,계란말이,우유,3.0
545,계란말이 ,된장국,5.0
546,계란말이 ,배추김치,5.0
547,계란말이 ,오삼불고기 ,5.0
548,계란말이 ,찹쌀밥,5.0
549,계란장조림,감자짜글이,5.0
550,계란장조림,계란찜 ,4.0
551,계란장조림,고추잡채,3.0
552,계란장조림,김자반,2.0
553,계란장조림,깍두기,3.0
554,계란장조림,꽈리고추멸치볶음,4.0
555,계란장조림,대파국,3.0
556,계란장조림,돼지고기가지볶음,3.0
557,계란장조림,돼지고기김치볶음,3.5
558,계란장조림,떠먹는 토핑형 발효유,2.0
559,계란장조림,떡볶이,3.0
560,계란장조림,라면,3.0
561,계란장조림,마파두부덮밥,3.0
562,계란장조림,맛김,3.0
563,계란장조림,미역오이냉국,5.0
564,계란장조림,밀쌀밥,3.0
565,계란장조림,밥,3.375
566,계란장조림,배추김치,3.3636363636363638
567,계란장조림,북어채국,3.0
568,계란장조림,삼치순살튀김,3.0
569,계란장조림,새송이버섯야채볶음 ,4.0
570,계란장조림,생선묵고추장볶음,2.0
571,계란장조림,생선묵국,3.0
572,계란장조림,생선묵볶음,3.0
573,계란장조림,생수,3.0
574,계란장조림,쇠고기무국,3.0
575,계란장조림,쇠고기미역국,3.5
576,계란장조림,쇠고기호박찌개,2.0
577,계란장조림,순두부찌개,4.0
578,계란장조림,스트링치즈,3.0
579,계란장조림,야채덮밥,3.0
580,계란장조림,열무김치,4.0
581,계란장조림,오이소박이,3.0
582,계란장조림,오징어젓무침,4.0
583,계란장조림,오징어채무침,3.0
584,계란장조림,우유,3.5
585,계란장조림,워터젤리,3.0
586,계란장조림,제육덮밥,5.0
587,계란장조림,주스자연은납작복숭아,3.0
588,계란장조림,찹쌀밥,3.0
589,계란장조림,청경채겉절이,4.0
590,계란장조림,콩나물국,4.0
591,계란장조림,현미밥,4.0
592,계란장조림,흑미밥,3.0
593,계란장조림 ,고등어카레튀김 ,4.0
594,계란장조림 ,김치볶음밥 ,5.0
595,계란장조림 ,깍두기,4.0
596,계란장조림 ,꼬리곰탕형 ,1.0
597,계란장조림 ,꽈리고추멸치볶음 ,3.5
598,계란장조림 ,돼지고기김치찌개 ,4.0
599,계란장조림 ,두부김치국 ,4.0
600,계란장조림 ,맛김,3.0
601,계란장조림 ,무나물,5.0
602,계란장조림 ,무생채,1.0
603,계란장조림 ,밥,3.8
604,계란장조림 ,배추김치,3.6923076923076925
605,계란장조림 ,북어채국 ,2.0
606,계란장조림 ,비엔나소시지케찹볶음 ,4.0
607,계란장조림 ,쇠고기무국 ,4.5
608,계란장조림 ,쇠고기미역국 ,4.0
609,계란장조림 ,쇠고기육개장 ,3.0
610,계란장조림 ,순두부해물찌개 ,3.0
611,계란장조림 ,시금치된장국 ,4.0
612,계란장조림 ,아귀찜 ,2.0
613,계란장조림 ,애호박나물 ,5.0
614,계란장조림 ,오이고추장무침 ,4.0
615,계란장조림 ,오이양파장아찌 ,3.0
616,계란장조림 ,오징어튀김 ,5.0
617,계란장조림 ,잡곡밥,1.0
618,계란장조림 ,제육덮밥 ,3.0
619,계란장조림 ,짬뽕찌개 ,3.0
620,계란장조림 ,찰보리밥,3.0
621,계란장조림 ,찹쌀밥,4.0
622,계란장조림 ,총각김치,2.5
623,계란장조림 ,콩나물김치국 ,4.0
624,계란장조림 ,콩나물매운무침 ,3.5
625,계란장조림 ,콩나물무채국 ,5.0
626,계란장조림 ,팽이버섯국 ,3.0
627,계란장조림 ,햄감자볶음 ,4.0
628,계란장조림 ,현미밥,3.0
629,계란찜,돼지고기김치찌개,3.0
630,계란찜,맛김,2.5
631,계란찜,멸치볶음,2.0
632,계란찜,밥,2.5
633,계란찜,배추김치,2.75
634,계란찜,새송이버섯야채볶음,3.0
635,계란찜,쇠고기무국,3.0
636,계란찜,쇠고기미역국,2.0
637,계란찜,쇠고기버섯볶음,2.0
638,계란찜,아이스 망고바,3.0
639,계란찜,우유,2.5
640,계란찜,유산균 발효 음료,3.0
641,계란찜,찰보리밥,3.0
642,계란찜,총각김치,2.0
643,계란찜,코다리조림,3.0
644,계란찜,햄감자볶음,3.0
645,계란찜,햄김치찌개,2.0
646,계란찜 ,계란장조림,4.0
647,계란찜 ,고등어김치조림 ,4.0
648,계란찜 ,고추잡채 ,4.0
649,계란찜 ,골뱅이무침 ,1.0
650,계란찜 ,굴튀김 ,6.0
651,계란찜 ,궁중떡볶이 ,5.0
652,계란찜 ,깍두기,4.0
653,계란찜 ,꼬리곰탕형 ,1.0
654,계란찜 ,낙지젓,4.0
655,계란찜 ,돼지고기김치찌개 ,4.0
656,계란찜 ,두부고추장찌개 ,2.0
657,계란찜 ,멸치볶음,4.0
658,계란찜 ,밥,4.0
659,계란찜 ,배추김치,4.111111111111111
660,계란찜 ,배추된장국 ,4.0
661,계란찜 ,버섯호박볶음 ,3.0
662,계란찜 ,새송이버섯야채볶음 ,4.0
663,계란찜 ,쇠고기무국 ,5.0
664,계란찜 ,쇠고기미역국 ,4.0
665,계란찜 ,쇠고기호박찌개 ,6.0
666,계란찜 ,순두부찌개,4.0
667,계란찜 ,순두부찌개 ,4.0
668,계란찜 ,애호박나물 ,5.0
669,계란찜 ,열무김치,4.0
670,계란찜 ,오이소박이,1.0
671,계란찜 ,오이양파장아찌 ,2.0
672,계란찜 ,오징어채볶음 ,4.0
673,계란찜 ,짬뽕찌개 ,3.0
674,계란찜 ,찹쌀밥,4.0
675,계란찜 ,청경채겉절이,4.0
676,계란찜 ,총각김치,4.0
