,메뉴이름,다른메뉴,조합점수
120,감자샐러드,단무지무침,3.0
121,감자샐러드,닭간장소스찜,3.0
122,감자샐러드,닭강정,3.0
123,감자샐러드,돈가스,3.0
124,감자샐러드,레몬에이드,2.0
125,감자샐러드,무초절이,3.0
126,감자샐러드,미트볼튀김,3.0
127,감자샐러드,바싹불고기,3.0
128,감자샐러드,밥,3.0
129,감자샐러드,배추김치,3.0
130,감자샐러드,배추된장국,3.0
131,감자샐러드,복숭아,3.0
132,감자샐러드,불고기버거,3.0
133,감자샐러드,스파게티,3.0
134,감자샐러드,시금치된장국,3.0
135,감자샐러드,쌀핫도그,3.0
136,감자샐러드,양념통닭,3.0
137,감자샐러드,우유,2.8
138,감자샐러드,자두,3.0
139,감자샐러드,조개국,3.0
140,감자샐러드,짬뽕,3.0
141,감자샐러드,찹쌀밥,3.0
142,감자샐러드,치즈볼스테이크,3.0
143,감자샐러드,컵과일,3.0
144,감자샐러드,탄산음료,3.0
145,감자샐러드,팥빙수,2.5
146,감자샐러드,팽이버섯국,3.0
147,감자샐러드,핫도그빵,3.0
148,감자샐러드,햄치즈버거,2.6666666666666665
149,감자샐러드,현미밥,3.0
150,감자샐러드,호박된장찌개,3.0
151,감자샐러드,흑미밥,3.0
152,감자양파찌개,계란찜,3.0
153,감자양파찌개,김장김치,2.6
154,감자양파찌개,깍두기,3.0
155,감자양파찌개,닭갈비,3.0
156,감자양파찌개,돈가스,4.0
157,감자양파찌개,돼지고기김치찜,3.0
158,감자양파찌개,돼지고기콩나물볶음,3.0
159,감자양파찌개,두부양념장,3.0
160,감자양파찌개,딸기신선형,1.0
161,감자양파찌개,맛김,3.0
162,감자양파찌개,무생채,4.0
163,감자양파찌개,밥,3.0
164,감자양파찌개,배추김치,2.6
165,감자양파찌개,브로콜리초고추장,2.0
166,감자양파찌개,블루베리,3.0
167,감자양파찌개,순두부계란찜,2.0
168,감자양파찌개,순두부양념장,2.0
169,감자양파찌개,애호박나물,3.0
170,감자양파찌개,연근야채볶음,1.0
171,감자양파찌개,연근조림,3.0
172,감자양파찌개,오리불고기,2.0
173,감자양파찌개,오징어볶음,3.0
174,감자양파찌개,우엉돼지불고기,2.0
175,감자양파찌개,우유,3.0
176,감자양파찌개,잡곡밥,2.25
177,감자양파찌개,즉석쌀국수,3.0
178,감자양파찌개,찰보리밥,3.0
179,감자양파찌개,찹쌀밥,3.0
180,감자양파찌개,총각김치,3.0
181,감자양파찌개,커피음료,3.0
182,감자양파찌개,코다리강정,3.0
183,감자양파찌개,콩나물매운무침,1.0
184,감자양파찌개,표고버섯돼지고기볶음,3.0
185,감자양파찌개,한우불고기,2.0
186,감자양파찌개,현미밥,3.0
187,감자양파찌개,흑미밥,2.0
188,감자조림,건빵,3.0
189,감자조림,계란찜,3.0
190,감자조림,고등어마늘튀김,3.0
191,감자조림,광어매운탕,5.0
192,감자조림,김장김치,4.0
193,감자조림,깍두기,3.6
194,감자조림,꽃게탕,4.0
195,감자조림,닭매운찜,3.0
196,감자조림,돼지고기고추장볶음,4.0
197,감자조림,돼지고기김치찌개,4.666666666666667
198,감자조림,돼지고기청경채볶음,4.0
199,감자조림,돼지고기콩나물볶음,2.5
200,감자조림,두부양념장,3.0
201,감자조림,맛김,2.5
202,감자조림,맛살피망볶음,4.0
203,감자조림,멸치볶음,5.0
204,감자조림,밀쌀밥,3.0
205,감자조림,밥,3.7058823529411766
206,감자조림,배추김치,3.7142857142857144
207,감자조림,배추쇠고기국,3.0
208,감자조림,버섯된장찌개,2.0
209,감자조림,비엔나소시지케찹볶음,2.0
210,감자조림,새송이버섯야채볶음,3.0
211,감자조림,생선묵고추장볶음,3.0
212,감자조림,생선묵잡채,3.0
213,감자조림,소시지야채볶음,4.5
214,감자조림,쇠고기무국,3.0
215,감자조림,쇠고기미역국,4.166666666666667
216,감자조림,쇠고기육개장,3.0
217,감자조림,쇠고기콩나물국,2.0
218,감자조림,쇠고기호박찌개,4.5
219,감자조림,순두부찌개,3.0
220,감자조림,시금치무침,5.0
221,감자조림,연포탕,3.0
222,감자조림,열무김치,3.0
223,감자조림,오리훈제야채볶음,3.0
224,감자조림,오이양파장아찌,4.0
225,감자조림,오징어튀김,5.0
226,감자조림,우유,3.8
227,감자조림,잡곡밥,3.0
228,감자조림,잡채밥,4.0
229,감자조림,찹쌀밥,4.0
230,감자조림,총각김치,3.0
231,감자조림,커피음료,3.0
232,감자조림,컵과일,3.0
233,감자조림,콩나물매운무침,3.0
234,감자조림,팽이버섯국,3.0
235,감자조림,한라봉,3.0
236,감자조림,흑미밥,4.0
237,감자짜글이,검은콩밥,3.0
238,감자짜글이,깍두기,3.0
239,감자짜글이,단호박샐러드,3.0
240,감자짜글이,돈가스,3.0
241,감자짜글이,돼지고기두부조림,3.0
242,감자짜글이,멜론,3.0
243,감자짜글이,밥,3.0
244,감자짜글이,배추김치,3.0
245,감자짜글이,오이고추장무침,3.0
246,감자짜글이,오이부추무침,3.0
247,감자짜글이,우유,3.0
248,감자짜글이,잡채볶음밥,3.0
249,감자짜글이,찰보리밥,3.0
250,감자짜글이,커피음료,3.0
251,감자짜글이,햄김치볶음,3.0
252,감자짜글이,호박잎양념장,3.0
253,감자채볶음,김장김치,3.0
254,감자채볶음,깍두기,3.5
255,감자채볶음,돼지고기고추장볶음,2.0
256,감자채볶음,돼지고기김치볶음,4.0
257,감자채볶음,돼지고기김치찌개,3.0
258,감자채볶음,돼지고기두부조림,2.0
259,감자채볶음,두부김치,4.0
260,감자채볶음,두부돈육김치볶음,2.0
261,감자채볶음,두부조림,5.5
262,감자채볶음,맛김,2.4444444444444446
263,감자채볶음,멸치볶음,4.0
264,감자채볶음,밀쌀밥,3.0
265,감자채볶음,밥,3.5217391304347827
266,감자채볶음,배추김치,3.8
267,감자채볶음,백김치,3.0
268,감자채볶음,버섯된장찌개,2.0
269,감자채볶음,생선묵국,2.0
270,감자채볶음,생선묵볶음,2.0
271,감자채볶음,소시지야채볶음,5.0
272,감자채볶음,소시지콩나물찜,4.0
273,감자채볶음,쇠고기무국,3.2222222222222223
274,감자채볶음,쇠고기미역국,5.0
275,감자채볶음,쇠고기호박찌개,3.0
276,감자채볶음,순두부계란찜,3.0
277,감자채볶음,순두부찌개,4.0
278,감자채볶음,시금치무침,4.333333333333333
279,감자채볶음,양파고추장아찌,3.0
280,감자채볶음,열무김치,2.3333333333333335
281,감자채볶음,오이고추장무침,4.5
282,감자채볶음,오이소박이,4.0
283,감자채볶음,오이양파장아찌,3.0
284,감자채볶음,우유,3.375
285,감자채볶음,잡채밥,4.0
286,감자채볶음,콩나물무침,3.0
287,감자채볶음,파김치,4.0
288,감자채볶음,표고버섯돼지고기볶음,2.0
289,감자채볶음,한우갈비찜,3.0
290,감자채볶음,햄김치볶음,2.0
291,감자채볶음,호박된장찌개,2.5
292,감자채볶음,황태국,4.0
293,감자탕,가지볶음,5.0
294,감자탕,미나리오징어무침,2.0
295,감자탕,밥,3.5
296,감자탕,배추김치,3.5
297,감자탕,생선묵잡채,2.0
298,감자탕,아이스샌드,2.0
299,감자탕,오징어젓무침,5.0
300,감자탕,우유,2.0
301,감자튀김,가공우유,3.0
302,감자튀김,갓김치,3.0
303,감자튀김,계란찜,3.0
304,감자튀김,계란후라이,3.0
305,감자튀김,과일샐러드,5.0
306,감자튀김,김치볶음밥,3.0
307,감자튀김,깍두기,3.5
308,감자튀김,단무지무침,3.375
309,감자튀김,망고 주스,2.0
310,감자튀김,매일두유 초콜릿 ,3.0
311,감자튀김,바나나,2.0
312,감자튀김,배 주스,3.0
313,감자튀김,배추김치,3.25
314,감자튀김,삶은계란,2.5
315,감자튀김,새우버거,3.0
316,감자튀김,생수,3.0
317,감자튀김,생우동,2.0
318,감자튀김,순두부계란찜,3.0
319,감자튀김,스파게티,5.0
320,감자튀김,아이스샌드,3.0
321,감자튀김,아이스크림 콘완제품,1.0
322,감자튀김,오이고추장무침,1.0
323,감자튀김,오징어덮밥,1.0
324,감자튀김,오징어제육덮밥,3.0
325,감자튀김,우유,2.0
326,감자튀김,우유계란찜,3.0
327,감자튀김,이온음료,3.0
328,감자튀김,제육덮밥,3.0
329,감자튀김,짬뽕,5.0
330,감자튀김,짬뽕덮밥,4.0
331,감자튀김,쫄면,3.0
332,감자튀김,컵과일,3.0
333,감자튀김,콩나물매운무침,5.0
334,감자튀김,탄산음료,3.0
335,갑오징어미역초무침,가지탕수,4.0
336,갑오징어미역초무침,배추김치,4.0
337,갑오징어미역초무침,쇠고기호박찌개,4.0
338,갑오징어미역초무침,컵과일,4.0
339,갑오징어미역초무침,현미밥,4.0
340,갓김치,감자튀김,3.0
341,갓김치,게맛살계란국,3.0
342,갓김치,계란후라이,3.0
343,갓김치,고등어마늘튀김,3.0
344,갓김치,김치볶음밥,3.0
345,갓김치,꽈리고추멸치볶음,5.0
346,갓김치,단무지무침,3.0
347,갓김치,닭고기튀김,3.0
348,갓김치,돼지고기김치볶음,5.0
349,갓김치,돼지고기김치찜,3.0
350,갓김치,두부샐러드드레싱,3.0
351,갓김치,맛김,3.0
352,갓김치,모듬쌈,3.0
353,갓김치,밥,3.5
354,갓김치,배추쇠고기국,3.0
355,갓김치,버섯된장찌개,3.0
356,갓김치,생선묵볶음,4.0
357,갓김치,생수,3.0
358,갓김치,소시지야채볶음,3.0
359,갓김치,쇠고기감자조림,3.5
360,갓김치,쇠고기미역국,5.0
361,갓김치,순두부찌개,4.0
362,갓김치,아이스크림 팩형,3.0
363,갓김치,연두부샐러드,3.0
364,갓김치,우유,3.6
365,갓김치,음료수 탄산 과일,3.0
366,갓김치,찹쌀밥,3.0
367,갓김치,컵과일,3.0
368,갓김치,콩나물두부국,3.0
369,갓김치,파불고기,3.0
370,갓김치,팽이버섯국,3.0
371,갓김치,표고버섯돼지고기볶음,3.0
372,거봉포도,돼지고기덮밥,3.0
373,거봉포도,두부양념장,3.0
374,거봉포도,배추김치,3.0
375,거봉포도,팽이버섯두부국,3.0
376,건빵,감자된장국,3.0
377,건빵,감자조림,3.0
378,건빵,계란국,1.0
379,건빵,계란찜,3.0
380,건빵,계란후라이,2.0
381,건빵,과일샐러드,2.0
382,건빵,김장김치,2.5
383,건빵,깍두기,2.5
384,건빵,닭매운찜,3.0
385,건빵,돼지고기고추장볶음,3.0
386,건빵,밀쌀밥,1.0
387,건빵,밥,3.0
388,건빵,배추김치,3.0
389,건빵,볶음밥,2.0
390,건빵,비타민음료,2.0
391,건빵,생우동,2.0
392,건빵,시금치무침,3.0
393,건빵,야채튀김,2.0
394,건빵,양배추쌈,1.0
395,건빵,연포탕,3.0
396,건빵,열무김치,1.0
397,건빵,오리불고기,3.0
398,건빵,오이양파장아찌,2.0
399,건빵,우엉돼지불고기,1.0
400,건빵,짜먹는요구르트,3.0
401,건빵,짬뽕찌개,2.0
402,건빵,찰보리밥,3.0
403,건빵,커피음료,3.0
404,건빵,포도신선형,1.0
405,건빵,한라봉,2.0
406,건새우아욱된장국,검은콩밥,3.0
407,건새우아욱된장국,계란후라이,2.0
408,건새우아욱된장국,깍두기,2.0
409,건새우아욱된장국,매실피클,2.0
410,건새우아욱된장국,무생채,1.5
411,건새우아욱된장국,밥,2.0
412,건새우아욱된장국,배추김치,2.0
413,건새우아욱된장국,상추쌈,2.0
414,건새우아욱된장국,아이스크림 콘완제품,1.0
415,건새우아욱된장국,야채튀김,3.0
416,건새우아욱된장국,오리불고기,1.0
417,건새우아욱된장국,우엉돼지불고기,2.0
418,건새우아욱된장국,찰보리비빔밥,2.0
419,건새우아욱된장국,탄산음료,3.0
420,건새우아욱된장국,표고버섯돼지고기볶음,3.0
421,건새우아욱된장국,흑미밥,1.0
422,건새우호박볶음,과일푸딩,4.0
423,건새우호박볶음,김장김치,3.0
424,건새우호박볶음,깍두기,3.5
425,건새우호박볶음,닭간장소스찜,3.0
426,건새우호박볶음,닭고기김치찜,4.0
427,건새우호박볶음,닭매운찜,3.0
428,건새우호박볶음,돼지고기김치찜,4.0
429,건새우호박볶음,두부고추장찌개,3.0
430,건새우호박볶음,라면,3.0
431,건새우호박볶음,맛김,3.0
432,건새우호박볶음,밥,3.0
433,건새우호박볶음,배추김치,3.0
434,건새우호박볶음,버섯된장찌개,4.0
435,건새우호박볶음,순두부찌개,3.0
436,건새우호박볶음,식혜,3.0
437,건새우호박볶음,우유,3.0
438,건새우호박볶음,잡곡밥,4.0
439,건새우호박볶음,초콜릿,3.0
440,건새우호박볶음,총각김치,4.0
441,건새우호박볶음,파김치,3.0
442,건새우호박볶음,햄김치찌개,3.0
443,건새우호박볶음,현미밥,3.0
444,건새우호박볶음,흑미밥,4.0
445,검은콩밥,감자짜글이,3.0
446,검은콩밥,건새우아욱된장국,3.0
447,검은콩밥,계란찜,3.0
448,검은콩밥,고등어마늘튀김,2.0
449,검은콩밥,골뱅이무침,2.0
450,검은콩밥,광어매운탕,2.0
451,검은콩밥,근대된장국,2.0
452,검은콩밥,김장김치,3.0
453,검은콩밥,깍두기,3.0
454,검은콩밥,농후 발효유,2.0
455,검은콩밥,닭갈비,3.0
456,검은콩밥,닭강정,3.0
457,검은콩밥,닭고기감자조림,3.0
458,검은콩밥,돈가스,3.0
459,검은콩밥,돼지고기김치찌개,2.0
460,검은콩밥,돼지고기김치찜,3.0
461,검은콩밥,두부김치국,3.0
462,검은콩밥,맑은순두부계란탕,3.0
463,검은콩밥,멜론,3.0
464,검은콩밥,모듬쌈,3.0
465,검은콩밥,배추김치,2.7777777777777777
466,검은콩밥,북어채국,3.0
467,검은콩밥,상추샐러드,2.0
468,검은콩밥,새송이쇠고기볶음,3.0
469,검은콩밥,생선가스,2.0
470,검은콩밥,쇠고기버섯볶음,2.5
471,검은콩밥,쇠고기불고기,3.0
472,검은콩밥,순두부찌개,3.0
473,검은콩밥,아이스크림 팩형,2.0
474,검은콩밥,야채튀김,3.0
475,검은콩밥,양배추쌈,3.0
476,검은콩밥,연근소불고기,2.0
477,검은콩밥,연근튀김,3.0
478,검은콩밥,오이부추무침,3.0
479,검은콩밥,오이양파장아찌,3.0
480,검은콩밥,우유,2.6666666666666665
481,검은콩밥,조기튀김,3.0
482,검은콩밥,짜먹는요구르트,3.0
483,검은콩밥,총각김치,2.0
484,검은콩밥,콩나물무채국,3.0
485,검은콩밥,콩나물무침,3.0
486,검은콩밥,탄산음료,3.0
487,검은콩밥,파불고기,3.0
488,검은콩밥,팽이버섯국,3.0
489,검은콩밥,표고버섯돼지고기볶음,3.0
490,검은콩밥,한라봉,3.0
491,검은콩밥,호박된장찌개,3.0
492,검은콩밥,호박잎양념장,3.0
493,검은콩밥,황태국,3.0
494,게맛살계란국,갓김치,3.0
495,게맛살계란국,김장김치,2.5
496,게맛살계란국,깍두기,1.0
497,게맛살계란국,돼지고기김치볶음,4.0
498,게맛살계란국,두부조림,2.0
499,게맛살계란국,맛김,3.0
500,게맛살계란국,밥,3.3333333333333335
501,게맛살계란국,배추김치,3.0
502,게맛살계란국,생선묵볶음,1.0
503,게맛살계란국,아귀찜,1.0
504,게맛살계란국,에너지바,3.0
505,게맛살계란국,오이부추무침,4.0
506,게맛살계란국,우유,2.75
507,게맛살계란국,잡곡밥,1.0
508,게맛살계란국,제육덮밥,2.5
509,게맛살계란국,총각김치,4.0
510,게맛살계란국,콩나물무침,3.0
511,게맛살계란국,표고버섯돼지고기볶음,3.0
512,게맛살무침,깍두기,3.0
513,게맛살무침,닭고기육개장,3.0
514,게맛살무침,도라지오이무침,3.0
515,게맛살무침,밥,3.0
516,게맛살무침,우유,3.0
517,계란국,가공우유,3.0
518,계란국,건빵,1.0
519,계란국,고구마맛탕,2.0
520,계란국,고추참치덮밥,5.0
521,계란국,과일푸딩,3.0
522,계란국,궁중떡볶이,2.0
523,계란국,김장김치,3.0
524,계란국,김치볶음밥,2.0
525,계란국,깍두기,4.0
526,계란국,깻잎찜,3.0
527,계란국,단무지무침,3.0
528,계란국,단호박샐러드,3.0
529,계란국,닭고기튀김,3.0
530,계란국,돼지고기고추장볶음,3.0
531,계란국,돼지고기김치찜,3.5
532,계란국,돼지고기두부조림,3.0
533,계란국,돼지불고기,4.0
534,계란국,두부양념장,3.0
535,계란국,두부조림,3.0
536,계란국,라면,3.0
537,계란국,맛김,3.0
538,계란국,멸치볶음,3.0
539,계란국,무생채,2.5
540,계란국,밀쌀밥,2.0
541,계란국,밥,3.1666666666666665
542,계란국,배추김치,3.3333333333333335
543,계란국,사과,3.0
544,계란국,소시지콩나물찜,3.0
545,계란국,쇠고기감자조림,4.0
546,계란국,시금치무침,5.0
547,계란국,애호박나물,4.0
548,계란국,양배추쌈,1.0
549,계란국,열무김치,1.75
550,계란국,오삼불고기,2.0
551,계란국,오이소박이,3.0
552,계란국,오징어덮밥,3.0
553,계란국,오징어채무침,3.0
554,계란국,오징어튀김,2.0
555,계란국,우엉돼지불고기,1.0
556,계란국,우유,3.0
557,계란국,음료수 탄산 과일,3.0
558,계란국,짬뽕,3.0
559,계란국,찰보리밥,3.0
560,계란국,콩나물매운무침,3.0
561,계란국,탄산음료,3.0
562,계란국,팝콘형치킨너겟,3.0
563,계란국,포도신선형,1.0
564,계란국,흑미밥,5.0
565,계란말이,깍두기,2.0
566,계란말이,단무지무침,3.0
567,계란말이,돈가스,3.0
568,계란말이,밥,2.0
569,계란말이,배추김치,3.0
570,계란말이,쇠고기불고기,2.0
571,계란말이,우유,2.0
572,계란말이,짬뽕,3.0
573,계란말이,햄김치찌개,2.0
574,계란장조림,김장김치,3.0
575,계란장조림,깍두기,3.0
576,계란장조림,당면고추장찌개,3.0
577,계란장조림,돼지고기김치찌개,3.0
578,계란장조림,두부샐러드드레싱,3.0
579,계란장조림,마파두부덮밥,4.0
580,계란장조림,맛김,3.0
581,계란장조림,멸치볶음,5.0
582,계란장조림,무생채,3.0
583,계란장조림,밥,3.375
584,계란장조림,배추김치,3.5
585,계란장조림,버섯호박볶음,3.0
586,계란장조림,삼치순살튀김,3.0
587,계란장조림,소시지찌개,4.0
588,계란장조림,쇠고기무국,4.0
589,계란장조림,쇠고기미역국,3.5
590,계란장조림,쇠고기육개장,3.0
591,계란장조림,쇠고기콩나물국,3.0
592,계란장조림,식혜,4.0
593,계란장조림,애호박나물,4.0
594,계란장조림,연포탕,3.0
595,계란장조림,우유,3.3333333333333335
596,계란장조림,찹쌀밥,3.0
597,계란찜,감자된장국,3.0
598,계란찜,감자양파찌개,3.0
599,계란찜,감자조림,3.0
600,계란찜,감자튀김,3.0
601,계란찜,건빵,3.0
602,계란찜,검은콩밥,3.0
603,계란찜,김장김치,3.5
604,계란찜,깍두기,3.25
605,계란찜,꼬리곰탕,3.0
606,계란찜,단무지무침,3.0
607,계란찜,닭갈비,3.0
608,계란찜,닭강정,2.0
609,계란찜,닭고기감자조림,3.0
610,계란찜,돈가스,3.0
611,계란찜,돼지고기청경채볶음,2.0
612,계란찜,돼지불고기,3.5
613,계란찜,두부김치국,3.0
614,계란찜,라면,3.0
615,계란찜,마파두부덮밥,4.333333333333333
616,계란찜,매일두유 초콜릿 ,3.0
617,계란찜,무초절이,2.0
618,계란찜,밥,3.1
619,계란찜,배 주스,3.0
620,계란찜,배추김치,3.125
621,계란찜,북어채국,3.6666666666666665
622,계란찜,생선가스,4.0
623,계란찜,생수,3.6666666666666665
624,계란찜,쇠고기불고기,2.0
625,계란찜,쇠고기육개장,3.0
626,계란찜,쇠고기호박찌개,4.0
627,계란찜,수박,4.0
628,계란찜,순두부찌개,3.0
629,계란찜,시금치된장국,3.0
630,계란찜,아이스크림 팩형,3.0
631,계란찜,야채튀김,3.0
632,계란찜,연포탕,3.0
633,계란찜,오리불고기,3.0
634,계란찜,오징어김치전,3.0
635,계란찜,오징어덮밥,2.0
636,계란찜,오징어볶음,3.0
637,계란찜,우유,2.0
638,계란찜,워터젤리,2.0
639,계란찜,유산균 발효 음료,3.0
640,계란찜,자두,2.0
641,계란찜,자장밥,3.0
642,계란찜,잡곡밥,3.0
643,계란찜,전복미역국,2.0
644,계란찜,제육덮밥,3.0
645,계란찜,짜먹는요구르트,3.0
646,계란찜,짬뽕덮밥,3.0
647,계란찜,쭈삼불고기,3.0
648,계란찜,총각김치,2.3333333333333335
649,계란찜,치킨텐더샐러드,2.0
650,계란찜,컵과일,2.5
651,계란찜,콩나물김치국,4.0
652,계란찜,콩나물닭볶음,4.0
653,계란찜,탄산음료,3.0
654,계란찜,한라봉,3.0
655,계란찜,햄김치찌개,2.0
656,계란찜,현미밥,3.0
657,계란찜,홍합미역국,5.0
658,계란찜,흑미밥,2.0
659,계란후라이,가공우유,2.5
660,계란후라이,감자된장국,2.0
661,계란후라이,감자샐러드,2.75
662,계란후라이,감자튀김,3.0
663,계란후라이,갓김치,3.0
664,계란후라이,건빵,2.0
665,계란후라이,건새우아욱된장국,2.0
666,계란후라이,고구마샐러드,3.0
667,계란후라이,과일푸딩,4.0
668,계란후라이,김장김치,3.1666666666666665
669,계란후라이,김치볶음밥,3.4285714285714284
670,계란후라이,깍두기,2.0
671,계란후라이,농후 발효유,2.0
672,계란후라이,단무지무침,3.111111111111111
673,계란후라이,달래된장국,4.0
674,계란후라이,된장국,3.0
675,계란후라이,딸기,3.0
676,계란후라이,떠먹는 토핑형 발효유,3.0
677,계란후라이,라면,2.0
678,계란후라이,레몬에이드,2.0
679,계란후라이,매실피클,2.0
680,계란후라이,배,4.0
681,계란후라이,배추김치,3.0
682,계란후라이,배추된장국,2.5
683,계란후라이,백김치,3.75
684,계란후라이,복숭아,3.0
685,계란후라이,볶음밥,3.125
686,계란후라이,블루베리아몬드,2.0
687,계란후라이,비빔밥,4.0
688,계란후라이,비타민음료,2.0
689,계란후라이,사과,3.0
690,계란후라이,생수,3.0
691,계란후라이,생야채비빔밥,3.0
692,계란후라이,식혜,3.0
693,계란후라이,아이스크림 팩형,2.0
694,계란후라이,야채튀김,3.0
695,계란후라이,양파커리핫도그,3.0
696,계란후라이,열무김치,3.0
697,계란후라이,오이냉국,3.5
698,계란후라이,오이소박이,4.0
699,계란후라이,오이양파장아찌,2.0
700,계란후라이,우렁된장찌개,3.0
701,계란후라이,우유,2.6666666666666665
702,계란후라이,음료수 탄산 과일,3.0
703,계란후라이,자두,3.0
704,계란후라이,짜먹는요구르트,2.0
705,계란후라이,짬뽕찌개,3.125
706,계란후라이,찰보리비빔밥,2.8181818181818183
707,계란후라이,찹쌀탕수육,3.0
708,계란후라이,총각김치,2.0
709,계란후라이,컵과일,3.0
710,계란후라이,콩나물두부국,3.75
711,계란후라이,탄산음료,3.0
712,계란후라이,파인애플에이드 ,3.0
713,계란후라이,팥빙수,2.0
714,계란후라이,한라봉,4.0
715,계란후라이,핫도그빵,3.0
716,계란후라이,햄치즈버거,2.5
717,고구마맛탕,계란국,2.0
718,고구마맛탕,김장김치,3.0
719,고구마맛탕,김치볶음밥,2.0
720,고구마맛탕,깍두기,4.0
721,고구마맛탕,닭간장소스찜,3.0
722,고구마맛탕,두부김치국,4.0
723,고구마맛탕,열무김치,2.0
724,고구마맛탕,짜먹는요구르트,3.0
725,고구마맛탕,한우불고기,4.0
726,고구마맛탕,현미밥,3.5
727,고구마맛탕,호박된장찌개,3.0
