,메뉴이름,다른메뉴,조합점수
413,감자짜글이,현미밥,3.0
414,감자짜글이,흑미밥,2.0
415,감자채볶음,갑오징어야채무침,4.0
416,감자채볶음,건빵,3.0
417,감자채볶음,게맛살계란찜,3.5
418,감자채볶음,계란찜,3.6666666666666665
419,감자채볶음,고추참치김치덮밥,1.0
420,감자채볶음,김자반,4.0
421,감자채볶음,김장김치,3.0
422,감자채볶음,깍두기,2.0
423,감자채볶음,낙지젓,3.0
424,감자채볶음,닭고기매운조림,2.0
425,감자채볶음,두부조림,6.0
426,감자채볶음,두부튀김버섯조림,3.0
427,감자채볶음,맛김,3.0
428,감자채볶음,명태순살조림,1.0
429,감자채볶음,미역오이냉국,4.0
430,감자채볶음,밥,3.272727272727273
431,감자채볶음,배추김치,3.6666666666666665
432,감자채볶음,배추쇠고기국,4.0
433,감자채볶음,버섯쇠고기찌개,3.3333333333333335
434,감자채볶음,브로콜리계란찜,4.0
435,감자채볶음,비엔나소시지구이,3.0
436,감자채볶음,삼치순살조림,3.0
437,감자채볶음,생선묵국,1.0
438,감자채볶음,생수,2.0
439,감자채볶음,쇠고기무국,3.0
440,감자채볶음,쇠고기미역국,4.0
441,감자채볶음,쇠고기육개장,4.0
442,감자채볶음,순두부찌개,2.0
443,감자채볶음,스크램블에그,4.0
444,감자채볶음,열무김치,1.0
445,감자채볶음,오징어실채무침,3.0
446,감자채볶음,우유,3.5
447,감자채볶음,주스망고코넛,1.0
448,감자채볶음,주스복숭아,3.0
449,감자채볶음,초콜릿,3.0
450,감자채볶음,콩나물국,4.0
451,감자채볶음,탄산음료,2.0
452,감자채볶음,탕수육,4.0
453,감자채볶음,포도신선형,1.0
454,감자채볶음,햄소시지찌개,2.0
455,감자채볶음,호박고추장찌개,4.0
456,감자채볶음,흑미밥,3.6666666666666665
457,감자탕,감귤,4.0
458,감자탕,갓김치,2.3333333333333335
459,감자탕,김장김치,3.5
460,감자탕,두부튀김버섯조림,3.0
461,감자탕,떠먹는 토핑형 발효유,3.0
462,감자탕,레몬에이드,5.0
463,감자탕,무나물,3.0
464,감자탕,무생채,3.0
465,감자탕,밥,2.3333333333333335
466,감자탕,방어순살조림,4.0
467,감자탕,배추김치,3.0
468,감자탕,배추된장무침,5.0
469,감자탕,버섯강정,3.0
470,감자탕,사과,3.0
471,감자탕,상추오이무침,3.0
472,감자탕,스트링치즈,3.0
473,감자탕,오이무침,3.5
474,감자탕,오이양파장아찌,3.0
475,감자탕,오이풋고추된장무침,3.0
476,감자탕,오징어채무침,3.0
477,감자탕,이온음료,3.0
478,감자탕,주스사과,3.0
479,감자탕,찹쌀밥,5.0
480,감자탕,컵과일,1.0
481,감자탕,콩나물매운잡채,3.0
482,감자탕,파김치,4.0
483,감자탕,현미밥,3.3333333333333335
484,감자탕,황태찜,1.0
485,감자탕,흑미밥,3.0
486,감자튀김,낙지덮밥,2.0
487,감자튀김,배추김치,2.0
488,감자튀김,워터젤리,2.0
489,감자튀김,중화식계란탕,2.0
490,갑오징어숙회,갓김치,3.0
491,갑오징어숙회,꼬리곰탕,3.0
492,갑오징어숙회,무나물,3.0
493,갑오징어숙회,밥,3.0
494,갑오징어야채무침,감자채볶음,4.0
495,갑오징어야채무침,김치덮밥,2.0
496,갑오징어야채무침,깍두기,2.0
497,갑오징어야채무침,망고 주스,2.0
498,갑오징어야채무침,밥,4.0
499,갑오징어야채무침,배추김치,4.0
500,갑오징어야채무침,쇠고기육개장,4.0
501,갑오징어야채무침,중화식계란탕,2.0
502,갓김치,감자탕,2.3333333333333335
503,갓김치,갑오징어숙회,3.0
504,갓김치,김치찌개,4.0
505,갓김치,깐풍기,4.0
506,갓김치,꼬리곰탕,3.0
507,갓김치,닭강정,4.0
508,갓김치,돼지고기수육,3.0
509,갓김치,두부튀김버섯조림,3.0
510,갓김치,만두탕수,3.0
511,갓김치,무나물,2.0
512,갓김치,무생채,3.0
513,갓김치,무초절이,4.0
514,갓김치,밥,2.0
515,갓김치,배추겉절이,2.0
516,갓김치,상추오이무침,3.0
517,갓김치,생수,2.0
518,갓김치,스트링치즈,3.0
519,갓김치,아귀순살해물찜,3.0
520,갓김치,양배추쌈,3.0
521,갓김치,오리불고기,2.0
522,갓김치,잡곡밥,2.5
523,갓김치,찹쌀밥,3.0
524,갓김치,컵과일,2.5
525,갓김치,콩나물매운잡채,3.0
526,갓김치,팽이버섯국,3.0
527,갓김치,해물된장찌개,2.0
528,갓김치,현미밥,3.0
529,갓김치,호박고추장찌개,3.0
530,갓김치,황태찜,1.0
531,갓김치,흑미밥,3.5
532,거봉포도,낙지새우볶음,3.0
533,거봉포도,밥,3.0
534,거봉포도,배추김치,3.0
535,거봉포도,생수,3.0
536,거봉포도,오이무침,3.0
537,거봉포도,우렁쇠고기된장찌개,3.0
538,건빵,감자샐러드,3.0
539,건빵,감자어묵조림,2.0
540,건빵,감자채볶음,3.0
541,건빵,계란찜,3.0
542,건빵,근대콩나물조개국,3.0
543,건빵,김장김치,2.5
544,건빵,깍두기,3.0
545,건빵,단호박샐러드,3.0
546,건빵,돼지고기감자버섯찌개,3.0
547,건빵,떡볶이,3.0
548,건빵,맛김,1.0
549,건빵,매쉬포테이토,1.0
550,건빵,미소된장국,2.0
551,건빵,밥,2.75
552,건빵,배추김치,2.4
553,건빵,버섯쇠고기찌개,3.0
554,건빵,복숭아,1.0
555,건빵,불닭덮밥,1.0
556,건빵,생선가스,3.0
557,건빵,생수,3.0
558,건빵,쇠고기불고기,2.0
559,건빵,시금치고추장무침,3.0
560,건빵,야채튀김,3.0
561,건빵,영양밥부추양념장,3.0
562,건빵,오리불고기,4.0
563,건빵,오이소박이,3.0
564,건빵,잡곡밥,3.0
565,건빵,주스복숭아,3.0
566,건빵,주스카프리썬 사과,2.0
567,건빵,중화식계란탕,1.0
568,건빵,짜먹는요구르트,2.5
569,건빵,콩나물매운무침,2.0
570,건빵,콩나물무침,4.0
571,건빵,한라봉,3.0
572,건빵,햄소시지찌개,2.3333333333333335
573,건빵,현미밥,2.0
574,건빵,호박된장찌개,4.0
575,건빵,황태채무침,3.0
576,게맛살계란찜,감자채볶음,3.5
577,게맛살계란찜,김장김치,4.0
578,게맛살계란찜,김치찌개,4.0
579,게맛살계란찜,깍두기,4.0
580,게맛살계란찜,돼지고기감자찌개,3.0
581,게맛살계란찜,맛김,3.0
582,게맛살계란찜,밥,3.3333333333333335
583,게맛살계란찜,배추김치,3.0
584,게맛살계란찜,백김치,4.0
585,게맛살계란찜,버섯감자채볶음,4.0
586,게맛살계란찜,버섯쇠고기찌개,3.0
587,게맛살계란찜,버섯호박볶음,3.0
588,게맛살계란찜,생선묵김치찌개,4.0
589,게맛살계란찜,쇠고기미역국,3.0
590,게맛살계란찜,오징어채볶음,3.0
591,게맛살계란찜,우유,3.6
592,게맛살계란찜,주스복숭아,3.0
593,게맛살계란찜,콩나물국,4.0
594,게맛살계란찜,현미밥,4.0
595,게맛살계란찜,흑미밥,3.5
596,게맛살야채튀김,고등어순살조림,3.0
597,게맛살야채튀김,김장김치,3.5
598,게맛살야채튀김,마파두부,4.0
599,게맛살야채튀김,무청시래기볶음,4.0
600,게맛살야채튀김,밥,3.6666666666666665
601,게맛살야채튀김,배추김치,3.5
602,게맛살야채튀김,북어채국,3.0
603,게맛살야채튀김,비빔밥,3.0
604,게맛살야채튀김,쇠고기감자국,3.0
605,게맛살야채튀김,유산균 발효 음료,3.0
606,게맛살야채튀김,콩나물국,4.0
607,게맛살야채튀김,콩나물두부국,4.0
608,게맛살어묵볶음,김자반,3.0
609,게맛살어묵볶음,무나물,4.0
610,게맛살어묵볶음,밥,3.0
611,게맛살어묵볶음,배추김치,3.25
612,게맛살어묵볶음,쇠고기감자국,3.0
613,게맛살어묵볶음,쇠고기미역국,4.0
614,게맛살어묵볶음,순두부양념장,3.0
615,게맛살어묵볶음,스크램블에그,3.0
616,게맛살어묵볶음,오징어콩나물국,3.0
617,게맛살어묵볶음,우유,3.25
618,게맛살어묵볶음,현미밥,3.0
619,게맛살어묵볶음,흑미밥,3.5
620,계란국,가지튀김,3.0
621,계란국,감귤 주스,2.0
622,계란국,고구마맛탕,4.0
623,계란국,고구마샐러드,3.0
624,계란국,고기덮밥,3.0
625,계란국,고추참치덮밥,3.0
626,계란국,김자반,4.0
627,계란국,김장김치,3.8333333333333335
628,계란국,깍두기,4.0
629,계란국,깐풍기,5.0
630,계란국,낙지불고기덮밥,4.5
631,계란국,단무지무침,4.0
632,계란국,닭고기야채조림,3.0
633,계란국,돈가스마요덮밥,4.0
634,계란국,떡볶이,4.0
635,계란국,또띠아,5.0
636,계란국,라면,5.0
637,계란국,맛김,2.0
638,계란국,멸치볶음,2.0
639,계란국,무나물,4.0
640,계란국,밥,3.0
641,계란국,배추김치,3.3125
642,계란국,버섯강정,5.0
643,계란국,부추비빔밥,3.0
644,계란국,비빔당면,3.5
645,계란국,비빔밥,5.0
646,계란국,비엔나소시지케찹볶음,2.0
647,계란국,새우볶음밥,2.0
648,계란국,생수,3.0
649,계란국,소시지케찹볶음,2.0
650,계란국,쇠고기두부찜,4.0
651,계란국,쇠고기파프리카볶음,2.0
652,계란국,아이스크림 콘완제품,2.0
653,계란국,야채샐러드,2.0
654,계란국,오이부추무침,4.0
655,계란국,오이양파장아찌,2.5
656,계란국,오징어볶음,4.0
657,계란국,오징어브로콜리숙회,5.0
658,계란국,오징어채볶음,3.0
659,계란국,우유,2.25
660,계란국,워터젤리,3.0
661,계란국,자장밥,3.5
662,계란국,즉석쌀국수,3.0
663,계란국,치킨너겟,4.0
664,계란국,카레밥,4.0
665,계란국,컵과일,3.0
666,계란국,해물야채덮밥,3.0
667,계란국,햄야채볶음밥,5.0
668,계란국계란국대,김장김치,2.5
669,계란국계란국대,망고 주스,3.0
670,계란국계란국대,비빔당면,3.0
671,계란국계란국대,스팸마요덮밥,3.0
672,계란국계란국대,유산균 발효 음료,2.0
673,계란국계란국대,치킨샐러드,2.0
674,계란국계란국대,통새우볶음밥,2.0
675,계란말이,김치찌개,3.0
676,계란말이,깍두기,3.0
677,계란말이,맛김,3.0
678,계란말이,밥,3.0
679,계란말이,베이컨청경채볶음,3.0
680,계란말이,우유,3.0
681,계란말이,잡곡밥,3.0
682,계란말이,참치김치찌개,3.0
683,계란말이,커피음료,3.0
684,계란말이,코다리콩나물찜,3.0
685,계란말이,파김치,3.0
686,계란찜,가지굴소스볶음,3.0
687,계란찜,갈치순살튀김,5.0
688,계란찜,감귤 주스,3.0
689,계란찜,감자양파찌개,3.5
690,계란찜,감자채볶음,3.6666666666666665
691,계란찜,건빵,3.0
692,계란찜,김장김치,3.5714285714285716
693,계란찜,김치찌개,2.0
694,계란찜,깍두기,3.125
695,계란찜,느타리버섯국,3.0
696,계란찜,닭고기매운조림,2.5
